episode,reward,length,elapsed_seconds
1,-3.5,11,0.056179046630859375
2,4.449999999999999,4,0.09503507614135742
3,4.6000000000000005,3,0.13056683540344238
4,4.3,5,0.16678404808044434
5,-3.1,3,0.1922461986541748
6,-3.45,10,0.24046564102172852
7,-3.45,10,0.2804107666015625
8,-3.0,1,0.30416417121887207
9,-3.2,5,0.3376295566558838
10,-3.15,4,0.3657839298248291
11,4.6000000000000005,3,0.39689207077026367
12,-1.75,15,0.442333459854126
13,-3.0,1,0.4662818908691406
14,-3.0,1,0.49020838737487793
15,-3.15,4,0.5239994525909424
16,-3.15,4,0.5550947189331055
17,-3.0,1,0.582360029220581
18,-3.0,1,0.6072640419006348
19,-3.0,1,0.6306962966918945
20,-3.0,1,0.652630090713501
21,-3.05,2,0.6805627346038818
22,-3.0,1,0.7012190818786621
23,3.1,13,0.7418150901794434
24,-3.0,1,0.7661101818084717
25,-3.05,2,0.7895770072937012
26,-3.0,1,0.8122313022613525
27,-3.0,1,0.8351686000823975
28,3.4,11,0.8709828853607178
29,-3.15,4,0.899315357208252
30,-3.15,4,0.9295015335083008
31,-3.0,1,0.9563250541687012
32,-3.15,4,0.9829776287078857
33,-3.05,2,1.007507562637329
34,-3.0,1,1.033677101135254
35,4.6000000000000005,3,1.062741756439209
36,4.0,7,1.095827341079712
37,-3.0,1,1.1244683265686035
38,-3.1,3,1.1495013236999512
39,-3.05,2,1.1726653575897217
40,-3.05,2,1.2001347541809082
41,-3.0,1,1.2310855388641357
42,-3.05,2,1.2650847434997559
43,-3.6,13,1.311511516571045
44,4.6000000000000005,3,1.3377799987792969
45,4.3,5,1.3700082302093506
46,-3.35,8,1.4075841903686523
47,4.6000000000000005,3,1.4369337558746338
48,-3.0,1,1.45741605758667
49,-3.0,1,1.482651948928833
50,-3.0,1,1.506702184677124
51,-3.05,2,1.5329844951629639
52,-3.0,1,1.5537984371185303
53,-3.0,1,1.5803654193878174
54,-3.0,1,1.6033942699432373
55,4.75,2,1.6288814544677734
56,-3.1,3,1.6521515846252441
57,-3.1,3,1.6805284023284912
58,-3.15,4,1.7111093997955322
59,-3.15,4,1.7402417659759521
60,-3.0,1,1.7636971473693848
61,-3.25,6,1.7948777675628662
62,-3.05,2,1.8187620639801025
63,4.75,2,1.8429114818572998
64,-3.0,1,1.8694074153900146
65,-3.0,1,1.8908586502075195
66,-3.05,2,1.9182448387145996
67,-3.0,1,1.9385499954223633
68,4.15,6,1.9718384742736816
69,-3.05,2,1.997318983078003
70,-3.0,1,2.0206503868103027
71,-3.05,2,2.052476644515991
72,-3.0,1,2.0822534561157227
73,3.85,8,2.129390001296997
74,-3.0,1,2.1523077487945557
75,-3.4,9,2.3484280109405518
76,-3.0,1,2.3785300254821777
77,-3.35,8,2.4120216369628906
78,-3.15,4,2.4367122650146484
79,-3.3,7,2.4698235988616943
80,-1.75,15,2.5151572227478027
81,-3.1,3,2.5402586460113525
82,-3.0,1,2.5625412464141846
83,-3.1,3,2.5876214504241943
84,-3.2,5,2.6155807971954346
85,-3.25,6,2.6463286876678467
86,-3.1,3,2.6720595359802246
87,-3.7,15,2.724849224090576
88,-3.0,1,2.7494423389434814
89,-3.0,1,2.7694785594940186
90,4.3,5,2.8022854328155518
91,-3.1,3,2.8283941745758057
92,-3.6,13,2.8807919025421143
93,-3.1,3,2.9139232635498047
94,3.4,11,2.9612021446228027
95,-3.0,1,2.9878554344177246
96,-3.45,10,3.0329530239105225
97,-3.0,1,3.0584652423858643
98,-3.0,1,3.08296275138855
99,-3.15,4,3.1141748428344727
100,3.6999999999999997,9,3.153045654296875
101,-3.0,1,3.178199529647827
102,3.85,8,3.213534116744995
103,-3.05,2,3.235241651535034
104,-3.05,2,3.2662503719329834
105,-3.05,2,3.296661615371704
106,-3.25,6,3.330214500427246
107,-3.35,8,3.3684146404266357
108,-3.3,7,3.397803783416748
109,-3.1,3,3.4247074127197266
110,-3.15,4,3.4548349380493164
111,4.6000000000000005,3,3.48089861869812
112,4.3,5,3.5084116458892822
113,-3.0,1,3.5314764976501465
114,-3.35,8,3.5650622844696045
115,-3.0,1,3.588555097579956
116,-3.1,3,3.6141114234924316
117,-3.35,8,3.6454050540924072
118,4.3,5,3.6837146282196045
119,-3.1,3,3.711529016494751
120,-3.1,3,3.7395918369293213
121,-3.0,1,3.76273250579834
122,-3.0,1,3.7886266708374023
123,-3.0,1,3.8160743713378906
124,-3.0,1,3.836310386657715
125,-3.65,14,3.8797991275787354
126,-3.2,5,3.9074418544769287
127,4.75,2,3.9327774047851562
128,3.55,10,3.9705963134765625
129,-3.35,8,4.17920184135437
130,-3.35,8,4.214269161224365
131,4.6000000000000005,3,4.242626428604126
132,-3.15,4,4.278817892074585
133,-3.05,2,4.308067798614502
134,-3.4,9,4.351285934448242
135,-3.65,14,4.399193048477173
136,-3.0,1,4.422576189041138
137,-3.1,3,4.450960397720337
138,4.75,2,4.480303525924683
139,-3.45,10,4.5249412059783936
140,-3.7,15,4.583324909210205
141,-3.4,9,4.615334749221802
142,-3.15,4,4.641357421875
143,-3.45,10,4.685539960861206
144,-3.2,5,4.7160704135894775
145,-3.7,15,4.767350196838379
146,4.15,6,4.806501388549805
147,-1.75,15,4.855398416519165
148,-3.0,1,4.886734247207642
149,-3.25,6,4.920626163482666
150,3.25,12,4.961970090866089
151,-3.0,1,4.985934495925903
152,-3.25,6,5.021103620529175
153,-3.05,2,5.047173500061035
154,3.6999999999999997,9,5.086047649383545
155,-1.75,15,5.1375274658203125
156,-3.65,14,5.182398080825806
157,3.25,12,5.225787878036499
158,3.55,10,5.263672113418579
159,-3.0,1,5.28767991065979
160,4.75,2,5.314208269119263
161,4.6000000000000005,3,5.343901872634888
162,-3.3,7,5.380771636962891
163,3.6999999999999997,9,5.418833494186401
164,-3.2,5,5.6099066734313965
165,4.15,6,5.641035795211792
166,4.3,5,5.6734442710876465
167,4.0,7,5.706588983535767
168,-3.25,6,5.735427618026733
169,-3.1,3,5.75961971282959
170,-3.0,1,5.7816996574401855
171,-3.35,8,5.815998792648315
172,-3.05,2,5.842418670654297
173,3.4,11,5.879354000091553
174,-3.05,2,5.904254198074341
175,-3.0,1,5.927854061126709
176,-3.2,5,5.9609010219573975
177,-3.25,6,5.994465589523315
178,4.449999999999999,4,6.025428771972656
179,4.15,6,6.060508966445923
180,-3.25,6,6.0930585861206055
181,-3.0,1,6.116710186004639
182,-3.3,7,6.152217149734497
183,-3.0,1,6.178086519241333
184,-3.1,3,6.208735227584839
185,-3.1,3,6.237107515335083
186,-3.0,1,6.265018701553345
187,-3.6,13,6.307144641876221
188,-3.15,4,6.337418556213379
189,-3.05,2,6.363587379455566
190,-3.45,10,6.404653310775757
191,4.3,5,6.439017057418823
192,-3.15,4,6.4671080112457275
193,-3.0,1,6.491856813430786
194,-3.1,3,6.51806902885437
195,3.85,8,6.5541298389434814
196,-3.05,2,6.577194929122925
197,4.3,5,6.608052968978882
198,4.6000000000000005,3,6.6354079246521
199,-3.05,2,6.659553050994873
200,4.3,5,6.6876220703125
201,-3.25,6,6.722894191741943
202,-3.05,2,6.748680114746094
203,-3.25,6,6.778219223022461
204,-3.05,2,6.805158615112305
205,-3.55,12,6.852672815322876
206,-3.0,1,6.8771843910217285
207,-3.1,3,6.904489755630493
208,-3.1,3,6.936735153198242
209,-3.1,3,6.96260666847229
210,-3.2,5,6.988862037658691
211,4.3,5,7.020054817199707
212,-3.05,2,7.045638799667358
213,4.9,1,7.065752029418945
214,-3.1,3,7.091489553451538
215,-3.0,1,7.113964796066284
216,-3.0,1,7.132277727127075
217,3.6999999999999997,9,7.168243169784546
218,-3.05,2,7.1919238567352295
219,-3.05,2,7.217543840408325
220,-3.0,1,7.238864183425903
221,-3.5,11,7.279273271560669
222,-3.0,1,7.300394058227539
223,-3.05,2,7.3236083984375
224,-3.0,1,7.350163221359253
225,-3.0,1,7.37524676322937
226,3.85,8,7.5760884284973145
227,-3.5,11,7.615046501159668
228,4.6000000000000005,3,7.6374101638793945
229,-3.2,5,7.668310165405273
230,-3.3,7,7.703994035720825
231,4.6000000000000005,3,7.729230642318726
232,4.449999999999999,4,7.756621599197388
233,-3.35,8,7.789774417877197
234,-1.75,15,7.839257001876831
235,-3.05,2,7.864187002182007
236,4.449999999999999,4,7.895626783370972
237,4.3,5,7.926821708679199
238,-3.25,6,7.961649656295776
239,-3.4,9,8.001570701599121
240,-3.0,1,8.026100158691406
241,-3.05,2,8.050474405288696
242,-3.65,14,8.093383073806763
243,4.75,2,8.11865520477295
244,-3.25,6,8.150293827056885
245,4.0,7,8.182321310043335
246,-3.55,12,8.223914623260498
247,-3.15,4,8.25221872329712
248,-3.25,6,8.282067060470581
249,4.449999999999999,4,8.310226917266846
250,-3.0,1,8.335466146469116
251,-3.1,3,8.364200830459595
252,-3.1,3,8.393680810928345
253,4.15,6,8.42437219619751
254,-3.35,8,8.46033239364624
255,-3.0,1,8.481791257858276
256,-3.0,1,8.505881786346436
257,-3.45,10,8.539750576019287
258,4.3,5,8.574349880218506
259,3.55,10,8.60950756072998
260,4.15,6,8.641104936599731
261,-3.2,5,8.669153451919556
262,-3.0,1,8.69021725654602
263,-3.35,8,8.731675386428833
264,3.6999999999999997,9,8.768544912338257
265,-3.5,11,8.8101806640625
266,-3.05,2,8.833841800689697
267,4.6000000000000005,3,8.86220669746399
268,-3.0,1,8.883491039276123
269,-3.0,1,8.90507459640503
270,4.15,6,8.935899019241333
271,-3.15,4,8.965177774429321
272,4.75,2,8.99692988395691
273,-3.0,1,9.02158498764038
274,3.6999999999999997,9,9.221996307373047
275,-3.15,4,9.252466201782227
276,-3.25,6,9.290243864059448
277,-3.2,5,9.318557262420654
278,-3.0,1,9.343505859375
279,-3.15,4,9.369645833969116
280,4.0,7,9.405518531799316
281,-3.2,5,9.437288761138916
282,-3.25,6,9.470732688903809
283,-3.35,8,9.506309986114502
284,-3.45,10,9.54191279411316
285,-3.0,1,9.564036130905151
286,3.1,13,9.611915111541748
287,-3.0,1,9.635098457336426
288,-3.15,4,9.661285877227783
289,4.449999999999999,4,9.689919471740723
290,4.449999999999999,4,9.72472095489502
291,-3.15,4,9.752585887908936
292,3.4,11,9.796304941177368
293,4.15,6,9.831581354141235
294,-3.0,1,9.853241920471191
295,-3.4,9,9.893728256225586
296,-3.05,2,9.92233681678772
297,-3.15,4,9.94994330406189
298,3.55,10,9.986811637878418
299,-3.15,4,10.01500415802002
300,-3.2,5,10.043526411056519
301,3.85,8,10.073994398117065
302,3.55,10,10.111184358596802
303,4.449999999999999,4,10.14674186706543
304,2.9499999999999997,14,10.194400310516357
305,-3.05,2,10.21563196182251
306,4.75,2,10.236772060394287
307,-3.0,1,10.258232593536377
308,-3.45,10,10.295598268508911
309,4.6000000000000005,3,10.32439398765564
310,-3.1,3,10.35127305984497
311,4.3,5,10.380858421325684
312,4.9,1,10.405022382736206
313,4.15,6,10.436330080032349
314,-1.75,15,10.480082750320435
315,-3.35,8,10.514233827590942
316,-3.5,11,10.552690982818604
317,4.75,2,10.578453540802002
318,3.4,11,10.76985502243042
319,4.449999999999999,4,10.801828145980835
320,-3.05,2,10.828773021697998
321,4.15,6,10.861810684204102
322,-3.05,2,10.882973670959473
323,-3.1,3,10.910155057907104
324,-3.4,9,10.947581768035889
325,-3.35,8,10.98073124885559
326,-3.0,1,11.002291440963745
327,-3.05,2,11.027503252029419
328,-3.45,10,11.070010423660278
329,-3.7,15,11.117934703826904
330,4.3,5,11.15442419052124
331,-3.15,4,11.18360948562622
332,-3.25,6,11.21625804901123
333,-3.35,8,11.249917268753052
334,-3.1,3,11.276946544647217
335,-3.25,6,11.307326316833496
336,4.15,6,11.339860439300537
337,4.75,2,11.364626407623291
338,4.449999999999999,4,11.395001649856567
339,4.0,7,11.42789602279663
340,-3.35,8,11.459640502929688
341,3.25,12,11.498047828674316
342,4.6000000000000005,3,11.520058393478394
343,-3.05,2,11.54797101020813
344,-3.05,2,11.576485395431519
345,-3.05,2,11.605972290039062
346,3.85,8,11.637115955352783
347,3.4,11,11.673752307891846
348,-3.1,3,11.696563482284546
349,4.449999999999999,4,11.721694707870483
350,4.449999999999999,4,11.749783039093018
351,4.449999999999999,4,11.778461694717407
352,-3.2,5,11.809809923171997
353,-3.4,9,11.845837116241455
354,4.3,5,11.87766981124878
355,-3.15,4,11.905157566070557
356,4.449999999999999,4,11.933468341827393
357,-3.15,4,11.962723970413208
358,-3.05,2,11.986455917358398
359,-3.25,6,12.01652216911316
360,-3.0,1,12.050546407699585
361,-3.2,5,12.081526756286621
362,4.15,6,12.121669292449951
363,4.6000000000000005,3,12.149637937545776
364,-3.1,3,12.181618452072144
365,-3.0,1,12.209767580032349
366,4.449999999999999,4,12.237801313400269
367,-3.35,8,12.279475450515747
368,-3.1,3,12.309374570846558
369,4.15,6,12.345784187316895
370,4.449999999999999,4,12.549452304840088
371,-3.5,11,12.5935800075531
372,3.6999999999999997,9,12.632567167282104
373,4.449999999999999,4,12.662330150604248
374,-3.3,7,12.699052095413208
375,4.15,6,12.731923580169678
376,4.449999999999999,4,12.763948678970337
377,4.15,6,12.7940092086792
378,3.85,8,12.830774545669556
379,4.15,6,12.85800814628601
380,-3.0,1,12.880247831344604
381,4.3,5,12.914923429489136
382,3.55,10,12.94774842262268
383,4.449999999999999,4,12.973621606826782
384,-3.1,3,12.999454498291016
385,4.75,2,13.02336859703064
386,4.6000000000000005,3,13.04765248298645
387,-3.0,1,13.067796468734741
388,-3.4,9,13.099506139755249
389,3.55,10,13.137956619262695
390,4.75,2,13.163328409194946
391,-3.0,1,13.186283111572266
392,-3.25,6,13.218615531921387
393,-3.1,3,13.252506494522095
394,4.449999999999999,4,13.282904624938965
395,4.0,7,13.321475744247437
396,-3.05,2,13.34715485572815
397,-3.1,3,13.36968731880188
