#{"t_start": 1787939683.2556648, "env_id": "None"}
r,l,t
-3.1,3,5.334395
-3.0,1,5.359501
-3.6,13,5.397503
4.15,6,5.428789
-3.0,1,5.453261
-3.0,1,5.478738
-3.35,8,5.662157
-3.15,4,5.68904
-1.75,15,5.732872
-3.25,6,5.764919
-3.0,1,5.786991
-3.1,3,5.813553
-3.15,4,5.841542
-3.05,2,5.864285
-3.1,3,5.888078
-3.05,2,5.914273
-3.0,1,5.93825
-3.15,4,5.967089
-3.0,1,5.990458
-3.3,7,6.025245
-3.0,1,6.046809
-3.1,3,6.071336
4.9,1,6.09682
-3.05,2,6.122392
-1.75,15,6.178265
4.3,5,6.216198
4.6,3,6.252043
-3.0,1,6.280664
-3.25,6,6.318483
-3.65,14,6.365016
-3.4,9,6.413148
3.55,10,6.461636
-3.1,3,6.496647
-3.4,9,6.534711
4.9,1,6.560845
-3.15,4,6.587625
3.55,10,6.627823
-3.0,1,6.652261
-3.4,9,6.68996
-3.05,2,6.719381
-3.2,5,6.767847
-3.15,4,6.811375
-3.25,6,6.852229
-3.25,6,6.891291
4.15,6,6.937239
-3.4,9,6.981442
-3.6,13,7.022044
-1.75,15,7.068694
-3.15,4,7.095371
-3.05,2,7.124301
4.15,6,7.156431
-3.05,2,7.182509
-3.05,2,7.215939
-3.0,1,7.243966
-3.05,2,7.267897
-3.15,4,7.297579
-3.35,8,7.490835
-3.0,1,7.522881
-3.0,1,7.552701
-3.0,1,7.583562
-3.1,3,7.607704
4.0,7,7.644255
-3.05,2,7.667143
-3.25,6,7.707836
-3.0,1,7.737545
-3.1,3,7.772912
4.75,2,7.798686
-3.05,2,7.828391
3.55,10,7.872629
-3.0,1,7.897237
-3.0,1,7.922848
-1.75,15,7.970308
-3.1,3,8.00177
-3.2,5,8.039046
4.9,1,8.063319
-3.3,7,8.102369
-3.05,2,8.125755
4.3,5,8.152624
-3.1,3,8.177486
-3.1,3,8.206226
3.85,8,8.244586
-3.3,7,8.279642
-3.55,12,8.326865
4.3,5,8.357031
-3.1,3,8.382885
4.45,4,8.412441
3.7,9,8.448971
3.55,10,8.486828
-3.0,1,8.512649
-3.1,3,8.539704
-3.0,1,8.562723
-3.0,1,8.584276
3.85,8,8.617491
4.45,4,8.643337
-3.15,4,8.668428
-3.0,1,8.694439
-3.05,2,8.716587
-3.25,6,8.750762
4.3,5,8.785838
4.45,4,8.811482
-3.05,2,8.833028
-3.35,8,8.873689
4.6,3,8.905648
4.0,7,8.936158
-3.05,2,8.961047
-3.05,2,8.985641
-3.1,3,9.020495
-3.05,2,9.046406
-3.05,2,9.076536
3.85,8,9.111141
-3.05,2,9.141125
-3.0,1,9.167123
-3.3,7,9.199909
-3.4,9,9.235264
-3.0,1,9.259551
-3.15,4,9.288361
-3.05,2,9.316062
-3.45,10,9.526659
-3.1,3,9.561001
4.3,5,9.5999
3.85,8,9.642224
-3.35,8,9.682889
4.15,6,9.721303
3.7,9,9.757826
4.15,6,9.796032
4.45,4,9.83049
-3.1,3,9.864363
3.55,10,9.907206
4.15,6,9.940388
-3.2,5,9.968321
-3.45,10,10.00841
3.7,9,10.041379
-3.25,6,10.073558
4.45,4,10.101272
-3.15,4,10.131273
-3.4,9,10.169384
-3.0,1,10.193799
-3.2,5,10.224955
4.15,6,10.256906
-3.15,4,10.285759
4.9,1,10.310978
4.45,4,10.33682
-3.15,4,10.364033
-1.75,15,10.405537
3.25,12,10.443612
-3.15,4,10.468738
4.45,4,10.498274
4.15,6,10.526796
3.85,8,10.56057
4.45,4,10.586853
-3.05,2,10.614487
4.3,5,10.642139
-3.25,6,10.671208
-3.0,1,10.692883
4.45,4,10.722951
4.3,5,10.753266
-3.05,2,10.779607
-3.2,5,10.813594
-3.1,3,10.844886
4.0,7,10.88086
-3.15,4,10.912791
-3.15,4,10.943949
4.3,5,10.980353
-3.7,15,11.181841
-3.05,2,11.210421
4.15,6,11.243583
-3.15,4,11.271106
-3.15,4,11.297162
-3.65,14,11.34109
-3.45,10,11.386432
-3.05,2,11.41403
4.15,6,11.447821
4.0,7,11.481916
-3.05,2,11.510168
-3.25,6,11.54437
-3.05,2,11.573283
-3.05,2,11.600765
4.3,5,11.633445
-3.0,1,11.660898
-3.15,4,11.686311
-3.1,3,11.714185
4.3,5,11.743709
3.4,11,11.779315
-3.55,12,11.817829
-3.1,3,11.849282
4.15,6,11.880604
-3.45,10,11.923167
3.85,8,11.962442
-3.05,2,11.985772
-3.2,5,12.013157
-3.0,1,12.037493
-3.0,1,12.061518
-3.35,8,12.095566
3.4,11,12.131984
4.3,5,12.166372
4.45,4,12.195367
-3.0,1,12.2175
4.45,4,12.244757
4.6,3,12.273193
4.6,3,12.303867
-3.1,3,12.330297
4.3,5,12.361293
4.6,3,12.387845
4.45,4,12.415265
4.0,7,12.448973
4.15,6,12.483417
-3.05,2,12.512709
4.3,5,12.554483
4.3,5,12.586841
3.85,8,12.630521
3.85,8,12.668555
4.45,4,12.703199
4.3,5,12.897758
-3.45,10,12.937668
-3.25,6,12.970264
4.0,7,13.003001
4.9,1,13.028883
3.85,8,13.067813
-3.25,6,13.101512
4.15,6,13.132377
4.75,2,13.158922
4.0,7,13.197338
-1.75,15,13.243584
3.55,10,13.281053
-3.1,3,13.305856
4.6,3,13.331007
4.6,3,13.36173
4.45,4,13.386019
4.3,5,13.416928
-3.7,15,13.461408
3.85,8,13.494246
4.45,4,13.521374
-3.35,8,13.55513
4.0,7,13.58866
3.7,9,13.630533
-3.5,11,13.667937
3.1,13,13.711898
-3.4,9,13.744971
3.85,8,13.77821
4.45,4,13.806222
4.0,7,13.837562
-3.45,10,13.878089
-3.3,7,13.909711
-3.45,10,13.944582
4.0,7,13.977593
2.95,14,14.022748
-3.3,7,14.057495
-1.75,15,14.292308
4.75,2,14.319675
-3.25,6,14.356138
4.15,6,14.395047
4.15,6,14.435174
-3.05,2,14.460315
-3.3,7,14.492014
-3.2,5,14.517027
-3.25,6,14.551578
4.3,5,14.584378
-3.3,7,14.619148
-3.1,3,14.646096
-3.65,14,14.69401
4.9,1,14.715721
-3.7,15,14.759268
4.3,5,14.789078
4.15,6,14.819582
3.7,9,14.858578
3.85,8,14.895911
3.85,8,14.930044
-3.25,6,14.960632
-1.75,15,15.0042
-3.0,1,15.027156
4.6,3,15.055247
-3.05,2,15.081914
-3.05,2,15.108405
4.75,2,15.139258
-3.1,3,15.164888
-1.75,15,15.208952
4.15,6,15.241489
4.6,3,15.270594
4.45,4,15.296743
-3.7,15,15.339687
-3.45,10,15.372959
4.75,2,15.394696
-3.35,8,15.431397
4.45,4,15.459356
3.1,13,15.505346
-3.25,6,15.535755
-3.25,6,15.734555
-3.45,10,15.773803
-3.15,4,15.801086
-3.35,8,15.837892
-3.15,4,15.865385
4.45,4,15.891198
-3.35,8,15.928551
-3.6,13,15.967782
4.75,2,15.994864
3.4,11,16.032282
-3.15,4,16.060718
3.7,9,16.094859
3.55,10,16.127284
4.6,3,16.161509
-3.6,13,16.207182
4.3,5,16.241485
-3.1,3,16.269923
3.85,8,16.307186
-3.55,12,16.348106
4.75,2,16.379905
4.15,6,16.414054
3.55,10,16.45626
4.15,6,16.487509
4.75,2,16.514873
4.3,5,16.549353
4.75,2,16.579662
3.7,9,16.617762
4.15,6,16.653324
-3.0,1,16.681644
-3.05,2,16.715039
3.55,10,16.764481
4.0,7,16.796257
4.3,5,16.82542
4.6,3,16.849812
-1.75,15,16.890092
3.4,11,16.92896
-3.3,7,16.960219
3.85,8,16.995007
-3.05,2,17.018392
4.45,4,17.201342
4.45,4,17.235937
4.3,5,17.269556
-3.55,12,17.317303
3.4,11,17.359712
-3.3,7,17.397993
4.3,5,17.429312
-3.45,10,17.465828
3.25,12,17.505898
-3.3,7,17.538494
4.0,7,17.567978
4.15,6,17.598817
4.45,4,17.626815
4.6,3,17.654447
-3.3,7,17.687272
3.85,8,17.722783
4.6,3,17.747844
4.45,4,17.774988
4.45,4,17.800414
3.55,10,17.836172
4.3,5,17.866736
4.45,4,17.8948
3.55,10,17.930493
-3.5,11,17.967335
4.75,2,17.9926
4.6,3,18.01976
3.4,11,18.05911
-3.7,15,18.107537
4.45,4,18.132353
4.45,4,18.161735
-3.25,6,18.192905
3.4,11,18.22911
4.45,4,18.257534
-3.65,14,18.309168
-3.55,12,18.350392
-3.4,9,18.537925
-1.75,15,18.584182
-1.75,15,18.636904
3.1,13,18.679229
-3.35,8,18.712566
4.0,7,18.745516
-3.35,8,18.779943
-3.05,2,18.809226
4.15,6,18.845569
-3.35,8,18.888317
4.15,6,18.924726
3.85,8,18.965977
-3.0,1,18.995243
-3.2,5,19.030255
-3.4,9,19.066911
-1.75,15,19.109893
3.7,9,19.14546
4.3,5,19.175334
3.25,12,19.219115
-3.7,15,19.26684
4.6,3,19.294493
4.75,2,19.320585
-3.5,11,19.356651
4.0,7,19.395637
4.3,5,19.427346
4.15,6,19.458206
4.45,4,19.48595
3.7,9,19.521956
4.6,3,19.545938
4.3,5,19.5847
-1.75,15,19.637707
-3.4,9,19.677918
4.45,4,19.712275
3.7,9,19.906954
-3.35,8,19.939092
-3.3,7,19.971077
4.15,6,20.001838
3.85,8,20.040291
3.55,10,20.080033
-3.3,7,20.111692
4.0,7,20.146929
-3.7,15,20.196322
4.15,6,20.231632
-3.5,11,20.271477
4.75,2,20.296602
3.55,10,20.336837
3.4,11,20.379222
4.45,4,20.410883
3.25,12,20.455351
4.0,7,20.490216
4.6,3,20.5205
-1.75,15,20.573792
4.15,6,20.61463
4.45,4,20.640932
4.0,7,20.673244
3.7,9,20.708691
-3.35,8,20.741888
4.3,5,20.769834
-3.6,13,20.808762
4.15,6,20.836639
3.85,8,20.868086
-3.15,4,20.896371
3.25,12,20.935255
3.85,8,20.964493
3.85,8,20.996044
3.55,10,21.175674
4.45,4,21.205694
4.45,4,21.232055
-3.2,5,21.263151
4.45,4,21.293149
-3.5,11,21.336568
-3.55,12,21.379179
-3.25,6,21.410254
4.15,6,21.442948
-3.15,4,21.475264
4.75,2,21.49789
-3.25,6,21.531395
4.15,6,21.565727
-3.4,9,21.607332
-3.1,3,21.63229
-3.15,4,21.661825
-1.75,15,21.718454
4.0,7,21.757819
-3.1,3,21.79071
-3.0,1,21.812291
-3.55,12,21.858115
-3.5,11,21.89752
4.45,4,21.929348
3.85,8,21.960892
4.75,2,21.987129
4.15,6,22.021883
4.15,6,22.052046
-3.3,7,22.082392
3.7,9,22.121886
4.75,2,22.152145
-3.35,8,22.189471
-3.35,8,22.226985
4.75,2,22.251797
4.45,4,22.283174
3.85,8,22.316415
-3.4,9,22.353343
-3.2,5,22.390646
3.55,10,22.42576
-3.2,5,22.455549
-3.05,2,22.47852
3.7,9,22.515151
-1.75,15,22.714491
-3.2,5,22.744411
-3.2,5,22.776175
4.15,6,22.816706
3.85,8,22.852566
4.45,4,22.883588
4.3,5,22.916547
-1.75,15,22.967605
-3.3,7,23.001845
4.3,5,23.033462
4.15,6,23.064868
3.4,11,23.105996
-3.7,15,23.155337
4.3,5,23.184405
4.75,2,23.213207
-1.75,15,23.262396
4.45,4,23.292805
4.3,5,23.324852
4.6,3,23.356714
-3.0,1,23.389015
4.15,6,23.425162
4.75,2,23.447181
4.15,6,23.488807
-1.75,15,23.537002
4.0,7,23.572292
3.85,8,23.608193
-3.4,9,23.646861
3.7,9,23.6883
-3.1,3,23.717195
4.6,3,23.748302
4.6,3,23.775647
4.45,4,23.802593
3.1,13,23.848436
4.3,5,23.8803
-3.1,3,23.908899
-3.15,4,23.941939
4.0,7,23.974138
3.1,13,24.1602
4.6,3,24.187126
4.9,1,24.209977
-3.55,12,24.254975
4.6,3,24.286361
3.4,11,24.328166
-1.75,15,24.377402
4.3,5,24.40789
4.15,6,24.438828
4.45,4,24.470941
4.3,5,24.507362
3.4,11,24.548295
-3.6,13,24.589659
4.3,5,24.616365
3.7,9,24.652596
4.3,5,24.683422
4.15,6,24.71515
3.25,12,24.755174
4.15,6,24.783685
3.25,12,24.827897
-3.15,4,24.855255
3.85,8,24.889311
4.75,2,24.916985
4.15,6,24.951295
-3.5,11,24.98958
4.6,3,25.014974
-3.5,11,25.059669
3.4,11,25.0996
-3.45,10,25.13839
4.45,4,25.16794
3.55,10,25.207225
4.45,4,25.23901
4.45,4,25.267077
4.75,2,25.293201
4.15,6,25.326297
3.55,10,25.363059
-1.75,15,25.540564
-3.45,10,25.576838
3.4,11,25.612752
-3.65,14,25.658373
3.4,11,25.694809
4.0,7,25.727761
-1.75,15,25.773573
3.85,8,25.803625
-3.35,8,25.838725
4.45,4,25.864548
-3.15,4,25.894806
4.0,7,25.926589
4.45,4,25.955924
4.6,3,25.981946
3.25,12,26.022732
4.3,5,26.055315
4.6,3,26.086167
-3.6,13,26.127949
4.6,3,26.156007
-1.75,15,26.199266
-1.75,15,26.247241
4.0,7,26.288914
4.0,7,26.320594
3.85,8,26.36824
4.45,4,26.401966
-3.0,1,26.42962
4.0,7,26.47232
4.45,4,26.512445
4.15,6,26.552592
4.9,1,26.577911
4.15,6,26.612102
-3.15,4,26.648141
4.6,3,26.677294
4.45,4,26.705738
4.0,7,26.739611
4.3,5,26.914021
4.6,3,26.940086
4.75,2,26.964125
4.15,6,26.993479
4.6,3,27.021545
3.85,8,27.050676
4.15,6,27.080551
4.45,4,27.108339
-3.45,10,27.142828
4.45,4,27.170423
4.0,7,27.205007
4.0,7,27.240641
4.9,1,27.273237
-3.6,13,27.31907
4.0,7,27.35543
4.6,3,27.380492
4.9,1,27.40286
3.85,8,27.435895
-3.55,12,27.475276
4.9,1,27.496172
4.15,6,27.526249
4.15,6,27.557583
4.6,3,27.581707
-3.15,4,27.610725
4.3,5,27.64182
4.3,5,27.676705
3.4,11,27.712734
3.85,8,27.744251
3.7,9,27.780897
4.3,5,27.811754
3.55,10,27.854712
-3.05,2,27.87931
4.0,7,27.913884
4.0,7,27.948672
4.6,3,27.974753
-3.7,15,28.021233
4.75,2,28.051556
3.85,8,28.087501
-3.0,1,28.120872
4.6,3,28.148496
-3.15,4,28.173976
4.75,2,28.198569
4.45,4,28.229433
3.85,8,28.261885
4.0,7,28.296217
3.85,8,28.510332
-3.4,9,28.546701
4.3,5,28.577043
4.45,4,28.609184
4.3,5,28.639136
4.0,7,28.67105
4.45,4,28.701673
4.6,3,28.73348
3.85,8,28.76433
-3.05,2,28.789129
4.15,6,28.823174
-3.55,12,28.865459
-1.75,15,28.9107
4.0,7,28.945565
-1.75,15,28.990669
4.3,5,29.020099
4.6,3,29.05045
4.75,2,29.075149
4.45,4,29.105544
4.6,3,29.132874
4.75,2,29.159619
3.7,9,29.193828
4.6,3,29.221934
-3.15,4,29.247686
4.45,4,29.274848
-3.25,6,29.301603
-3.55,12,29.342319
4.15,6,29.37465
-3.4,9,29.408651
3.85,8,29.441896
-3.5,11,29.476379
4.3,5,29.50543
4.15,6,29.538875
4.6,3,29.56319
-3.35,8,29.60003
3.55,10,29.641181
4.15,6,29.679891
4.45,4,29.716292
3.55,10,29.760989
4.3,5,29.969598
4.15,6,30.000997
4.3,5,30.035043
3.85,8,30.068323
3.85,8,30.099117
3.85,8,30.134709
-3.15,4,30.160574
4.3,5,30.189831
-3.25,6,30.217469
3.4,11,30.265894
-3.25,6,30.300663
4.45,4,30.333655
4.0,7,30.367171
4.75,2,30.392264
4.3,5,30.421915
-1.75,15,30.463239
-3.55,12,30.505791
-1.75,15,30.547014
4.45,4,30.577089
4.45,4,30.607913
4.75,2,30.632877
3.4,11,30.668488
4.75,2,30.693018
-3.45,10,30.734743
3.85,8,30.772157
4.75,2,30.806427
3.85,8,30.844753
3.55,10,30.881611
4.0,7,30.914783
4.6,3,30.943699
4.0,7,30.980211
-3.45,10,31.017084
4.75,2,31.041267
4.45,4,31.071665
4.45,4,31.098727
3.55,10,31.139119
4.15,6,31.170931
-3.45,10,31.207534
4.6,3,31.235522
4.15,6,31.428139
4.15,6,31.459774
-3.35,8,31.496505
4.3,5,31.527188
4.0,7,31.568091
4.6,3,31.597843
-3.65,14,31.650133
4.6,3,31.678932
4.6,3,31.707717
4.45,4,31.738231
3.4,11,31.779425
3.55,10,31.820952
-3.4,9,31.858963
4.15,6,31.892115
4.75,2,31.926244
3.7,9,31.960272
4.6,3,31.99237
4.75,2,32.015449
3.85,8,32.054545
-3.35,8,32.094465
4.45,4,32.128065
4.9,1,32.152705
-3.45,10,32.190875
4.75,2,32.223036
-3.5,11,32.262431
4.15,6,32.293646
-3.45,10,32.332241
4.6,3,32.35904
4.45,4,32.386224
4.45,4,32.412853
4.15,6,32.44622
4.6,3,32.472647
4.0,7,32.506265
4.75,2,32.529982
4.75,2,32.560744
4.3,5,32.59078
-3.3,7,32.628603
4.15,6,32.660492
-3.6,13,32.70963
4.15,6,32.744862
4.0,7,32.780075
4.45,4,32.808809
4.6,3,32.835562
4.75,2,32.860027
-3.4,9,33.066104
4.45,4,33.105233
3.4,11,33.157743
-1.75,15,33.212789
4.3,5,33.245981
4.45,4,33.275364
-3.6,13,33.317458
3.7,9,33.35859
4.0,7,33.397972
4.6,3,33.43003
3.4,11,33.476569
4.45,4,33.50765
4.6,3,33.536208
4.15,6,33.571765
-3.65,14,33.621187
3.7,9,33.656222
-3.4,9,33.691135
3.25,12,33.734347
-3.2,5,33.775803
3.85,8,33.81528
4.0,7,33.852391
4.3,5,33.883783
-3.45,10,33.922367
4.45,4,33.947828
-1.75,15,33.996677
4.45,4,34.02942
4.15,6,34.059763
4.3,5,34.094229
3.85,8,34.13211
4.6,3,34.168613
4.0,7,34.203365
-3.45,10,34.245829
4.75,2,34.273532
4.15,6,34.307749
4.0,7,34.534218
3.25,12,34.586551
4.45,4,34.617296
4.75,2,34.646984
4.45,4,34.677568
4.15,6,34.711684
4.0,7,34.744823
3.7,9,34.790928
3.4,11,34.837339
4.6,3,34.870096
4.15,6,34.910962
4.0,7,34.946662
-3.65,14,35.00021
4.15,6,35.03897
4.3,5,35.076652
3.7,9,35.117614
4.15,6,35.150485
4.75,2,35.17426
4.6,3,35.201844
3.25,12,35.244807
4.45,4,35.279073
4.15,6,35.321892
4.6,3,35.354456
4.75,2,35.380191
4.3,5,35.412253
-1.75,15,35.466248
4.45,4,35.501394
4.15,6,35.539026
4.15,6,35.572321
4.6,3,35.598991
-3.25,6,35.629401
4.3,5,35.659045
4.45,4,35.689933
3.25,12,35.729547
4.6,3,35.759822
3.25,12,35.805897
3.7,9,35.849308
4.45,4,35.884095
3.85,8,35.921625
4.3,5,35.951743
-1.75,15,36.175873
4.15,6,36.216966
4.45,4,36.255346
4.0,7,36.29174
4.75,2,36.320395
3.55,10,36.364163
4.75,2,36.393605
-3.4,9,36.429432
3.7,9,36.473675
4.75,2,36.499579
4.0,7,36.532497
3.55,10,36.572532
4.3,5,36.608131
4.15,6,36.641994
3.55,10,36.687763
3.7,9,36.728072
-3.3,7,36.758099
4.45,4,36.783265
4.3,5,36.813917
4.6,3,36.83647
-1.75,15,36.878742
3.55,10,36.923975
3.4,11,36.963365
4.15,6,36.993051
-1.75,15,37.0357
4.6,3,37.060926
4.75,2,37.086602
4.15,6,37.115126
4.0,7,37.15205
4.0,7,37.189169
4.0,7,37.221021
4.15,6,37.25176
4.45,4,37.285758
-3.2,5,37.318888
-3.6,13,37.36155
-3.55,12,37.570797
4.75,2,37.599102
4.3,5,37.636818
3.25,12,37.675758
-3.35,8,37.714887
-3.3,7,37.754514
4.6,3,37.780119
4.0,7,37.818865
-3.5,11,37.864319
4.0,7,37.905436
4.6,3,37.933578
4.45,4,37.963331
3.4,11,38.001576
3.4,11,38.040663
4.0,7,38.076015
3.85,8,38.110671
4.0,7,38.145859
4.15,6,38.177127
-3.7,15,38.225027
4.45,4,38.256819
3.85,8,38.292745
3.1,13,38.332621
3.85,8,38.36743
4.75,2,38.393584
-1.75,15,38.43741
3.7,9,38.470558
4.3,5,38.500066
3.55,10,38.536993
4.45,4,38.563156
4.45,4,38.588165
-3.35,8,38.620791
4.15,6,38.655326
4.45,4,38.685219
3.4,11,38.722017
4.45,4,38.749702
-3.65,14,38.94436
4.6,3,38.973537
4.0,7,39.013679
4.3,5,39.047119
3.7,9,39.088784
3.4,11,39.135931
4.45,4,39.17185
4.15,6,39.212462
4.15,6,39.252766
3.85,8,39.288638
4.75,2,39.316659
4.6,3,39.343715
4.3,5,39.379491
4.45,4,39.412234
4.15,6,39.453809
-1.75,15,39.501513
4.45,4,39.531533
4.0,7,39.563526
4.75,2,39.589958
4.3,5,39.61758
4.75,2,39.642288
3.25,12,39.694791
3.4,11,39.733693
4.15,6,39.763594
4.6,3,39.795933
4.6,3,39.8275
4.3,5,39.857791
3.4,11,39.901594
4.3,5,39.937456
3.7,9,39.970845
-1.75,15,40.013566
3.4,11,40.060214
3.25,12,40.104279
4.15,6,40.132576
4.0,7,40.167769
4.3,5,40.198439
-1.75,15,40.404935
4.75,2,40.430452
3.85,8,40.469531
3.25,12,40.509843
4.0,7,40.545121
4.6,3,40.575786
3.85,8,40.612478
4.75,2,40.640259
3.85,8,40.67435
-3.3,7,40.711115
3.55,10,40.750747
4.45,4,40.787271
4.15,6,40.820416
3.7,9,40.855186
4.45,4,40.880736
3.1,13,40.922945
4.0,7,40.956658
3.7,9,40.989768
4.6,3,41.01435
3.25,12,41.056865
4.3,5,41.092526
3.7,9,41.131007
4.45,4,41.159422
4.45,4,41.187822
-1.75,15,41.229451
4.6,3,41.258273
4.6,3,41.292511
4.6,3,41.323887
4.75,2,41.356615
4.3,5,41.38547
4.15,6,41.419244
3.7,9,41.456781
3.85,8,41.486699
4.45,4,41.513415
4.3,5,41.544313
-3.5,11,41.579076
3.4,11,41.619922
-1.75,15,41.81032
4.0,7,41.848845
3.25,12,41.895437
4.6,3,41.925063
-3.65,14,41.975055
-1.75,15,42.018059
4.3,5,42.043797
4.75,2,42.075
4.45,4,42.104908
3.25,12,42.152434
4.6,3,42.179066
-1.75,15,42.232241
4.75,2,42.259058
4.3,5,42.289608
4.45,4,42.323146
4.45,4,42.355068
4.45,4,42.384002
3.7,9,42.422886
3.7,9,42.459612
4.45,4,42.485501
-3.35,8,42.524101
4.0,7,42.565912
3.85,8,42.609894
4.45,4,42.642141
4.6,3,42.671292
4.0,7,42.703607
-1.75,15,42.743482
4.45,4,42.770848
4.9,1,42.792556
3.7,9,42.829332
3.7,9,42.862573
3.55,10,42.898242
4.75,2,42.923919
4.15,6,42.955786
4.45,4,42.986024
4.0,7,43.019514
4.6,3,43.044185
4.45,4,43.074524
-1.75,15,43.271347
4.3,5,43.301371
-1.75,15,43.350451
3.85,8,43.385226
4.3,5,43.416526
-1.75,15,43.461433
-1.75,15,43.505748
3.55,10,43.546191
4.3,5,43.580097
4.15,6,43.612662
4.75,2,43.63807
4.3,5,43.667051
4.45,4,43.694489
4.0,7,43.727331
4.45,4,43.756683
4.45,4,43.783523
-3.6,13,43.824205
4.15,6,43.855392
4.0,7,43.892069
3.85,8,43.927763
4.75,2,43.9538
4.75,2,43.978719
-1.75,15,44.023908
4.3,5,44.053648
4.45,4,44.084108
-3.45,10,44.124768
4.15,6,44.157948
3.55,10,44.196429
4.75,2,44.221946
4.3,5,44.258919
4.3,5,44.289186
4.6,3,44.313356
4.15,6,44.343023
4.3,5,44.376786
4.3,5,44.403098
4.45,4,44.433402
4.0,7,44.462092
4.15,6,44.492981
4.15,6,44.669706
3.85,8,44.702708
3.7,9,44.741247
4.6,3,44.764788
4.45,4,44.795313
4.3,5,44.82405
4.15,6,44.856716
4.75,2,44.877716
4.75,2,44.906562
4.3,5,44.942646
-1.75,15,44.991756
-1.75,15,45.03576
4.45,4,45.06249
-1.75,15,45.110523
4.9,1,45.135124
4.75,2,45.16504
4.6,3,45.188435
3.25,12,45.227173
4.75,2,45.256322
4.45,4,45.286246
4.15,6,45.320678
3.4,11,45.360003
3.7,9,45.393263
4.15,6,45.424026
4.15,6,45.45627
