#{"t_start": 1787938826.8812723, "env_id": "None"}
r,l,t
-3.7,15,8.523918
-3.1,3,8.551491
-3.35,8,8.593521
-3.0,1,8.623173
-3.05,2,8.648644
4.45,4,8.681519
-3.05,2,8.705948
-3.4,9,8.740982
-3.0,1,8.766503
-3.55,12,8.81184
-3.0,1,8.840863
3.55,10,8.883105
-3.6,13,8.929222
-3.05,2,8.955278
4.15,6,8.988093
-3.4,9,9.030539
-3.05,2,9.059291
-3.2,5,9.089752
4.3,5,9.123077
-3.3,7,9.164624
-3.05,2,9.191801
4.15,6,9.228399
-3.25,6,9.265136
4.6,3,9.295488
-3.45,10,9.335362
4.15,6,9.363921
-3.05,2,9.391813
-3.0,1,9.417306
-3.0,1,9.442259
3.1,13,9.488334
-3.35,8,9.522346
-3.35,8,9.557015
-3.0,1,9.578109
-3.2,5,9.608541
-3.05,2,9.63671
-3.05,2,9.667003
-3.25,6,9.705745
-3.1,3,9.735563
-3.0,1,9.760831
-3.0,1,9.790103
-3.1,3,9.98267
-3.0,1,10.009063
4.45,4,10.046586
4.9,1,10.073039
4.3,5,10.102733
-3.0,1,10.122752
3.7,9,10.160993
-3.05,2,10.186797
-3.15,4,10.2116
-3.45,10,10.245547
-3.1,3,10.277964
-3.4,9,10.318477
-3.0,1,10.346883
-3.2,5,10.375561
-3.35,8,10.410426
-3.2,5,10.438244
-3.05,2,10.462987
3.85,8,10.50071
-3.4,9,10.535455
-3.15,4,10.562627
-3.5,11,10.606012
4.45,4,10.641396
4.45,4,10.668749
-3.65,14,10.710115
4.9,1,10.734666
-3.0,1,10.759661
4.0,7,10.792589
-3.1,3,10.816053
4.15,6,10.848966
4.6,3,10.882533
4.15,6,10.912599
4.3,5,10.94523
4.6,3,10.973865
-3.0,1,10.9977
-1.75,15,11.042312
-3.4,9,11.07846
-3.05,2,11.102531
4.45,4,11.131782
-3.0,1,11.161997
-3.25,6,11.19842
-3.15,4,11.228821
-3.3,7,11.272172
4.75,2,11.297373
-3.05,2,11.323556
-3.0,1,11.345258
-1.75,15,11.391586
-3.3,7,11.424978
-3.05,2,11.451064
-3.15,4,11.482711
-3.1,3,11.509853
-3.3,7,11.547668
4.3,5,11.73895
-3.05,2,11.772121
-3.15,4,11.798266
-3.1,3,11.825337
-3.05,2,11.851111
-3.15,4,11.876689
-3.25,6,11.908141
-3.0,1,11.931561
-3.15,4,11.960208
-3.0,1,11.983545
-3.1,3,12.00993
-3.2,5,12.041654
-3.05,2,12.074088
-3.0,1,12.100268
-3.05,2,12.127321
-3.35,8,12.160514
-3.05,2,12.183535
-1.75,15,12.230093
-3.3,7,12.260216
4.0,7,12.293153
-3.0,1,12.317025
4.9,1,12.341094
-3.05,2,12.366976
4.0,7,12.396781
-3.05,2,12.420227
4.45,4,12.449827
4.75,2,12.476776
-3.0,1,12.507662
-3.4,9,12.550644
-3.45,10,12.591704
-3.05,2,12.616744
-3.05,2,12.645127
-3.25,6,12.682536
-3.1,3,12.71289
-3.05,2,12.74004
-3.0,1,12.760965
-3.45,10,12.801827
4.3,5,12.83252
-3.05,2,12.857889
-3.15,4,12.887139
4.15,6,12.924071
4.45,4,12.96385
-3.4,9,13.003297
4.75,2,13.03157
3.7,9,13.06921
-3.0,1,13.092941
-3.25,6,13.127949
-3.65,14,13.175075
-1.75,15,13.222479
-3.0,1,13.249407
-3.15,4,13.275328
-3.1,3,13.305441
-3.05,2,13.328538
-3.35,8,13.361499
-3.1,3,13.389101
-3.1,3,13.415749
4.15,6,13.444603
-3.2,5,13.618535
-3.0,1,13.643483
4.45,4,13.676301
-3.0,1,13.700159
-3.2,5,13.733047
-3.25,6,13.766721
-3.2,5,13.796519
-3.05,2,13.820748
-3.4,9,13.857407
-3.0,1,13.88342
3.1,13,13.925025
-3.1,3,13.951238
-3.0,1,13.979313
-3.1,3,14.013088
-3.3,7,14.048833
-3.55,12,14.087716
4.6,3,14.111161
-3.1,3,14.138849
-3.0,1,14.163478
-3.0,1,14.186952
-3.15,4,14.214331
-3.0,1,14.241287
-3.0,1,14.264833
-3.1,3,14.291971
-3.1,3,14.319627
-3.15,4,14.348872
4.15,6,14.38306
-3.35,8,14.423267
-3.35,8,14.461586
-3.2,5,14.493689
-3.6,13,14.540014
4.15,6,14.57591
-3.0,1,14.600704
-3.0,1,14.625416
4.9,1,14.654701
4.6,3,14.679512
-3.1,3,14.708671
-3.05,2,14.735627
4.15,6,14.765239
-3.0,1,14.788326
-3.7,15,14.841296
-3.3,7,14.874119
-3.0,1,14.89517
-3.1,3,14.923878
-3.35,8,14.963634
-3.0,1,14.988698
-3.05,2,15.017966
-3.25,6,15.051197
4.15,6,15.081351
-3.25,6,15.111445
-3.25,6,15.140971
-3.05,2,15.164833
-3.0,1,15.190516
-3.1,3,15.221728
-3.0,1,15.244942
-3.05,2,15.268818
-3.0,1,15.289106
-3.2,5,15.319718
-3.0,1,15.338825
-3.05,2,15.362736
4.6,3,15.388178
-3.15,4,15.412407
4.15,6,15.445004
4.45,4,15.608345
-3.3,7,15.641672
-3.4,9,15.681723
3.85,8,15.719782
3.4,11,15.766571
4.6,3,15.797799
4.6,3,15.825425
-3.0,1,15.851684
-3.0,1,15.873638
4.45,4,15.908298
-3.3,7,15.944434
-3.0,1,15.970228
-1.75,15,16.025784
-3.05,2,16.051283
4.9,1,16.073953
-3.4,9,16.115602
-3.2,5,16.151667
4.0,7,16.190489
-3.0,1,16.213748
4.3,5,16.254744
-3.25,6,16.293733
-3.05,2,16.32061
-3.1,3,16.356141
-3.2,5,16.384101
-3.05,2,16.411297
-3.6,13,16.45118
-3.1,3,16.474827
4.0,7,16.506619
-3.1,3,16.53531
-3.4,9,16.571151
4.6,3,16.599521
-3.25,6,16.6298
-3.05,2,16.655462
-3.5,11,16.694987
4.0,7,16.730756
-3.2,5,16.757411
-3.15,4,16.790519
-3.3,7,16.827118
3.4,11,16.868815
4.6,3,16.895629
-3.1,3,16.923432
-3.1,3,16.951422
4.15,6,16.980474
4.6,3,17.006886
-3.3,7,17.042743
-3.15,4,17.070037
-3.05,2,17.092812
-3.15,4,17.121353
-3.05,2,17.144276
4.45,4,17.177686
3.55,10,17.37178
4.45,4,17.399202
-3.45,10,17.435648
-3.35,8,17.468465
4.6,3,17.494276
-3.15,4,17.524047
3.85,8,17.563122
-3.0,1,17.590042
-3.0,1,17.613326
-3.0,1,17.636772
-3.0,1,17.660783
4.75,2,17.689632
-3.0,1,17.712613
-3.0,1,17.741559
-3.25,6,17.776261
-3.3,7,17.815795
3.7,9,17.857793
-3.0,1,17.882127
-3.0,1,17.908668
-3.15,4,17.939739
-3.1,3,17.971325
-3.2,5,18.004644
4.45,4,18.035169
4.75,2,18.058866
-3.05,2,18.083097
-3.2,5,18.112846
4.6,3,18.139697
-3.25,6,18.169635
-3.0,1,18.189975
4.3,5,18.21898
-3.5,11,18.256929
-3.05,2,18.280582
-3.05,2,18.305407
-3.55,12,18.340472
-3.1,3,18.366591
-3.0,1,18.387542
-3.2,5,18.417573
-3.1,3,18.444289
-3.15,4,18.469899
4.45,4,18.495035
-3.0,1,18.516548
4.15,6,18.545512
4.45,4,18.573661
4.0,7,18.605182
4.75,2,18.631485
-3.2,5,18.659165
-3.05,2,18.682924
-3.0,1,18.704947
-3.25,6,18.742671
-3.55,12,18.783894
-3.2,5,18.810011
-3.1,3,18.83454
-3.25,6,18.866557
4.3,5,18.894279
-3.0,1,18.919555
-3.1,3,18.943269
-3.15,4,18.969897
-3.0,1,18.993219
-3.05,2,19.020031
-3.35,8,19.05701
4.45,4,19.090535
-3.15,4,19.124848
-3.05,2,19.353216
-3.0,1,19.383418
-3.1,3,19.411375
-3.0,1,19.436856
4.6,3,19.46392
3.85,8,19.501111
-3.0,1,19.522691
-3.05,2,19.551262
3.85,8,19.597274
3.7,9,19.639453
4.75,2,19.66189
-3.5,11,19.706608
3.55,10,19.744333
4.45,4,19.774194
4.9,1,19.798017
4.45,4,19.824938
3.7,9,19.861144
-3.15,4,19.887078
4.6,3,19.912901
-3.5,11,19.955656
-3.05,2,19.977106
3.85,8,20.008886
4.75,2,20.035142
-3.4,9,20.069822
-3.15,4,20.094648
4.3,5,20.126473
4.6,3,20.15364
4.45,4,20.178366
4.3,5,20.212423
3.4,11,20.251686
4.6,3,20.27702
-3.2,5,20.308738
-3.25,6,20.340992
-3.0,1,20.367815
-3.15,4,20.39082
-3.25,6,20.420329
-3.1,3,20.444897
-3.0,1,20.467676
-3.0,1,20.488571
-3.5,11,20.527454
-3.15,4,20.557135
4.15,6,20.588436
4.6,3,20.614815
-3.05,2,20.640832
-3.1,3,20.669134
4.3,5,20.696724
-3.25,6,20.728378
-3.45,10,20.770276
-3.05,2,20.792778
-3.05,2,20.819329
4.15,6,20.855831
3.85,8,20.89926
3.4,11,21.094238
4.45,4,21.125775
-3.2,5,21.161969
-3.25,6,21.191827
3.85,8,21.227012
-3.25,6,21.261661
-3.0,1,21.284734
-3.1,3,21.310186
-3.0,1,21.334545
-3.35,8,21.366149
-3.25,6,21.394286
-3.1,3,21.421809
-3.05,2,21.448528
3.85,8,21.485228
4.75,2,21.515161
4.6,3,21.544823
-3.0,1,21.570234
3.25,12,21.609724
3.7,9,21.648892
-3.05,2,21.66994
4.9,1,21.691288
-3.4,9,21.72524
-3.1,3,21.755471
4.3,5,21.789308
-3.25,6,21.824398
-3.15,4,21.856309
4.0,7,21.88956
-3.05,2,21.910751
-3.1,3,21.936973
-3.05,2,21.960728
-3.35,8,21.996028
-3.35,8,22.032734
-3.0,1,22.054618
-3.2,5,22.082792
3.4,11,22.119971
4.3,5,22.146787
-3.05,2,22.169672
-3.05,2,22.194584
4.6,3,22.221414
-3.25,6,22.254076
-3.1,3,22.280339
-3.1,3,22.309987
-3.0,1,22.33462
-3.55,12,22.371719
-3.0,1,22.394301
-3.35,8,22.427324
-3.0,1,22.449489
-3.1,3,22.476525
-3.25,6,22.509154
-3.0,1,22.537494
-3.15,4,22.575225
4.15,6,22.611239
-3.25,6,22.648609
-3.05,2,22.676795
4.45,4,22.71376
4.0,7,22.749876
-3.35,8,22.934263
4.45,4,22.963323
-3.0,1,22.990982
-3.1,3,23.018323
-3.0,1,23.040777
3.7,9,23.073936
-1.75,15,23.117865
-3.25,6,23.145445
3.7,9,23.182614
4.45,4,23.207879
-3.15,4,23.232849
4.0,7,23.267097
4.45,4,23.295253
-3.35,8,23.334999
3.85,8,23.373538
-3.25,6,23.406382
-3.2,5,23.433831
-3.0,1,23.455398
-3.0,1,23.477903
-3.25,6,23.509737
-3.15,4,23.536946
3.85,8,23.571002
-3.2,5,23.602577
-3.15,4,23.627905
3.85,8,23.660106
-3.1,3,23.688006
4.15,6,23.727045
-3.2,5,23.759867
-3.25,6,23.791257
4.0,7,23.831118
-3.35,8,23.868968
-3.3,7,23.908764
-3.1,3,23.942218
-3.25,6,23.982836
4.6,3,24.010136
-3.05,2,24.036377
-3.15,4,24.069852
-3.1,3,24.101194
4.15,6,24.134944
-3.3,7,24.168744
-3.2,5,24.199728
-3.1,3,24.225102
-3.15,4,24.256861
3.7,9,24.305054
-3.1,3,24.333881
-3.2,5,24.3612
4.45,4,24.391488
-3.0,1,24.413125
4.9,1,24.434587
-3.05,2,24.457882
3.7,9,24.640393
-3.05,2,24.667011
-3.35,8,24.699728
4.0,7,24.732954
-3.7,15,24.77674
-3.4,9,24.809298
-3.1,3,24.837305
-3.0,1,24.861197
-3.2,5,24.891306
-3.5,11,24.936733
-3.45,10,24.975381
4.15,6,25.006099
4.0,7,25.036728
-3.35,8,25.0694
-3.45,10,25.108746
3.85,8,25.143828
-3.2,5,25.174489
-3.4,9,25.220531
3.85,8,25.255825
3.85,8,25.293032
4.45,4,25.321261
-3.15,4,25.349696
-3.1,3,25.373071
4.6,3,25.40663
-3.65,14,25.452101
4.6,3,25.478361
4.3,5,25.510495
-3.45,10,25.551547
4.3,5,25.583073
-3.1,3,25.607467
-3.55,12,25.651027
-3.3,7,25.681587
4.0,7,25.717814
-3.4,9,25.762769
-3.3,7,25.802667
-3.05,2,25.82813
4.15,6,25.86279
4.45,4,25.895488
4.15,6,26.11571
-3.3,7,26.148267
-3.35,8,26.183651
-3.05,2,26.210302
4.0,7,26.246386
-3.4,9,26.287281
4.45,4,26.315983
4.3,5,26.344499
3.55,10,26.386939
4.0,7,26.419702
-3.05,2,26.443885
4.3,5,26.472749
4.15,6,26.502313
-3.35,8,26.536964
-3.5,11,26.574434
4.3,5,26.605939
4.6,3,26.630795
-3.45,10,26.667465
-3.25,6,26.697455
-3.2,5,26.729251
3.55,10,26.775057
4.0,7,26.804883
-3.05,2,26.828514
3.4,11,26.867987
4.6,3,26.891937
4.0,7,26.925274
-3.15,4,26.959522
-3.3,7,26.998787
-3.2,5,27.027703
-3.1,3,27.052914
-3.05,2,27.080119
-3.15,4,27.110284
-3.45,10,27.151054
3.85,8,27.188557
3.55,10,27.229683
4.9,1,27.253081
-3.4,9,27.293932
4.3,5,27.330027
4.0,7,27.363672
4.15,6,27.397187
3.7,9,27.434413
-3.0,1,27.46377
-3.0,1,27.486519
4.45,4,27.653721
-3.3,7,27.683654
-3.05,2,27.707648
3.7,9,27.747185
-3.35,8,27.77967
-3.35,8,27.81233
-3.15,4,27.839535
-3.05,2,27.86564
-3.25,6,27.89537
4.3,5,27.924614
4.6,3,27.951699
-3.1,3,27.976122
-3.15,4,28.008207
4.45,4,28.039782
3.55,10,28.086685
4.0,7,28.118901
-3.0,1,28.140176
-3.0,1,28.162305
4.15,6,28.193234
-3.4,9,28.227783
4.75,2,28.252948
-3.0,1,28.278928
4.3,5,28.309686
-3.35,8,28.34465
4.45,4,28.370435
-3.2,5,28.400452
-3.05,2,28.42385
3.85,8,28.458892
-3.1,3,28.486816
-3.1,3,28.511658
-3.2,5,28.542229
-3.4,9,28.581256
-3.05,2,28.610678
-3.2,5,28.648609
-3.25,6,28.68893
-3.2,5,28.720861
-3.05,2,28.752036
4.45,4,28.780813
3.7,9,28.8197
-3.0,1,28.85083
-3.05,2,28.87589
4.6,3,28.903674
3.55,10,28.941514
-3.25,6,28.979156
-3.35,8,29.015713
3.7,9,29.055887
-3.3,7,29.087126
-3.25,6,29.117211
-3.1,3,29.141876
4.3,5,29.174567
4.3,5,29.204033
-3.25,6,29.382534
-3.0,1,29.402608
4.0,7,29.438643
-3.1,3,29.466115
-3.5,11,29.505136
-3.25,6,29.536587
-3.35,8,29.569681
-3.05,2,29.599541
4.3,5,29.627815
-3.0,1,29.652228
-3.25,6,29.683372
3.85,8,29.720196
4.45,4,29.749755
-3.0,1,29.771333
-3.2,5,29.799875
4.0,7,29.834385
4.15,6,29.86643
4.15,6,29.897787
3.7,9,29.933095
4.15,6,29.964982
-3.2,5,29.995845
-3.1,3,30.02222
-3.2,5,30.053997
3.55,10,30.092798
-3.1,3,30.119704
-3.55,12,30.170917
4.0,7,30.208481
-3.15,4,30.239632
-3.25,6,30.27545
3.85,8,30.309132
4.45,4,30.344676
4.45,4,30.377126
4.15,6,30.409736
3.85,8,30.442839
-3.0,1,30.465923
-3.5,11,30.506629
4.6,3,30.537714
4.75,2,30.561965
-3.25,6,30.593435
-3.2,5,30.621395
-3.25,6,30.650325
-3.25,6,30.679546
4.15,6,30.710561
-3.2,5,30.747638
-3.1,3,30.774659
3.7,9,30.813896
-3.0,1,30.836749
-3.1,3,31.007331
3.25,12,31.054871
-3.3,7,31.087023
-3.1,3,31.123209
-3.05,2,31.151858
4.15,6,31.186336
3.7,9,31.235547
3.85,8,31.268371
-3.1,3,31.294888
4.15,6,31.324942
-3.25,6,31.355585
4.45,4,31.382369
-3.25,6,31.414677
-3.25,6,31.45134
-3.35,8,31.491286
-3.25,6,31.525485
-3.25,6,31.554485
-3.2,5,31.583074
4.0,7,31.618166
-3.35,8,31.653403
-3.4,9,31.692645
-3.35,8,31.736606
4.45,4,31.766165
4.15,6,31.803477
-3.35,8,31.850278
-3.55,12,31.897675
4.0,7,31.931744
-3.15,4,31.960547
-3.3,7,31.998251
-3.3,7,32.029152
-3.1,3,32.054424
-3.25,6,32.082919
3.25,12,32.120715
-3.05,2,32.146313
-3.3,7,32.182069
-3.1,3,32.20871
-3.0,1,32.23683
4.3,5,32.266757
-3.25,6,32.302125
-3.2,5,32.335952
-3.3,7,32.367369
-3.1,3,32.391682
3.85,8,32.571295
4.0,7,32.606434
-3.45,10,32.642945
3.85,8,32.68342
4.0,7,32.722355
-3.05,2,32.748398
-3.25,6,32.779144
-3.45,10,32.81945
-3.25,6,32.852624
-3.15,4,32.887163
-3.4,9,32.927666
4.15,6,32.96221
-3.2,5,32.993028
-3.2,5,33.021867
4.45,4,33.04703
-3.1,3,33.073029
-3.25,6,33.103194
-3.15,4,33.129277
4.3,5,33.169118
-3.35,8,33.208402
-3.25,6,33.243505
-3.25,6,33.284669
-3.1,3,33.31617
4.75,2,33.341376
3.7,9,33.386784
-3.2,5,33.4227
4.3,5,33.456309
-3.3,7,33.488969
-3.3,7,33.530452
4.45,4,33.565089
-3.45,10,33.605095
-3.2,5,33.642703
-3.55,12,33.691892
-3.1,3,33.724908
-3.1,3,33.758279
4.6,3,33.790141
4.15,6,33.825028
-3.25,6,33.854999
-3.15,4,33.886747
3.25,12,33.925497
3.85,8,33.957269
3.25,12,33.999482
-3.45,10,34.184476
4.3,5,34.215509
-3.1,3,34.242598
-3.25,6,34.275251
-3.3,7,34.316728
-3.4,9,34.355622
4.3,5,34.389629
-3.1,3,34.423397
-3.1,3,34.455696
-3.2,5,34.487457
-3.1,3,34.518124
4.45,4,34.550574
-3.4,9,34.594464
-3.5,11,34.632963
3.7,9,34.667115
3.7,9,34.703012
4.0,7,34.735584
4.0,7,34.77717
4.15,6,34.819178
4.0,7,34.856211
4.0,7,34.894933
3.7,9,34.935141
-3.15,4,34.968524
-3.1,3,34.996403
-3.1,3,35.026744
-3.05,2,35.056836
-3.5,11,35.098305
4.3,5,35.136081
-3.2,5,35.167333
4.15,6,35.201702
-3.35,8,35.238333
-3.3,7,35.280587
4.0,7,35.318705
3.85,8,35.355763
-3.55,12,35.396632
-3.4,9,35.428574
-3.3,7,35.458044
4.6,3,35.484271
-3.25,6,35.514577
4.75,2,35.539661
4.3,5,35.711597
-3.3,7,35.745817
-3.45,10,35.787693
-3.25,6,35.819983
4.3,5,35.849737
4.15,6,35.881407
-3.35,8,35.916016
-3.05,2,35.941973
4.6,3,35.97313
-3.05,2,36.001194
4.15,6,36.038152
4.15,6,36.083256
4.45,4,36.117741
-3.4,9,36.160913
-3.25,6,36.199644
-3.1,3,36.225508
-3.05,2,36.254956
3.85,8,36.288578
-3.1,3,36.319169
-3.2,5,36.347347
4.15,6,36.380839
3.85,8,36.423568
-3.25,6,36.46445
4.45,4,36.500427
-3.05,2,36.528147
3.55,10,36.572923
-3.1,3,36.602267
-3.3,7,36.633655
3.25,12,36.683186
3.85,8,36.723304
4.15,6,36.759623
-3.1,3,36.789225
4.15,6,36.825176
-3.25,6,36.859416
-3.15,4,36.893147
2.95,14,36.943363
4.15,6,36.975434
-3.25,6,37.009017
-3.15,4,37.037288
-3.1,3,37.062183
4.3,5,37.092258
-3.2,5,37.123667
4.0,7,37.152566
-3.2,5,37.187862
-3.25,6,37.218353
4.75,2,37.244834
-3.25,6,37.423562
4.75,2,37.451176
3.85,8,37.482684
4.15,6,37.508379
-3.1,3,37.53517
4.3,5,37.568267
4.15,6,37.604023
4.45,4,37.632928
3.85,8,37.671911
3.85,8,37.708165
-3.15,4,37.737836
3.85,8,37.767547
3.55,10,37.803631
-3.35,8,37.838543
4.3,5,37.87036
4.6,3,37.898953
4.3,5,37.927675
4.45,4,37.964361
-3.3,7,37.998011
3.85,8,38.038422
4.45,4,38.067685
4.45,4,38.104271
-3.1,3,38.135499
4.0,7,38.175378
3.85,8,38.217569
-3.35,8,38.262253
4.45,4,38.290379
-3.05,2,38.319855
-3.4,9,38.355517
3.7,9,38.394916
-3.35,8,38.434174
-3.3,7,38.471909
4.0,7,38.503718
-3.4,9,38.540674
-3.0,1,38.569685
-3.25,6,38.60759
-3.05,2,38.639007
3.85,8,38.670418
-3.05,2,38.691492
3.7,9,38.726236
-3.2,5,38.764617
3.7,9,38.798238
4.0,7,38.831439
4.6,3,39.014468
4.0,7,39.046184
3.85,8,39.084019
4.0,7,39.116142
-3.35,8,39.150791
-3.4,9,39.188495
4.45,4,39.21928
-3.5,11,39.265165
3.7,9,39.303896
-3.2,5,39.331775
4.15,6,39.361019
-3.3,7,39.392702
-3.4,9,39.428429
-3.35,8,39.464956
-3.5,11,39.506134
3.7,9,39.545074
-3.35,8,39.583079
-3.0,1,39.606161
3.55,10,39.654253
-3.2,5,39.69148
-3.25,6,39.723207
3.55,10,39.764383
4.15,6,39.794597
-3.3,7,39.825424
4.45,4,39.855667
3.7,9,39.893313
-3.15,4,39.926471
-3.25,6,39.964913
-3.3,7,40.002023
-3.3,7,40.036285
4.3,5,40.064844
-3.3,7,40.098102
-3.4,9,40.13346
-3.1,3,40.157175
-3.25,6,40.189046
4.0,7,40.232697
4.6,3,40.263926
-3.2,5,40.294614
-3.2,5,40.480403
4.15,6,40.508918
4.15,6,40.544557
-3.2,5,40.575202
4.15,6,40.607713
-3.05,2,40.633487
3.85,8,40.667177
-3.25,6,40.698106
-3.15,4,40.725003
-3.15,4,40.756616
-3.2,5,40.786322
-3.35,8,40.817522
4.75,2,40.84081
-3.25,6,40.868688
-3.45,10,40.908057
-3.25,6,40.94327
4.45,4,40.973276
-3.1,3,40.999592
4.3,5,41.032393
4.3,5,41.063616
-3.5,11,41.103995
-3.3,7,41.136141
-3.3,7,41.172718
-3.5,11,41.218377
-3.35,8,41.257088
4.6,3,41.285314
4.0,7,41.318928
3.55,10,41.355362
3.4,11,41.395555
-3.5,11,41.437706
-3.15,4,41.465769
