policy,scene_seed,success,false_confirmation,timeout,stopped,steps,total_reward,final_true_ratio,final_rgb_texture_ratio,final_height_ratio,actions
random,3404834,0,1,0,1,2,-3.05,0.0512,0.061900001019239426,0.05050000175833702,2-3
random,4905502,0,1,0,1,11,-3.5,0.0,0.11129999905824661,0.0,1-2-1-0-0-1-2-0-1-0-3
random,4213248,0,1,0,1,1,-3.0,0.1011,0.1080000028014183,0.0997999981045723,3
random,2782389,0,1,0,1,6,-3.25,0.0,0.11460000276565552,0.0,0-1-1-2-0-3
random,6542618,0,1,0,1,1,-3.0,0.0509,0.05820000171661377,0.0502999983727932,3
random,3761563,1,0,0,1,7,4.0,0.2457,0.21889999508857727,0.24369999766349792,0-1-0-1-2-0-3
random,8478897,0,1,0,1,14,-3.65,0.0,0.11680000275373459,0.0,1-1-2-0-0-0-0-1-1-0-2-0-1-3
random,8433148,1,0,0,1,1,4.9,0.1742,0.17190000414848328,0.1720999926328659,3
random,7842858,0,1,0,1,2,-3.05,0.0,0.11559999734163284,0.0,1-3
random,7043771,0,1,0,1,5,-3.2,0.0102,0.02329999953508377,0.010099999606609344,1-0-2-1-3
random,7874579,0,1,0,1,5,-3.2,0.0,0.10700000077486038,0.0,2-0-0-0-3
random,4740095,0,1,0,1,6,-3.25,0.0367,0.04650000110268593,0.036400001496076584,0-0-0-2-0-3
random,8311695,1,0,0,1,6,4.15,0.2769,0.23190000653266907,0.2750000059604645,0-1-0-1-1-3
random,3394328,0,1,0,1,3,-3.1,0.0,0.11209999769926071,0.0,1-0-3
random,6537469,0,1,0,1,13,-3.6,0.0,0.11630000174045563,0.0,0-2-1-2-2-2-0-2-1-0-1-0-3
random,3145854,0,1,0,1,11,-3.5,0.0,0.11469999700784683,0.0,2-0-1-0-2-2-0-2-0-1-3
random,3034247,0,1,0,1,1,-3.0,0.0,0.11739999800920486,0.0,3
random,3308637,0,1,0,1,1,-3.0,0.0341,0.041200000792741776,0.033799998462200165,3
random,4989559,0,1,0,1,1,-3.0,0.0,0.1120000034570694,0.0,3
random,6914444,0,1,0,1,4,-3.15,0.0,0.11349999904632568,0.0,2-0-0-3
random,8330682,1,0,0,1,6,4.15,0.5916,0.0617000013589859,0.5856000185012817,0-1-0-0-2-3
random,7000558,0,1,0,1,1,-3.0,0.0,0.11800000071525574,0.0,3
random,2822100,0,0,1,0,15,-1.75,0.0,0.11670000106096268,0.0,2-2-0-0-2-2-1-0-2-1-1-0-1-2-0
random,7519901,0,1,0,1,2,-3.05,0.0,0.12020000070333481,0.0,0-3
random,7917278,0,1,0,1,5,-3.2,0.0,0.11299999803304672,0.0,2-0-2-0-3
random,2624498,0,1,0,1,1,-3.0,0.0,0.11569999903440475,0.0,3
random,4556015,0,1,0,1,2,-3.05,0.0,0.1103999987244606,0.0,2-3
random,5866864,0,1,0,1,3,-3.1,0.0155,0.02410000003874302,0.015300000086426735,0-0-3
random,2408436,0,1,0,1,1,-3.0,0.0,0.11749999970197678,0.0,3
random,2967605,0,1,0,1,9,-3.4,0.0247,0.03539999946951866,0.02459999918937683,0-0-2-2-0-0-0-2-3
random,4335783,1,0,0,1,5,4.3,0.9009,0.04050000011920929,0.8919000029563904,0-1-1-1-3
random,8468525,0,1,0,1,1,-3.0,0.0,0.11940000206232071,0.0,3
random,7754897,0,1,0,1,1,-3.0,0.0,0.11550000309944153,0.0,3
random,3242535,0,1,0,1,8,-3.35,0.0,0.12309999763965607,0.0,1-1-0-1-0-2-0-3
random,5206324,1,0,0,1,2,4.75,0.2134,0.19589999318122864,0.21130000054836273,2-3
random,5355092,1,0,0,1,1,4.9,0.2738,0.22609999775886536,0.2712000012397766,3
random,5207757,0,1,0,1,1,-3.0,0.0,0.11729999631643295,0.0,3
random,8349044,0,1,0,1,1,-3.0,0.0,0.11490000039339066,0.0,3
random,4206369,0,1,0,1,2,-3.05,0.0,0.1225999966263771,0.0,0-3
random,4412155,0,1,0,1,1,-3.0,0.0,0.11230000108480453,0.0,3
random,5655365,1,0,0,1,7,4.0,0.5035,0.1088000014424324,0.49970000982284546,2-1-1-2-0-2-3
random,8721781,0,1,0,1,2,-3.05,0.0,0.11869999766349792,0.0,2-3
random,6864110,0,1,0,1,1,-3.0,0.0,0.10830000042915344,0.0,3
random,5203947,0,1,0,1,4,-3.15,0.0,0.11400000005960464,0.0,2-2-0-3
random,2554733,0,1,0,1,2,-3.05,0.0,0.11420000344514847,0.0,2-3
random,6580754,0,1,0,1,4,-3.15,0.0,0.1168999969959259,0.0,0-1-0-3
random,2614770,1,0,0,1,6,4.15,0.1547,0.15060000121593475,0.15320000052452087,0-0-0-1-0-3
random,2081065,0,1,0,1,4,-3.15,0.0,0.11550000309944153,0.0,2-1-1-3
random,7088762,0,1,0,1,5,-3.2,0.0442,0.05790000036358833,0.04360000044107437,0-2-0-0-3
random,7228506,1,0,0,1,8,3.85,0.5506,0.07750000059604645,0.5453000068664551,0-0-2-0-2-1-1-3
random,5431681,0,1,0,1,2,-3.05,0.0,0.11779999732971191,0.0,2-3
random,5416484,1,0,0,1,4,4.449999999999999,0.3986,0.1842000037431717,0.39480000734329224,0-0-1-3
random,2636142,0,1,0,1,2,-3.05,0.0,0.11659999936819077,0.0,1-3
random,2278648,0,1,0,1,1,-3.0,0.0,0.11289999634027481,0.0,3
random,5994830,0,1,0,1,2,-3.05,0.0,0.11400000005960464,0.0,1-3
random,3467311,0,1,0,1,13,-3.6,0.0,0.12120000272989273,0.0,2-1-0-2-2-0-1-0-1-0-1-2-3
random,5957725,0,1,0,1,1,-3.0,0.0,0.11860000342130661,0.0,3
random,8132477,0,1,0,1,1,-3.0,0.0,0.11140000075101852,0.0,3
random,5407527,1,0,0,1,9,3.6999999999999997,0.2,0.1868000030517578,0.1979999989271164,1-2-0-0-2-1-2-1-3
random,4930801,1,0,0,1,4,4.449999999999999,0.5218,0.1120000034570694,0.5160999894142151,0-1-2-3
random,6539725,0,1,0,1,1,-3.0,0.0,0.1128000020980835,0.0,3
random,6472710,0,1,0,1,5,-3.2,0.0,0.11909999698400497,0.0,1-1-2-2-3
random,7879733,0,1,0,1,1,-3.0,0.0,0.11580000072717667,0.0,3
random,6743590,0,1,0,1,1,-3.0,0.0,0.11559999734163284,0.0,3
random,7801195,1,0,0,1,3,4.6000000000000005,0.4358,0.16930000483989716,0.43230000138282776,0-0-3
random,5773375,0,1,0,1,4,-3.15,0.0,0.10790000110864639,0.0,2-2-0-3
random,8616187,1,0,0,1,7,4.0,0.6898,0.0357000008225441,0.6848000288009644,2-0-2-1-2-1-3
random,4579444,0,1,0,1,6,-3.25,0.0048,0.051899999380111694,0.004800000227987766,1-1-1-1-0-3
random,8385476,0,1,0,1,7,-3.3,0.1096,0.11479999870061874,0.1088000014424324,1-2-1-1-2-0-3
random,6582968,1,0,0,1,4,4.449999999999999,0.3001,0.24079999327659607,0.2976999878883362,0-1-0-3
random,6890797,0,1,0,1,1,-3.0,0.0,0.11180000007152557,0.0,3
random,5573182,0,1,0,1,1,-3.0,0.0,0.12290000170469284,0.0,3
random,4516058,0,1,0,1,1,-3.0,0.0125,0.028599999845027924,0.012299999594688416,3
random,5919646,0,1,0,1,1,-3.0,0.0,0.11680000275373459,0.0,3
random,7058755,0,1,0,1,9,-3.4,0.0,0.11020000278949738,0.0,1-1-2-2-1-0-1-1-3
random,7893421,0,1,0,1,5,-3.2,0.0,0.11129999905824661,0.0,0-0-1-1-3
random,7609879,1,0,0,1,6,4.15,0.2318,0.2061000019311905,0.22869999706745148,2-2-0-0-1-3
random,2985531,1,0,0,1,3,4.6000000000000005,0.305,0.2222999930381775,0.30160000920295715,2-1-3
random,6018745,0,1,0,1,1,-3.0,0.0,0.10740000009536743,0.0,3
random,2056927,0,1,0,1,3,-3.1,0.0,0.12099999934434891,0.0,2-2-3
random,2856027,0,1,0,1,2,-3.05,0.0,0.11779999732971191,0.0,0-3
random,5304518,0,1,0,1,3,-3.1,0.0,0.11659999936819077,0.0,1-2-3
random,7436056,0,1,0,1,3,-3.1,0.0,0.11349999904632568,0.0,2-0-3
random,7739627,0,1,0,1,14,-3.65,0.0,0.11840000003576279,0.0,2-2-1-0-1-1-1-2-2-1-0-0-0-3
random,4844437,0,1,0,1,1,-3.0,0.0,0.11599999666213989,0.0,3
random,8343855,0,1,0,1,2,-3.05,0.0,0.11400000005960464,0.0,2-3
random,3502188,1,0,0,1,11,3.4,0.4528,0.15070000290870667,0.44859999418258667,1-2-2-2-2-0-2-2-0-1-3
random,5363480,0,1,0,1,2,-3.05,0.0,0.10679999738931656,0.0,2-3
random,4504959,0,1,0,1,1,-3.0,0.0,0.1137000024318695,0.0,3
random,8019230,0,1,0,1,3,-3.1,0.0,0.12080000340938568,0.0,0-1-3
random,5471370,0,1,0,1,1,-3.0,0.0,0.11710000038146973,0.0,3
random,5195842,0,1,0,1,5,-3.2,0.0059,0.04610000178217888,0.005900000222027302,1-2-0-2-3
random,6035069,1,0,0,1,6,4.15,0.1969,0.18950000405311584,0.19499999284744263,2-1-2-1-1-3
random,4733821,0,1,0,1,2,-3.05,0.0,0.11800000071525574,0.0,2-3
random,6299021,0,1,0,1,2,-3.05,0.0,0.11869999766349792,0.0,1-3
random,8834553,0,1,0,1,5,-3.2,0.0,0.1143999993801117,0.0,2-2-1-2-3
random,2473730,0,1,0,1,9,-3.4,0.0,0.12330000102519989,0.0,1-2-1-1-1-0-1-1-3
random,2727248,0,1,0,1,2,-3.05,0.0983,0.10429999977350235,0.09790000319480896,1-3
random,7756536,0,1,0,1,1,-3.0,0.0166,0.02500000037252903,0.016499999910593033,3
random,2313027,0,1,0,1,6,-3.25,0.1123,0.11810000240802765,0.1111999973654747,2-2-2-1-2-3
random,6928011,1,0,0,1,3,4.6000000000000005,0.45,0.14810000360012054,0.4456999897956848,0-2-3
random,6779870,0,1,0,1,4,-3.15,0.0677,0.0803999975323677,0.06679999828338623,2-0-1-3
random,6767827,0,1,0,1,6,-3.25,0.001,0.09200000017881393,0.0010000000474974513,0-0-1-0-1-3
random,4143818,0,1,0,1,1,-3.0,0.0,0.10999999940395355,0.0,3
random,8175178,0,1,0,1,14,-3.65,0.0,0.11180000007152557,0.0,0-0-1-0-2-1-1-0-0-2-1-0-0-3
random,6273118,0,1,0,1,3,-3.1,0.0,0.11209999769926071,0.0,1-1-3
random,8005566,0,1,0,1,6,-3.25,0.0,0.11320000141859055,0.0,1-2-0-1-0-3
random,3476018,1,0,0,1,5,4.3,0.5595,0.08420000225305557,0.554099977016449,2-2-1-1-3
random,2731132,0,1,0,1,2,-3.05,0.0,0.11330000311136246,0.0,1-3
random,5043577,0,1,0,1,2,-3.05,0.0,0.11980000138282776,0.0,2-3
random,2171214,0,1,0,1,7,-3.3,0.0214,0.028200000524520874,0.021299999207258224,1-2-2-0-1-0-3
random,7357905,0,1,0,1,7,-3.3,0.0,0.11580000072717667,0.0,0-1-0-1-0-1-3
random,7123996,0,1,0,1,1,-3.0,0.0,0.1137000024318695,0.0,3
random,4211859,1,0,0,1,5,4.3,0.5669,0.07100000232458115,0.5598999857902527,2-2-2-0-3
random,4966751,1,0,0,1,2,4.75,0.4131,0.18129999935626984,0.40869998931884766,0-3
random,2183531,0,1,0,1,1,-3.0,0.0,0.11699999868869781,0.0,3
random,3425967,1,0,0,1,3,4.6000000000000005,0.1482,0.14820000529289246,0.1468999981880188,2-1-3
random,4483722,1,0,0,1,4,4.449999999999999,0.2378,0.21649999916553497,0.23549999296665192,0-1-2-3
random,2896365,0,1,0,1,6,-3.25,0.0,0.12080000340938568,0.0,1-1-0-1-1-3
random,7894501,1,0,0,1,4,4.449999999999999,0.2952,0.22599999606609344,0.29249998927116394,2-0-1-3
random,8324949,1,0,0,1,3,4.6000000000000005,0.5455,0.08250000327825546,0.5404000282287598,1-2-3
random,7263301,0,1,0,1,8,-3.35,0.0456,0.055399999022483826,0.045099999755620956,2-0-1-1-0-0-1-3
random,3943747,1,0,0,1,12,3.25,0.4769,0.1216999962925911,0.4713999927043915,2-2-1-1-1-2-0-2-1-2-1-3
random,8936776,0,1,0,1,5,-3.2,0.0411,0.05050000175833702,0.04089999943971634,1-1-0-1-3
random,3382061,0,1,0,1,5,-3.2,0.0,0.11860000342130661,0.0,1-1-0-0-3
random,3828559,0,1,0,1,3,-3.1,0.0,0.11590000241994858,0.0,1-2-3
random,4972198,1,0,0,1,4,4.449999999999999,0.2018,0.193900004029274,0.20010000467300415,1-0-1-3
random,6678538,0,1,0,1,1,-3.0,0.0095,0.025800000876188278,0.00930000003427267,3
random,4890221,1,0,0,1,5,4.3,0.5997,0.06129999831318855,0.5939000248908997,2-2-1-2-3
random,6426803,0,1,0,1,2,-3.05,0.0,0.11640000343322754,0.0,2-3
random,7410024,0,1,0,1,4,-3.15,0.0,0.1151999980211258,0.0,2-2-1-3
random,2657186,0,1,0,1,4,-3.15,0.0,0.10350000113248825,0.0,0-0-0-3
random,5363336,1,0,0,1,6,4.15,0.7644,0.02879999950528145,0.7558000087738037,2-2-0-0-1-3
random,8367374,1,0,0,1,13,3.1,0.7647,0.03060000017285347,0.7591999769210815,1-2-1-2-2-1-0-1-0-2-0-1-3
random,8185985,1,0,0,1,2,4.75,0.1678,0.16369999945163727,0.1665000021457672,2-3
random,4421822,1,0,0,1,5,4.3,0.2452,0.2168000042438507,0.24279999732971191,2-0-2-1-3
random,6964341,0,1,0,1,1,-3.0,0.0,0.11580000072717667,0.0,3
random,7359680,0,1,0,1,1,-3.0,0.006,0.0215000007301569,0.006000000052154064,3
random,7899476,0,1,0,1,3,-3.1,0.0048,0.02879999950528145,0.004800000227987766,0-2-3
random,6261967,1,0,0,1,4,4.449999999999999,0.1956,0.1906999945640564,0.19339999556541443,0-0-1-3
random,4501307,0,0,1,0,15,-1.75,0.0,0.11490000039339066,0.0,0-1-1-2-0-1-2-1-1-2-2-0-1-1-1
random,6513618,0,1,0,1,5,-3.2,0.0,0.10419999808073044,0.0,0-1-2-1-3
random,8927184,0,1,0,1,3,-3.1,0.0,0.11729999631643295,0.0,2-2-3
random,2195953,0,1,0,1,1,-3.0,0.0,0.12219999730587006,0.0,3
random,5308910,0,1,0,1,1,-3.0,0.0,0.11829999834299088,0.0,3
random,2375900,0,1,0,1,8,-3.35,0.0,0.1160999983549118,0.0,1-0-0-2-0-0-2-3
random,5736801,0,1,0,1,1,-3.0,0.0,0.12460000067949295,0.0,3
random,2505986,0,0,1,0,15,-1.75,0.0,0.1185000017285347,0.0,2-2-1-0-2-2-2-0-0-1-1-1-1-0-1
random,4406013,0,1,0,1,3,-3.1,0.0,0.11100000143051147,0.0,2-0-3
random,3438343,1,0,0,1,8,3.85,0.3899,0.19380000233650208,0.384799987077713,1-1-1-0-1-0-2-3
random,7202894,0,1,0,1,3,-3.1,0.0,0.11860000342130661,0.0,1-0-3
random,7871298,0,1,0,1,1,-3.0,0.0,0.1151999980211258,0.0,3
random,3842084,1,0,0,1,9,3.6999999999999997,0.2514,0.2184000015258789,0.25060001015663147,0-2-0-2-2-2-2-1-3
random,8549825,0,1,0,1,2,-3.05,0.0,0.1143999993801117,0.0,1-3
random,5669326,0,0,1,0,15,-1.75,0.0,0.12300000339746475,0.0,2-1-0-0-0-1-2-0-2-2-1-2-1-2-1
random,3341474,1,0,0,1,5,4.3,0.4609,0.14920000731945038,0.4555000066757202,0-2-0-1-3
random,4339115,1,0,0,1,3,4.6000000000000005,0.8025,0.022700000554323196,0.7957000136375427,2-0-3
random,2631930,0,1,0,1,9,-3.4,0.0,0.11420000344514847,0.0,0-1-0-2-0-2-1-0-3
random,8921622,0,1,0,1,1,-3.0,0.0,0.10999999940395355,0.0,3
random,7417839,1,0,0,1,11,3.4,0.3691,0.21439999341964722,0.3659000098705292,2-1-2-0-0-1-0-1-1-2-3
random,2427382,0,1,0,1,1,-3.0,0.0,0.11150000244379044,0.0,3
random,5952184,0,1,0,1,1,-3.0,0.0,0.11500000208616257,0.0,3
random,3124904,0,1,0,1,2,-3.05,0.0,0.11990000307559967,0.0,0-3
random,3070927,0,1,0,1,6,-3.25,0.0832,0.09009999781847,0.08269999921321869,2-0-1-1-0-3
random,2979529,0,1,0,1,2,-3.05,0.0,0.1185000017285347,0.0,1-3
random,8449826,0,1,0,1,3,-3.1,0.0,0.11969999969005585,0.0,0-1-3
random,6567245,0,1,0,1,2,-3.05,0.0,0.11630000174045563,0.0,0-3
random,4280481,0,1,0,1,3,-3.1,0.0,0.1152999997138977,0.0,2-0-3
random,2838994,0,1,0,1,5,-3.2,0.0,0.11259999871253967,0.0,0-0-1-2-3
random,4906506,0,1,0,1,1,-3.0,0.0,0.11599999666213989,0.0,3
random,2578596,0,1,0,1,8,-3.35,0.0,0.12470000237226486,0.0,2-0-1-2-1-2-0-3
random,3627572,0,1,0,1,1,-3.0,0.0,0.11680000275373459,0.0,3
random,3162746,0,1,0,1,1,-3.0,0.0,0.11580000072717667,0.0,3
random,8800038,0,1,0,1,4,-3.15,0.0,0.11620000004768372,0.0,1-1-0-3
random,2542599,0,1,0,1,3,-3.1,0.0,0.11500000208616257,0.0,2-2-3
random,6377569,0,1,0,1,1,-3.0,0.0,0.1136000007390976,0.0,3
random,6287060,0,1,0,1,1,-3.0,0.0754,0.08209999650716782,0.07450000196695328,3
random,7622629,0,1,0,1,13,-3.6,0.0955,0.10490000247955322,0.09489999711513519,2-2-0-0-0-1-0-1-1-2-2-0-3
random,3973954,0,1,0,1,1,-3.0,0.0,0.11559999734163284,0.0,3
random,8046238,0,1,0,1,1,-3.0,0.0,0.1128000020980835,0.0,3
random,4842152,0,1,0,1,1,-3.0,0.1125,0.11800000071525574,0.11100000143051147,3
random,7128540,0,1,0,1,1,-3.0,0.0,0.1151999980211258,0.0,3
random,5430658,0,1,0,1,4,-3.15,0.0,0.12460000067949295,0.0,1-2-0-3
random,5283908,0,1,0,1,2,-3.05,0.0,0.11259999871253967,0.0,0-3
random,2558156,0,1,0,1,6,-3.25,0.0,0.11800000071525574,0.0,1-1-1-1-0-3
random,2313323,0,1,0,1,6,-3.25,0.0943,0.10350000113248825,0.09350000321865082,0-2-2-0-0-3
random,3315987,0,1,0,1,1,-3.0,0.0,0.11330000311136246,0.0,3
random,6071218,0,1,0,1,9,-3.4,0.0,0.11710000038146973,0.0,1-0-1-2-1-2-2-1-3
random,8553951,1,0,0,1,4,4.449999999999999,0.139,0.1421000063419342,0.1378999948501587,1-0-2-3
random,7913259,0,1,0,1,2,-3.05,0.0,0.11339999735355377,0.0,1-3
random,5859216,0,1,0,1,2,-3.05,0.0,0.10890000313520432,0.0,1-3
random,8012072,0,1,0,1,3,-3.1,0.0,0.11389999836683273,0.0,2-0-3
random,4281994,0,1,0,1,7,-3.3,0.0043,0.03460000082850456,0.00430000014603138,0-1-2-0-2-1-3
random,5154618,0,1,0,1,2,-3.05,0.0,0.11259999871253967,0.0,2-3
random,7934397,0,1,0,1,2,-3.05,0.0,0.10779999941587448,0.0,0-3
random,3664067,1,0,0,1,1,4.9,0.3876,0.1923000067472458,0.3840000033378601,3
random,8934360,0,1,0,1,2,-3.05,0.0547,0.0697999969124794,0.05460000038146973,2-3
random,3297649,1,0,0,1,8,3.85,0.4958,0.11509999632835388,0.49050000309944153,0-1-0-1-2-2-2-3
random,7904094,0,1,0,1,4,-3.15,0.0,0.12380000203847885,0.0,2-1-2-3
random,8009789,0,1,0,1,9,-3.4,0.0,0.11909999698400497,0.0,2-0-1-2-1-1-0-0-3
random,4956390,0,1,0,1,1,-3.0,0.0,0.11699999868869781,0.0,3
random,3252066,0,1,0,1,8,-3.35,0.0,0.11670000106096268,0.0,2-0-1-1-1-1-1-3
random,2218091,0,1,0,1,7,-3.3,0.0,0.1103999987244606,0.0,2-1-0-2-2-2-3
random,3277120,1,0,0,1,6,4.15,0.142,0.14239999651908875,0.14059999585151672,1-2-1-2-0-3
random,3653146,1,0,0,1,3,4.6000000000000005,0.1584,0.15469999611377716,0.1574999988079071,1-2-3
random,5010826,0,1,0,1,3,-3.1,0.0,0.11580000072717667,0.0,0-2-3
random,6826054,0,1,0,1,1,-3.0,0.0821,0.08749999850988388,0.08150000125169754,3
random,3869041,0,1,0,1,2,-3.05,0.0,0.11819999665021896,0.0,0-3
random,2984086,0,1,0,1,1,-3.0,0.0,0.11890000104904175,0.0,3
random,2077243,1,0,0,1,3,4.6000000000000005,0.6572,0.045499999076128006,0.6503999829292297,2-0-3
random,6343093,0,1,0,1,4,-3.15,0.008,0.059300001710653305,0.007899999618530273,2-2-0-3
random,2859852,0,1,0,1,3,-3.1,0.0566,0.06390000134706497,0.05609999969601631,2-1-3
random,6865696,1,0,0,1,8,3.85,0.2072,0.1923999935388565,0.20559999346733093,1-2-2-0-0-2-2-3
random,7022939,1,0,0,1,8,3.85,0.3904,0.2021999955177307,0.3856000006198883,2-2-1-0-1-2-2-3
random,4084349,0,1,0,1,11,-3.5,0.0,0.12280000001192093,0.0,1-1-0-2-2-1-0-2-2-1-3
random,5881745,1,0,0,1,1,4.9,0.2391,0.21379999816417694,0.23690000176429749,3
random,7532280,0,1,0,1,14,-3.65,0.0,0.11900000274181366,0.0,2-0-2-0-2-2-0-0-1-2-2-0-0-3
random,8169746,0,1,0,1,1,-3.0,0.0,0.12020000070333481,0.0,3
random,5984710,0,1,0,1,4,-3.15,0.0,0.1225999966263771,0.0,1-1-2-3
random,5314802,1,0,0,1,5,4.3,0.2516,0.22100000083446503,0.24969999492168427,2-1-2-1-3
random,7272569,0,1,0,1,1,-3.0,0.0,0.11410000175237656,0.0,3
random,3696810,1,0,0,1,8,3.85,0.3991,0.19439999759197235,0.3959999978542328,2-1-2-2-1-2-2-3
random,2978934,1,0,0,1,4,4.449999999999999,0.1714,0.16779999434947968,0.1695999950170517,2-0-1-3
random,3063321,1,0,0,1,3,4.6000000000000005,0.6102,0.06159999966621399,0.603600025177002,0-2-3
random,4032767,0,0,1,0,15,-1.75,0.0,0.11620000004768372,0.0,2-2-2-2-0-0-2-2-2-2-2-0-2-2-0
random,4953540,0,1,0,1,1,-3.0,0.0327,0.0421999990940094,0.032600000500679016,3
random,6501115,0,1,0,1,3,-3.1,0.0598,0.06800000369548798,0.059300001710653305,1-0-3
random,7197227,0,1,0,1,3,-3.1,0.0,0.11460000276565552,0.0,0-0-3
random,6428350,0,1,0,1,1,-3.0,0.0,0.11949999630451202,0.0,3
random,3412156,0,1,0,1,10,-3.45,0.0,0.11590000241994858,0.0,2-0-2-0-1-2-1-2-1-3
random,3189660,0,1,0,1,6,-3.25,0.038,0.050700001418590546,0.03790000081062317,2-1-0-1-2-3
random,5735782,0,1,0,1,3,-3.1,0.0,0.1177000030875206,0.0,2-0-3
random,2227089,0,1,0,1,9,-3.4,0.0,0.11060000211000443,0.0,0-2-1-0-2-2-2-1-3
random,3832095,0,1,0,1,3,-3.1,0.034,0.041200000792741776,0.03350000083446503,1-1-3
random,8039440,1,0,0,1,14,2.9499999999999997,0.3941,0.19300000369548798,0.38999998569488525,1-1-0-0-1-1-1-0-0-2-2-0-0-3
random,6280696,0,1,0,1,9,-3.4,0.0,0.12280000001192093,0.0,2-1-2-1-0-0-1-2-3
random,3848195,0,1,0,1,6,-3.25,0.0414,0.05260000005364418,0.040800001472234726,0-1-2-1-1-3
random,3440428,0,1,0,1,1,-3.0,0.0,0.10620000213384628,0.0,3
random,2247936,0,0,1,0,15,-1.75,0.0,0.11890000104904175,0.0,2-2-2-1-2-1-1-2-2-1-2-2-1-0-2
random,4130176,1,0,0,1,2,4.75,0.4036,0.18950000405311584,0.4000999927520752,0-3
random,5744874,0,1,0,1,6,-3.25,0.0,0.11410000175237656,0.0,1-0-2-0-2-3
random,2684268,1,0,0,1,8,3.85,0.5225,0.10459999740123749,0.5203999876976013,2-2-1-1-0-2-0-3
random,3076333,0,1,0,1,1,-3.0,0.0,0.12470000237226486,0.0,3
random,2513579,0,1,0,1,3,-3.1,0.0,0.10930000245571136,0.0,1-0-3
random,3346265,0,1,0,1,7,-3.3,0.0685,0.08129999786615372,0.06750000268220901,0-2-2-2-0-0-3
random,7899283,0,1,0,1,2,-3.05,0.0,0.11729999631643295,0.0,0-3
random,2691814,0,1,0,1,11,-3.5,0.0,0.11969999969005585,0.0,1-1-1-1-1-0-1-2-1-1-3
random,7685326,1,0,0,1,2,4.75,0.3208,0.22949999570846558,0.3174000084400177,1-3
random,7082115,0,1,0,1,5,-3.2,0.0,0.12150000035762787,0.0,1-1-2-1-3
random,7956929,1,0,0,1,5,4.3,0.5718,0.07930000126361847,0.5670999884605408,0-1-0-0-3
random,5515796,1,0,0,1,1,4.9,0.2723,0.23000000417232513,0.2705000042915344,3
random,5469974,0,1,0,1,4,-3.15,0.0221,0.03319999948143959,0.021800000220537186,2-0-2-3
random,4674426,0,1,0,1,3,-3.1,0.0708,0.08100000023841858,0.07020000368356705,0-0-3
random,8911285,0,1,0,1,12,-3.55,0.0,0.11710000038146973,0.0,1-0-2-1-0-1-2-1-1-0-2-3
random,7143753,0,1,0,1,1,-3.0,0.0,0.11389999836683273,0.0,3
random,5256665,1,0,0,1,2,4.75,0.2232,0.2092999964952469,0.22020000219345093,1-3
random,3711990,0,1,0,1,3,-3.1,0.0,0.11999999731779099,0.0,2-2-3
random,4470629,0,1,0,1,2,-3.05,0.0,0.10819999873638153,0.0,2-3
random,3094051,0,1,0,1,10,-3.45,0.0,0.10920000076293945,0.0,2-0-0-2-1-2-2-0-2-3
random,5097016,0,1,0,1,1,-3.0,0.0,0.11219999939203262,0.0,3
random,6864516,0,1,0,1,4,-3.15,0.0,0.11729999631643295,0.0,0-0-2-3
random,4089624,0,1,0,1,1,-3.0,0.0,0.12160000205039978,0.0,3
random,8089451,0,1,0,1,1,-3.0,0.0,0.1145000010728836,0.0,3
random,6776574,0,1,0,1,2,-3.05,0.0,0.10840000212192535,0.0,1-3
random,7944065,0,1,0,1,2,-3.05,0.0,0.11900000274181366,0.0,1-3
random,4356395,0,1,0,1,1,-3.0,0.0,0.11209999769926071,0.0,3
random,8897189,0,1,0,1,4,-3.15,0.0,0.11749999970197678,0.0,2-1-2-3
random,5422840,0,1,0,1,5,-3.2,0.1049,0.11150000244379044,0.10379999876022339,2-1-2-2-3
random,5418697,0,1,0,1,5,-3.2,0.0,0.10499999672174454,0.0,1-1-1-0-3
random,3595603,0,1,0,1,12,-3.55,0.0,0.10859999805688858,0.0,2-0-0-0-2-2-1-0-0-2-2-3
random,2114277,0,1,0,1,3,-3.1,0.0,0.11819999665021896,0.0,1-0-3
random,5339256,1,0,0,1,3,4.6000000000000005,0.6159,0.05900000035762787,0.6110000014305115,1-2-3
random,4552643,0,1,0,1,3,-3.1,0.0002,0.10840000212192535,0.00019999999494757503,0-2-3
random,7286097,0,1,0,1,3,-3.1,0.0,0.10949999839067459,0.0,2-0-3
random,5680314,0,1,0,1,7,-3.3,0.0,0.11379999667406082,0.0,2-1-2-0-0-1-3
random,6187718,0,1,0,1,4,-3.15,0.0,0.11699999868869781,0.0,1-1-1-3
random,2523132,0,1,0,1,4,-3.15,0.0794,0.08659999817609787,0.07859999686479568,1-2-2-3
random,6928580,0,1,0,1,2,-3.05,0.0986,0.10400000214576721,0.09730000048875809,1-3
random,4269338,0,1,0,1,3,-3.1,0.1184,0.12210000306367874,0.11729999631643295,2-1-3
random,6409304,0,1,0,1,9,-3.4,0.0478,0.05779999867081642,0.04740000143647194,2-0-1-0-2-1-1-1-3
random,3561665,0,1,0,1,5,-3.2,0.0,0.1137000024318695,0.0,2-2-2-0-3
random,2111170,0,1,0,1,4,-3.15,0.0,0.11429999768733978,0.0,2-0-1-3
random,7089534,1,0,0,1,2,4.75,0.5289,0.093299999833107,0.5248000025749207,0-3
