#{"t_start": 1787939466.2566, "env_id": "None"}
r,l,t
-3.0,1,10.249755
3.7,9,10.288365
4.9,1,10.322421
-3.35,8,10.36461
-3.2,5,10.397074
4.9,1,10.421673
-3.25,6,10.455809
-3.35,8,10.496027
-3.0,1,10.521107
-3.5,11,10.564245
-3.65,14,10.610954
3.4,11,10.649874
4.45,4,10.67842
3.25,12,10.720366
-3.4,9,10.754975
4.6,3,10.783322
4.0,7,10.821823
-3.15,4,10.852578
-3.0,1,10.876817
-3.05,2,10.902913
3.85,8,10.947534
-3.25,6,10.977475
-3.35,8,11.00949
-3.05,2,11.031335
3.85,8,11.064256
-3.1,3,11.091494
3.85,8,11.124817
-3.0,1,11.145563
-3.0,1,11.168096
3.55,10,11.204563
3.1,13,11.252529
4.3,5,11.283699
-3.15,4,11.314144
4.75,2,11.336869
-3.6,13,11.542063
4.75,2,11.564241
-3.25,6,11.593809
-3.05,2,11.618013
4.6,3,11.643557
4.75,2,11.670783
-3.0,1,11.693423
4.45,4,11.720373
-3.0,1,11.743684
3.7,9,11.777123
-1.75,15,11.81838
-3.2,5,11.847137
4.75,2,11.873884
4.0,7,11.907311
-3.45,10,11.944841
-3.25,6,11.97878
-3.0,1,12.001706
-3.05,2,12.029883
-3.2,5,12.058888
3.55,10,12.097065
-3.05,2,12.126114
-3.1,3,12.1522
-3.15,4,12.181355
4.45,4,12.211508
-3.2,5,12.245159
-3.2,5,12.275279
4.3,5,12.307973
-3.35,8,12.343534
3.4,11,12.390146
-3.05,2,12.419058
4.6,3,12.456027
-3.0,1,12.486787
-3.1,3,12.516765
-3.05,2,12.550671
-3.7,15,12.595545
4.45,4,12.622247
-3.25,6,12.651201
-3.1,3,12.682435
3.85,8,12.717583
-3.05,2,12.743863
3.4,11,12.78218
4.45,4,12.811467
-3.3,7,12.844484
-1.75,15,12.887897
-3.05,2,12.915772
-3.2,5,12.948096
-3.0,1,12.972141
-3.3,7,13.000752
-3.05,2,13.026035
-3.05,2,13.195783
-3.05,2,13.223792
4.3,5,13.253323
4.15,6,13.285452
-3.1,3,13.313471
4.45,4,13.346944
4.15,6,13.380142
4.3,5,13.40929
-3.7,15,13.454244
-3.0,1,13.478928
-3.7,15,13.523322
4.9,1,13.545922
4.3,5,13.57768
3.4,11,13.621294
4.0,7,13.659219
4.45,4,13.700334
-3.05,2,13.732321
-3.1,3,13.763338
4.6,3,13.791076
4.6,3,13.816139
-3.3,7,13.848826
-3.7,15,13.893111
-3.1,3,13.917161
-3.1,3,13.948945
4.15,6,13.984363
-1.75,15,14.026115
4.0,7,14.05881
-3.15,4,14.087895
3.55,10,14.124753
-1.75,15,14.16842
4.3,5,14.200092
-1.75,15,14.246594
2.95,14,14.29032
-3.0,1,14.312282
4.3,5,14.342628
-3.3,7,14.374116
-3.15,4,14.404552
4.15,6,14.441281
-1.75,15,14.635164
-1.75,15,14.685241
-3.0,1,14.712716
4.3,5,14.744518
4.3,5,14.776148
3.7,9,14.817215
4.3,5,14.848849
-3.35,8,14.884987
-1.75,15,14.927733
4.15,6,14.957196
4.75,2,14.986706
4.15,6,15.019798
3.55,10,15.053574
-1.75,15,15.102028
4.75,2,15.129778
4.0,7,15.165465
3.85,8,15.204491
-1.75,15,15.264298
4.45,4,15.296228
-1.75,15,15.35457
4.6,3,15.387354
4.9,1,15.410372
4.3,5,15.441238
4.3,5,15.468572
-3.3,7,15.506697
-1.75,15,15.561472
4.0,7,15.603503
-1.75,15,15.655587
3.55,10,15.699515
-3.3,7,15.734781
-3.4,9,15.780545
-3.45,10,15.821381
-3.5,11,16.025671
3.85,8,16.06094
4.0,7,16.093666
3.85,8,16.128852
-3.25,6,16.164385
-3.15,4,16.192091
4.15,6,16.226736
-3.55,12,16.265363
-3.3,7,16.297609
4.3,5,16.327885
-3.4,9,16.369454
-3.2,5,16.401321
4.0,7,16.436538
-3.4,9,16.47307
4.6,3,16.500588
-3.2,5,16.530189
-1.75,15,16.57899
-3.05,2,16.609942
4.45,4,16.643403
4.45,4,16.67476
-1.75,15,16.727505
4.3,5,16.760168
4.0,7,16.801451
-3.1,3,16.827722
4.6,3,16.863589
4.0,7,16.901466
3.4,11,16.94376
-1.75,15,16.998533
3.1,13,17.044782
-3.2,5,17.080348
4.3,5,17.116921
-3.3,7,17.14894
-3.45,10,17.18514
-3.25,6,17.218289
-3.0,1,17.240337
-3.1,3,17.273635
3.7,9,17.307042
-3.15,4,17.473558
4.6,3,17.503519
4.3,5,17.538463
-3.4,9,17.574732
3.85,8,17.61188
-3.15,4,17.640657
-3.2,5,17.667493
3.25,12,17.709824
-1.75,15,17.75612
4.6,3,17.783
-1.75,15,17.82847
3.85,8,17.862426
4.6,3,17.89304
4.75,2,17.918254
4.3,5,17.948646
3.7,9,17.981321
4.45,4,18.015092
4.6,3,18.042355
3.55,10,18.078277
4.0,7,18.111941
3.25,12,18.152908
4.9,1,18.178269
4.0,7,18.210865
-3.5,11,18.250264
-3.05,2,18.273831
4.6,3,18.299922
4.45,4,18.332637
3.7,9,18.423392
3.4,11,18.49507
4.15,6,18.543505
4.15,6,18.592231
-1.75,15,18.646816
4.45,4,18.678579
-3.3,7,18.718816
4.6,3,18.747181
-1.75,15,18.795368
-3.0,1,18.822694
3.4,11,19.025044
4.15,6,19.055625
3.85,8,19.092727
-1.75,15,19.142897
-3.4,9,19.180774
-1.75,15,19.230118
-3.15,4,19.263125
-3.3,7,19.293069
-1.75,15,19.346558
3.85,8,19.379081
3.55,10,19.417522
4.9,1,19.440551
4.45,4,19.467301
-3.15,4,19.498164
4.6,3,19.526865
-3.05,2,19.550138
-3.05,2,19.57558
-3.15,4,19.603279
4.15,6,19.634077
3.55,10,19.675219
-3.55,12,19.727486
3.55,10,19.765583
-3.3,7,19.802854
4.45,4,19.834077
4.15,6,19.864095
3.85,8,19.898763
-3.3,7,19.933286
-3.7,15,19.979129
-3.15,4,20.011599
4.45,4,20.0397
3.85,8,20.073528
-1.75,15,20.125964
4.0,7,20.162064
4.6,3,20.190029
4.3,5,20.221858
-3.2,5,20.414484
4.75,2,20.438043
-3.5,11,20.481499
4.15,6,20.522834
4.6,3,20.549485
3.1,13,20.592276
4.15,6,20.626551
4.45,4,20.658378
4.3,5,20.685958
-1.75,15,20.732981
4.15,6,20.765992
4.15,6,20.796146
-3.05,2,20.826555
4.0,7,20.862916
-3.55,12,20.905889
4.75,2,20.932295
3.85,8,20.966332
-3.4,9,21.00491
-3.4,9,21.03688
4.6,3,21.062034
4.3,5,21.093906
4.45,4,21.124992
4.15,6,21.158618
-3.0,1,21.18268
-3.35,8,21.217072
4.6,3,21.245504
4.15,6,21.28795
2.95,14,21.331997
4.45,4,21.363004
3.7,9,21.398872
4.0,7,21.431754
-3.3,7,21.46447
4.45,4,21.494603
4.15,6,21.536505
-3.05,2,21.570573
4.15,6,21.601973
3.55,10,21.642298
4.45,4,21.668758
4.3,5,21.705881
4.0,7,21.743927
4.45,4,21.772012
-3.55,12,21.973627
4.6,3,21.999928
4.45,4,22.027241
-3.25,6,22.066027
-3.5,11,22.109024
3.85,8,22.14183
-1.75,15,22.188542
3.85,8,22.232455
-3.45,10,22.270597
4.45,4,22.299721
3.55,10,22.346708
-1.75,15,22.399982
-3.4,9,22.436814
-3.1,3,22.467353
3.85,8,22.503114
-3.35,8,22.539122
4.45,4,22.569804
4.45,4,22.599732
3.1,13,22.650858
4.15,6,22.691267
3.85,8,22.725265
4.0,7,22.754221
4.45,4,22.783066
3.1,13,22.826033
4.15,6,22.856737
-3.45,10,22.892872
3.1,13,22.93554
-3.2,5,22.964514
4.0,7,23.000546
4.6,3,23.026886
3.7,9,23.060269
4.6,3,23.089108
4.0,7,23.126862
4.75,2,23.156938
3.25,12,23.381101
-1.75,15,23.429432
4.9,1,23.455405
-3.25,6,23.48739
-1.75,15,23.536882
-3.4,9,23.578825
3.55,10,23.622267
4.6,3,23.649159
4.6,3,23.676305
-3.25,6,23.704396
-3.45,10,23.743861
4.3,5,23.775838
4.6,3,23.79934
4.6,3,23.824522
-3.45,10,23.857264
4.0,7,23.889217
3.85,8,23.92222
-3.5,11,23.960246
4.6,3,23.985283
-1.75,15,24.029194
4.3,5,24.056817
-1.75,15,24.103429
3.4,11,24.140049
-1.75,15,24.181352
4.15,6,24.211373
4.75,2,24.237091
4.0,7,24.267164
4.75,2,24.293325
-3.35,8,24.329976
4.45,4,24.358525
4.45,4,24.384026
4.6,3,24.411896
4.0,7,24.444988
-1.75,15,24.629138
-1.75,15,24.676514
3.7,9,24.714752
3.55,10,24.758139
-1.75,15,24.806771
4.45,4,24.839058
-1.75,15,24.88816
4.0,7,24.923229
4.9,1,24.947627
4.15,6,24.980879
4.6,3,25.008036
4.3,5,25.039094
4.75,2,25.065983
4.15,6,25.096768
4.6,3,25.123581
-1.75,15,25.17426
-1.75,15,25.224316
3.55,10,25.268888
-3.1,3,25.295176
3.25,12,25.336466
4.3,5,25.365355
4.9,1,25.390921
4.3,5,25.41573
4.6,3,25.44791
4.45,4,25.475641
-3.7,15,25.523038
3.25,12,25.564137
3.4,11,25.610757
4.15,6,25.654565
4.3,5,25.68548
4.45,4,25.713858
-3.25,6,25.744167
2.95,14,25.795176
3.4,11,25.997109
-3.2,5,26.023367
4.0,7,26.053692
4.6,3,26.080135
4.45,4,26.106939
3.4,11,26.146983
3.7,9,26.186975
-1.75,15,26.232409
-3.65,14,26.288941
3.85,8,26.327513
4.3,5,26.366583
4.75,2,26.392698
4.15,6,26.425928
4.75,2,26.450474
4.45,4,26.481708
4.15,6,26.516279
3.25,12,26.56243
3.4,11,26.605547
4.75,2,26.63413
-1.75,15,26.684387
-1.75,15,26.734089
-1.75,15,26.77783
-1.75,15,26.826663
-3.0,1,26.852203
4.3,5,26.892539
4.6,3,26.919083
3.55,10,26.963015
4.6,3,26.99223
4.0,7,27.021165
3.85,8,27.05305
4.15,6,27.084467
3.4,11,27.122353
-3.6,13,27.312357
4.15,6,27.348739
3.4,11,27.392221
-1.75,15,27.432747
4.6,3,27.461695
4.45,4,27.485705
4.75,2,27.509995
4.0,7,27.544152
-3.15,4,27.576
4.15,6,27.610571
4.0,7,27.642821
3.25,12,27.684224
3.7,9,27.722686
-1.75,15,27.762645
4.3,5,27.793521
4.45,4,27.824707
3.4,11,27.867789
4.45,4,27.898322
-1.75,15,27.954479
-1.75,15,28.010564
4.45,4,28.044809
-3.15,4,28.074729
4.15,6,28.107292
-1.75,15,28.156922
-3.15,4,28.18224
3.55,10,28.221021
3.55,10,28.258764
3.4,11,28.297868
-3.15,4,28.33041
4.6,3,28.36018
4.45,4,28.388834
4.0,7,28.4267
4.75,2,28.454903
3.25,12,28.493171
-1.75,15,28.677436
4.75,2,28.706836
4.0,7,28.735725
4.15,6,28.765257
4.6,3,28.791919
-1.75,15,28.831704
4.6,3,28.863003
3.7,9,28.898916
4.3,5,28.931621
-3.6,13,28.980202
-1.75,15,29.024107
4.6,3,29.048193
-1.75,15,29.09893
4.6,3,29.122517
3.55,10,29.162142
4.6,3,29.189459
-3.5,11,29.237603
-3.7,15,29.285457
4.45,4,29.31222
-3.6,13,29.361476
4.6,3,29.392367
4.45,4,29.424356
-3.55,12,29.466291
3.4,11,29.506754
3.85,8,29.542924
4.75,2,29.567834
3.7,9,29.606538
4.75,2,29.629678
4.3,5,29.660553
3.85,8,29.698937
-1.75,15,29.755051
3.85,8,29.791042
-3.65,14,29.974783
4.6,3,30.00282
4.6,3,30.027752
4.3,5,30.054502
-1.75,15,30.102799
4.3,5,30.13042
4.6,3,30.15709
4.3,5,30.187144
4.6,3,30.214365
4.6,3,30.240129
4.3,5,30.271379
4.45,4,30.300158
3.7,9,30.346774
4.3,5,30.382248
-3.55,12,30.420349
4.6,3,30.454077
4.45,4,30.481492
4.6,3,30.509397
3.25,12,30.548148
3.85,8,30.582114
4.45,4,30.611423
4.0,7,30.644639
4.6,3,30.67181
3.85,8,30.704792
4.6,3,30.729966
-3.65,14,30.772774
4.0,7,30.811038
4.6,3,30.838468
4.15,6,30.866611
3.4,11,30.906789
-3.55,12,30.948212
4.15,6,30.986744
4.3,5,31.020046
4.45,4,31.047968
-1.75,15,31.094437
4.45,4,31.121263
-3.55,12,31.162291
-3.45,10,31.206868
-3.65,14,31.408266
-3.3,7,31.448724
4.15,6,31.480337
4.15,6,31.513999
4.15,6,31.545952
4.6,3,31.571261
3.7,9,31.605605
3.55,10,31.640403
4.0,7,31.670521
4.3,5,31.705929
4.6,3,31.72922
4.75,2,31.755783
3.85,8,31.790083
-3.7,15,31.832671
-3.2,5,31.861813
4.9,1,31.886982
-3.25,6,31.921376
4.6,3,31.949995
3.7,9,31.986275
-3.45,10,32.021295
-3.6,13,32.061816
4.45,4,32.087629
3.55,10,32.12898
4.6,3,32.155811
4.75,2,32.178943
4.3,5,32.214586
3.85,8,32.251395
4.75,2,32.277271
4.6,3,32.310654
-3.4,9,32.352295
4.75,2,32.376653
4.0,7,32.412251
3.4,11,32.451399
4.45,4,32.485527
3.4,11,32.527926
4.3,5,32.560061
4.15,6,32.596649
3.55,10,32.648932
4.3,5,32.696389
-3.7,15,32.900481
4.15,6,32.934597
4.3,5,32.968558
4.9,1,32.993705
4.0,7,33.028545
4.3,5,33.062021
4.0,7,33.09467
4.6,3,33.123075
3.85,8,33.158726
4.6,3,33.181701
-1.75,15,33.229865
-3.55,12,33.272275
4.45,4,33.298728
4.0,7,33.330871
3.55,10,33.367806
-1.75,15,33.411411
4.3,5,33.441348
-1.75,15,33.48245
4.75,2,33.50745
3.25,12,33.554322
-3.35,8,33.588651
3.7,9,33.630376
4.6,3,33.661949
4.15,6,33.692983
4.6,3,33.715396
-1.75,15,33.760103
3.85,8,33.79629
4.3,5,33.829527
4.3,5,33.858005
4.15,6,33.885188
4.6,3,33.91249
-1.75,15,33.954725
4.6,3,33.98359
4.3,5,34.01131
4.3,5,34.037466
3.85,8,34.22375
4.6,3,34.257539
-3.55,12,34.295795
3.4,11,34.34522
4.15,6,34.384726
4.45,4,34.412092
-3.65,14,34.461655
4.15,6,34.498439
3.85,8,34.537964
3.85,8,34.571554
4.3,5,34.603946
3.4,11,34.643774
3.85,8,34.676696
3.7,9,34.712268
-3.2,5,34.740664
3.1,13,34.785168
-1.75,15,34.828894
4.6,3,34.866767
4.6,3,34.896974
3.55,10,34.932012
-1.75,15,34.974658
4.75,2,34.998978
-1.75,15,35.054894
4.45,4,35.084257
4.6,3,35.111316
4.6,3,35.143593
-3.7,15,35.192092
3.4,11,35.232751
4.6,3,35.259921
3.1,13,35.297648
-3.65,14,35.494801
-1.75,15,35.544706
-1.75,15,35.593422
4.3,5,35.629508
4.0,7,35.672402
4.6,3,35.707017
4.15,6,35.740898
4.45,4,35.769842
4.45,4,35.80289
4.45,4,35.830155
4.3,5,35.869096
4.0,7,35.903484
4.45,4,35.936114
4.3,5,35.973453
-3.45,10,36.010831
4.6,3,36.041471
-3.15,4,36.06742
4.3,5,36.097915
3.4,11,36.137553
4.6,3,36.172815
4.75,2,36.199908
4.45,4,36.231977
3.25,12,36.273702
3.85,8,36.318014
-3.65,14,36.364597
4.3,5,36.394369
3.85,8,36.433177
-3.25,6,36.462901
-3.3,7,36.496002
4.45,4,36.529073
-1.75,15,36.572586
3.85,8,36.603217
-1.75,15,36.644817
-3.7,15,36.698124
4.45,4,36.726476
3.4,11,36.909192
4.6,3,36.935136
4.0,7,36.966456
4.45,4,36.993137
4.45,4,37.016476
-3.55,12,37.056516
4.15,6,37.085633
3.85,8,37.120996
3.7,9,37.152366
-3.5,11,37.191423
4.45,4,37.221807
3.25,12,37.269821
-3.2,5,37.298788
-3.7,15,37.351004
4.3,5,37.386298
4.6,3,37.423097
4.0,7,37.457778
4.6,3,37.488291
4.3,5,37.516356
4.15,6,37.548813
3.25,12,37.596098
3.85,8,37.637328
4.3,5,37.665663
4.0,7,37.702395
4.45,4,37.730856
4.3,5,37.763384
4.75,2,37.793244
3.55,10,37.832767
4.15,6,37.863075
-3.55,12,37.91059
4.45,4,37.939459
-3.5,11,37.974209
-3.7,15,38.017699
4.45,4,38.044517
4.15,6,38.075221
4.75,2,38.097327
4.15,6,38.127653
4.15,6,38.301834
3.85,8,38.335322
-1.75,15,38.384468
4.0,7,38.415555
3.7,9,38.449976
4.6,3,38.47585
4.3,5,38.504526
-3.45,10,38.542917
3.4,11,38.579557
-1.75,15,38.623263
4.0,7,38.655159
3.85,8,38.687675
-3.4,9,38.726513
3.55,10,38.764123
-3.25,6,38.799273
4.6,3,38.825543
4.6,3,38.84999
-3.4,9,38.889097
4.75,2,38.915445
4.75,2,38.941943
4.3,5,38.983895
-3.7,15,39.041586
-3.7,15,39.094512
4.15,6,39.133001
4.3,5,39.166131
-3.5,11,39.209639
4.15,6,39.251908
4.45,4,39.290644
-3.55,12,39.337605
3.7,9,39.37531
-3.5,11,39.410977
4.0,7,39.444622
-1.75,15,39.628964
-3.55,12,39.667587
-3.65,14,39.725294
3.85,8,39.764864
-1.75,15,39.818872
4.6,3,39.856457
4.75,2,39.887038
4.0,7,39.921278
4.75,2,39.951296
4.45,4,39.983107
4.45,4,40.010129
3.7,9,40.051516
3.85,8,40.081082
3.85,8,40.111218
4.15,6,40.141155
4.75,2,40.164866
4.3,5,40.194707
-3.5,11,40.230766
3.7,9,40.262219
4.6,3,40.288293
4.6,3,40.315114
4.15,6,40.3484
4.3,5,40.376098
4.75,2,40.401639
4.45,4,40.440193
4.3,5,40.472792
4.15,6,40.505744
-3.5,11,40.544016
4.75,2,40.574272
4.6,3,40.602963
4.3,5,40.631413
4.75,2,40.659612
3.55,10,40.696486
4.45,4,40.728338
4.6,3,40.761667
4.15,6,40.801135
-3.35,8,40.839595
3.7,9,40.876968
4.3,5,40.912095
4.75,2,40.93839
3.7,9,40.971955
4.6,3,40.997694
4.15,6,41.163363
3.85,8,41.195513
-3.3,7,41.228554
3.85,8,41.261188
4.0,7,41.293846
3.85,8,41.328472
-3.25,6,41.36141
4.3,5,41.390941
4.6,3,41.413961
4.15,6,41.445973
4.3,5,41.477991
-3.5,11,41.517275
-3.35,8,41.551406
4.75,2,41.574983
3.4,11,41.614276
-3.5,11,41.650547
4.45,4,41.677627
4.0,7,41.713516
4.15,6,41.746502
-3.2,5,41.772842
3.4,11,41.811041
4.45,4,41.843766
4.0,7,41.88291
4.6,3,41.909388
4.75,2,41.935304
-3.45,10,41.968326
4.3,5,41.99731
4.0,7,42.028206
-3.7,15,42.078143
-3.05,2,42.107157
4.3,5,42.143466
4.3,5,42.178539
3.85,8,42.217505
4.45,4,42.247866
-3.4,9,42.286901
4.75,2,42.312498
3.55,10,42.359465
3.7,9,42.404844
4.3,5,42.437557
4.6,3,42.640546
-3.4,9,42.678062
4.45,4,42.705432
4.45,4,42.736846
-3.4,9,42.777632
-3.55,12,42.82702
4.3,5,42.868775
4.6,3,42.89376
-3.35,8,42.928179
4.45,4,42.955218
4.6,3,42.979537
4.15,6,43.011045
4.15,6,43.043219
4.6,3,43.066905
4.75,2,43.097591
3.85,8,43.137323
4.6,3,43.162337
4.0,7,43.193843
3.7,9,43.227242
4.15,6,43.260729
3.7,9,43.295425
4.6,3,43.323841
4.45,4,43.355672
4.6,3,43.380486
4.75,2,43.408499
4.45,4,43.438299
-3.45,10,43.474395
4.3,5,43.500468
4.3,5,43.528051
4.45,4,43.555058
4.6,3,43.590419
4.45,4,43.620292
-3.5,11,43.659576
4.0,7,43.697359
3.7,9,43.738012
3.55,10,43.774934
4.6,3,43.801661
3.7,9,43.840375
3.4,11,43.882318
3.55,10,43.92756
-3.7,15,43.973999
3.4,11,44.165837
3.7,9,44.20322
4.75,2,44.236214
-3.6,13,44.274714
4.6,3,44.301445
4.0,7,44.337181
-3.5,11,44.383487
4.15,6,44.42314
4.45,4,44.456987
3.7,9,44.495999
-3.4,9,44.535613
4.15,6,44.568097
4.75,2,44.594534
-3.35,8,44.628382
4.0,7,44.664792
-3.45,10,44.702833
4.0,7,44.734108
3.25,12,44.772266
4.6,3,44.795559
4.15,6,44.824626
4.0,7,44.856108
4.15,6,44.884145
4.15,6,44.918945
3.55,10,44.958472
4.75,2,44.980478
4.45,4,45.008056
4.15,6,45.03719
4.0,7,45.068578
4.15,6,45.098954
4.15,6,45.129731
3.55,10,45.17016
4.15,6,45.204469
4.45,4,45.235676
4.6,3,45.262108
