episode,reward,length,elapsed_seconds
1,-3.5,11,0.049303293228149414
2,4.449999999999999,4,0.07671713829040527
3,4.6000000000000005,3,0.10394978523254395
4,4.3,5,0.1362135410308838
5,-3.1,3,0.15912199020385742
6,-3.45,10,0.2001645565032959
7,-3.45,10,0.23587536811828613
8,-3.0,1,0.2582521438598633
9,-3.2,5,0.28716039657592773
10,-3.15,4,0.3120150566101074
11,4.6000000000000005,3,0.3379373550415039
12,-1.75,15,0.3823392391204834
13,-3.0,1,0.4055767059326172
14,-3.0,1,0.4339926242828369
15,-3.15,4,0.4599936008453369
16,-3.15,4,0.4889233112335205
17,-3.0,1,0.5170145034790039
18,-3.0,1,0.541083574295044
19,-3.0,1,0.5635640621185303
20,-3.0,1,0.585646390914917
21,-3.05,2,0.6109189987182617
22,-3.0,1,0.6349904537200928
23,3.1,13,0.6725728511810303
24,-3.0,1,0.6974413394927979
25,-3.05,2,0.7212176322937012
26,-3.0,1,0.7437002658843994
27,-3.0,1,0.7683885097503662
28,3.4,11,0.8033232688903809
29,-3.15,4,0.8331789970397949
30,-3.15,4,0.8654842376708984
31,-3.0,1,0.890160083770752
32,-3.15,4,0.9185683727264404
33,-3.05,2,0.9437904357910156
34,-3.0,1,0.9682857990264893
35,4.6000000000000005,3,0.9945340156555176
36,4.0,7,1.0310142040252686
37,-3.0,1,1.056523084640503
38,-3.1,3,1.086184024810791
39,-3.05,2,1.1099214553833008
40,-3.05,2,1.1363554000854492
41,-3.0,1,1.1642463207244873
42,-3.05,2,1.1900081634521484
43,-3.6,13,1.2333989143371582
44,4.6000000000000005,3,1.2586796283721924
45,4.3,5,1.2888462543487549
46,-3.35,8,1.3257174491882324
47,4.6000000000000005,3,1.3551642894744873
48,-3.0,1,1.3811085224151611
49,-3.0,1,1.4065086841583252
50,-3.0,1,1.4311532974243164
51,-3.05,2,1.4566688537597656
52,-3.0,1,1.4782521724700928
53,-3.0,1,1.5037260055541992
54,-3.0,1,1.5318000316619873
55,4.75,2,1.5585453510284424
56,-3.1,3,1.5883100032806396
57,-3.1,3,1.6178479194641113
58,-3.15,4,1.6472578048706055
59,-3.15,4,1.6770660877227783
60,-3.0,1,1.7035701274871826
61,-3.25,6,1.732771873474121
62,-3.05,2,1.7547249794006348
63,4.75,2,1.7752597332000732
64,-3.0,1,1.7978906631469727
65,-3.0,1,1.819767713546753
66,-3.05,2,1.8501262664794922
67,-3.0,1,1.874351978302002
68,4.15,6,1.9042696952819824
69,-3.05,2,1.9279711246490479
70,-3.0,1,1.9493522644042969
71,-3.05,2,1.9745147228240967
72,-3.0,1,1.997074842453003
73,3.85,8,2.032388210296631
74,-3.0,1,2.0545530319213867
75,-3.4,9,2.2327520847320557
76,-3.0,1,2.255443572998047
77,-3.35,8,2.2921993732452393
78,-3.15,4,2.3194520473480225
79,-3.3,7,2.352170705795288
80,-1.75,15,2.399657964706421
81,-3.1,3,2.4249277114868164
82,-3.0,1,2.445919990539551
83,-3.1,3,2.475799798965454
84,-3.2,5,2.508007764816284
85,-3.25,6,2.538907051086426
86,-3.1,3,2.5639305114746094
