#{"t_start": 1787938818.3861692, "env_id": "None"}
r,l,t
-3.2,5,4.569942
-3.7,15,4.612393
4.15,6,4.649292
-1.75,15,4.694923
-3.0,1,4.718943
-3.25,6,4.748912
3.25,12,4.78809
-3.0,1,4.812113
-3.25,6,4.841913
-3.05,2,4.865429
3.7,9,4.902266
-1.75,15,4.945103
-3.65,14,4.986169
3.25,12,5.030703
3.55,10,5.066826
-3.0,1,5.089457
4.75,2,5.112928
4.6,3,5.138973
-3.3,7,5.169655
3.7,9,5.202295
-3.2,5,5.381792
4.15,6,5.413046
4.3,5,5.444496
4.0,7,5.477993
-3.25,6,5.512311
-3.1,3,5.539654
-3.0,1,5.563143
-3.35,8,5.598844
-3.05,2,5.624456
3.4,11,5.665625
-3.05,2,5.69093
-3.0,1,5.718491
-3.2,5,5.750885
-3.25,6,5.784286
4.45,4,5.816267
4.15,6,5.849791
-3.25,6,5.880324
-3.0,1,5.900698
-3.3,7,5.935082
-3.0,1,5.956738
-3.1,3,5.989
-3.1,3,6.016569
-3.0,1,6.044434
-3.6,13,6.086495
-3.15,4,6.116553
-3.05,2,6.141709
-3.45,10,6.175182
4.3,5,6.210788
-3.15,4,6.241331
-3.0,1,6.265714
-3.1,3,6.292612
3.85,8,6.335588
-3.05,2,6.363495
4.3,5,6.39387
4.6,3,6.424971
-3.05,2,6.451075
4.3,5,6.480616
-3.25,6,6.515982
-3.05,2,6.545325
-3.25,6,6.578475
-3.05,2,6.606112
-3.55,12,6.649257
-3.0,1,6.673667
-3.1,3,6.703638
-3.1,3,6.730543
-3.1,3,6.755519
-3.2,5,6.784518
4.3,5,6.813623
-3.05,2,6.837662
4.9,1,6.858234
-3.1,3,6.884236
-3.0,1,6.910933
-3.0,1,6.934678
3.7,9,6.969702
-3.05,2,6.992974
-3.05,2,7.018838
-3.0,1,7.039782
-3.5,11,7.078019
-3.0,1,7.100502
-3.05,2,7.123784
-3.0,1,7.151418
-3.0,1,7.175652
3.25,12,7.38857
-3.3,7,7.422352
4.6,3,7.447719
-3.2,5,7.481845
-3.3,7,7.513703
4.6,3,7.54315
4.45,4,7.579386
-3.35,8,7.619186
-1.75,15,7.675953
-3.05,2,7.706031
4.45,4,7.740587
4.3,5,7.777421
-3.25,6,7.809201
-3.4,9,7.845791
-3.0,1,7.867016
-3.05,2,7.892456
-1.75,15,7.934945
-3.0,1,7.9592
-3.25,6,7.991473
4.0,7,8.023585
-3.55,12,8.066221
-3.15,4,8.094744
-3.25,6,8.125076
4.45,4,8.152712
-3.0,1,8.177511
-3.1,3,8.202022
-3.1,3,8.225352
4.15,6,8.255438
-3.35,8,8.287623
-3.0,1,8.309051
-3.0,1,8.331849
-3.45,10,8.364335
-3.1,3,8.390742
-3.05,2,8.412998
3.55,10,8.450906
-3.25,6,8.481233
-3.1,3,8.504267
-3.05,2,8.529
-3.0,1,8.553456
-3.35,8,8.584088
-3.4,9,8.617074
4.75,2,8.647114
-3.4,9,8.685097
-3.05,2,8.707658
4.6,3,8.738324
-3.0,1,8.762515
-3.0,1,8.794236
4.15,6,8.830145
-3.25,6,8.860223
-3.0,1,8.887356
3.7,9,9.089294
4.45,4,9.116224
-3.25,6,9.14611
-3.2,5,9.173333
-3.2,5,9.207006
-3.3,7,9.239539
-3.2,5,9.269424
-3.2,5,9.297749
-3.0,1,9.319062
3.85,8,9.353276
3.55,10,9.390594
-3.0,1,9.418018
4.0,7,9.447928
4.15,6,9.480229
-3.0,1,9.502304
-3.15,4,9.529294
3.25,12,9.585238
-1.75,15,9.646515
4.75,2,9.669997
-3.0,1,9.698397
-3.4,9,9.740062
-3.25,6,9.773397
3.55,10,9.812702
-3.15,4,9.840426
-3.2,5,9.86852
3.7,9,9.903177
3.25,12,9.946866
4.0,7,9.990325
4.45,4,10.023001
-3.15,4,10.047856
-3.05,2,10.069626
4.75,2,10.092148
-3.0,1,10.119422
3.55,10,10.165124
-3.25,6,10.194232
4.3,5,10.225242
4.9,1,10.24884
4.15,6,10.281781
-1.75,15,10.333432
-3.35,8,10.365427
-3.5,11,10.404408
4.75,2,10.431255
3.4,11,10.632437
4.45,4,10.662631
-3.05,2,10.689604
4.15,6,10.723826
-3.05,2,10.74997
-3.1,3,10.781247
-3.4,9,10.819613
-3.4,9,10.859176
4.3,5,10.888189
-1.75,15,10.933285
-3.55,12,10.973752
-3.15,4,11.004057
4.3,5,11.040186
3.7,9,11.083952
-3.1,3,11.118934
-3.25,6,11.159135
3.85,8,11.201369
3.4,11,11.249595
4.3,5,11.279599
4.6,3,11.305874
4.45,4,11.334497
3.85,8,11.367869
-3.2,5,11.395282
-3.05,2,11.419333
4.75,2,11.440882
4.15,6,11.472215
-3.05,2,11.498553
4.0,7,11.531045
4.0,7,11.571841
-3.35,8,11.605169
3.7,9,11.643165
3.85,8,11.677069
3.55,10,11.720362
4.45,4,11.751907
4.45,4,11.785307
-3.05,2,11.813351
4.15,6,11.858386
-3.0,1,11.881132
-3.2,5,11.917027
4.15,6,11.954186
4.3,5,11.985838
-3.0,1,12.010863
-3.0,1,12.03745
-3.15,4,12.070075
4.0,7,12.108175
4.6,3,12.136909
-3.0,1,12.165645
3.55,10,12.430595
4.15,6,12.474954
-3.25,6,12.513819
3.55,10,12.569141
-3.4,9,12.612685
4.45,4,12.64398
-3.55,12,12.68771
-3.7,15,12.739568
4.75,2,12.767499
3.25,12,12.808846
4.0,7,12.842066
-3.0,1,12.868258
4.15,6,12.897475
3.7,9,12.934086
3.25,12,12.977267
-3.0,1,13.003123
4.15,6,13.037141
-3.1,3,13.059427
4.75,2,13.089705
-3.05,2,13.118041
4.9,1,13.140394
-3.35,8,13.171101
-3.1,3,13.194052
-3.15,4,13.220124
-3.2,5,13.252291
-1.75,15,13.294107
3.1,13,13.335217
-3.0,1,13.35523
-3.35,8,13.387957
4.6,3,13.418529
4.0,7,13.455226
-3.1,3,13.48648
-3.55,12,13.536184
3.7,9,13.581839
3.25,12,13.62621
4.45,4,13.656304
4.9,1,13.6811
3.55,10,13.722948
-3.25,6,13.761816
-3.2,5,13.942703
-3.05,2,13.968407
4.6,3,13.999422
4.3,5,14.02948
-3.5,11,14.068097
3.55,10,14.108732
-3.4,9,14.145526
4.6,3,14.171923
3.4,11,14.211872
-3.25,6,14.24556
-3.35,8,14.282784
3.4,11,14.330657
4.3,5,14.368492
-3.25,6,14.406815
-3.15,4,14.434823
-3.0,1,14.457889
-3.15,4,14.487265
-1.75,15,14.537596
4.0,7,14.574889
3.55,10,14.614889
-3.15,4,14.640454
4.0,7,14.673472
4.75,2,14.69841
-1.75,15,14.744864
-3.15,4,14.778556
3.25,12,14.821339
-3.0,1,14.845124
-1.75,15,14.888671
4.3,5,14.919452
-3.35,8,14.950574
-3.2,5,14.979574
4.75,2,15.011508
4.6,3,15.042989
3.85,8,15.079651
4.15,6,15.110648
-3.25,6,15.153387
-3.2,5,15.184468
4.3,5,15.214526
-3.1,3,15.240998
4.75,2,15.267611
4.15,6,15.46655
-1.75,15,15.520418
3.7,9,15.563528
4.0,7,15.59399
-3.05,2,15.620801
-3.0,1,15.640947
4.75,2,15.666758
4.0,7,15.700218
-1.75,15,15.743114
4.45,4,15.774071
-3.45,10,15.815918
4.3,5,15.85081
3.4,11,15.893914
-3.25,6,15.925171
3.7,9,15.960934
4.45,4,15.988339
4.0,7,16.021282
4.75,2,16.047926
3.85,8,16.08206
4.15,6,16.114251
4.15,6,16.144672
2.95,14,16.187844
4.6,3,16.215421
-3.45,10,16.250012
4.15,6,16.281065
-3.65,14,16.322712
-3.35,8,16.356682
3.85,8,16.389216
-1.75,15,16.431221
4.0,7,16.470984
-3.25,6,16.503226
-3.5,11,16.538674
-3.4,9,16.575091
3.4,11,16.783692
-3.05,2,16.810143
-3.5,11,16.850085
4.45,4,16.878268
-3.35,8,16.911213
4.45,4,16.938705
-3.1,3,16.971957
-3.1,3,17.0071
4.0,7,17.04193
4.6,3,17.06648
4.15,6,17.097643
4.3,5,17.132944
4.6,3,17.159736
4.6,3,17.189707
3.4,11,17.229573
4.0,7,17.263714
4.45,4,17.289833
3.85,8,17.328242
4.75,2,17.362633
4.75,2,17.386555
-3.3,7,17.418685
-3.35,8,17.453951
4.3,5,17.483196
-1.75,15,17.530874
4.0,7,17.567095
4.6,3,17.591476
4.0,7,17.635102
-1.75,15,17.685392
4.15,6,17.724549
-3.2,5,17.755266
4.6,3,17.782786
3.25,12,17.823669
-3.2,5,17.853039
-3.2,5,17.884887
3.25,12,17.93424
4.45,4,17.966817
4.3,5,17.996128
4.45,4,18.02618
-3.1,3,18.052119
3.4,11,18.088903
-3.2,5,18.124142
3.85,8,18.16683
-1.75,15,18.389108
-3.65,14,18.434777
-3.25,6,18.468755
4.3,5,18.499107
3.85,8,18.535133
4.45,4,18.569141
-3.15,4,18.604482
-3.1,3,18.637677
-3.1,3,18.664999
3.7,9,18.696898
-3.55,12,18.734263
-3.3,7,18.767064
-3.0,1,18.793881
4.6,3,18.819821
-3.25,6,18.849192
-3.0,1,18.870664
4.3,5,18.902975
-3.35,8,18.936936
-3.25,6,18.966479
3.55,10,19.000037
3.7,9,19.034856
-1.75,15,19.082327
-3.35,8,19.11848
-3.65,14,19.159384
-3.7,15,19.204199
-3.2,5,19.234779
-3.45,10,19.284045
4.0,7,19.316418
4.45,4,19.348067
3.7,9,19.386255
3.85,8,19.418198
4.45,4,19.450089
4.15,6,19.480859
3.7,9,19.516469
4.9,1,19.540704
-3.1,3,19.566054
4.3,5,19.769412
-3.0,1,19.797735
-3.35,8,19.832039
3.7,9,19.870298
-3.5,11,19.906932
4.0,7,19.940504
4.75,2,19.965552
4.75,2,19.990647
-3.4,9,20.029728
3.25,12,20.073516
3.7,9,20.114578
-3.05,2,20.136832
3.7,9,20.170109
4.6,3,20.199545
3.85,8,20.235123
4.45,4,20.267734
-1.75,15,20.313441
4.75,2,20.338696
4.75,2,20.366286
3.55,10,20.40121
4.0,7,20.435526
4.45,4,20.465075
4.15,6,20.497842
4.3,5,20.529449
4.6,3,20.556888
3.85,8,20.593371
4.75,2,20.62038
4.6,3,20.649146
4.45,4,20.674503
4.75,2,20.701751
3.85,8,20.737367
3.4,11,20.773648
4.15,6,20.804046
4.6,3,20.834172
4.75,2,20.859944
-3.5,11,20.898425
-3.1,3,20.924078
-3.3,7,20.959987
3.85,8,20.994759
4.0,7,21.031216
4.15,6,21.064639
-3.0,1,21.094738
-3.25,6,21.129673
4.45,4,21.325341
-3.35,8,21.358222
3.85,8,21.397527
4.15,6,21.434809
4.45,4,21.464659
4.45,4,21.490652
3.85,8,21.525164
4.45,4,21.554745
3.55,10,21.596177
3.55,10,21.633908
4.3,5,21.664047
4.45,4,21.697337
-3.4,9,21.734682
3.55,10,21.775066
-3.15,4,21.805097
4.45,4,21.833551
-3.05,2,21.861096
4.6,3,21.88734
-1.75,15,21.928556
4.0,7,21.961654
-3.25,6,21.989923
3.7,9,22.022684
-3.4,9,22.055744
4.0,7,22.086809
-1.75,15,22.13337
4.3,5,22.163231
3.55,10,22.198566
4.0,7,22.22815
3.55,10,22.262818
-3.25,6,22.296754
3.4,11,22.331932
3.85,8,22.36783
-3.2,5,22.39393
-3.5,11,22.434628
4.15,6,22.463236
-3.45,10,22.653386
-3.5,11,22.689315
4.15,6,22.72411
4.3,5,22.752126
3.85,8,22.784541
-3.25,6,22.815794
4.75,2,22.840982
-1.75,15,22.891869
-3.05,2,22.920371
4.15,6,22.959044
4.0,7,22.998721
3.25,12,23.043414
3.7,9,23.08243
-3.3,7,23.119476
4.9,1,23.143218
3.85,8,23.181303
4.3,5,23.212892
4.15,6,23.245395
-3.05,2,23.271539
4.0,7,23.306248
-1.75,15,23.350936
-3.55,12,23.394848
4.3,5,23.428735
4.45,4,23.458737
4.15,6,23.493704
-3.4,9,23.535981
4.75,2,23.559008
4.0,7,23.592749
4.45,4,23.624174
4.45,4,23.654823
4.0,7,23.699342
-3.25,6,23.734627
3.85,8,23.769814
-3.45,10,23.802111
4.15,6,23.832907
-3.65,14,23.872069
-3.25,6,23.903173
4.6,3,24.065181
3.7,9,24.100349
4.3,5,24.131516
-1.75,15,24.178898
3.55,10,24.219059
4.45,4,24.250438
4.6,3,24.277354
3.25,12,24.329325
4.15,6,24.36977
-3.65,14,24.417654
3.4,11,24.465331
-3.6,13,24.513295
-3.45,10,24.554464
-1.75,15,24.605342
4.0,7,24.64124
-3.0,1,24.66573
-1.75,15,24.714176
3.55,10,24.763208
-3.05,2,24.789887
4.3,5,24.821
4.75,2,24.84391
-1.75,15,24.887058
-3.05,2,24.908968
4.45,4,24.935449
-3.05,2,24.958092
3.7,9,24.991966
3.55,10,25.028346
4.45,4,25.056664
4.6,3,25.081566
3.4,11,25.118217
3.1,13,25.15984
4.0,7,25.193659
3.85,8,25.386127
4.45,4,25.411013
4.0,7,25.442692
4.0,7,25.475578
4.3,5,25.505563
4.45,4,25.532138
4.3,5,25.560135
2.95,14,25.602933
4.6,3,25.629015
4.9,1,25.65283
4.45,4,25.682065
-3.7,15,25.724945
4.3,5,25.753319
-3.05,2,25.777574
4.3,5,25.803341
4.0,7,25.834819
4.15,6,25.866883
3.55,10,25.904369
3.85,8,25.935351
4.75,2,25.956918
-3.2,5,25.986049
4.6,3,26.013521
3.55,10,26.056183
-1.75,15,26.102738
4.45,4,26.135
-1.75,15,26.182658
4.75,2,26.21286
3.55,10,26.250103
3.55,10,26.295758
4.15,6,26.331286
4.3,5,26.362943
4.6,3,26.39264
-3.25,6,26.428913
4.45,4,26.469603
4.15,6,26.50077
3.1,13,26.544944
4.45,4,26.572824
3.85,8,26.605819
4.45,4,26.633684
4.45,4,26.664738
4.0,7,26.839097
-3.7,15,26.881618
3.25,12,26.919197
-3.35,8,26.955939
4.3,5,26.985584
-1.75,15,27.029401
3.1,13,27.068764
4.3,5,27.100285
4.45,4,27.130616
4.45,4,27.16542
3.85,8,27.203762
-1.75,15,27.253514
4.75,2,27.283997
4.6,3,27.316052
-3.2,5,27.349833
4.15,6,27.389382
4.45,4,27.418926
4.6,3,27.445883
-3.65,14,27.489828
-3.35,8,27.522526
-3.65,14,27.569583
4.0,7,27.608316
3.55,10,27.655896
4.6,3,27.692132
3.1,13,27.739478
4.75,2,27.77398
4.45,4,27.802618
4.6,3,27.831893
-1.75,15,27.880521
4.3,5,27.914121
-3.55,12,27.959023
-3.7,15,28.178155
4.6,3,28.209486
4.6,3,28.2362
3.7,9,28.27238
-1.75,15,28.320041
4.3,5,28.350699
-3.65,14,28.395897
-1.75,15,28.442899
3.4,11,28.484359
3.85,8,28.517831
-1.75,15,28.559726
4.3,5,28.587235
4.6,3,28.615881
-3.05,2,28.637232
4.3,5,28.669371
4.45,4,28.700893
4.0,7,28.739955
-3.1,3,28.765381
4.75,2,28.791812
-1.75,15,28.837128
3.1,13,28.879918
-1.75,15,28.926934
-1.75,15,28.969328
4.9,1,28.994081
4.75,2,29.020334
4.3,5,29.049174
-1.75,15,29.101074
-1.75,15,29.149346
4.45,4,29.179668
-1.75,15,29.232805
4.6,3,29.261374
3.25,12,29.467164
4.3,5,29.498804
3.4,11,29.533811
3.55,10,29.575887
-3.4,9,29.609928
4.45,4,29.639333
4.45,4,29.669896
4.45,4,29.701489
-1.75,15,29.748204
3.85,8,29.78084
-1.75,15,29.823712
4.3,5,29.852424
4.0,7,29.881804
3.25,12,29.932286
3.7,9,29.972215
4.45,4,30.005183
4.75,2,30.033411
4.45,4,30.069481
-3.35,8,30.104827
4.6,3,30.133814
3.25,12,30.172899
-3.45,10,30.211463
4.3,5,30.239496
3.85,8,30.282906
-3.35,8,30.325016
-3.25,6,30.363894
4.6,3,30.389885
-3.1,3,30.417855
-3.0,1,30.440286
-1.75,15,30.494289
4.3,5,30.531419
-3.45,10,30.566381
4.0,7,30.600464
4.15,6,30.631148
-1.75,15,30.836742
3.85,8,30.868821
3.85,8,30.910875
4.0,7,30.944592
4.3,5,30.979273
4.0,7,31.017988
4.15,6,31.049649
4.9,1,31.079429
4.15,6,31.115886
4.0,7,31.155494
-1.75,15,31.210861
4.15,6,31.246976
3.85,8,31.290721
-3.5,11,31.335688
4.45,4,31.362523
4.6,3,31.390631
-3.1,3,31.417867
4.45,4,31.447188
4.75,2,31.481764
4.6,3,31.50662
4.6,3,31.53382
4.15,6,31.563382
3.85,8,31.596334
4.75,2,31.619943
4.75,2,31.645781
3.85,8,31.681792
4.0,7,31.715975
3.55,10,31.756164
4.3,5,31.786528
4.15,6,31.818204
3.1,13,31.860703
-1.75,15,31.905569
-1.75,15,31.953538
-3.3,7,31.990772
-3.55,12,32.033572
4.75,2,32.060523
-3.35,8,32.095125
3.85,8,32.127617
4.0,7,32.323805
3.4,11,32.368663
4.15,6,32.407493
-1.75,15,32.460158
4.6,3,32.498577
4.15,6,32.534743
-1.75,15,32.590083
4.3,5,32.621534
4.6,3,32.651942
3.85,8,32.68884
4.15,6,32.722259
4.15,6,32.757966
-1.75,15,32.815778
4.75,2,32.839891
4.45,4,32.866606
3.85,8,32.898566
-3.0,1,32.919316
3.85,8,32.952985
4.15,6,32.985161
-3.1,3,33.010401
4.75,2,33.032624
3.7,9,33.072283
3.85,8,33.105555
4.45,4,33.138503
-1.75,15,33.181231
-3.2,5,33.210747
4.45,4,33.235896
4.45,4,33.264091
4.45,4,33.294413
4.3,5,33.322774
3.85,8,33.358823
4.0,7,33.391722
-3.2,5,33.42458
-3.7,15,33.473521
3.85,8,33.50779
-1.75,15,33.555843
4.75,2,33.58164
4.6,3,33.764722
3.55,10,33.799123
4.45,4,33.826715
4.75,2,33.850046
4.75,2,33.876224
4.6,3,33.902786
4.75,2,33.928714
4.0,7,33.958974
4.0,7,33.990721
4.6,3,34.026218
-3.15,4,34.054602
4.75,2,34.084298
4.45,4,34.112125
4.15,6,34.142622
4.75,2,34.173685
-3.7,15,34.227755
4.6,3,34.261337
4.45,4,34.289915
4.15,6,34.324235
4.75,2,34.353741
4.0,7,34.394016
4.6,3,34.424263
4.0,7,34.463085
4.0,7,34.496126
3.55,10,34.541993
3.85,8,34.582883
4.3,5,34.612815
4.15,6,34.64922
-3.35,8,34.683902
4.15,6,34.716974
-3.65,14,34.764664
4.3,5,34.796412
-3.6,13,34.84085
-3.45,10,34.879847
4.45,4,34.906871
4.6,3,34.932664
-3.3,7,34.965289
-3.35,8,35.004238
4.3,5,35.033179
4.75,2,35.057326
4.15,6,35.089705
3.4,11,35.131691
4.75,2,35.152758
-3.3,7,35.185347
-3.45,10,35.372075
-3.45,10,35.412848
-3.4,9,35.450357
-3.2,5,35.487322
4.6,3,35.514847
-3.3,7,35.552017
3.7,9,35.587725
3.4,11,35.631133
3.55,10,35.66669
4.3,5,35.698048
4.6,3,35.726939
4.45,4,35.759536
4.3,5,35.790104
4.3,5,35.820992
-3.35,8,35.858775
-3.6,13,35.90204
-1.75,15,35.948236
-3.25,6,35.978588
4.6,3,36.00377
3.55,10,36.043172
4.3,5,36.070067
4.75,2,36.097236
4.6,3,36.121973
4.45,4,36.149845
-3.6,13,36.190975
-3.35,8,36.226323
4.45,4,36.254232
4.3,5,36.284642
4.15,6,36.315156
-3.6,13,36.3545
4.15,6,36.383201
3.7,9,36.420732
3.85,8,36.455837
4.6,3,36.483751
4.45,4,36.511963
4.15,6,36.546309
3.55,10,36.728533
4.6,3,36.751749
-1.75,15,36.796772
-1.75,15,36.839753
-3.7,15,36.88362
4.6,3,36.908628
4.75,2,36.931614
-3.15,4,36.958066
4.6,3,36.981919
3.55,10,37.020273
4.3,5,37.052684
4.0,7,37.087438
4.45,4,37.123639
-3.65,14,37.180029
-3.65,14,37.232234
3.1,13,37.280155
-3.15,4,37.310997
-3.7,15,37.360913
4.45,4,37.387343
-1.75,15,37.433008
-1.75,15,37.482266
4.3,5,37.514819
-3.2,5,37.549958
4.75,2,37.572819
4.15,6,37.603672
-3.2,5,37.638414
4.3,5,37.66867
4.0,7,37.700186
3.55,10,37.738219
3.4,11,37.779395
3.1,13,37.824886
4.0,7,38.022379
4.3,5,38.055493
-1.75,15,38.098853
-1.75,15,38.145276
3.85,8,38.175953
-3.15,4,38.204699
-3.35,8,38.24285
3.55,10,38.278952
-3.6,13,38.319144
4.15,6,38.349057
-3.55,12,38.388121
4.45,4,38.416574
4.0,7,38.450969
4.45,4,38.476598
-3.6,13,38.516258
-3.55,12,38.554674
3.55,10,38.593274
3.55,10,38.634827
-1.75,15,38.68636
4.6,3,38.719703
-3.4,9,38.762825
4.6,3,38.792037
-1.75,15,38.838763
4.6,3,38.867822
4.6,3,38.895062
3.4,11,38.935938
3.7,9,38.969064
-3.05,2,38.995106
3.7,9,39.039525
-3.7,15,39.087517
3.4,11,39.282336
4.45,4,39.312261
4.3,5,39.340683
-1.75,15,39.384866
3.55,10,39.418509
4.0,7,39.451648
4.45,4,39.485448
4.3,5,39.516971
-3.2,5,39.548973
3.7,9,39.58769
4.6,3,39.621319
-1.75,15,39.66592
3.7,9,39.712316
4.3,5,39.739389
4.75,2,39.766983
3.25,12,39.810214
4.6,3,39.838659
-1.75,15,39.884085
3.85,8,39.918604
3.55,10,39.956696
4.75,2,39.98539
-3.4,9,40.026603
-3.5,11,40.063083
4.0,7,40.09485
4.45,4,40.121839
3.85,8,40.156084
4.45,4,40.187748
4.6,3,40.21735
4.75,2,40.240542
4.6,3,40.268268
3.25,12,40.321738
4.15,6,40.36029
3.85,8,40.396057
3.4,11,40.435113
3.7,9,40.473104
3.4,11,40.67063
4.15,6,40.701661
4.3,5,40.737254
3.85,8,40.780543
3.55,10,40.825483
4.15,6,40.857065
3.55,10,40.895305
-1.75,15,40.940641
3.25,12,40.976729
4.6,3,41.007448
3.7,9,41.045431
-1.75,15,41.09603
-3.15,4,41.121744
4.15,6,41.154918
4.75,2,41.180578
4.75,2,41.208722
4.15,6,41.244502
-3.35,8,41.28125
4.3,5,41.312004
4.45,4,41.344162
4.9,1,41.365111
4.45,4,41.394681
4.3,5,41.428112
4.45,4,41.461394
4.45,4,41.48917
3.55,10,41.525568
3.55,10,41.56244
-3.45,10,41.60036
4.6,3,41.634478
4.0,7,41.672192
-3.65,14,41.719669
-3.55,12,41.77125
4.3,5,41.806404
-1.75,15,41.867259
4.6,3,41.896549
4.15,6,42.099177
4.3,5,42.135756
4.15,6,42.171925
3.85,8,42.219005
4.45,4,42.252365
-3.3,7,42.290286
4.3,5,42.321656
-1.75,15,42.367602
4.45,4,42.396345
4.3,5,42.426668
4.3,5,42.453423
4.45,4,42.485298
4.3,5,42.515302
4.15,6,42.548383
4.45,4,42.575329
4.45,4,42.603288
-1.75,15,42.649537
4.15,6,42.683154
3.85,8,42.716964
-1.75,15,42.764239
4.6,3,42.792536
3.4,11,42.836419
3.55,10,42.883732
4.3,5,42.9195
4.45,4,42.953868
4.0,7,42.990927
4.6,3,43.01732
4.3,5,43.059206
3.1,13,43.102679
4.3,5,43.134364
4.45,4,43.163253
3.25,12,43.20373
4.6,3,43.231721
3.55,10,43.279346
4.15,6,43.31532
3.7,9,43.354356
4.75,2,43.385659
3.85,8,43.430244
4.15,6,43.622058
-3.6,13,43.674197
2.95,14,43.726903
4.45,4,43.75963
4.6,3,43.791649
-3.6,13,43.829964
4.6,3,43.853433
-1.75,15,43.894769
3.55,10,43.935466
4.0,7,43.966254
-3.35,8,43.997836
4.75,2,44.021481
-3.3,7,44.052433
4.75,2,44.076554
4.0,7,44.104832
3.7,9,44.140076
-1.75,15,44.181467
4.75,2,44.204645
3.55,10,44.246574
3.55,10,44.285124
3.85,8,44.321593
4.75,2,44.348841
4.0,7,44.385569
4.15,6,44.421818
4.15,6,44.454874
4.75,2,44.487138
4.45,4,44.522478
-3.4,9,44.564749
4.15,6,44.599852
3.85,8,44.638461
-3.7,15,44.69324
4.15,6,44.723732
4.0,7,44.758565
-1.75,15,44.989732
4.45,4,45.020218
4.6,3,45.051383
4.6,3,45.086135
4.0,7,45.12476
-1.75,15,45.178289
-3.4,9,45.217381
-1.75,15,45.26143
4.3,5,45.290932
-3.65,14,45.336202
4.15,6,45.368548
4.45,4,45.40192
4.45,4,45.434295
4.3,5,45.468461
3.85,8,45.506667
-1.75,15,45.558797
3.4,11,45.597119
4.3,5,45.625291
4.75,2,45.653013
4.15,6,45.688137
4.6,3,45.713456
-1.75,15,45.753481
-3.45,10,45.787105
4.45,4,45.815053
