#{"t_start": 1787938173.2446232, "env_id": "None"}
r,l,t
-3.0,1,5.384956
-3.1,3,5.418285
-3.2,5,5.458209
4.75,2,5.485039
-3.4,9,5.519821
4.45,4,5.553901
-3.0,1,5.580644
-3.05,2,5.612841
-3.0,1,5.635834
-3.0,1,5.665705
4.6,3,5.835356
4.45,4,5.871222
4.45,4,5.898584
4.45,4,5.930336
4.9,1,5.954481
-3.05,2,5.986942
4.3,5,6.022598
-3.0,1,6.044745
4.6,3,6.073894
-3.05,2,6.099292
-3.0,1,6.12486
4.15,6,6.153107
-3.1,3,6.179414
4.45,4,6.206352
4.15,6,6.236386
4.45,4,6.265239
-3.0,1,6.290585
-3.4,9,6.328897
-3.05,2,6.359093
4.45,4,6.394014
-3.0,1,6.418655
-3.05,2,6.444132
-3.0,1,6.463809
-3.3,7,6.496356
-3.05,2,6.51984
-3.0,1,6.541918
-3.1,3,6.566674
-3.05,2,6.590896
-3.0,1,6.615893
-3.0,1,6.639633
4.6,3,6.670011
-3.1,3,6.700052
-3.0,1,6.724358
-3.05,2,6.751658
-3.05,2,6.778396
-3.0,1,6.803049
-3.3,7,6.835251
-3.0,1,6.861182
-3.15,4,6.888898
-3.05,2,6.92357
-3.15,4,6.951341
4.15,6,6.983449
-3.1,3,7.011601
-3.15,4,7.042933
4.45,4,7.068903
-3.0,1,7.091764
4.6,3,7.118637
-3.0,1,7.141292
4.75,2,7.167946
-3.0,1,7.194269
-3.05,2,7.223743
-3.0,1,7.248451
4.45,4,7.283981
-3.05,2,7.310816
-3.1,3,7.335171
4.75,2,7.363048
4.9,1,7.385298
4.45,4,7.416107
-3.0,1,7.441254
3.4,11,7.48472
-3.0,1,7.51073
-3.15,4,7.541088
-3.0,1,7.564235
-3.0,1,7.585084
-3.0,1,7.607039
4.75,2,7.631706
-3.0,1,7.654915
-1.75,15,7.700991
-3.0,1,7.722742
-3.2,5,7.750931
-1.75,15,7.794153
-3.2,5,7.822842
-3.0,1,7.844594
-3.0,1,7.869324
4.15,6,7.900886
-3.25,6,7.933058
4.6,3,7.961537
-3.05,2,7.983387
-1.75,15,8.153426
4.6,3,8.187635
-3.05,2,8.211719
-3.05,2,8.235018
-3.0,1,8.256761
-3.25,6,8.293224
4.0,7,8.326519
-3.25,6,8.363715
4.45,4,8.397786
4.75,2,8.430428
-3.15,4,8.467676
4.6,3,8.509316
-3.1,3,8.544877
-3.0,1,8.56638
-3.35,8,8.600876
-3.0,1,8.623433
-3.1,3,8.651711
-3.0,1,8.675893
4.75,2,8.700308
-3.2,5,8.736234
-3.0,1,8.767651
-3.65,14,8.817945
-3.3,7,8.85335
-3.4,9,8.892063
4.9,1,8.913064
4.0,7,8.944049
-3.15,4,8.967555
-3.1,3,8.993286
-3.0,1,9.013155
-3.1,3,9.039413
4.0,7,9.070975
-3.25,6,9.1011
-3.05,2,9.125203
4.15,6,9.154265
3.7,9,9.193416
-3.35,8,9.23204
-3.1,3,9.257785
-3.05,2,9.285591
-3.15,4,9.318393
4.15,6,9.350131
-3.0,1,9.37453
-3.25,6,9.406366
4.45,4,9.434846
4.45,4,9.463171
4.45,4,9.49351
-3.05,2,9.519634
-3.05,2,9.543248
-3.1,3,9.570174
4.45,4,9.598525
-3.3,7,9.634496
-3.15,4,9.660652
3.4,11,9.702719
-3.0,1,9.737409
-3.0,1,9.762822
4.75,2,9.79515
4.15,6,9.824723
-3.15,4,9.851904
-3.3,7,9.885661
4.45,4,9.916776
4.6,3,9.951792
-3.05,2,9.976575
4.6,3,10.179999
-3.2,5,10.209984
-3.1,3,10.236503
4.45,4,10.274528
4.75,2,10.300864
4.75,2,10.331666
3.85,8,10.372286
4.75,2,10.400888
4.6,3,10.430416
-3.05,2,10.464654
4.75,2,10.494651
-3.5,11,10.537005
-3.05,2,10.56635
-3.1,3,10.5969
-3.4,9,10.635456
-3.4,9,10.672635
-3.0,1,10.696676
-3.05,2,10.72287
-3.1,3,10.754971
-3.1,3,10.783781
4.3,5,10.818587
-3.0,1,10.850939
4.15,6,10.894382
-3.2,5,10.930071
-3.1,3,10.958463
-3.0,1,10.981425
3.4,11,11.017727
-3.65,14,11.058439
4.3,5,11.088246
4.15,6,11.122514
-1.75,15,11.175987
3.55,10,11.21623
4.6,3,11.243437
-3.3,7,11.275057
-3.15,4,11.300129
-3.0,1,11.324512
-3.05,2,11.347462
4.6,3,11.373924
4.3,5,11.400983
-3.25,6,11.436741
-3.35,8,11.473234
-3.6,13,11.516666
-3.35,8,11.553289
-3.0,1,11.579273
-3.0,1,11.601
4.45,4,11.638878
4.75,2,11.666185
3.4,11,11.70665
-3.5,11,11.747017
4.45,4,11.772126
-3.05,2,11.801087
4.9,1,11.829424
-3.1,3,12.019198
-3.4,9,12.050889
4.0,7,12.087331
-3.0,1,12.109759
-3.05,2,12.136256
-3.5,11,12.173559
-3.4,9,12.209844
-3.0,1,12.230019
-3.5,11,12.267475
-1.75,15,12.312381
4.15,6,12.344236
-3.25,6,12.37591
4.75,2,12.398725
-3.15,4,12.425485
-3.0,1,12.447002
-3.05,2,12.474305
-3.2,5,12.501027
4.45,4,12.536483
4.75,2,12.564458
-3.15,4,12.597268
-3.05,2,12.624186
-3.3,7,12.655358
4.3,5,12.684436
4.45,4,12.711487
-3.2,5,12.742522
4.3,5,12.778371
-3.35,8,12.810339
4.0,7,12.843507
4.45,4,12.870556
-3.05,2,12.897634
-3.15,4,12.922665
4.6,3,12.95018
-3.05,2,12.976477
-3.2,5,13.00489
3.55,10,13.040148
4.45,4,13.068969
4.15,6,13.106039
-3.1,3,13.135813
4.6,3,13.166833
4.3,5,13.19922
-3.05,2,13.234347
-3.05,2,13.270587
4.75,2,13.299835
4.6,3,13.330404
4.45,4,13.360971
-3.15,4,13.38913
-1.75,15,13.438349
4.75,2,13.464299
4.75,2,13.491593
-3.2,5,13.526719
4.3,5,13.558466
-3.0,1,13.584097
4.0,7,13.61776
-3.05,2,13.646648
-3.05,2,13.844322
-3.05,2,13.869124
-3.65,14,13.914663
3.55,10,13.962505
-3.2,5,13.991226
-3.2,5,14.022871
4.15,6,14.055789
4.45,4,14.080949
-3.0,1,14.103418
-3.05,2,14.129915
4.0,7,14.162336
-3.15,4,14.191807
-3.05,2,14.218513
-3.0,1,14.247895
-3.2,5,14.284874
3.85,8,14.317912
4.6,3,14.346379
3.4,11,14.390552
-3.05,2,14.417956
4.6,3,14.446024
-3.6,13,14.486823
-3.7,15,14.53109
-3.1,3,14.554226
-3.1,3,14.582065
3.4,11,14.622742
-1.75,15,14.677089
4.15,6,14.715086
4.45,4,14.750765
4.45,4,14.783113
-3.2,5,14.816983
4.6,3,14.848345
4.3,5,14.885168
-3.1,3,14.911783
4.0,7,14.947019
3.7,9,14.980432
4.15,6,15.013368
4.6,3,15.044403
4.45,4,15.07519
4.15,6,15.105463
4.15,6,15.137884
-3.3,7,15.174926
4.9,1,15.19742
4.6,3,15.223575
4.3,5,15.251873
-3.0,1,15.276494
-3.1,3,15.304285
-3.45,10,15.485319
-3.0,1,15.509461
2.95,14,15.555105
-3.1,3,15.584913
3.85,8,15.629285
4.15,6,15.665426
-1.75,15,15.720462
-3.1,3,15.748243
4.0,7,15.784853
4.0,7,15.819978
-3.4,9,15.855981
-3.25,6,15.887299
-3.1,3,15.91709
-1.75,15,15.962533
3.25,12,15.998976
4.45,4,16.026521
-3.35,8,16.06483
-3.3,7,16.094573
-3.15,4,16.121715
-3.35,8,16.151768
4.3,5,16.183488
-3.65,14,16.227316
3.85,8,16.267017
4.45,4,16.299501
-3.2,5,16.330738
4.3,5,16.365005
-1.75,15,16.414184
4.45,4,16.446529
4.0,7,16.488949
3.55,10,16.529196
4.6,3,16.560938
-3.1,3,16.592638
-3.3,7,16.624571
4.0,7,16.660983
-3.05,2,16.693062
4.45,4,16.720796
4.45,4,16.752732
-3.05,2,16.777637
-3.5,11,16.966414
-3.35,8,17.001156
-3.7,15,17.048602
4.75,2,17.081453
-3.15,4,17.111297
3.55,10,17.154479
4.45,4,17.185214
4.15,6,17.223961
-3.05,2,17.255193
4.45,4,17.28889
-3.2,5,17.316899
3.7,9,17.353786
-3.1,3,17.38188
4.6,3,17.41632
4.75,2,17.440958
4.0,7,17.475257
-3.4,9,17.50968
4.6,3,17.534899
4.75,2,17.565542
4.6,3,17.592476
3.85,8,17.625692
4.45,4,17.654638
4.75,2,17.681949
3.4,11,17.723341
4.15,6,17.758921
-1.75,15,17.814052
4.6,3,17.845726
4.15,6,17.880245
-3.1,3,17.914734
4.0,7,17.957905
4.3,5,17.989469
4.45,4,18.029694
-1.75,15,18.083092
3.55,10,18.124282
4.75,2,18.149403
-3.1,3,18.178253
-3.2,5,18.208098
4.45,4,18.237643
-3.3,7,18.276563
-3.0,1,18.298243
-3.45,10,18.339599
-3.25,6,18.369859
-3.0,1,18.394129
-3.1,3,18.41737
3.85,8,18.455339
-3.2,5,18.643492
-1.75,15,18.687783
4.0,7,18.722516
-3.1,3,18.751781
4.75,2,18.781794
-3.3,7,18.818821
3.7,9,18.857663
3.7,9,18.896343
4.6,3,18.921517
4.15,6,18.952589
3.7,9,18.989891
4.75,2,19.015008
4.3,5,19.050336
4.0,7,19.080564
4.6,3,19.106635
-1.75,15,19.148334
3.4,11,19.187319
3.4,11,19.227786
3.55,10,19.266529
4.0,7,19.298877
4.6,3,19.331947
4.15,6,19.363017
4.15,6,19.396801
-3.3,7,19.433561
4.0,7,19.469143
3.7,9,19.511528
4.3,5,19.545567
4.15,6,19.587908
3.7,9,19.625356
4.15,6,19.657052
4.45,4,19.684094
3.85,8,19.723886
3.85,8,19.762152
4.6,3,19.788498
-1.75,15,19.837242
4.45,4,19.868989
4.6,3,19.897556
-3.35,8,20.082597
4.0,7,20.115705
4.3,5,20.146852
4.3,5,20.179762
4.6,3,20.205958
4.3,5,20.236114
4.0,7,20.267845
4.45,4,20.300533
-3.05,2,20.329296
3.55,10,20.374288
4.6,3,20.403942
-3.6,13,20.451421
-3.1,3,20.480108
-1.75,15,20.528807
3.85,8,20.571752
4.45,4,20.612341
-3.1,3,20.648188
4.3,5,20.680039
3.4,11,20.720204
-3.15,4,20.749588
4.6,3,20.776468
4.15,6,20.809713
-3.2,5,20.841102
4.3,5,20.877052
3.7,9,20.919822
-3.2,5,20.952498
3.7,9,20.991816
4.6,3,21.023688
-3.15,4,21.058005
4.15,6,21.091022
3.55,10,21.13056
-3.2,5,21.159437
-1.75,15,21.204125
-3.15,4,21.234793
4.0,7,21.273206
4.75,2,21.300376
-1.75,15,21.348824
-3.45,10,21.387949
4.3,5,21.416599
-3.35,8,21.60738
4.6,3,21.640703
3.7,9,21.675256
3.7,9,21.709904
3.55,10,21.751871
-3.65,14,21.802741
4.6,3,21.834409
3.7,9,21.873798
4.15,6,21.903462
4.3,5,21.936203
-3.15,4,21.973108
4.0,7,22.005192
3.55,10,22.044739
4.45,4,22.073856
4.6,3,22.102212
4.0,7,22.135115
3.4,11,22.180692
4.0,7,22.21572
3.85,8,22.251807
-3.25,6,22.285585
-3.45,10,22.322773
4.3,5,22.351463
-3.1,3,22.380051
-3.65,14,22.426652
4.0,7,22.460286
3.4,11,22.500317
4.45,4,22.531025
3.7,9,22.56745
4.6,3,22.598878
-3.05,2,22.631412
4.45,4,22.667515
-3.35,8,22.71439
-3.5,11,22.759366
4.75,2,22.788208
-3.3,7,22.82459
4.15,6,22.863019
4.0,7,22.898981
4.0,7,23.076333
4.45,4,23.109273
-3.15,4,23.145387
3.7,9,23.18678
-3.15,4,23.21846
3.4,11,23.268039
4.3,5,23.297774
4.6,3,23.327692
-3.7,15,23.369098
3.85,8,23.403657
3.55,10,23.44523
4.45,4,23.471842
4.6,3,23.497628
-3.4,9,23.534117
4.3,5,23.563493
-3.65,14,23.60502
-3.25,6,23.640108
3.7,9,23.680888
-1.75,15,23.73043
3.55,10,23.77607
4.15,6,23.811282
4.75,2,23.845112
-1.75,15,23.904938
4.3,5,23.941407
4.15,6,23.97513
4.45,4,24.007284
4.3,5,24.039834
3.7,9,24.08124
3.85,8,24.126107
3.7,9,24.170529
3.25,12,24.225911
-3.25,6,24.261794
4.45,4,24.295039
4.45,4,24.326401
4.0,7,24.360999
4.9,1,24.386272
4.3,5,24.579845
4.45,4,24.607851
4.3,5,24.644214
4.6,3,24.678245
4.3,5,24.713552
4.0,7,24.754702
-3.35,8,24.796721
-1.75,15,24.839859
4.45,4,24.871396
4.3,5,24.899859
3.7,9,24.935989
4.3,5,24.965738
4.9,1,24.994662
4.0,7,25.028238
3.7,9,25.071883
4.6,3,25.099784
3.7,9,25.13715
3.55,10,25.175837
3.55,10,25.225785
4.0,7,25.263111
4.6,3,25.290819
4.15,6,25.327134
-3.45,10,25.366294
3.55,10,25.412294
3.4,11,25.453191
4.0,7,25.485802
4.0,7,25.518357
4.45,4,25.547076
3.7,9,25.583652
3.25,12,25.632014
3.7,9,25.680032
3.55,10,25.719167
-3.5,11,25.771288
-1.75,15,25.831905
4.45,4,25.869188
4.45,4,26.070516
4.0,7,26.105561
4.75,2,26.138124
4.3,5,26.175856
4.45,4,26.209146
-1.75,15,26.258168
3.55,10,26.299509
4.75,2,26.328664
-3.45,10,26.370481
-3.6,13,26.411692
3.55,10,26.445778
-1.75,15,26.486085
4.45,4,26.515204
4.6,3,26.541784
3.4,11,26.577868
3.55,10,26.617997
4.6,3,26.647453
3.7,9,26.681054
-3.3,7,26.712586
-3.1,3,26.740232
4.45,4,26.767883
-3.35,8,26.80607
4.45,4,26.832402
3.25,12,26.875041
-1.75,15,26.917513
4.3,5,26.948773
4.45,4,26.97474
4.6,3,27.003711
4.0,7,27.038222
-3.1,3,27.064607
4.3,5,27.097528
3.7,9,27.146666
-3.15,4,27.183455
-3.25,6,27.226824
4.0,7,27.264774
4.6,3,27.29792
3.25,12,27.531598
4.3,5,27.570593
-3.1,3,27.597872
4.45,4,27.628896
4.15,6,27.664938
3.85,8,27.707363
4.45,4,27.73435
4.0,7,27.768543
4.3,5,27.801147
3.4,11,27.835802
-3.45,10,27.876118
-3.35,8,27.908676
3.55,10,27.947133
3.85,8,27.98148
4.6,3,28.008434
4.3,5,28.038959
4.15,6,28.071221
4.6,3,28.096636
4.0,7,28.131401
4.6,3,28.156763
4.75,2,28.181849
-3.4,9,28.217761
4.0,7,28.254651
4.6,3,28.283067
-3.7,15,28.337088
4.75,2,28.369212
3.55,10,28.410579
-3.1,3,28.436294
-3.55,12,28.48063
-3.5,11,28.524745
-3.65,14,28.565025
-1.75,15,28.611436
4.15,6,28.645176
4.0,7,28.682811
-1.75,15,28.737099
4.0,7,28.774027
-3.6,13,28.974048
4.3,5,29.00259
3.25,12,29.04295
4.6,3,29.069689
4.45,4,29.099537
-1.75,15,29.151873
-3.05,2,29.178424
3.85,8,29.215782
4.6,3,29.243121
-3.35,8,29.278989
-1.75,15,29.323851
4.15,6,29.352701
3.85,8,29.384021
-3.5,11,29.421569
4.75,2,29.443988
-1.75,15,29.484121
4.6,3,29.520129
4.45,4,29.553936
4.3,5,29.586955
-3.15,4,29.61944
4.6,3,29.647024
4.6,3,29.674835
4.3,5,29.708884
3.4,11,29.752429
4.45,4,29.782919
4.3,5,29.819272
4.45,4,29.845352
3.85,8,29.88055
4.15,6,29.912848
-1.75,15,29.956899
4.6,3,29.983033
4.6,3,30.009576
4.6,3,30.033952
4.15,6,30.061855
3.85,8,30.096846
4.6,3,30.125888
4.15,6,30.155574
4.15,6,30.186547
3.7,9,30.393115
4.6,3,30.424775
3.7,9,30.469429
4.45,4,30.502012
4.45,4,30.539265
4.15,6,30.574039
-3.15,4,30.605386
3.7,9,30.646545
4.3,5,30.684326
4.3,5,30.718009
4.45,4,30.748974
-3.65,14,30.794533
3.7,9,30.831556
-3.6,13,30.871389
-3.65,14,30.913059
4.0,7,30.94714
3.85,8,30.97801
4.0,7,31.007888
3.55,10,31.043674
4.0,7,31.074643
4.75,2,31.097306
-3.3,7,31.131292
3.4,11,31.174309
4.0,7,31.207346
4.45,4,31.246844
-3.55,12,31.294604
4.6,3,31.329019
4.0,7,31.365741
-3.7,15,31.409655
3.7,9,31.4453
4.9,1,31.470998
4.3,5,31.501534
4.6,3,31.535992
3.85,8,31.573176
-3.45,10,31.61118
-3.3,7,31.64968
4.45,4,31.832903
-3.6,13,31.889984
4.75,2,31.918892
4.6,3,31.945498
4.45,4,31.976683
4.3,5,32.007269
-1.75,15,32.055436
4.45,4,32.088596
-3.65,14,32.134737
4.75,2,32.166425
4.45,4,32.198645
3.55,10,32.239243
3.25,12,32.285391
3.7,9,32.325507
4.15,6,32.359436
4.15,6,32.396804
-1.75,15,32.44538
4.3,5,32.476752
-3.25,6,32.506124
4.45,4,32.535556
4.15,6,32.572403
4.75,2,32.598584
4.3,5,32.631684
4.3,5,32.661872
4.15,6,32.692524
4.6,3,32.718814
3.7,9,32.753857
4.45,4,32.781548
-1.75,15,32.830882
3.55,10,32.868429
4.45,4,32.896268
4.75,2,32.925145
-1.75,15,32.964915
4.3,5,32.993743
3.4,11,33.029825
-3.6,13,33.070595
4.75,2,33.241453
3.25,12,33.283489
4.45,4,33.323997
3.7,9,33.363272
4.6,3,33.393905
4.0,7,33.428121
4.6,3,33.454132
-3.55,12,33.497464
-1.75,15,33.544756
4.15,6,33.584036
4.6,3,33.615181
-1.75,15,33.661548
4.75,2,33.691059
4.15,6,33.725031
4.45,4,33.758721
-3.1,3,33.79189
4.15,6,33.823799
3.55,10,33.865859
4.6,3,33.898755
-3.65,14,33.947466
-3.45,10,33.991345
4.45,4,34.025373
4.45,4,34.04905
-3.7,15,34.090603
4.15,6,34.118371
4.75,2,34.141182
-1.75,15,34.188764
4.3,5,34.220926
3.4,11,34.259563
4.0,7,34.29213
-3.3,7,34.323987
4.0,7,34.355047
-3.6,13,34.395928
3.25,12,34.609967
4.3,5,34.64119
3.85,8,34.675372
3.55,10,34.710466
-1.75,15,34.753037
4.45,4,34.78071
-1.75,15,34.831715
4.45,4,34.863225
4.6,3,34.895135
4.6,3,34.928391
-1.75,15,34.973682
-3.1,3,34.999177
4.6,3,35.023909
4.6,3,35.047686
-3.3,7,35.078274
4.15,6,35.11057
-1.75,15,35.171502
4.45,4,35.202779
3.85,8,35.238653
4.6,3,35.274844
4.75,2,35.301813
4.15,6,35.33454
4.45,4,35.36436
4.3,5,35.393954
3.4,11,35.432127
3.25,12,35.480625
4.15,6,35.516499
3.25,12,35.571221
3.4,11,35.608511
3.7,9,35.644952
4.3,5,35.671635
4.3,5,35.69918
3.4,11,35.738749
4.6,3,35.766667
4.75,2,35.792559
3.85,8,35.827182
3.55,10,36.014494
3.85,8,36.055867
3.55,10,36.092289
4.15,6,36.123915
3.25,12,36.165959
-1.75,15,36.211391
-3.65,14,36.253209
4.0,7,36.287797
-1.75,15,36.329325
3.85,8,36.366352
3.7,9,36.401226
-3.55,12,36.444123
3.1,13,36.484969
3.7,9,36.523593
4.6,3,36.56145
4.15,6,36.595279
4.45,4,36.626713
4.3,5,36.657019
-1.75,15,36.712997
-1.75,15,36.763456
3.85,8,36.805344
-3.35,8,36.845124
4.6,3,36.87866
4.6,3,36.91213
3.7,9,36.954643
4.15,6,36.98559
-1.75,15,37.029078
2.95,14,37.080469
-3.5,11,37.295058
4.0,7,37.326758
4.0,7,37.361952
3.85,8,37.403814
4.15,6,37.444557
3.25,12,37.48386
4.0,7,37.517137
4.45,4,37.547721
4.0,7,37.583208
4.6,3,37.609488
3.4,11,37.64949
4.75,2,37.676927
-3.45,10,37.712111
3.7,9,37.748173
4.75,2,37.776181
4.45,4,37.807877
4.6,3,37.831039
-1.75,15,37.879635
4.45,4,37.909166
4.15,6,37.944436
4.45,4,37.97167
4.3,5,38.002563
-3.2,5,38.030033
3.7,9,38.063572
3.7,9,38.095844
4.15,6,38.122826
3.7,9,38.157868
4.0,7,38.189754
4.45,4,38.22134
4.75,2,38.244236
-1.75,15,38.293264
-1.75,15,38.339302
4.0,7,38.379396
2.95,14,38.430725
4.9,1,38.456369
3.7,9,38.500947
-1.75,15,38.711931
4.45,4,38.739475
4.6,3,38.76722
-3.35,8,38.804101
4.75,2,38.828819
4.75,2,38.855697
4.3,5,38.886005
4.15,6,38.916052
-1.75,15,38.96074
4.0,7,38.992893
4.15,6,39.025079
-3.7,15,39.068954
4.15,6,39.100041
4.6,3,39.1279
4.15,6,39.159292
3.85,8,39.194741
-3.7,15,39.241436
4.0,7,39.276536
-1.75,15,39.323018
-3.5,11,39.360065
3.7,9,39.399851
3.7,9,39.4455
3.85,8,39.477057
4.6,3,39.509066
4.6,3,39.53513
3.4,11,39.573091
4.75,2,39.597906
4.75,2,39.625116
4.6,3,39.650523
-3.5,11,39.692709
3.4,11,39.733598
3.7,9,39.77001
4.45,4,39.7995
4.75,2,39.826025
4.6,3,39.855619
4.3,5,39.888044
-1.75,15,40.095939
4.45,4,40.126632
4.6,3,40.158015
4.15,6,40.189674
4.45,4,40.219592
4.75,2,40.25103
4.45,4,40.290236
4.0,7,40.33278
4.75,2,40.360699
-3.6,13,40.405509
4.75,2,40.433553
4.6,3,40.465749
4.6,3,40.497907
4.9,1,40.527721
-3.65,14,40.5713
4.45,4,40.602379
4.0,7,40.637593
4.15,6,40.67173
-3.55,12,40.716336
4.3,5,40.745867
4.3,5,40.782989
3.7,9,40.819273
3.85,8,40.852534
4.75,2,40.889995
4.15,6,40.924797
-1.75,15,40.966645
3.4,11,41.008242
3.85,8,41.038699
-1.75,15,41.08204
4.6,3,41.112148
-1.75,15,41.157828
4.45,4,41.186502
4.75,2,41.214671
4.15,6,41.247028
4.6,3,41.276523
4.15,6,41.308205
3.7,9,41.344261
4.75,2,41.368367
3.7,9,41.410501
3.4,11,41.640573
4.45,4,41.675062
4.45,4,41.706843
4.3,5,41.745685
-3.7,15,41.798361
-3.5,11,41.844116
4.6,3,41.870581
3.55,10,41.90834
-3.15,4,41.933785
4.6,3,41.961041
-3.35,8,41.991101
4.3,5,42.018908
4.0,7,42.047818
-3.55,12,42.08711
4.75,2,42.110272
4.45,4,42.138688
4.3,5,42.167134
-3.3,7,42.198369
3.55,10,42.240288
-3.65,14,42.278818
4.9,1,42.301714
3.55,10,42.340709
3.85,8,42.375046
4.45,4,42.399744
4.6,3,42.42572
3.85,8,42.458886
4.6,3,42.483189
4.3,5,42.512206
4.6,3,42.541727
3.4,11,42.578443
3.7,9,42.613469
4.75,2,42.638951
3.85,8,42.670582
4.3,5,42.699691
4.15,6,42.729539
-3.2,5,42.759706
4.3,5,42.793119
4.75,2,42.813954
4.75,2,42.840196
4.3,5,42.871394
4.6,3,42.902842
4.6,3,42.929411
3.55,10,43.131195
-3.2,5,43.165481
3.85,8,43.204782
4.3,5,43.234323
4.15,6,43.264969
4.6,3,43.296473
4.75,2,43.324914
3.55,10,43.362093
-3.6,13,43.40496
3.7,9,43.438331
4.3,5,43.466792
4.3,5,43.49786
4.75,2,43.528357
-3.45,10,43.568074
-3.3,7,43.600072
4.15,6,43.631896
3.7,9,43.669393
3.7,9,43.705119
4.6,3,43.731147
-3.45,10,43.774716
3.4,11,43.816304
4.75,2,43.842457
3.4,11,43.880827
3.85,8,43.92285
4.3,5,43.957888
4.75,2,43.989659
-3.7,15,44.042511
4.6,3,44.070072
4.0,7,44.10229
3.1,13,44.141186
-3.45,10,44.185055
4.6,3,44.211873
3.7,9,44.245573
3.7,9,44.281094
3.85,8,44.322902
4.75,2,44.364452
3.7,9,44.608962
4.0,7,44.651003
4.15,6,44.687803
4.0,7,44.726862
3.25,12,44.770203
4.6,3,44.802254
4.15,6,44.835496
3.85,8,44.872252
-3.15,4,44.900795
3.7,9,44.939633
4.45,4,44.972049
3.85,8,45.003868
4.75,2,45.028307
4.15,6,45.05869
4.15,6,45.089546
-1.75,15,45.130395
4.15,6,45.162901
3.85,8,45.197939
3.7,9,45.231841
4.15,6,45.264147
4.6,3,45.288614
-3.4,9,45.325569
