episode,reward,length,elapsed_seconds
1,-3.0,1,0.04341387748718262
2,-3.0,1,0.07099580764770508
3,-3.0,1,0.09762859344482422
4,-3.4,9,0.13839054107666016
5,-3.2,5,0.17641472816467285
6,2.9499999999999997,14,0.23038482666015625
7,4.6000000000000005,3,0.2611861228942871
8,-3.0,1,0.29041457176208496
9,-3.05,2,0.31963586807250977
10,4.449999999999999,4,0.35444164276123047
11,3.55,10,0.4062316417694092
12,-3.1,3,0.44017815589904785
13,-3.2,5,0.478100061416626
14,-3.1,3,0.5159931182861328
15,-3.0,1,0.547248363494873
16,-3.05,2,0.5833194255828857
17,-3.35,8,0.6206047534942627
18,-3.3,7,0.656252384185791
19,-3.0,1,0.6836557388305664
20,-3.1,3,0.7127845287322998
21,-1.75,15,0.7699630260467529
22,4.75,2,0.7986750602722168
23,3.1,13,0.8504917621612549
24,-3.15,4,0.8824095726013184
25,4.3,5,0.9158806800842285
26,-3.4,9,0.9532485008239746
27,-3.0,1,0.9760587215423584
28,-3.15,4,1.004451036453247
29,4.0,7,1.040748119354248
30,-3.05,2,1.064805030822754
31,4.6000000000000005,3,1.0889554023742676
32,4.0,7,1.128974437713623
33,-3.0,1,1.1507296562194824
34,-3.0,1,1.1712472438812256
35,-3.0,1,1.1959359645843506
36,-3.25,6,1.2250094413757324
37,-3.15,4,1.252427101135254
38,-3.2,5,1.2844936847686768
39,-3.2,5,1.3188409805297852
40,-3.0,1,1.346463680267334
41,-3.15,4,1.3806707859039307
42,4.15,6,1.4105920791625977
43,-3.05,2,1.4366748332977295
44,4.0,7,1.471808671951294
45,2.9499999999999997,14,1.5197408199310303
46,-3.4,9,1.55926513671875
47,-3.2,5,1.5905041694641113
48,-3.05,2,1.6160850524902344
49,3.85,8,1.6498944759368896
50,-3.0,1,1.6724786758422852
51,-3.1,3,1.700171947479248
52,-3.15,4,1.7297906875610352
53,-3.05,2,1.7538771629333496
54,-3.05,2,1.7802984714508057
55,-3.1,3,1.8038628101348877
56,4.15,6,1.98728346824646
57,-3.0,1,2.0073399543762207
58,-3.2,5,2.0371482372283936
59,-3.15,4,2.0653998851776123
60,4.75,2,2.0906782150268555
61,-3.0,1,2.1107490062713623
62,3.25,12,2.1520004272460938
63,-3.35,8,2.185088872909546
64,4.6000000000000005,3,2.215327262878418
65,4.75,2,2.241387128829956
66,-3.3,7,2.2759156227111816
67,4.6000000000000005,3,2.307283639907837
68,-3.5,11,2.3492164611816406
69,4.9,1,2.3718554973602295
70,-3.4,9,2.4106013774871826
71,-3.05,2,2.434950828552246
72,-3.1,3,2.4612464904785156
73,-3.15,4,2.4906787872314453
74,-3.0,1,2.515446901321411
75,-3.45,10,2.551715135574341
76,-3.0,1,2.5782089233398438
77,-3.0,1,2.6005170345306396
78,-3.05,2,2.6321773529052734
79,-3.05,2,2.6576662063598633
80,3.4,11,2.699800968170166
81,4.6000000000000005,3,2.7264652252197266
82,-3.1,3,2.752113103866577
83,-3.35,8,2.784860134124756
84,-3.4,9,2.8202576637268066
85,-3.1,3,2.8459219932556152
86,4.9,1,2.869074821472168
87,-3.6,13,2.910720109939575
88,4.449999999999999,4,2.9381213188171387
89,-3.25,6,2.9701411724090576
90,4.6000000000000005,3,2.9953174591064453
91,-3.15,4,3.022784471511841
92,-3.3,7,3.056077480316162
93,-3.25,6,3.085070848464966
94,4.75,2,3.1137092113494873
95,-3.05,2,3.144869804382324
96,-1.75,15,3.1957345008850098
97,-3.15,4,3.222277879714966
98,4.3,5,3.251094341278076
99,-3.0,1,3.278104543685913
100,4.0,7,3.311901569366455
101,-3.15,4,3.3433356285095215
102,-3.05,2,3.3674325942993164
103,-3.35,8,3.4044172763824463
104,-3.45,10,3.445148229598999
105,-3.0,1,3.4677093029022217
106,4.6000000000000005,3,3.4976303577423096
107,-3.05,2,3.5290701389312744
108,-3.05,2,3.557554244995117
109,-3.0,1,3.5821897983551025
