episode,reward,length,elapsed_seconds
1,-3.1,3,0.0370945930480957
2,-3.05,2,0.06072998046875
3,-3.0,1,0.08778524398803711
4,-3.05,2,0.11039209365844727
5,-3.15,4,0.13589859008789062
6,-3.0,1,0.15919899940490723
7,4.9,1,0.18908190727233887
8,-3.0,1,0.21502995491027832
9,-3.3,7,0.2491459846496582
10,-3.0,1,0.27730798721313477
11,-3.0,1,0.30522775650024414
12,4.449999999999999,4,0.33547401428222656
13,-3.0,1,0.35966920852661133
14,-3.05,2,0.3835783004760742
15,-3.35,8,0.4170806407928467
16,-3.3,7,0.45064330101013184
17,-3.05,2,0.4806060791015625
18,-3.05,2,0.5044906139373779
19,-3.1,3,0.531247615814209
20,4.449999999999999,4,0.5613973140716553
21,-3.15,4,0.5933089256286621
22,-3.15,4,0.6215498447418213
23,4.449999999999999,4,0.6521375179290771
24,-3.0,1,0.6812810897827148
25,-3.1,3,0.7120950222015381
26,-3.15,4,0.7438795566558838
27,-3.1,3,0.7714889049530029
28,-3.2,5,0.8042306900024414
29,4.15,6,0.8364837169647217
30,4.75,2,0.8613169193267822
31,-3.1,3,0.887791633605957
32,-3.05,2,0.9146296977996826
33,4.3,5,0.9484670162200928
34,-3.0,1,0.9760525226593018
35,-3.05,2,1.00555419921875
36,-3.1,3,1.03580641746521
37,-3.0,1,1.0570480823516846
38,3.4,11,1.1045520305633545
39,-3.15,4,1.1375362873077393
40,-3.45,10,1.1760120391845703
41,-3.05,2,1.1976726055145264
42,4.449999999999999,4,1.2227551937103271
43,-3.05,2,1.247981071472168
44,-3.3,7,1.2949931621551514
45,-3.4,9,1.3405609130859375
46,-3.05,2,1.375065803527832
47,4.6000000000000005,3,1.4012634754180908
48,4.0,7,1.4328100681304932
49,-3.1,3,1.460928201675415
50,4.449999999999999,4,1.4880237579345703
51,-3.1,3,1.5177092552185059
52,-3.05,2,1.5465335845947266
53,-3.0,1,1.5747663974761963
54,4.3,5,1.6039178371429443
55,-3.05,2,1.6289591789245605
56,4.449999999999999,4,1.6559474468231201
57,-3.0,1,1.6780383586883545
