#{"t_start": 1787939042.1222832, "env_id": "None"}
r,l,t
-3.15,4,4.433818
-3.15,4,4.460088
4.15,6,4.49296
4.0,7,4.523427
4.45,4,4.551993
-3.45,10,4.590914
-3.0,1,4.615227
-3.0,1,4.637072
4.45,4,4.67212
-3.15,4,4.70075
-3.1,3,4.729544
-3.05,2,4.754231
-3.0,1,4.778704
-3.0,1,4.801117
-3.3,7,4.834566
-3.0,1,4.856638
-3.15,4,4.885685
-3.3,7,4.917536
-3.1,3,4.944799
-3.0,1,4.970275
-3.0,1,5.000133
4.15,6,5.035001
-3.0,1,5.058326
3.55,10,5.106778
-3.05,2,5.133902
4.3,5,5.162597
-3.2,5,5.195188
-3.1,3,5.221305
4.0,7,5.267365
4.45,4,5.299076
-3.3,7,5.335849
-3.15,4,5.3635
-3.05,2,5.389805
-3.05,2,5.417089
4.9,1,5.443527
3.7,9,5.486183
-3.05,2,5.514739
4.3,5,5.55093
-3.1,3,5.581727
-3.05,2,5.608482
-3.0,1,5.631386
-3.0,1,5.653603
-3.2,5,5.686515
-3.55,12,5.735846
-3.05,2,5.765668
-3.1,3,5.793684
-3.25,6,5.825348
-3.45,10,5.864381
4.45,4,5.891675
4.3,5,5.924425
3.25,12,5.966565
4.0,7,5.998738
-3.0,1,6.02088
-3.0,1,6.0437
-3.15,4,6.071228
-3.15,4,6.096146
-3.0,1,6.12034
3.7,9,6.298241
-3.05,2,6.325469
-3.1,3,6.350297
-3.1,3,6.374689
-3.3,7,6.410946
4.45,4,6.438615
-3.05,2,6.475165
-3.15,4,6.500049
-3.15,4,6.527716
-1.75,15,6.572267
-3.0,1,6.598042
-3.55,12,6.636236
-3.15,4,6.661758
-3.15,4,6.68832
4.15,6,6.720442
4.45,4,6.74983
4.0,7,6.783309
-3.5,11,6.81862
-3.4,9,6.861148
3.55,10,6.89726
-3.1,3,6.929721
-3.25,6,6.959399
-3.05,2,6.990196
-1.75,15,7.048151
-3.25,6,7.08057
4.15,6,7.113662
-3.45,10,7.151041
4.3,5,7.18435
-3.05,2,7.209662
-3.05,2,7.233733
-3.05,2,7.259812
3.1,13,7.314092
4.9,1,7.338858
4.0,7,7.381007
4.15,6,7.416368
-1.75,15,7.468485
-3.55,12,7.513142
4.3,5,7.542419
-3.0,1,7.57159
-3.1,3,7.60163
-3.2,5,7.63395
-3.1,3,7.664989
-3.05,2,7.693823
-3.3,7,7.888839
3.85,8,7.923836
-3.25,6,7.958603
-1.75,15,8.012208
-3.05,2,8.039054
-1.75,15,8.084761
-1.75,15,8.142015
3.85,8,8.182944
-3.25,6,8.21238
-3.45,10,8.250476
-3.45,10,8.295867
4.75,2,8.320667
-3.4,9,8.361706
-3.05,2,8.392341
-3.15,4,8.426385
4.75,2,8.459428
-3.35,8,8.511544
-3.4,9,8.550902
-1.75,15,8.609201
-3.6,13,8.661744
-3.25,6,8.699926
-3.15,4,8.735147
-3.0,1,8.76415
-3.1,3,8.79477
3.4,11,8.837402
-3.65,14,8.887848
3.55,10,8.933994
-1.75,15,8.991029
-3.35,8,9.033989
-3.4,9,9.075739
-3.05,2,9.101933
4.3,5,9.134926
4.15,6,9.315801
4.15,6,9.352118
-3.05,2,9.37706
4.0,7,9.408351
3.4,11,9.44725
3.1,13,9.487056
3.4,11,9.531332
-3.15,4,9.561933
-3.2,5,9.591306
-3.35,8,9.622622
-3.1,3,9.649767
4.0,7,9.690935
-3.05,2,9.715212
4.0,7,9.749655
-3.15,4,9.776449
4.45,4,9.806598
-3.45,10,9.846719
-3.1,3,9.871361
-3.1,3,9.898582
-3.2,5,9.92391
4.0,7,9.956895
-3.25,6,9.987707
-3.7,15,10.03354
-3.2,5,10.06236
-3.1,3,10.090402
-3.1,3,10.116246
4.75,2,10.143424
-3.35,8,10.176039
4.15,6,10.209849
-3.0,1,10.236343
-3.15,4,10.264808
4.0,7,10.301126
-3.2,5,10.330569
-1.75,15,10.380926
4.3,5,10.411859
-1.75,15,10.464504
-3.35,8,10.502664
4.45,4,10.534374
-3.1,3,10.565107
-3.0,1,10.598671
4.45,4,10.62772
4.3,5,10.661427
-3.0,1,10.687222
-3.05,2,10.7144
-3.1,3,10.738975
4.75,2,10.768631
-3.05,2,10.95084
-3.6,13,10.996455
-3.4,9,11.033997
-3.05,2,11.059579
4.15,6,11.08983
-3.25,6,11.121601
-3.5,11,11.159773
-3.35,8,11.191767
-3.0,1,11.214396
-3.0,1,11.235973
-3.05,2,11.264565
4.0,7,11.299812
-3.4,9,11.34437
-3.0,1,11.375105
-1.75,15,11.424292
-3.65,14,11.47225
-3.65,14,11.521805
-3.2,5,11.555969
-3.25,6,11.588706
-3.1,3,11.620234
-3.7,15,11.672163
-3.1,3,11.702027
-3.55,12,11.744651
-3.05,2,11.770115
-3.05,2,11.805686
4.15,6,11.84038
-3.05,2,11.867015
-3.05,2,11.889618
4.9,1,11.913908
-3.2,5,11.944539
-3.2,5,11.973795
-3.15,4,12.00428
-3.0,1,12.032261
-3.3,7,12.068851
-3.3,7,12.11411
-3.15,4,12.148402
3.25,12,12.188612
-3.05,2,12.215557
4.75,2,12.24031
-3.1,3,12.266795
-3.0,1,12.288258
-3.15,4,12.317398
4.6,3,12.349675
-3.15,4,12.378683
-3.15,4,12.404482
-3.0,1,12.429214
-3.35,8,12.609743
-3.15,4,12.643404
3.55,10,12.680744
3.85,8,12.716892
-3.0,1,12.739967
-3.05,2,12.764452
-3.2,5,12.792998
-3.0,1,12.816172
-3.0,1,12.838555
4.15,6,12.869734
-3.05,2,12.8925
-3.0,1,12.918954
-3.05,2,12.950962
-3.05,2,12.980395
-3.0,1,13.002109
4.15,6,13.042678
-3.25,6,13.076369
-3.0,1,13.098836
-3.0,1,13.118432
-3.1,3,13.147669
-3.05,2,13.173812
-3.25,6,13.202901
-3.1,3,13.23106
3.55,10,13.267637
-3.1,3,13.30169
-3.0,1,13.32744
3.4,11,13.380171
-3.0,1,13.405679
4.0,7,13.446066
4.15,6,13.476276
-3.3,7,13.508816
-3.0,1,13.533207
4.45,4,13.564507
-3.0,1,13.588766
-3.55,12,13.639848
-3.15,4,13.672381
-3.25,6,13.705948
3.25,12,13.750566
-3.5,11,13.796814
-3.25,6,13.831291
-3.05,2,13.858015
-3.0,1,13.87887
3.85,8,13.909776
-3.4,9,13.946172
-3.0,1,13.969296
-3.7,15,14.013508
-3.1,3,14.038848
2.8,15,14.080592
-1.75,15,14.124317
4.0,7,14.156854
-3.65,14,14.337911
-3.0,1,14.359298
-3.0,1,14.384668
-3.45,10,14.429641
3.1,13,14.470915
4.3,5,14.502396
-3.4,9,14.536273
-3.15,4,14.563142
-3.25,6,14.596826
-3.0,1,14.622361
-3.25,6,14.651704
-3.45,10,14.697813
3.25,12,14.741048
3.4,11,14.782186
-3.45,10,14.828148
4.75,2,14.860587
-3.25,6,14.894321
-3.05,2,14.920266
4.45,4,14.952074
-3.35,8,14.990494
-3.3,7,15.024443
-1.75,15,15.070272
-1.75,15,15.117506
-3.35,8,15.155694
-3.1,3,15.187641
3.4,11,15.229482
4.75,2,15.256157
-3.45,10,15.291551
-3.25,6,15.32178
-3.05,2,15.3455
4.0,7,15.379599
4.6,3,15.403062
-3.0,1,15.42872
-3.05,2,15.459817
-3.05,2,15.487065
-3.0,1,15.511813
-3.3,7,15.546916
-3.05,2,15.572824
-3.2,5,15.608021
-3.7,15,15.87021
3.7,9,15.910476
-1.75,15,15.959048
-3.15,4,15.988376
2.95,14,16.033215
-3.15,4,16.057282
4.15,6,16.090517
-3.0,1,16.114083
-3.25,6,16.149402
-3.1,3,16.174208
-3.4,9,16.216808
4.45,4,16.245557
-3.4,9,16.282148
-3.3,7,16.316978
4.15,6,16.353157
3.25,12,16.395693
-3.25,6,16.42732
-3.15,4,16.452171
4.45,4,16.478452
-3.0,1,16.499256
-3.0,1,16.5258
3.7,9,16.560558
-3.25,6,16.590696
-3.2,5,16.619247
-3.5,11,16.65975
4.3,5,16.690957
-3.45,10,16.742249
-3.45,10,16.794173
-3.0,1,16.827463
-3.05,2,16.858804
4.3,5,16.891071
-3.35,8,16.933408
3.4,11,16.976299
-3.35,8,17.012813
-3.6,13,17.051886
-3.4,9,17.093102
-1.75,15,17.140948
-3.4,9,17.336817
-3.15,4,17.37222
-3.3,7,17.409763
-3.05,2,17.436202
-3.2,5,17.471983
4.0,7,17.507591
-3.15,4,17.536199
-3.35,8,17.579175
-3.15,4,17.606871
-1.75,15,17.655971
3.7,9,17.69411
-1.75,15,17.737941
-3.25,6,17.768547
-3.4,9,17.808382
-3.15,4,17.844744
-3.65,14,17.895009
-3.3,7,17.931121
-3.15,4,17.963772
-3.3,7,17.999314
4.3,5,18.035572
-3.1,3,18.068415
-3.4,9,18.106486
-3.0,1,18.134923
-3.55,12,18.189866
4.0,7,18.239836
4.15,6,18.28399
-3.35,8,18.331367
-3.55,12,18.382098
4.6,3,18.413395
-3.05,2,18.445918
4.45,4,18.474381
4.15,6,18.513164
-3.35,8,18.54683
3.55,10,18.584477
-3.3,7,18.616461
-3.4,9,18.648093
-3.55,12,18.839853
-3.05,2,18.869715
-3.0,1,18.895222
-3.1,3,18.919577
-3.15,4,18.948159
3.25,12,18.990981
-3.0,1,19.012523
-3.05,2,19.039222
4.6,3,19.067892
-3.2,5,19.09813
-3.05,2,19.12254
-3.3,7,19.169305
-3.2,5,19.205973
-3.25,6,19.249837
4.0,7,19.286853
-3.25,6,19.31779
4.6,3,19.346116
-3.25,6,19.376873
-3.0,1,19.404225
-3.0,1,19.428573
-3.15,4,19.454406
-3.1,3,19.483456
-3.3,7,19.515548
-3.0,1,19.537305
4.9,1,19.563013
-3.25,6,19.59666
4.6,3,19.627786
-3.25,6,19.663858
-3.25,6,19.694519
2.8,15,19.741195
4.15,6,19.775025
-3.05,2,19.800746
4.0,7,19.835269
-3.05,2,19.863378
-3.3,7,19.901064
-3.1,3,19.925704
3.55,10,19.961837
3.7,9,19.999809
3.55,10,20.040416
-3.05,2,20.067077
-3.2,5,20.097671
-3.25,6,20.127338
3.85,8,20.162515
-3.2,5,20.195782
-3.2,5,20.228726
-3.0,1,20.254189
-3.7,15,20.307743
-3.6,13,20.349611
4.3,5,20.386979
-3.05,2,20.565039
3.85,8,20.599552
-3.05,2,20.624779
-3.6,13,20.667501
4.45,4,20.695948
-3.15,4,20.727215
4.0,7,20.756569
-3.0,1,20.781431
3.7,9,20.821183
3.1,13,20.875318
-3.1,3,20.898589
-3.2,5,20.929598
-3.0,1,20.956569
-3.0,1,20.978888
-3.25,6,21.007648
-3.5,11,21.046986
-3.1,3,21.072156
-3.1,3,21.096748
-3.35,8,21.131924
-3.65,14,21.174055
-3.15,4,21.200618
-3.55,12,21.246048
-3.1,3,21.27477
-3.3,7,21.313251
3.85,8,21.357187
-3.05,2,21.386855
4.0,7,21.418971
-3.1,3,21.447024
-3.0,1,21.473523
3.85,8,21.512465
-3.0,1,21.542186
-3.15,4,21.575925
4.3,5,21.609129
-1.75,15,21.659163
-3.65,14,21.702718
3.55,10,21.752504
-3.05,2,21.782818
4.0,7,21.818129
-3.4,9,21.852041
4.0,7,21.883713
4.45,4,21.91632
-3.25,6,22.088157
3.85,8,22.119359
-3.35,8,22.15031
4.6,3,22.175854
4.15,6,22.206165
-3.35,8,22.243398
4.15,6,22.278439
-1.75,15,22.322293
-3.1,3,22.348875
-3.6,13,22.388618
4.3,5,22.418366
-3.25,6,22.451849
-3.2,5,22.481295
3.25,12,22.520839
3.55,10,22.559582
3.25,12,22.60322
-3.2,5,22.631056
-3.1,3,22.656291
-3.25,6,22.686957
-3.05,2,22.715494
4.6,3,22.745274
-3.4,9,22.779716
-3.1,3,22.805736
-3.7,15,22.853212
-3.25,6,22.884865
-3.45,10,22.928212
4.6,3,22.952172
3.85,8,22.99466
3.7,9,23.029647
-3.0,1,23.052348
-3.25,6,23.087888
-3.35,8,23.123092
-3.4,9,23.15658
3.85,8,23.187486
-3.1,3,23.213157
3.4,11,23.249967
-3.5,11,23.451247
-3.4,9,23.488249
-3.15,4,23.513993
-1.75,15,23.562091
4.15,6,23.590307
-3.35,8,23.622755
-3.05,2,23.646016
-3.0,1,23.677672
-3.0,1,23.701557
4.15,6,23.733109
3.4,11,23.775123
-3.25,6,23.811661
4.0,7,23.855278
4.3,5,23.893506
-3.1,3,23.923536
-3.4,9,23.971818
4.0,7,24.010745
-3.15,4,24.038509
4.75,2,24.06671
-3.15,4,24.095129
-3.15,4,24.119
-3.65,14,24.156799
3.85,8,24.188363
4.0,7,24.216664
-3.0,1,24.242119
3.1,13,24.283232
3.4,11,24.331187
3.4,11,24.373829
-3.7,15,24.421411
-3.35,8,24.463446
-3.0,1,24.485636
-3.55,12,24.529711
-3.35,8,24.563097
-3.5,11,24.599506
-3.55,12,24.642203
-3.05,2,24.668512
-3.45,10,24.886154
4.45,4,24.915537
3.25,12,24.957453
-3.2,5,24.987079
3.4,11,25.03162
-3.2,5,25.061772
3.55,10,25.099349
-3.05,2,25.123435
4.0,7,25.164081
-3.1,3,25.188468
4.75,2,25.213286
-3.0,1,25.233749
4.6,3,25.259434
4.15,6,25.287228
-3.2,5,25.317324
-3.4,9,25.352233
3.85,8,25.385715
-3.15,4,25.414667
-3.55,12,25.459523
3.85,8,25.496236
-3.1,3,25.52372
3.7,9,25.560879
-3.25,6,25.591874
4.45,4,25.618035
3.4,11,25.659803
-3.05,2,25.684509
4.0,7,25.713254
-3.5,11,25.754204
-3.35,8,25.789229
-3.3,7,25.820167
3.25,12,25.86583
-3.35,8,25.900455
3.1,13,25.942892
-3.6,13,25.997116
4.15,6,26.036344
4.3,5,26.068679
-3.25,6,26.103613
3.85,8,26.312993
-3.25,6,26.351045
4.3,5,26.387021
-3.3,7,26.419546
4.3,5,26.450469
4.3,5,26.484983
-3.05,2,26.516464
-3.15,4,26.544085
-3.0,1,26.572128
4.6,3,26.598257
-3.65,14,26.640906
-3.3,7,26.670875
4.75,2,26.696391
-3.45,10,26.730883
-3.3,7,26.76103
4.15,6,26.792216
3.85,8,26.827184
-3.35,8,26.861779
-3.2,5,26.891133
4.0,7,26.92617
-3.65,14,26.969051
4.0,7,27.001875
3.85,8,27.040065
4.0,7,27.069285
-3.4,9,27.101876
3.4,11,27.142069
-3.05,2,27.163614
3.55,10,27.199421
-3.05,2,27.222903
3.7,9,27.265373
-3.1,3,27.295098
3.4,11,27.333209
4.15,6,27.363821
3.25,12,27.40879
-3.25,6,27.439748
-3.7,15,27.486362
-3.4,9,27.690897
-3.65,14,27.741471
-3.05,2,27.76923
3.55,10,27.818923
3.85,8,27.8629
4.45,4,27.894566
4.45,4,27.927903
-3.15,4,27.960438
3.4,11,28.010039
4.15,6,28.042888
-3.05,2,28.065757
-3.1,3,28.091546
4.0,7,28.126376
-3.15,4,28.15922
-3.5,11,28.196425
-3.45,10,28.238617
4.45,4,28.267521
4.45,4,28.301403
4.6,3,28.335901
-3.25,6,28.374331
-3.1,3,28.399483
4.9,1,28.42227
-3.3,7,28.464182
4.45,4,28.494705
-3.25,6,28.529797
4.0,7,28.567636
4.0,7,28.601682
-3.1,3,28.62901
-3.0,1,28.653162
-3.5,11,28.698334
-3.35,8,28.736356
-3.1,3,28.764107
-3.15,4,28.792763
-3.15,4,28.820522
-3.0,1,28.84245
3.4,11,28.885891
-3.5,11,28.926018
-3.25,6,28.964999
-3.55,12,29.008308
-3.5,11,29.048082
-3.3,7,29.085805
-3.35,8,29.119954
-3.1,3,29.310288
-3.0,1,29.340489
-3.15,4,29.378653
4.0,7,29.415483
-3.25,6,29.448633
-3.2,5,29.479864
3.7,9,29.52011
-3.3,7,29.552453
3.7,9,29.587541
4.15,6,29.617604
4.15,6,29.647478
4.75,2,29.677229
-3.05,2,29.710587
4.45,4,29.739894
4.15,6,29.769993
3.55,10,29.811444
3.4,11,29.852571
-3.45,10,29.897888
-3.15,4,29.929975
-3.1,3,29.96184
-3.2,5,29.990841
4.45,4,30.023415
-3.0,1,30.050893
-3.4,9,30.09083
3.55,10,30.128612
-3.65,14,30.170549
4.0,7,30.203152
-3.15,4,30.235891
4.3,5,30.266058
-3.5,11,30.310241
-3.15,4,30.340221
3.85,8,30.379415
-3.4,9,30.416525
-3.05,2,30.446138
-3.25,6,30.475147
-3.2,5,30.507376
-3.35,8,30.54324
-3.35,8,30.579019
3.55,10,30.629367
-3.6,13,30.856248
-3.05,2,30.883708
-3.1,3,30.912901
-3.1,3,30.941581
4.3,5,30.978334
-3.1,3,31.011311
3.4,11,31.058907
-3.15,4,31.090072
4.3,5,31.122074
3.25,12,31.160645
-3.4,9,31.200189
-3.2,5,31.231671
4.15,6,31.268541
4.3,5,31.298594
-3.35,8,31.334356
-3.15,4,31.362835
-3.25,6,31.399012
3.55,10,31.441912
-1.75,15,31.492935
-3.4,9,31.530292
-3.2,5,31.561942
4.45,4,31.592177
4.75,2,31.622519
-3.4,9,31.663295
-3.05,2,31.69411
3.7,9,31.727278
-3.45,10,31.764688
4.0,7,31.795806
-3.25,6,31.832145
4.0,7,31.877198
-3.15,4,31.905961
-3.4,9,31.945361
4.45,4,31.974905
-3.55,12,32.016445
4.0,7,32.056237
3.85,8,32.091473
-3.3,7,32.124976
-3.05,2,32.14694
-3.2,5,32.177103
-3.25,6,32.20961
-3.15,4,32.242573
-3.15,4,32.445048
4.15,6,32.474699
4.15,6,32.505551
-3.4,9,32.544385
-3.05,2,32.568078
-3.7,15,32.616994
-3.15,4,32.645325
-3.25,6,32.679364
-3.3,7,32.715454
4.15,6,32.748193
4.45,4,32.779222
-3.3,7,32.818869
3.4,11,32.866249
4.45,4,32.896355
4.15,6,32.932391
3.4,11,32.973928
-3.05,2,32.99716
4.45,4,33.026264
4.0,7,33.058859
-3.1,3,33.081866
-3.4,9,33.114025
3.55,10,33.149421
-3.3,7,33.180558
4.75,2,33.206117
-3.3,7,33.236183
-3.05,2,33.261208
-3.15,4,33.288485
4.6,3,33.31561
-3.5,11,33.360185
4.15,6,33.394597
-3.3,7,33.429247
-3.3,7,33.462049
4.15,6,33.491528
-3.5,11,33.532924
-3.1,3,33.557587
4.45,4,33.585936
-3.2,5,33.617471
-3.4,9,33.650928
-3.1,3,33.680782
-3.45,10,33.714716
-3.15,4,33.744064
-3.35,8,33.937343
3.7,9,33.971725
-3.2,5,34.000039
-3.05,2,34.027945
-3.2,5,34.060767
-3.0,1,34.085627
-3.45,10,34.123881
4.0,7,34.159741
3.7,9,34.197799
3.1,13,34.242399
-3.1,3,34.267111
-3.3,7,34.29916
-3.15,4,34.329032
4.6,3,34.353433
3.85,8,34.389617
-3.65,14,34.430057
-3.15,4,34.45684
-3.45,10,34.4925
3.85,8,34.526431
-3.1,3,34.553774
3.55,10,34.58885
-3.2,5,34.616141
4.0,7,34.644678
-3.25,6,34.675101
-3.25,6,34.708518
4.15,6,34.743741
3.25,12,34.79406
-3.2,5,34.823938
-3.45,10,34.862362
3.4,11,34.908513
4.3,5,34.943829
3.85,8,34.979155
-3.2,5,35.008297
3.55,10,35.043869
-3.35,8,35.082624
3.55,10,35.118583
3.55,10,35.282919
-3.05,2,35.305989
-3.6,13,35.349876
-3.25,6,35.388656
-3.0,1,35.415034
-3.2,5,35.447502
-3.0,1,35.472859
-3.1,3,35.500081
4.0,7,35.535928
-3.0,1,35.560508
3.55,10,35.598209
4.0,7,35.638456
3.85,8,35.674102
-3.0,1,35.69782
-3.4,9,35.737376
-3.35,8,35.785153
-3.65,14,35.840369
4.45,4,35.871415
-3.55,12,35.912588
2.8,15,35.961885
-3.15,4,35.990698
-3.1,3,36.016639
-3.25,6,36.048598
-3.2,5,36.078224
-3.45,10,36.11571
4.15,6,36.145979
-3.45,10,36.182829
3.55,10,36.22193
4.3,5,36.253134
3.55,10,36.291638
-3.05,2,36.31692
-3.35,8,36.35319
-3.05,2,36.380207
-3.15,4,36.419839
4.0,7,36.457741
-3.35,8,36.491115
-3.55,12,36.539856
3.85,8,36.573025
3.85,8,36.781405
-3.25,6,36.810938
3.25,12,36.847328
3.55,10,36.887729
4.15,6,36.923414
-3.4,9,36.962263
-3.2,5,36.994859
-3.15,4,37.028757
-3.1,3,37.054054
-3.0,1,37.078647
3.85,8,37.110925
3.85,8,37.148896
3.1,13,37.192477
3.55,10,37.227967
-3.55,12,37.275963
-3.15,4,37.303634
4.3,5,37.332701
4.0,7,37.364501
-3.3,7,37.397489
-3.25,6,37.431446
-3.3,7,37.463132
-3.55,12,37.509044
3.1,13,37.550182
-3.4,9,37.58884
4.3,5,37.617472
-3.3,7,37.65131
-3.15,4,37.682427
-3.05,2,37.707206
-3.45,10,37.741547
4.45,4,37.764716
4.0,7,37.79753
-3.25,6,37.837272
-3.45,10,37.87148
-3.1,3,37.898097
-3.05,2,37.922767
3.85,8,37.95352
3.7,9,38.159225
-3.35,8,38.201944
3.1,13,38.247727
-3.4,9,38.286434
-3.25,6,38.322453
-3.15,4,38.350599
-3.5,11,38.388806
4.0,7,38.424801
4.3,5,38.453605
-3.25,6,38.48638
-3.0,1,38.513244
-3.7,15,38.562829
-3.5,11,38.610864
3.4,11,38.649591
-3.35,8,38.687868
-3.55,12,38.728795
3.25,12,38.774134
4.45,4,38.811055
-3.25,6,38.840922
4.15,6,38.873868
-3.5,11,38.915859
-3.4,9,38.957345
3.85,8,38.989012
3.7,9,39.030717
-3.2,5,39.058198
-3.2,5,39.088827
-3.55,12,39.125246
-3.15,4,39.157194
-3.15,4,39.181329
-3.0,1,39.204322
-3.1,3,39.229944
-3.0,1,39.252635
-3.2,5,39.281459
-3.5,11,39.317911
4.6,3,39.34673
4.6,3,39.37299
4.3,5,39.543999
-3.3,7,39.577433
3.55,10,39.610902
3.4,11,39.647298
-3.1,3,39.673288
-3.45,10,39.708024
-3.35,8,39.743412
3.7,9,39.778646
4.15,6,39.811474
-3.6,13,39.849897
-3.45,10,39.886312
3.85,8,39.925453
4.45,4,39.963165
-3.1,3,39.988938
-3.15,4,40.025346
-3.4,9,40.0608
3.85,8,40.095196
3.7,9,40.137219
-3.6,13,40.177002
-3.1,3,40.203996
-3.3,7,40.237797
-3.25,6,40.274993
-3.45,10,40.312737
-3.55,12,40.362583
-3.3,7,40.400309
-3.05,2,40.432652
-3.65,14,40.491196
3.55,10,40.536572
4.15,6,40.573968
3.7,9,40.61817
4.15,6,40.653606
-3.2,5,40.681867
-3.2,5,40.711046
-3.25,6,40.893855
-3.4,9,40.928182
-3.4,9,40.960204
3.7,9,40.996547
-3.2,5,41.025637
-3.55,12,41.073771
4.75,2,41.098397
3.25,12,41.137568
4.45,4,41.164788
-3.3,7,41.203039
4.0,7,41.235857
-3.15,4,41.262359
-3.45,10,41.298548
-3.2,5,41.328378
-3.3,7,41.362626
-3.1,3,41.392658
-3.55,12,41.436381
-3.25,6,41.469662
4.6,3,41.497615
-3.45,10,41.541383
-3.0,1,41.562775
-3.25,6,41.59963
-3.15,4,41.632477
-3.1,3,41.659826
-3.3,7,41.692935
-3.3,7,41.725596
4.15,6,41.762871
4.3,5,41.798044
3.85,8,41.834411
4.3,5,41.867485
-3.1,3,41.902872
-3.45,10,41.945135
-3.1,3,41.971679
3.85,8,42.008389
3.4,11,42.049531
-3.25,6,42.084569
4.3,5,42.112983
3.7,9,42.150401
-3.05,2,42.17191
-3.05,2,42.195771
-3.35,8,42.227575
-3.6,13,42.423455
4.45,4,42.448741
-3.45,10,42.484581
-3.35,8,42.518994
-3.35,8,42.554862
4.0,7,42.588428
4.3,5,42.617467
4.15,6,42.649495
4.3,5,42.682239
-3.1,3,42.712637
3.7,9,42.752144
-3.5,11,42.792989
3.55,10,42.839869
-3.4,9,42.876828
-3.5,11,42.924321
3.85,8,42.958437
-3.35,8,42.99047
-3.2,5,43.016848
-3.2,5,43.048331
-3.15,4,43.080704
-3.6,13,43.121113
-3.3,7,43.155455
-3.5,11,43.192995
-3.25,6,43.225334
-3.45,10,43.267703
-3.0,1,43.294251
4.3,5,43.329069
4.15,6,43.365747
4.15,6,43.400745
4.0,7,43.444487
-3.25,6,43.476687
3.7,9,43.511746
-3.35,8,43.552517
-3.45,10,43.592782
-3.05,2,43.616828
-3.5,11,43.821225
-3.45,10,43.865877
4.0,7,43.902174
-3.4,9,43.938951
-3.2,5,43.964481
3.85,8,43.997833
3.55,10,44.036652
-3.05,2,44.063098
-3.05,2,44.088018
-3.2,5,44.118773
3.85,8,44.1592
-3.0,1,44.185661
3.4,11,44.219444
-3.25,6,44.250244
-3.4,9,44.285341
-3.6,13,44.327591
-3.45,10,44.364032
-3.3,7,44.394889
4.0,7,44.430207
