episode,reward,length,elapsed_seconds
1,-3.05,2,0.03828549385070801
2,-3.15,4,0.06794047355651855
3,4.449999999999999,4,0.10063481330871582
4,-3.3,7,0.14461970329284668
5,-3.0,1,0.17543721199035645
6,4.449999999999999,4,0.2060394287109375
7,-3.0,1,0.2273857593536377
8,-3.2,5,0.25676679611206055
9,4.3,5,0.2889232635498047
10,4.0,7,0.3198506832122803
11,-3.5,11,0.3599567413330078
12,-3.0,1,0.383068323135376
13,4.449999999999999,4,0.4105823040008545
14,2.9499999999999997,14,0.45841431617736816
15,4.0,7,0.4891848564147949
16,-3.0,1,0.5094969272613525
17,4.449999999999999,4,0.5425503253936768
18,-3.2,5,0.5725831985473633
19,-3.0,1,0.5922956466674805
20,-3.15,4,0.6209053993225098
21,-3.0,1,0.6448485851287842
22,-3.1,3,0.6729373931884766
23,-3.0,1,0.6968677043914795
24,4.3,5,0.7299282550811768
25,-3.05,2,0.7544960975646973
26,-3.15,4,0.7795913219451904
27,-3.35,8,0.8113250732421875
28,-3.3,7,0.844961404800415
29,4.449999999999999,4,0.8720977306365967
30,4.9,1,0.8962359428405762
31,-3.6,13,0.9392926692962646
32,-3.0,1,0.9629549980163574
33,-3.0,1,0.9895892143249512
34,-3.25,6,1.022294044494629
35,-3.15,4,1.0503220558166504
36,4.9,1,1.0743021965026855
37,-3.1,3,1.1057651042938232
38,-3.2,5,1.1334280967712402
39,-3.05,2,1.1583266258239746
40,-1.75,15,1.203197956085205
41,-3.05,2,1.22883939743042
42,-3.2,5,1.2588670253753662
43,-3.0,1,1.2807433605194092
44,-3.05,2,1.310279369354248
45,-3.35,8,1.3485186100006104
46,-3.05,2,1.3783996105194092
47,-3.05,2,1.4065654277801514
48,-3.35,8,1.450598955154419
49,-3.3,7,1.4945549964904785
50,-3.0,1,1.5201647281646729
51,-3.05,2,1.545651912689209
52,4.3,5,1.5803720951080322
53,-3.0,1,1.6099205017089844
54,4.9,1,1.6364049911499023
55,-3.0,1,1.6659777164459229
56,-3.0,1,1.6955349445343018
