#{"t_start": 1787939678.8096476, "env_id": "None"}
r,l,t
-3.05,2,7.850023
3.55,10,7.888877
-3.05,2,7.916425
-3.15,4,7.945281
-3.0,1,7.969879
-3.1,3,7.994236
-3.0,1,8.021004
-3.05,2,8.04611
4.75,2,8.070889
-3.15,4,8.097331
4.75,2,8.120889
-3.05,2,8.146039
-3.05,2,8.170871
3.85,8,8.204827
-3.15,4,8.23024
-3.7,15,8.27391
4.6,3,8.299794
-3.35,8,8.343168
-3.0,1,8.372709
-3.05,2,8.396985
-3.15,4,8.42469
-3.05,2,8.450231
-3.4,9,8.484061
-3.0,1,8.505484
3.25,12,8.547312
3.4,11,8.583395
-3.6,13,8.626045
-3.05,2,8.654897
4.3,5,8.686387
-3.0,1,8.710244
3.7,9,8.742703
4.75,2,8.77574
4.3,5,8.807691
-3.2,5,8.839869
4.15,6,8.872373
-3.0,1,8.89416
-3.05,2,8.922059
4.15,6,8.953145
4.15,6,8.984814
-3.1,3,9.016842
4.0,7,9.058152
4.6,3,9.088528
4.15,6,9.126207
-3.05,2,9.154157
-3.0,1,9.176655
-3.0,1,9.202893
-3.6,13,9.257246
-3.35,8,9.29707
4.6,3,9.327677
4.45,4,9.357494
-3.0,1,9.380374
4.15,6,9.410173
4.75,2,9.434417
-3.05,2,9.459444
-3.25,6,9.492693
4.6,3,9.519313
4.9,1,9.543855
-3.0,1,9.566931
-3.35,8,9.749619
-3.0,1,9.77416
4.3,5,9.803519
-3.0,1,9.825458
3.7,9,9.858391
-3.05,2,9.885947
-3.15,4,9.911983
4.3,5,9.94119
-3.2,5,9.969195
4.6,3,9.994671
3.85,8,10.024868
-3.05,2,10.04718
4.3,5,10.079677
4.3,5,10.109694
4.6,3,10.135057
-3.2,5,10.163974
4.75,2,10.188735
-1.75,15,10.230845
-3.25,6,10.261605
-3.35,8,10.297088
-3.1,3,10.324413
-3.15,4,10.350025
-3.15,4,10.378965
3.85,8,10.418921
-3.25,6,10.460815
-3.0,1,10.485307
4.45,4,10.515
4.45,4,10.544858
4.6,3,10.579428
-3.4,9,10.621996
-3.25,6,10.660193
-3.2,5,10.696993
4.6,3,10.728699
-3.0,1,10.756753
4.45,4,10.790121
3.25,12,10.837529
-3.35,8,10.891276
4.75,2,10.922034
4.45,4,10.958037
-3.0,1,10.988325
4.15,6,11.021561
-3.15,4,11.051136
-3.3,7,11.085195
-3.05,2,11.109373
-3.05,2,11.134977
-3.0,1,11.174426
4.6,3,11.208303
-1.75,15,11.276031
-3.15,4,11.307764
4.3,5,11.34031
-3.0,1,11.372975
-3.1,3,11.402306
-3.3,7,11.439986
-3.3,7,11.64053
-3.15,4,11.678864
4.6,3,11.705651
-3.05,2,11.729162
-3.15,4,11.756881
-3.3,7,11.791587
4.45,4,11.82137
-3.0,1,11.850999
-3.35,8,11.886934
-3.05,2,11.908515
4.9,1,11.937869
-3.05,2,11.95893
3.85,8,11.992154
4.75,2,12.018009
3.4,11,12.061775
-3.5,11,12.104646
-3.3,7,12.143101
-3.05,2,12.175548
-3.05,2,12.206336
4.0,7,12.244703
4.15,6,12.281783
-3.05,2,12.30858
-3.0,1,12.330195
-1.75,15,12.375331
4.45,4,12.404796
-3.05,2,12.427394
-3.35,8,12.464266
-3.1,3,12.495964
-3.1,3,12.522639
4.6,3,12.554564
4.15,6,12.587284
4.3,5,12.617431
-3.1,3,12.641685
4.45,4,12.668992
4.6,3,12.695607
-3.1,3,12.721016
4.75,2,12.746904
-3.5,11,12.788106
-3.3,7,12.818776
-3.2,5,12.848183
4.15,6,12.878933
3.7,9,12.916538
4.3,5,12.948211
-1.75,15,12.998425
-3.0,1,13.026006
3.7,9,13.061444
4.9,1,13.085232
4.15,6,13.119001
-3.15,4,13.146455
-3.1,3,13.173559
4.45,4,13.201285
3.85,8,13.391501
4.45,4,13.419571
4.6,3,13.444698
-3.4,9,13.479701
-3.2,5,13.50712
3.55,10,13.543189
-3.05,2,13.567741
4.45,4,13.601997
-3.4,9,13.64234
-3.1,3,13.673751
-3.0,1,13.695121
3.55,10,13.735529
-3.55,12,13.780862
4.6,3,13.812701
4.3,5,13.843019
4.6,3,13.869453
-3.1,3,13.897534
-3.1,3,13.929281
4.0,7,13.967877
-1.75,15,14.036202
4.15,6,14.07888
-3.25,6,14.11671
4.3,5,14.155359
4.15,6,14.192264
-3.35,8,14.231997
-3.0,1,14.256915
4.75,2,14.287472
-3.1,3,14.31345
-3.2,5,14.344632
-3.3,7,14.374867
-1.75,15,14.42975
3.85,8,14.460815
-3.1,3,14.486349
4.6,3,14.51455
4.45,4,14.542695
-3.45,10,14.579422
-3.25,6,14.612269
4.15,6,14.641321
-3.35,8,14.674504
4.3,5,14.707477
-3.05,2,14.729727
-3.0,1,14.750532
-3.2,5,14.77828
4.9,1,14.798932
4.45,4,14.829185
-3.0,1,14.858292
4.75,2,14.888612
-3.05,2,14.916818
-3.25,6,14.946361
4.6,3,15.122802
4.3,5,15.151902
-3.1,3,15.184038
-3.7,15,15.233153
4.75,2,15.259611
3.7,9,15.295135
-3.05,2,15.319155
4.15,6,15.354784
4.45,4,15.381428
-3.4,9,15.430471
3.4,11,15.470881
4.15,6,15.503767
3.85,8,15.54966
4.45,4,15.57862
4.0,7,15.613329
4.45,4,15.644908
4.15,6,15.682152
-3.25,6,15.717124
4.75,2,15.742078
4.6,3,15.772294
-3.2,5,15.801623
-3.7,15,15.84649
4.6,3,15.879105
-3.45,10,15.91511
4.0,7,15.94904
4.75,2,15.977497
4.45,4,16.007335
4.75,2,16.037013
-3.1,3,16.063642
-3.6,13,16.106915
4.0,7,16.142073
-3.4,9,16.176819
4.75,2,16.203781
3.7,9,16.23924
-3.3,7,16.271375
-3.25,6,16.307898
-3.4,9,16.346812
-3.45,10,16.394515
3.7,9,16.425632
-3.1,3,16.448107
4.6,3,16.473975
-3.0,1,16.502533
4.45,4,16.680295
4.6,3,16.710932
4.45,4,16.742594
3.4,11,16.790151
4.15,6,16.821438
-3.15,4,16.847418
-3.1,3,16.87321
-3.55,12,16.917253
-3.0,1,16.940767
-3.0,1,16.96989
-3.05,2,16.997328
3.55,10,17.036222
-1.75,15,17.084047
4.45,4,17.112445
4.3,5,17.151469
4.3,5,17.184883
-3.3,7,17.224605
-3.4,9,17.268415
3.85,8,17.303972
-3.2,5,17.335735
4.0,7,17.375857
4.6,3,17.409547
4.6,3,17.436612
4.45,4,17.464506
-3.45,10,17.504175
4.6,3,17.529414
4.15,6,17.561079
4.15,6,17.596789
4.3,5,17.634642
-3.3,7,17.670483
4.0,7,17.700327
4.3,5,17.729151
4.9,1,17.749813
-3.2,5,17.780179
4.45,4,17.812403
-3.2,5,17.844356
3.55,10,17.882921
4.15,6,17.913265
4.0,7,17.94236
-3.1,3,17.96993
4.3,5,17.998995
-3.15,4,18.024842
-3.2,5,18.053403
4.75,2,18.077551
4.75,2,18.10324
4.45,4,18.128856
4.15,6,18.158915
4.6,3,18.183985
4.6,3,18.367035
4.6,3,18.394602
4.6,3,18.421528
4.15,6,18.455743
4.0,7,18.485266
-3.35,8,18.52058
4.45,4,18.545389
4.3,5,18.575259
-3.05,2,18.603815
-1.75,15,18.658799
4.15,6,18.69437
-3.2,5,18.72879
4.45,4,18.759355
-3.6,13,18.805455
4.3,5,18.837027
4.15,6,18.879166
3.55,10,18.915979
4.6,3,18.943628
-3.5,11,18.980084
4.0,7,19.012074
3.85,8,19.047794
-1.75,15,19.098618
3.85,8,19.131614
-3.35,8,19.162756
-3.5,11,19.19805
-3.15,4,19.227952
-3.0,1,19.251156
-3.65,14,19.294358
4.0,7,19.323791
-3.1,3,19.349439
4.15,6,19.379576
-1.75,15,19.422284
4.0,7,19.452808
4.75,2,19.477827
-3.25,6,19.507959
4.3,5,19.536241
3.55,10,19.575747
4.3,5,19.756191
4.15,6,19.786751
4.75,2,19.809656
4.15,6,19.840713
-3.35,8,19.872095
4.15,6,19.90737
-3.15,4,19.934807
4.75,2,19.960403
4.75,2,19.985097
4.15,6,20.014962
4.75,2,20.0416
4.75,2,20.071394
4.9,1,20.094407
-3.1,3,20.122509
4.0,7,20.161609
-3.2,5,20.189656
4.6,3,20.2183
4.45,4,20.247104
3.7,9,20.291142
3.85,8,20.323121
4.9,1,20.349669
3.25,12,20.394826
-3.65,14,20.440881
-3.45,10,20.476223
4.6,3,20.501455
4.3,5,20.53042
4.0,7,20.561336
4.15,6,20.593089
4.45,4,20.623502
3.4,11,20.667768
3.85,8,20.70554
-3.15,4,20.73574
4.3,5,20.772774
4.45,4,20.808003
-3.35,8,20.845368
4.3,5,20.876058
4.15,6,20.906354
-3.1,3,20.933526
4.15,6,20.974088
4.15,6,21.007709
4.6,3,21.038942
4.45,4,21.071014
-3.15,4,21.100336
4.3,5,21.129717
-3.3,7,21.164179
3.55,10,21.203162
-3.5,11,21.374977
3.85,8,21.408237
3.55,10,21.447889
3.85,8,21.480965
3.85,8,21.515677
4.45,4,21.544736
-3.45,10,21.585756
-3.35,8,21.619865
4.15,6,21.654238
4.45,4,21.689451
-1.75,15,21.743491
-3.05,2,21.772258
4.75,2,21.798508
-3.45,10,21.84301
-3.5,11,21.887257
3.85,8,21.923586
3.1,13,21.966501
4.45,4,21.993475
4.6,3,22.020932
4.6,3,22.044834
-3.65,14,22.086965
3.4,11,22.124696
4.3,5,22.154856
-3.25,6,22.184225
3.25,12,22.223143
-3.7,15,22.269328
4.45,4,22.297781
4.75,2,22.325328
-3.25,6,22.355552
-3.1,3,22.38251
4.3,5,22.40872
-3.5,11,22.443916
-3.2,5,22.470676
4.75,2,22.493019
-3.25,6,22.525713
4.45,4,22.555598
-3.7,15,22.750347
3.4,11,22.791406
3.85,8,22.833129
4.6,3,22.856782
-3.4,9,22.899546
3.7,9,22.937774
4.75,2,22.96324
4.3,5,22.992939
4.45,4,23.023417
3.1,13,23.074492
4.0,7,23.115093
3.7,9,23.15154
3.85,8,23.187181
4.45,4,23.215043
-1.75,15,23.26078
4.3,5,23.297907
4.45,4,23.329644
4.45,4,23.364678
4.6,3,23.396151
4.15,6,23.435303
-3.2,5,23.471726
4.45,4,23.50136
4.6,3,23.526457
4.3,5,23.554891
4.3,5,23.583435
-3.45,10,23.620269
3.4,11,23.656779
-3.35,8,23.69255
-3.15,4,23.722414
4.15,6,23.75703
3.1,13,23.799463
4.0,7,23.831336
3.55,10,23.869065
-3.15,4,23.892796
3.55,10,23.926398
4.45,4,23.955999
4.3,5,23.9853
-1.75,15,24.197014
4.15,6,24.229337
4.6,3,24.256983
-1.75,15,24.30194
4.45,4,24.329507
3.25,12,24.367412
-3.45,10,24.40335
-3.4,9,24.441723
4.15,6,24.474122
3.25,12,24.519805
4.3,5,24.547937
3.7,9,24.583749
4.0,7,24.618835
-3.1,3,24.65332
4.3,5,24.682668
-1.75,15,24.730883
4.45,4,24.760829
-1.75,15,24.809463
-3.45,10,24.849386
-3.55,12,24.894751
-3.2,5,24.925917
4.75,2,24.953012
4.45,4,24.982055
4.6,3,25.010632
3.1,13,25.055357
4.45,4,25.086949
3.7,9,25.120289
3.4,11,25.156754
4.45,4,25.184866
4.45,4,25.219951
3.85,8,25.258886
4.0,7,25.291429
-3.25,6,25.459699
4.75,2,25.486276
4.15,6,25.516075
4.9,1,25.537136
4.3,5,25.565981
4.0,7,25.598268
3.85,8,25.632354
4.45,4,25.65811
4.6,3,25.6856
3.55,10,25.722835
-3.7,15,25.773978
-3.65,14,25.828725
-3.35,8,25.865605
-3.15,4,25.893072
4.15,6,25.924796
4.15,6,25.960551
4.3,5,25.993315
3.4,11,26.029072
-3.5,11,26.068518
3.4,11,26.107842
4.0,7,26.151223
-3.6,13,26.192899
-1.75,15,26.243904
-3.25,6,26.278241
4.3,5,26.316036
4.45,4,26.348991
4.45,4,26.380791
-3.55,12,26.42501
4.75,2,26.454825
4.15,6,26.48668
4.45,4,26.51567
-3.05,2,26.539534
4.3,5,26.573075
4.15,6,26.61445
-3.65,14,26.662289
4.3,5,26.691172
3.85,8,26.723125
4.45,4,26.905822
4.0,7,26.938188
3.4,11,26.974282
-3.4,9,27.01456
4.3,5,27.04772
4.3,5,27.07503
4.45,4,27.105709
-1.75,15,27.146435
4.45,4,27.177005
-3.0,1,27.207285
-3.0,1,27.235259
4.75,2,27.260693
4.6,3,27.287611
4.3,5,27.317046
4.15,6,27.351843
4.3,5,27.389908
4.3,5,27.420753
4.75,2,27.444819
4.0,7,27.479479
4.6,3,27.50819
4.3,5,27.53697
4.45,4,27.576648
4.3,5,27.606591
-1.75,15,27.650868
3.55,10,27.702904
4.3,5,27.735722
3.85,8,27.771872
4.45,4,27.799639
3.4,11,27.848984
4.45,4,27.887516
4.6,3,27.915192
4.0,7,27.951325
-3.2,5,27.985053
3.7,9,28.024903
4.0,7,28.058212
-1.75,15,28.106915
-1.75,15,28.160842
-3.35,8,28.20295
4.9,1,28.229133
4.45,4,28.258868
-3.35,8,28.435973
4.9,1,28.455422
3.85,8,28.486995
4.45,4,28.514114
4.45,4,28.541013
4.6,3,28.572922
4.6,3,28.596646
4.45,4,28.625123
-3.55,12,28.665906
4.45,4,28.694571
-3.6,13,28.74219
4.15,6,28.777292
4.3,5,28.806215
3.55,10,28.841752
3.7,9,28.873785
3.85,8,28.909939
3.7,9,28.957004
-3.7,15,29.00511
4.3,5,29.035676
4.6,3,29.064439
-3.4,9,29.101826
3.55,10,29.138227
4.15,6,29.167592
4.3,5,29.197574
4.15,6,29.227658
4.0,7,29.259809
4.75,2,29.291785
4.3,5,29.328213
4.3,5,29.361975
4.75,2,29.389001
3.1,13,29.434073
4.75,2,29.456876
3.7,9,29.49972
4.15,6,29.530407
4.15,6,29.561039
3.7,9,29.602709
4.45,4,29.637135
4.45,4,29.665784
3.7,9,29.704447
3.1,13,29.896256
4.0,7,29.926886
-3.45,10,29.963699
-1.75,15,30.016222
-1.75,15,30.062364
3.4,11,30.098335
3.7,9,30.13394
4.3,5,30.16342
4.45,4,30.191884
4.45,4,30.222616
4.0,7,30.255841
4.45,4,30.282351
4.0,7,30.313719
3.85,8,30.349381
4.6,3,30.377126
4.3,5,30.406498
4.45,4,30.433375
-3.55,12,30.474491
-3.6,13,30.517493
4.75,2,30.542838
-3.25,6,30.571909
4.3,5,30.596107
3.1,13,30.638625
3.85,8,30.673046
3.4,11,30.717393
-3.65,14,30.76461
3.55,10,30.804431
-3.5,11,30.843952
4.45,4,30.877712
4.45,4,30.911657
4.45,4,30.944336
4.6,3,30.976365
-3.1,3,31.01016
4.3,5,31.044289
-3.3,7,31.083788
4.45,4,31.277009
4.3,5,31.307895
3.85,8,31.351281
-3.0,1,31.374955
4.15,6,31.407101
3.7,9,31.444515
4.0,7,31.475122
-3.5,11,31.513121
-3.2,5,31.542595
-1.75,15,31.586804
-1.75,15,31.62755
4.45,4,31.65661
3.55,10,31.694909
-3.0,1,31.724394
3.25,12,31.766091
4.75,2,31.790654
4.3,5,31.821114
4.3,5,31.855198
4.45,4,31.88605
-1.75,15,31.927222
4.45,4,31.954255
4.3,5,31.980991
4.3,5,32.009192
4.9,1,32.030912
4.0,7,32.063332
3.85,8,32.103775
-3.65,14,32.146511
3.7,9,32.180555
4.0,7,32.212673
-1.75,15,32.25675
4.6,3,32.286092
4.15,6,32.317063
4.6,3,32.341314
4.3,5,32.373611
-1.75,15,32.423382
3.4,11,32.62904
3.7,9,32.669031
3.7,9,32.704818
4.45,4,32.739212
4.6,3,32.774424
3.25,12,32.826813
-3.6,13,32.879811
4.75,2,32.915003
4.6,3,32.940898
4.75,2,32.966255
-1.75,15,33.008915
4.6,3,33.035604
3.55,10,33.072102
-1.75,15,33.121074
-3.45,10,33.157463
3.7,9,33.194557
4.3,5,33.230286
3.4,11,33.277715
-1.75,15,33.325543
4.75,2,33.353565
4.15,6,33.384032
4.45,4,33.412855
4.6,3,33.442169
4.45,4,33.469839
-3.05,2,33.494048
4.3,5,33.52437
-1.75,15,33.56925
4.15,6,33.596698
-3.2,5,33.627826
3.55,10,33.662955
4.3,5,33.690147
3.4,11,33.73053
3.7,9,33.774565
4.45,4,33.803614
4.0,7,33.834431
4.45,4,34.010226
4.75,2,34.03901
-3.15,4,34.072215
4.0,7,34.107573
4.0,7,34.147536
3.85,8,34.191379
4.0,7,34.228437
-3.5,11,34.269757
4.15,6,34.304689
4.3,5,34.337449
-3.65,14,34.382583
4.0,7,34.414596
4.75,2,34.439777
3.7,9,34.476769
3.7,9,34.51434
-1.75,15,34.556784
4.15,6,34.589868
4.6,3,34.618622
3.4,11,34.656298
-3.4,9,34.696134
4.0,7,34.732344
4.45,4,34.763649
3.55,10,34.797371
4.0,7,34.828891
4.0,7,34.861684
-1.75,15,34.903723
-3.65,14,34.944275
3.85,8,34.980983
4.75,2,35.006049
3.85,8,35.03884
4.75,2,35.066875
3.7,9,35.102958
3.7,9,35.139035
4.3,5,35.173229
4.75,2,35.203565
4.6,3,35.234008
3.25,12,35.420983
4.15,6,35.452615
-3.7,15,35.50051
4.0,7,35.537735
4.45,4,35.565197
4.3,5,35.592844
4.45,4,35.622599
4.15,6,35.653551
3.55,10,35.694529
3.25,12,35.73641
4.3,5,35.76594
2.95,14,35.818479
4.0,7,35.853178
4.45,4,35.885078
3.55,10,35.925346
4.15,6,35.966689
4.0,7,36.009107
4.0,7,36.047863
3.85,8,36.090454
-3.55,12,36.133121
-3.25,6,36.166711
3.25,12,36.211049
4.45,4,36.238672
-1.75,15,36.288907
3.1,13,36.331133
4.6,3,36.356182
-1.75,15,36.402079
4.45,4,36.434154
4.3,5,36.467465
4.3,5,36.498557
4.15,6,36.54249
3.85,8,36.745415
3.85,8,36.783503
4.6,3,36.808595
4.6,3,36.835303
4.3,5,36.866562
-3.35,8,36.901254
4.3,5,36.927406
3.85,8,36.963167
4.45,4,36.987743
4.0,7,37.016689
3.55,10,37.051555
3.7,9,37.089492
3.25,12,37.136271
4.3,5,37.167448
4.6,3,37.196222
3.55,10,37.236441
3.4,11,37.279578
4.6,3,37.31363
4.6,3,37.342781
4.6,3,37.372858
4.45,4,37.402054
4.15,6,37.434118
4.0,7,37.473162
-3.7,15,37.526682
4.6,3,37.558231
4.6,3,37.58927
3.55,10,37.634545
3.55,10,37.681023
4.75,2,37.706821
-1.75,15,37.750964
4.45,4,37.778494
4.0,7,37.818458
4.15,6,37.856321
4.3,5,37.88972
4.6,3,37.917438
3.85,8,37.953667
4.6,3,37.986224
-3.25,6,38.016783
4.6,3,38.048143
3.4,11,38.088877
3.4,11,38.294407
4.0,7,38.332636
-3.35,8,38.368384
4.15,6,38.398361
3.4,11,38.439689
4.0,7,38.470819
4.15,6,38.506818
-1.75,15,38.558109
-1.75,15,38.61463
3.4,11,38.659147
3.7,9,38.707024
4.15,6,38.742738
4.3,5,38.779504
3.85,8,38.82324
3.4,11,38.871457
3.7,9,38.913021
4.15,6,38.94725
3.7,9,38.987384
4.3,5,39.019039
-3.7,15,39.071867
4.45,4,39.100557
3.85,8,39.146693
-1.75,15,39.194841
4.6,3,39.224947
4.6,3,39.254768
4.6,3,39.284418
4.3,5,39.323557
4.75,2,39.356979
3.55,10,39.396839
4.6,3,39.423079
4.3,5,39.45495
4.6,3,39.486001
4.3,5,39.522669
4.6,3,39.557075
3.7,9,39.760211
-1.75,15,39.815421
4.15,6,39.84848
3.1,13,39.893131
3.85,8,39.935838
3.55,10,39.984536
4.75,2,40.011683
4.6,3,40.041484
4.6,3,40.068851
4.75,2,40.092697
3.7,9,40.127911
4.15,6,40.162427
4.6,3,40.19003
3.55,10,40.237288
4.3,5,40.278013
4.3,5,40.313188
3.7,9,40.360592
4.45,4,40.393734
4.45,4,40.420883
4.6,3,40.4549
4.45,4,40.484128
-1.75,15,40.53663
3.85,8,40.579474
4.45,4,40.615883
4.75,2,40.646486
4.3,5,40.680925
4.75,2,40.70753
4.3,5,40.747517
4.3,5,40.783136
3.25,12,40.831705
3.55,10,40.868778
-1.75,15,40.919692
3.85,8,40.955884
-1.75,15,41.002513
4.0,7,41.044451
4.75,2,41.074084
4.3,5,41.109247
3.7,9,41.149918
3.85,8,41.326793
3.55,10,41.363993
3.7,9,41.398535
3.4,11,41.439069
3.7,9,41.477082
4.0,7,41.508989
3.7,9,41.542406
3.85,8,41.574658
3.55,10,41.615039
-1.75,15,41.658303
-1.75,15,41.706775
3.85,8,41.749723
4.15,6,41.7908
4.45,4,41.824134
-1.75,15,41.876441
-1.75,15,41.924447
-1.75,15,41.970439
3.55,10,42.010494
4.3,5,42.045119
4.75,2,42.071437
4.0,7,42.112018
4.45,4,42.142442
4.45,4,42.176211
-1.75,15,42.222547
4.45,4,42.258445
-3.1,3,42.286783
4.3,5,42.319097
4.3,5,42.356186
4.3,5,42.397236
4.75,2,42.421926
4.45,4,42.446573
4.15,6,42.477612
4.6,3,42.508703
4.45,4,42.699648
-1.75,15,42.743345
4.15,6,42.773429
4.3,5,42.80527
4.15,6,42.842264
-3.25,6,42.878641
4.15,6,42.911828
4.45,4,42.93774
3.55,10,42.971631
-1.75,15,43.012664
3.85,8,43.043978
3.85,8,43.077121
3.4,11,43.113809
4.6,3,43.138536
4.9,1,43.160061
4.15,6,43.187995
4.75,2,43.217046
3.25,12,43.257638
4.6,3,43.28382
4.15,6,43.312886
4.3,5,43.343923
4.6,3,43.37065
4.75,2,43.392458
4.75,2,43.417984
3.85,8,43.457646
4.75,2,43.487869
4.9,1,43.51404
4.3,5,43.545639
-1.75,15,43.599461
3.85,8,43.64373
4.6,3,43.67656
4.6,3,43.706959
4.45,4,43.737656
3.7,9,43.776656
3.55,10,43.817881
3.85,8,43.853007
4.15,6,43.884992
3.85,8,43.92243
4.6,3,43.950679
4.15,6,43.983627
-1.75,15,44.187508
-1.75,15,44.236943
4.3,5,44.26887
-1.75,15,44.314492
3.55,10,44.354107
4.45,4,44.383474
-3.25,6,44.413795
3.55,10,44.450528
4.6,3,44.477974
4.0,7,44.509953
-1.75,15,44.554491
4.45,4,44.578593
4.15,6,44.612492
-1.75,15,44.661002
-1.75,15,44.715562
4.15,6,44.750295
3.85,8,44.78176
4.45,4,44.808397
4.75,2,44.834229
4.15,6,44.866781
2.8,15,44.907001
