episode,reward,length,elapsed_seconds
1,-3.15,4,0.03998684883117676
2,-3.05,2,0.06335163116455078
3,4.75,2,0.08793425559997559
4,-3.0,1,0.11292624473571777
5,-3.05,2,0.14524126052856445
6,-3.0,1,0.17669296264648438
7,-3.2,5,0.20459437370300293
8,-3.0,1,0.22801733016967773
9,-3.05,2,0.2551388740539551
10,4.449999999999999,4,0.281475305557251
11,-3.4,9,0.3142116069793701
12,-3.15,4,0.34282541275024414
13,3.55,10,0.38137221336364746
14,4.9,1,0.4105827808380127
15,-3.0,1,0.43575525283813477
16,-3.0,1,0.45975303649902344
17,-3.0,1,0.48465561866760254
18,-3.05,2,0.5093836784362793
19,-3.05,2,0.5334553718566895
20,-3.05,2,0.5588836669921875
21,-3.05,2,0.5814063549041748
22,-1.75,15,0.6249103546142578
23,3.6999999999999997,9,0.6665468215942383
24,-3.05,2,0.6919946670532227
25,-3.35,8,0.7263190746307373
26,-3.1,3,0.756622314453125
27,-3.55,12,0.7968606948852539
28,4.449999999999999,4,0.8264806270599365
29,-3.1,3,0.8572041988372803
30,-3.25,6,0.8891918659210205
31,-3.0,1,0.9111762046813965
32,4.449999999999999,4,0.9396872520446777
33,-3.0,1,0.964463472366333
34,4.6000000000000005,3,0.9915173053741455
35,-3.0,1,1.0170137882232666
36,-3.0,1,1.042032241821289
37,-3.05,2,1.0692994594573975
38,-3.0,1,1.090773582458496
39,-3.05,2,1.1227946281433105
40,-3.1,3,1.1524498462677002
41,-3.1,3,1.18007493019104
42,-3.0,1,1.209191083908081
43,-3.1,3,1.2354216575622559
44,-3.0,1,1.2616944313049316
45,4.3,5,1.297717571258545
46,-3.1,3,1.3265702724456787
47,-3.6,13,1.3737914562225342
48,4.9,1,1.4000904560089111
49,-3.05,2,1.4296379089355469
50,-3.05,2,1.457822561264038
51,4.6000000000000005,3,1.4809329509735107
52,-3.05,2,1.5039455890655518
53,-3.1,3,1.5283639430999756
54,-3.05,2,1.5521981716156006
55,-3.15,4,1.5799517631530762
56,-3.0,1,1.6102216243743896
57,-3.05,2,1.6371400356292725
58,-3.2,5,1.6656725406646729
59,3.6999999999999997,9,1.7062926292419434
60,-3.0,1,1.7318987846374512
61,-3.0,1,1.759537935256958
62,-3.0,1,1.782109022140503
63,-3.0,1,1.8115761280059814
64,-3.0,1,1.835693359375
65,-3.7,15,1.8860149383544922
66,-3.0,1,1.9096431732177734
67,-3.2,5,1.9377739429473877
68,-3.0,1,1.9600193500518799
69,-3.05,2,1.984452486038208
70,4.75,2,2.010366201400757
71,-3.0,1,2.0317389965057373
72,-3.05,2,2.0570671558380127
73,-3.0,1,2.082033157348633
74,-3.0,1,2.1026766300201416
75,-3.0,1,2.1276161670684814
76,4.9,1,2.152148962020874
77,4.0,7,2.183401346206665
78,-3.1,3,2.210787773132324
79,-3.0,1,2.2379376888275146
80,-3.0,1,2.2616212368011475
81,-3.1,3,2.425283908843994
82,-3.0,1,2.4453845024108887
83,-3.0,1,2.467660427093506
84,-3.25,6,2.499896764755249
85,4.9,1,2.5299856662750244
86,-3.0,1,2.5571210384368896
87,4.3,5,2.591207265853882
88,4.449999999999999,4,2.620400905609131
89,4.6000000000000005,3,2.6479673385620117
90,-3.05,2,2.675248146057129
91,4.15,6,2.712015151977539
92,-3.1,3,2.740630626678467
93,4.3,5,2.7784883975982666
94,4.6000000000000005,3,2.805600643157959
95,-3.0,1,2.827080726623535
96,-3.2,5,2.859348773956299
97,3.85,8,2.894692897796631
98,-3.65,14,2.940908432006836
99,4.9,1,2.9664013385772705
100,-3.0,1,2.9904489517211914
101,4.3,5,3.01910138130188
102,-3.35,8,3.0533063411712646
103,-3.15,4,3.0789225101470947
104,-3.2,5,3.1127119064331055
105,-3.0,1,3.1338136196136475
106,-3.0,1,3.1579861640930176
107,-1.75,15,3.20450496673584
108,-3.0,1,3.2271475791931152
109,-3.05,2,3.253114938735962
110,-3.05,2,3.280742645263672
111,-3.05,2,3.303290605545044
112,-3.15,4,3.331237554550171
113,-3.35,8,3.367900848388672
114,-3.05,2,3.3934805393218994
115,-3.05,2,3.421837568283081
116,-3.1,3,3.448025941848755
117,-3.0,1,3.475447177886963
118,4.6000000000000005,3,3.5083138942718506
119,-3.3,7,3.5470471382141113
120,-3.0,1,3.5760958194732666
121,4.15,6,3.609182357788086
122,-3.0,1,3.6331162452697754
123,-3.1,3,3.656913995742798
124,-3.15,4,3.6842410564422607
125,-3.35,8,3.716430902481079
126,-1.75,15,3.760465145111084
127,-3.0,1,3.7840890884399414
128,-3.0,1,3.807758092880249
129,-3.05,2,3.8355157375335693
130,-3.0,1,3.861013174057007
131,-3.25,6,3.8932201862335205
132,-3.05,2,3.919671058654785
133,4.75,2,3.9504685401916504
134,4.3,5,3.981492280960083
135,-3.25,6,4.0122129917144775
136,-3.0,1,4.035889625549316
137,-3.0,1,4.05749773979187
138,-3.05,2,4.081109046936035
139,-3.0,1,4.110414981842041
140,4.449999999999999,4,4.138659715652466
141,-3.05,2,4.164186000823975
142,4.3,5,4.194678544998169
143,-3.2,5,4.227200746536255
144,3.1,13,4.280956745147705
145,-3.2,5,4.310577630996704
146,3.85,8,4.50092625617981
147,4.6000000000000005,3,4.529082536697388
148,-3.0,1,4.552672386169434
149,-3.55,12,4.600719928741455
150,-3.05,2,4.626909971237183
151,-3.35,8,4.660918235778809
152,-3.25,6,4.696335554122925
153,4.6000000000000005,3,4.721864461898804
154,-3.05,2,4.747543573379517
155,-3.1,3,4.774595260620117
156,-3.4,9,4.8124823570251465
157,-3.1,3,4.836302042007446
158,-3.05,2,4.863094806671143
159,-3.1,3,4.8903281688690186
160,-3.35,8,4.922443389892578
161,-3.0,1,4.953571081161499
162,-3.4,9,4.992305517196655
163,-3.0,1,5.013190507888794
164,4.75,2,5.0409393310546875
165,-3.15,4,5.069238185882568
166,-3.1,3,5.0954248905181885
167,4.6000000000000005,3,5.128549337387085
168,-3.35,8,5.169475317001343
169,-3.3,7,5.204020738601685
170,-3.05,2,5.231637954711914
171,-3.0,1,5.26275897026062
172,-3.15,4,5.297154426574707
173,-3.0,1,5.325610160827637
174,-3.2,5,5.35948634147644
175,-3.0,1,5.389430284500122
176,-3.25,6,5.419554710388184
177,-1.75,15,5.46136736869812
178,-3.2,5,5.49095892906189
179,-3.0,1,5.514349699020386
180,-3.0,1,5.537021160125732
181,-3.15,4,5.566893577575684
182,-3.3,7,5.606383323669434
183,4.75,2,5.64013671875
184,-3.15,4,5.6715099811553955
185,-3.25,6,5.705455780029297
186,4.0,7,5.737755298614502
187,-3.0,1,5.760815382003784
188,3.6999999999999997,9,5.801519393920898
189,4.449999999999999,4,5.835262060165405
190,-3.25,6,5.8703391551971436
191,-3.1,3,5.899020433425903
192,-3.1,3,5.9263153076171875
193,-1.75,15,5.977163076400757
194,-3.05,2,6.0081071853637695
195,-1.75,15,6.061844825744629
196,-3.65,14,6.102322816848755
197,-3.35,8,6.289831876754761
198,-3.0,1,6.3100268840789795
199,4.3,5,6.338786602020264
200,-3.15,4,6.365401268005371
