#{"t_start": 1787939033.7935355, "env_id": "None"}
r,l,t
-3.05,2,6.647241
3.7,9,6.681832
-3.45,10,6.718843
-3.0,1,6.743447
-3.0,1,6.763247
4.3,5,6.792035
-3.1,3,6.817968
-3.35,8,6.859004
3.1,13,6.901755
4.75,2,6.927583
-3.1,3,6.95539
4.6,3,6.981781
-3.05,2,7.009223
-3.05,2,7.03249
4.15,6,7.070627
-3.25,6,7.102061
-3.05,2,7.128383
-3.15,4,7.159678
-3.05,2,7.18227
-3.25,6,7.217518
4.3,5,7.244531
-3.0,1,7.271051
-3.2,5,7.306219
4.0,7,7.349266
-3.65,14,7.403015
4.6,3,7.428752
4.6,3,7.458091
-3.35,8,7.496294
4.15,6,7.527045
4.45,4,7.554514
-3.1,3,7.579569
-3.0,1,7.608213
4.3,5,7.641553
-3.15,4,7.667172
-3.1,3,7.695633
-3.05,2,7.723404
-3.45,10,7.760392
-3.15,4,7.790691
-3.0,1,7.819848
-3.1,3,7.850712
-3.0,1,7.873893
-3.05,2,7.897427
-3.4,9,7.932197
-3.25,6,7.962678
-3.1,3,8.142269
-3.05,2,8.164878
-3.1,3,8.188183
-3.0,1,8.208879
-3.05,2,8.233065
4.0,7,8.270265
4.6,3,8.299153
-3.3,7,8.331983
-3.1,3,8.358995
-3.2,5,8.392016
-3.1,3,8.419685
4.45,4,8.44519
-3.05,2,8.466717
-3.0,1,8.490353
-3.3,7,8.525749
-3.2,5,8.569393
2.95,14,8.621137
-3.25,6,8.654252
-3.0,1,8.680165
-3.0,1,8.703352
4.3,5,8.732388
4.3,5,8.763073
3.55,10,8.802305
-3.7,15,8.85451
-3.1,3,8.886126
-3.0,1,8.911893
-3.65,14,8.963809
4.0,7,9.002206
-3.15,4,9.033434
-3.35,8,9.074646
4.15,6,9.106417
-3.05,2,9.13187
-3.25,6,9.168527
4.9,1,9.194652
3.4,11,9.239189
-3.1,3,9.263989
4.45,4,9.300798
-3.05,2,9.333257
3.7,9,9.372966
-3.0,1,9.394559
-3.15,4,9.42026
-3.3,7,9.44901
4.75,2,9.473838
3.7,9,9.509272
-3.6,13,9.548449
-3.3,7,9.584286
4.6,3,9.616044
-3.15,4,9.647875
-3.0,1,9.670363
-3.05,2,9.698923
4.75,2,9.725493
-3.45,10,9.911983
-3.45,10,9.955596
-3.0,1,9.979394
-3.55,12,10.022042
-3.6,13,10.0653
-3.1,3,10.094386
-3.6,13,10.133786
-3.6,13,10.178236
-3.1,3,10.208589
4.3,5,10.234704
4.0,7,10.267449
-3.3,7,10.300279
4.15,6,10.3319
3.85,8,10.367079
3.85,8,10.41146
2.95,14,10.455691
-3.45,10,10.490947
-3.1,3,10.517833
-3.35,8,10.549761
-3.25,6,10.584821
-3.1,3,10.613584
4.3,5,10.65457
-1.75,15,10.71407
4.45,4,10.749904
-3.15,4,10.77837
-3.05,2,10.806305
4.45,4,10.841703
-3.55,12,10.886212
-3.0,1,10.915716
4.75,2,10.944924
-3.35,8,10.981456
4.45,4,11.009494
-3.1,3,11.03503
-3.05,2,11.065949
-3.05,2,11.096253
3.85,8,11.13087
4.45,4,11.157467
-3.25,6,11.190807
-3.35,8,11.222847
4.15,6,11.40958
-3.05,2,11.42998
-3.1,3,11.456469
3.85,8,11.487378
-3.05,2,11.513654
-3.0,1,11.535755
-3.1,3,11.563864
-3.0,1,11.586949
-3.2,5,11.621034
4.6,3,11.650245
4.9,1,11.680402
-3.25,6,11.713083
4.6,3,11.745184
-3.1,3,11.773077
-3.1,3,11.798178
4.6,3,11.827411
-3.05,2,11.860519
-3.15,4,11.889025
4.6,3,11.916378
3.55,10,11.951593
-3.1,3,11.978266
4.3,5,12.011509
4.15,6,12.04816
-3.6,13,12.09459
3.7,9,12.138936
-3.1,3,12.172891
-3.55,12,12.220215
-3.1,3,12.255082
-3.25,6,12.292084
-3.1,3,12.317092
-3.0,1,12.340567
4.75,2,12.373848
-3.05,2,12.409694
4.15,6,12.442921
-3.15,4,12.470137
-3.15,4,12.507864
3.85,8,12.55771
-3.05,2,12.585074
-3.1,3,12.614547
-3.0,1,12.641109
-3.2,5,12.674739
4.45,4,12.708064
-3.7,15,12.756514
-3.3,7,12.790868
-3.15,4,12.817088
-3.3,7,12.85066
-3.55,12,12.891732
-3.05,2,12.919661
-3.15,4,12.948604
-3.05,2,12.983927
-3.35,8,13.026452
-3.1,3,13.051512
4.45,4,13.079838
-3.0,1,13.100727
4.45,4,13.131927
3.4,11,13.172585
-3.05,2,13.367937
4.6,3,13.401252
3.55,10,13.438092
-3.4,9,13.474068
-3.0,1,13.499697
4.3,5,13.529792
-3.15,4,13.565496
-3.05,2,13.592975
-3.3,7,13.630375
-3.0,1,13.654509
-3.15,4,13.687001
-3.0,1,13.709233
-3.1,3,13.734251
-3.25,6,13.774273
-3.25,6,13.806199
-3.0,1,13.837818
-3.05,2,13.862967
-3.25,6,13.897896
-3.15,4,13.926004
4.3,5,13.965559
4.15,6,13.999183
-3.05,2,14.027442
-3.45,10,14.063583
-3.1,3,14.096457
-3.0,1,14.123437
2.95,14,14.165823
-3.2,5,14.195668
-3.25,6,14.226838
4.45,4,14.253172
-3.4,9,14.28968
-3.15,4,14.315448
4.6,3,14.341822
4.75,2,14.370335
-3.0,1,14.393974
-3.05,2,14.419483
-3.2,5,14.451619
-3.2,5,14.480208
4.3,5,14.507144
-3.0,1,14.527019
-3.0,1,14.548697
-3.25,6,14.578694
-3.0,1,14.600042
4.6,3,14.630693
-3.2,5,14.658343
-3.2,5,14.685196
-3.1,3,14.713192
4.0,7,14.747854
-3.0,1,14.7729
3.85,8,14.813794
-3.1,3,14.839152
-3.5,11,14.877494
-3.1,3,14.901014
-3.3,7,14.931364
-3.3,7,14.960426
-3.0,1,14.986385
-3.1,3,15.013355
4.0,7,15.046075
-3.05,2,15.069458
-3.2,5,15.248296
-3.4,9,15.29051
4.15,6,15.329296
-3.0,1,15.360742
-3.0,1,15.382961
-3.5,11,15.426468
-3.0,1,15.455187
4.6,3,15.479789
4.6,3,15.513098
-3.55,12,15.556969
-3.05,2,15.585563
4.9,1,15.610419
-3.15,4,15.645355
-1.75,15,15.701071
-3.0,1,15.730469
-3.35,8,15.773179
4.3,5,15.801231
4.6,3,15.829333
4.3,5,15.860624
-3.2,5,15.893234
-3.1,3,15.917476
-3.0,1,15.94636
-3.6,13,15.990596
3.85,8,16.03072
4.0,7,16.06681
-3.25,6,16.099676
-3.25,6,16.129363
3.7,9,16.164542
-3.2,5,16.193763
3.1,13,16.241587
3.25,12,16.294687
-3.35,8,16.337443
-3.05,2,16.365614
3.1,13,16.412508
-3.45,10,16.454629
-3.15,4,16.481819
3.55,10,16.522195
-3.5,11,16.56415
-3.45,10,16.61192
-3.35,8,16.847326
-3.15,4,16.880673
-3.45,10,16.93429
-3.15,4,16.971262
4.45,4,17.011801
-3.1,3,17.039894
4.3,5,17.077627
-3.15,4,17.110673
3.85,8,17.153723
-3.05,2,17.189931
4.75,2,17.215549
-3.25,6,17.249392
-3.1,3,17.282913
-3.0,1,17.311894
-3.4,9,17.359154
2.8,15,17.411063
-3.2,5,17.442222
-3.05,2,17.465689
-3.45,10,17.499055
4.45,4,17.527508
4.3,5,17.556326
-3.0,1,17.581426
4.3,5,17.611935
2.95,14,17.655751
3.85,8,17.696456
-3.2,5,17.728759
4.15,6,17.762483
3.55,10,17.799152
-3.0,1,17.828793
-3.5,11,17.871596
3.4,11,17.91212
-3.4,9,17.944298
4.45,4,17.978514
4.75,2,18.008812
-3.45,10,18.05517
-3.1,3,18.083165
-3.3,7,18.114288
-3.15,4,18.142359
4.15,6,18.1723
-3.4,9,18.208624
-3.25,6,18.237388
-3.3,7,18.271096
-3.0,1,18.296185
-3.2,5,18.323586
-3.3,7,18.507882
4.45,4,18.535292
-3.15,4,18.566128
-3.15,4,18.597623
-3.35,8,18.633441
-3.0,1,18.655881
3.7,9,18.696154
-3.55,12,18.739586
-3.15,4,18.767748
-3.3,7,18.805294
4.15,6,18.839589
3.7,9,18.879382
-3.1,3,18.906625
-3.3,7,18.938061
-3.05,2,18.967332
-3.1,3,18.993234
-3.55,12,19.037519
3.85,8,19.072721
-3.05,2,19.098423
-3.3,7,19.134535
-3.25,6,19.169748
3.7,9,19.20499
-3.35,8,19.238862
-3.05,2,19.261929
-3.1,3,19.289634
-3.1,3,19.319346
-3.1,3,19.344573
3.1,13,19.391869
4.15,6,19.423692
-3.05,2,19.447283
4.6,3,19.474499
4.45,4,19.503368
-3.25,6,19.534059
-3.0,1,19.555093
-3.1,3,19.58256
4.45,4,19.615551
4.75,2,19.647575
-1.75,15,19.702852
-3.25,6,19.732893
-3.15,4,19.761782
4.75,2,19.790639
-3.05,2,19.814538
-3.05,2,19.842346
-3.05,2,19.869159
-3.15,4,19.897555
-3.15,4,19.930651
-3.25,6,19.963941
-3.15,4,19.994487
4.45,4,20.024075
-3.15,4,20.05319
-3.5,11,20.254666
3.4,11,20.297538
-3.0,1,20.324085
4.15,6,20.361009
-3.6,13,20.412338
-3.3,7,20.447497
3.25,12,20.497701
-3.35,8,20.533891
-3.0,1,20.55432
3.55,10,20.590839
-3.2,5,20.619502
4.45,4,20.646146
-3.1,3,20.674424
4.0,7,20.707431
-3.4,9,20.741929
-3.25,6,20.775111
3.25,12,20.821471
3.7,9,20.858998
-3.2,5,20.886269
-3.0,1,20.907248
-3.4,9,20.944107
-3.1,3,20.971126
-3.15,4,21.002495
-3.0,1,21.024032
-3.0,1,21.04564
-3.1,3,21.074723
3.85,8,21.108216
4.3,5,21.137697
-3.2,5,21.165299
-3.4,9,21.206303
4.45,4,21.235682
-3.05,2,21.270728
4.45,4,21.305441
-3.2,5,21.336411
4.6,3,21.362612
-3.45,10,21.400152
4.45,4,21.425406
-3.1,3,21.456756
-3.15,4,21.481094
-3.15,4,21.507275
4.75,2,21.535205
4.45,4,21.564314
-3.0,1,21.586738
-3.0,1,21.609094
4.15,6,21.641441
3.55,10,21.683652
-3.1,3,21.715773
4.6,3,21.908212
-3.3,7,21.941895
4.45,4,21.967523
4.45,4,21.997133
-3.05,2,22.024136
3.55,10,22.064127
-3.3,7,22.098629
4.45,4,22.132118
4.45,4,22.164804
-3.15,4,22.193025
4.3,5,22.223132
-3.65,14,22.264607
4.6,3,22.292889
3.7,9,22.327111
3.85,8,22.362067
3.55,10,22.404807
4.0,7,22.438887
-3.1,3,22.463742
3.85,8,22.495812
-3.5,11,22.532095
-3.45,10,22.564317
-3.3,7,22.596686
4.9,1,22.617702
3.4,11,22.653568
3.4,11,22.694346
-3.05,2,22.722964
4.3,5,22.760958
3.85,8,22.804687
4.0,7,22.842814
-3.35,8,22.877763
-3.1,3,22.899604
3.1,13,22.942798
-3.35,8,22.978375
-3.5,11,23.026561
-3.15,4,23.058906
-3.25,6,23.096771
-3.55,12,23.152355
-3.05,2,23.177617
-3.1,3,23.375455
-3.2,5,23.406962
-3.05,2,23.430749
3.85,8,23.467198
3.4,11,23.507992
-3.3,7,23.540614
-3.3,7,23.573916
-3.65,14,23.620299
-3.2,5,23.651554
3.85,8,23.691116
4.3,5,23.720949
4.3,5,23.757468
-3.35,8,23.797907
3.85,8,23.84315
3.85,8,23.880894
-3.0,1,23.910077
-3.15,4,23.942237
4.45,4,23.981557
3.7,9,24.041404
-3.7,15,24.102272
-3.2,5,24.142785
-3.25,6,24.176996
3.1,13,24.224764
3.4,11,24.270082
4.3,5,24.299338
3.85,8,24.335457
4.0,7,24.369071
4.45,4,24.395168
-3.15,4,24.423818
3.25,12,24.464017
-3.5,11,24.507202
-3.15,4,24.537973
-3.0,1,24.560524
4.6,3,24.59252
-3.25,6,24.627853
-3.4,9,24.664889
-3.1,3,24.694175
-3.4,9,24.913409
-3.5,11,24.954002
4.15,6,24.988498
3.85,8,25.031019
-3.05,2,25.062289
-3.15,4,25.095901
-3.2,5,25.135015
-3.3,7,25.174037
-3.55,12,25.219819
3.4,11,25.263188
-3.25,6,25.29844
3.85,8,25.337389
-3.4,9,25.371323
-3.45,10,25.407656
-3.25,6,25.439031
4.0,7,25.471961
-3.35,8,25.504008
-3.55,12,25.545112
4.75,2,25.573309
3.7,9,25.610005
4.45,4,25.642385
-3.15,4,25.673095
-3.15,4,25.702999
3.25,12,25.75105
-3.0,1,25.77663
-3.5,11,25.820092
-3.2,5,25.857964
-3.2,5,25.88645
-3.2,5,25.915144
-3.45,10,25.958642
-3.2,5,25.990436
3.1,13,26.030183
-3.25,6,26.061686
-3.05,2,26.08772
4.45,4,26.114859
4.0,7,26.156902
3.1,13,26.198714
4.3,5,26.417243
-3.25,6,26.454337
-3.0,1,26.484769
-3.55,12,26.537403
-3.0,1,26.566074
-3.25,6,26.606998
-3.4,9,26.654761
4.15,6,26.690681
-3.15,4,26.726823
-3.15,4,26.760309
4.75,2,26.786458
3.4,11,26.83176
-3.0,1,26.856065
-3.05,2,26.880216
4.15,6,26.914239
4.45,4,26.946224
4.6,3,26.976841
-3.35,8,27.013484
4.15,6,27.049162
3.85,8,27.089977
4.75,2,27.113551
-3.15,4,27.138622
3.4,11,27.176203
-3.25,6,27.208235
-3.05,2,27.230131
4.3,5,27.264335
-3.45,10,27.304209
4.0,7,27.338208
-3.2,5,27.366967
-3.0,1,27.390406
3.7,9,27.431062
-3.1,3,27.465061
-3.35,8,27.503288
-3.4,9,27.555156
-3.05,2,27.58634
4.75,2,27.611542
-3.5,11,27.65118
4.75,2,27.675946
-3.0,1,27.700621
4.9,1,27.721707
4.0,7,27.756312
-3.15,4,27.783154
-3.3,7,27.818875
-3.35,8,27.860624
-3.6,13,27.90018
4.45,4,27.930683
-3.1,3,27.959687
4.3,5,28.159924
-3.2,5,28.195123
3.7,9,28.238337
3.55,10,28.278336
3.85,8,28.311893
-3.25,6,28.345015
-3.4,9,28.381237
-3.05,2,28.410013
-3.45,10,28.450948
4.6,3,28.47732
3.55,10,28.512739
-3.35,8,28.552464
4.0,7,28.590171
-3.55,12,28.634038
-3.0,1,28.658564
-3.1,3,28.687221
4.3,5,28.713574
-3.0,1,28.735531
3.4,11,28.770988
-3.45,10,28.80457
-3.25,6,28.833622
-3.35,8,28.872716
-3.05,2,28.893787
-3.45,10,28.93102
4.15,6,28.963516
3.85,8,28.993738
-3.6,13,29.034353
3.55,10,29.080201
3.85,8,29.115336
-3.05,2,29.140081
-3.6,13,29.186784
-3.1,3,29.211072
-3.65,14,29.262903
4.15,6,29.29691
3.85,8,29.331499
4.3,5,29.363843
3.55,10,29.545882
3.55,10,29.584313
4.0,7,29.621623
3.7,9,29.663957
-3.15,4,29.696967
-1.75,15,29.747718
4.45,4,29.779281
4.15,6,29.819666
-3.0,1,29.848413
-3.1,3,29.885574
4.0,7,29.926515
-1.75,15,29.980183
-3.05,2,30.013196
-3.0,1,30.044136
3.85,8,30.080683
-3.6,13,30.119921
3.55,10,30.156286
4.6,3,30.185972
4.45,4,30.213522
4.15,6,30.243
3.55,10,30.283071
-3.05,2,30.308824
3.7,9,30.342818
-3.5,11,30.385098
-3.15,4,30.410772
4.15,6,30.441469
-3.45,10,30.482596
-3.2,5,30.509673
3.4,11,30.550522
2.95,14,30.593128
-3.0,1,30.617107
3.85,8,30.653658
3.4,11,30.691314
-3.3,7,30.724745
-3.55,12,30.76213
-3.2,5,30.941542
-3.45,10,30.978486
-3.1,3,31.003766
-3.1,3,31.028981
-3.15,4,31.061794
3.4,11,31.106394
4.15,6,31.140474
-3.2,5,31.171412
4.3,5,31.206093
-3.35,8,31.249435
-3.25,6,31.28348
-3.1,3,31.3121
-3.4,9,31.350422
3.25,12,31.394825
4.0,7,31.429176
-3.0,1,31.457448
4.45,4,31.489434
3.25,12,31.533128
-3.15,4,31.560925
-3.4,9,31.602559
4.0,7,31.632077
-3.45,10,31.67541
-3.05,2,31.707006
-3.4,9,31.753191
3.1,13,31.794826
-3.2,5,31.826493
-3.0,1,31.848062
-3.3,7,31.881158
-3.2,5,31.914137
-3.0,1,31.934724
-3.15,4,31.961819
-3.25,6,31.991768
-3.05,2,32.014427
-3.2,5,32.042318
-3.25,6,32.072378
-3.45,10,32.10902
-3.35,8,32.148144
3.4,11,32.200208
4.0,7,32.240279
-3.4,9,32.281106
3.25,12,32.472718
3.55,10,32.507915
-3.5,11,32.551958
4.3,5,32.581859
3.55,10,32.627923
4.6,3,32.655337
-3.0,1,32.67826
-3.7,15,32.726691
-3.25,6,32.756854
3.85,8,32.792194
-3.1,3,32.819627
4.15,6,32.851744
-3.35,8,32.888844
-3.3,7,32.927234
3.85,8,32.964239
3.85,8,33.001877
-3.2,5,33.03746
3.85,8,33.075569
3.85,8,33.120843
-1.75,15,33.172181
-3.05,2,33.198324
-3.55,12,33.240121
-3.2,5,33.266657
3.85,8,33.300972
3.7,9,33.343378
4.15,6,33.372915
3.85,8,33.404555
-3.3,7,33.437604
-3.4,9,33.47599
-3.2,5,33.506454
-3.1,3,33.530165
-3.6,13,33.576791
3.4,11,33.612844
-3.35,8,33.791487
-3.1,3,33.822856
-3.2,5,33.850419
-1.75,15,33.895975
-3.4,9,33.931966
4.0,7,33.96431
3.4,11,34.004516
3.55,10,34.040985
-3.65,14,34.086033
4.3,5,34.117977
4.15,6,34.148914
4.3,5,34.184122
-3.3,7,34.218685
-3.0,1,34.2428
4.75,2,34.274559
-3.25,6,34.311057
-3.15,4,34.343929
3.4,11,34.388153
-3.55,12,34.427805
4.15,6,34.464394
-3.6,13,34.508862
4.9,1,34.534421
-3.45,10,34.573819
-3.35,8,34.612827
-3.6,13,34.660986
-1.75,15,34.711256
-3.35,8,34.749297
3.1,13,34.797486
3.25,12,34.843694
4.45,4,34.871315
3.4,11,34.909389
4.6,3,34.939552
4.75,2,35.101474
-3.5,11,35.136892
-3.05,2,35.161939
3.4,11,35.209661
4.6,3,35.235304
4.6,3,35.263477
4.15,6,35.293756
-3.05,2,35.31596
-3.1,3,35.346616
3.7,9,35.385967
3.55,10,35.423623
-3.35,8,35.460049
-3.05,2,35.485187
3.55,10,35.528169
-3.3,7,35.562056
-3.35,8,35.600661
4.45,4,35.629532
4.15,6,35.659921
-3.5,11,35.695074
-3.2,5,35.724286
-3.65,14,35.777905
4.15,6,35.823048
-1.75,15,35.867211
-3.6,13,35.913188
-3.5,11,35.955763
4.3,5,35.99027
-3.05,2,36.019645
-3.3,7,36.057536
-3.35,8,36.095238
-3.2,5,36.128539
-3.25,6,36.166795
-3.7,15,36.218208
4.0,7,36.259827
4.15,6,36.297714
3.4,11,36.344402
4.3,5,36.53616
-3.25,6,36.565286
3.25,12,36.605535
-3.25,6,36.637154
4.0,7,36.671298
-3.25,6,36.706167
-3.2,5,36.735851
-3.5,11,36.775925
3.55,10,36.815405
-3.55,12,36.867058
-3.3,7,36.900526
-3.55,12,36.947313
-3.55,12,36.994476
4.15,6,37.027082
-3.35,8,37.061481
-3.2,5,37.093868
4.3,5,37.130317
-3.3,7,37.160455
-3.1,3,37.186952
3.85,8,37.220645
-3.05,2,37.245276
-3.3,7,37.283237
-3.3,7,37.320085
3.4,11,37.362517
-3.25,6,37.401447
-3.5,11,37.44056
-3.1,3,37.466022
3.85,8,37.504458
-3.15,4,37.542396
3.55,10,37.579676
-3.2,5,37.610957
-3.4,9,37.644731
4.6,3,37.675938
4.45,4,37.709511
-3.2,5,37.737941
3.7,9,37.777381
4.15,6,37.965719
4.15,6,38.000028
-3.0,1,38.021935
4.0,7,38.0665
4.0,7,38.109155
4.3,5,38.141191
-3.05,2,38.165792
-3.05,2,38.189971
4.0,7,38.221514
-3.5,11,38.257214
-3.5,11,38.301263
-3.4,9,38.341231
3.55,10,38.37964
4.9,1,38.410596
3.1,13,38.458864
3.7,9,38.498296
-3.5,11,38.54171
3.4,11,38.591296
3.85,8,38.625834
-3.05,2,38.649563
4.45,4,38.678724
-3.3,7,38.710338
-3.0,1,38.735483
-3.25,6,38.771612
-3.25,6,38.802816
-3.05,2,38.828374
4.15,6,38.86741
3.85,8,38.909273
4.15,6,38.943545
3.1,13,38.997914
-3.3,7,39.031123
-3.1,3,39.057194
-3.15,4,39.08562
-3.25,6,39.12165
-3.3,7,39.152497
-3.3,7,39.184996
-3.15,4,39.212456
-3.05,2,39.238139
-3.1,3,39.272924
-3.45,10,39.31775
3.85,8,39.523283
-3.35,8,39.554751
3.85,8,39.590751
4.0,7,39.626269
4.3,5,39.658438
3.4,11,39.703662
3.7,9,39.740463
-3.1,3,39.765236
-3.15,4,39.795074
4.3,5,39.826788
-3.35,8,39.862137
-3.0,1,39.887619
-3.35,8,39.922618
-3.05,2,39.946035
-3.15,4,39.974074
4.15,6,40.009328
3.25,12,40.052974
3.85,8,40.085579
-3.0,1,40.109433
-3.25,6,40.147476
4.45,4,40.178939
3.85,8,40.211498
3.7,9,40.248225
4.3,5,40.278786
3.55,10,40.319413
-3.15,4,40.344174
4.45,4,40.375403
-3.0,1,40.397384
3.25,12,40.436949
-3.45,10,40.473335
4.3,5,40.501444
3.4,11,40.5405
4.15,6,40.572827
-3.0,1,40.599525
4.3,5,40.636347
4.45,4,40.673388
-3.2,5,40.705525
-3.25,6,40.737251
4.0,7,40.768596
-3.45,10,40.808156
-3.35,8,40.841831
4.0,7,41.0276
3.55,10,41.070167
3.1,13,41.117488
3.25,12,41.160013
-3.15,4,41.187372
-3.45,10,41.225103
-3.5,11,41.266031
-3.5,11,41.313277
4.15,6,41.344942
4.45,4,41.374383
-3.1,3,41.401136
4.15,6,41.432255
3.55,10,41.470498
3.4,11,41.507307
3.4,11,41.545386
4.15,6,41.57601
-3.15,4,41.605507
-3.45,10,41.64329
3.7,9,41.688933
-3.45,10,41.730365
-3.6,13,41.779536
4.75,2,41.804638
3.85,8,41.838923
-3.4,9,41.87324
4.0,7,41.904324
-3.5,11,41.94073
-3.2,5,41.971893
4.75,2,41.99661
3.85,8,42.030358
4.6,3,42.055895
-3.2,5,42.087071
-3.0,1,42.109545
-3.15,4,42.135316
-3.2,5,42.161179
-3.4,9,42.355686
-3.25,6,42.388513
4.15,6,42.42292
3.85,8,42.456738
-3.6,13,42.506076
-3.15,4,42.538935
-3.25,6,42.570144
3.85,8,42.608995
3.85,8,42.644667
-3.3,7,42.679946
-3.0,1,42.705938
4.15,6,42.739817
4.3,5,42.769517
-3.35,8,42.805104
-3.3,7,42.834832
4.6,3,42.861432
-1.75,15,42.908147
-3.6,13,42.945904
3.4,11,42.984041
3.4,11,43.02345
3.4,11,43.070479
-3.0,1,43.099098
-3.7,15,43.146185
-3.65,14,43.192129
4.15,6,43.230756
4.3,5,43.272577
-3.25,6,43.306905
3.4,11,43.345517
-3.4,9,43.381265
4.3,5,43.409864
-3.7,15,43.455601
-3.15,4,43.48243
4.3,5,43.512057
4.15,6,43.68503
4.15,6,43.715404
4.45,4,43.750787
-3.4,9,43.793751
3.4,11,43.834277
4.15,6,43.868144
3.85,8,43.901548
4.3,5,43.931062
4.9,1,43.95728
-3.3,7,43.997294
3.25,12,44.045731
3.7,9,44.093108
3.85,8,44.13891
4.0,7,44.177947
-3.6,13,44.221928
-3.15,4,44.248026
