#{"t_start": 1787938387.0149505, "env_id": "None"}
r,l,t
-3.05,2,2.981989
-3.4,9,3.015245
4.15,6,3.049053
-1.75,15,3.102639
4.75,2,3.131392
-3.2,5,3.159152
-3.1,3,3.182055
4.0,7,3.216743
-3.2,5,3.242323
-3.05,2,3.263834
4.6,3,3.290425
-3.25,6,3.322128
-3.15,4,3.360714
-3.2,5,3.389374
-3.1,3,3.422097
-3.0,1,3.445962
-3.0,1,3.465881
-3.3,7,3.499485
-3.25,6,3.52757
-1.75,15,3.733885
-3.35,8,3.776735
-3.0,1,3.800569
-3.6,13,3.845142
-3.05,2,3.872998
4.6,3,3.898614
-3.0,1,3.922416
-3.0,1,3.944255
4.6,3,3.976253
-3.05,2,4.008251
4.3,5,4.044612
-3.0,1,4.073184
-3.1,3,4.109402
4.6,3,4.143825
-3.0,1,4.178021
-3.0,1,4.208225
-3.0,1,4.235229
3.85,8,4.272537
3.85,8,4.310129
4.3,5,4.34359
-3.25,6,4.383426
-3.15,4,4.415816
4.0,7,4.451804
-3.1,3,4.479522
4.75,2,4.505519
-3.2,5,4.533956
-3.05,2,4.562267
-3.1,3,4.585853
4.6,3,4.613795
-3.0,1,4.638464
4.3,5,4.669756
4.45,4,4.698099
3.25,12,4.748419
-3.25,6,4.784258
4.45,4,4.8128
-3.1,3,4.843429
-3.3,7,4.87871
-3.2,5,4.910932
4.6,3,4.939583
4.0,7,4.974381
-3.0,1,4.994223
-3.1,3,5.020479
-3.5,11,5.064172
-3.15,4,5.095683
4.75,2,5.128778
-3.0,1,5.158162
-3.0,1,5.181421
4.15,6,5.210853
-3.0,1,5.234408
4.6,3,5.267655
-3.15,4,5.301202
-3.05,2,5.331732
4.45,4,5.365404
4.0,7,5.397602
-3.05,2,5.423009
-3.1,3,5.451368
-3.0,1,5.47744
-3.6,13,5.517496
4.15,6,5.54827
-3.0,1,5.574032
-3.0,1,5.59811
-3.35,8,5.793176
-3.15,4,5.821876
-3.65,14,5.868714
-3.3,7,5.903877
-3.0,1,5.929258
-3.1,3,5.954669
-3.15,4,5.988859
-3.05,2,6.011427
-3.1,3,6.037972
-3.05,2,6.063068
-3.0,1,6.087363
-3.15,4,6.114226
-3.0,1,6.137396
-3.3,7,6.16993
-3.0,1,6.192568
-3.1,3,6.222347
4.9,1,6.255251
-3.05,2,6.28251
-1.75,15,6.333363
4.3,5,6.369012
4.6,3,6.397893
-3.0,1,6.421057
-3.25,6,6.450132
-3.65,14,6.490466
-3.4,9,6.530615
3.55,10,6.575815
-3.1,3,6.607916
-3.4,9,6.641276
4.9,1,6.664071
-3.15,4,6.695619
3.55,10,6.732836
-3.0,1,6.75862
-3.4,9,6.793025
-3.05,2,6.815578
-3.2,5,6.84537
-3.15,4,6.873135
-3.25,6,6.902046
-3.25,6,6.931829
4.15,6,6.963694
-3.4,9,7.000667
-3.6,13,7.042238
-1.75,15,7.09217
-3.15,4,7.120931
-3.05,2,7.145991
4.15,6,7.182928
-3.05,2,7.206183
-3.05,2,7.23137
-3.0,1,7.257185
-3.05,2,7.279881
-3.15,4,7.309353
-3.35,8,7.5547
-3.0,1,7.580019
-3.0,1,7.604462
-3.0,1,7.630863
-3.1,3,7.656537
4.0,7,7.689634
-3.05,2,7.712763
-3.25,6,7.745078
-3.0,1,7.77055
-3.1,3,7.798203
4.75,2,7.822754
-3.05,2,7.845668
3.55,10,7.884507
-3.0,1,7.908798
-3.0,1,7.934549
-1.75,15,7.994794
-3.1,3,8.023951
-3.2,5,8.061008
4.9,1,8.089719
-3.3,7,8.127576
-3.05,2,8.149918
4.3,5,8.177721
-3.1,3,8.202038
-3.1,3,8.226191
3.85,8,8.258277
-3.3,7,8.291739
-3.5,11,8.3344
-3.0,1,8.363266
-3.2,5,8.40084
4.6,3,8.42972
-3.15,4,8.458555
-3.4,9,8.492104
3.4,11,8.528381
-3.1,3,8.556731
-3.0,1,8.578342
-3.0,1,8.602563
3.85,8,8.640731
-3.05,2,8.664288
-3.05,2,8.694368
-3.15,4,8.724853
-3.0,1,8.745653
4.75,2,8.771166
4.6,3,8.806832
4.6,3,8.831362
-3.4,9,8.875486
4.75,2,8.90584
-3.35,8,8.95142
-3.1,3,8.979248
4.45,4,9.009537
-3.2,5,9.043888
-3.05,2,9.076524
-3.1,3,9.109164
-3.05,2,9.136295
-3.05,2,9.163331
3.85,8,9.201572
-3.05,2,9.224679
-3.0,1,9.246698
-3.3,7,9.284239
4.45,4,9.319579
4.3,5,9.353481
-3.0,1,9.378528
-3.2,5,9.406996
-3.0,1,9.430338
-3.45,10,9.629944
-3.1,3,9.657223
4.3,5,9.686263
3.85,8,9.726553
4.3,5,9.75616
4.15,6,9.79276
4.6,3,9.823473
-3.4,9,9.87496
3.55,10,9.921969
-3.1,3,9.948292
-3.0,1,9.97228
-3.45,10,10.016715
-3.2,5,10.048984
4.3,5,10.084822
3.55,10,10.132528
-3.7,15,10.181378
-3.35,8,10.213414
4.45,4,10.24907
4.15,6,10.282119
4.3,5,10.315519
3.55,10,10.36552
4.9,1,10.3952
3.85,8,10.437787
3.25,12,10.480679
-3.7,15,10.527664
-3.15,4,10.552662
-3.15,4,10.579444
4.3,5,10.612579
4.3,5,10.643933
-3.15,4,10.675969
4.45,4,10.710035
-3.05,2,10.744386
4.3,5,10.777802
-3.25,6,10.814257
-3.0,1,10.846244
-3.5,11,10.892031
-3.05,2,10.915106
4.6,3,10.941207
3.55,10,10.983198
-3.15,4,11.011854
-3.15,4,11.041853
4.3,5,11.072818
-3.7,15,11.286023
-3.05,2,11.310509
4.15,6,11.339405
-3.15,4,11.368192
4.45,4,11.396458
4.0,7,11.426754
4.0,7,11.461266
4.3,5,11.490422
-3.2,5,11.520987
-3.05,2,11.549091
3.1,13,11.593287
-3.05,2,11.615567
4.15,6,11.648709
-3.05,2,11.671411
-3.05,2,11.694829
-3.2,5,11.725757
-3.0,1,11.751181
4.45,4,11.783317
-3.1,3,11.812151
-3.3,7,11.852923
4.45,4,11.884961
4.15,6,11.920892
-3.5,11,11.963096
-3.1,3,11.996107
4.15,6,12.028383
-3.45,10,12.06742
-3.35,8,12.108467
-3.05,2,12.136215
-3.2,5,12.172876
-3.0,1,12.200006
-3.0,1,12.227835
-3.35,8,12.264487
3.4,11,12.301749
4.3,5,12.330011
4.75,2,12.35842
-3.05,2,12.387816
-3.0,1,12.409253
3.1,13,12.450934
4.3,5,12.482756
-3.1,3,12.506762
-3.05,2,12.535335
-3.05,2,12.561744
4.3,5,12.594644
4.15,6,12.627804
-3.05,2,12.656551
-3.05,2,12.680445
-3.2,5,12.711302
4.3,5,12.740603
3.85,8,12.7793
-3.55,12,12.824403
4.6,3,12.852151
4.0,7,13.03118
-3.2,5,13.063175
-3.25,6,13.095059
4.3,5,13.125739
4.6,3,13.155824
3.85,8,13.191685
-3.25,6,13.223183
4.15,6,13.250201
4.75,2,13.273051
4.0,7,13.306003
-3.45,10,13.342107
4.15,6,13.372689
-3.1,3,13.397261
4.15,6,13.428806
4.6,3,13.457354
4.15,6,13.487987
4.45,4,13.516858
4.0,7,13.552656
3.7,9,13.595712
4.45,4,13.6245
4.15,6,13.663311
4.0,7,13.696561
-3.3,7,13.733345
-1.75,15,13.781948
-3.55,12,13.8318
4.15,6,13.867498
-3.3,7,13.915274
3.7,9,13.959925
4.15,6,13.994592
-3.25,6,14.037414
-3.7,15,14.089777
-3.05,2,14.117557
4.45,4,14.14694
-3.6,13,14.192769
-3.4,9,14.230004
3.25,12,14.271663
4.75,2,14.294039
-3.2,5,14.326254
3.7,9,14.520514
3.85,8,14.563076
-3.25,6,14.603272
-3.25,6,14.637697
3.85,8,14.668236
3.25,12,14.711566
4.15,6,14.744768
-3.2,5,14.777075
-3.3,7,14.813133
4.6,3,14.841485
4.75,2,14.864503
3.25,12,14.901272
-3.0,1,14.926565
4.3,5,14.957459
3.55,10,14.994054
4.15,6,15.030092
-3.2,5,15.062085
3.7,9,15.099711
-1.75,15,15.145878
-3.3,7,15.177996
4.6,3,15.204785
3.55,10,15.244407
-3.1,3,15.271807
4.3,5,15.310034
-3.05,2,15.335113
-3.2,5,15.371386
4.3,5,15.405002
4.3,5,15.440019
4.45,4,15.466124
-3.45,10,15.505156
-3.65,14,15.555015
4.75,2,15.57757
3.1,13,15.620537
4.75,2,15.642757
4.6,3,15.67044
-3.2,5,15.69667
3.4,11,15.735246
-3.25,6,15.764424
-3.25,6,15.7964
-3.25,6,15.974584
3.55,10,16.01158
4.6,3,16.047069
-3.4,9,16.084389
4.6,3,16.109817
-3.0,1,16.131044
3.85,8,16.167125
4.3,5,16.196152
-3.55,12,16.235557
3.4,11,16.271684
-3.25,6,16.305005
-3.0,1,16.325757
4.3,5,16.362111
3.4,11,16.399109
-3.2,5,16.427238
-3.6,13,16.468029
4.3,5,16.497519
-3.1,3,16.525682
3.4,11,16.564824
3.25,12,16.608897
4.3,5,16.63959
4.6,3,16.668205
4.6,3,16.702966
3.55,10,16.740892
3.85,8,16.779643
4.75,2,16.807572
3.4,11,16.850722
-3.15,4,16.884476
3.85,8,16.923717
4.3,5,16.957895
4.75,2,16.9876
-3.55,12,17.031953
-1.75,15,17.080489
-3.6,13,17.126936
-3.2,5,17.156767
-3.45,10,17.190011
4.45,4,17.366461
4.15,6,17.404554
4.3,5,17.433426
-3.45,10,17.474362
3.4,11,17.515619
-3.3,7,17.549997
4.3,5,17.581005
-3.45,10,17.617087
3.25,12,17.659752
-3.3,7,17.693479
3.7,9,17.726681
4.15,6,17.762
4.15,6,17.79298
4.45,4,17.822945
-3.05,2,17.848073
-1.75,15,17.896555
4.75,2,17.921286
4.0,7,17.95494
4.3,5,17.980613
3.85,8,18.014325
-3.0,1,18.038156
-3.65,14,18.07935
-3.3,7,18.111411
3.7,9,18.149866
3.55,10,18.195455
4.6,3,18.224662
3.7,9,18.262377
-3.65,14,18.308899
3.7,9,18.344936
4.45,4,18.374976
3.85,8,18.409101
3.85,8,18.444827
4.15,6,18.476051
-3.25,6,18.507999
-3.1,3,18.531404
-3.25,6,18.720917
-1.75,15,18.760782
4.45,4,18.786162
2.95,14,18.828419
-1.75,15,18.873212
3.85,8,18.90546
-3.45,10,18.945107
3.1,13,18.985725
-3.1,3,19.011075
-3.7,15,19.058042
4.3,5,19.090224
4.0,7,19.123632
-3.05,2,19.154589
-3.45,10,19.193371
-3.7,15,19.238511
3.85,8,19.273873
3.85,8,19.314273
4.3,5,19.352242
4.15,6,19.384716
3.25,12,19.425835
4.75,2,19.449361
4.75,2,19.474676
-3.15,4,19.502233
4.0,7,19.540089
4.3,5,19.569701
4.15,6,19.601791
4.45,4,19.633823
3.7,9,19.671276
4.6,3,19.694982
4.3,5,19.72569
-1.75,15,19.778019
-3.4,9,19.819753
3.55,10,20.028389
-3.45,10,20.067327
4.6,3,20.09389
-3.2,5,20.122299
4.15,6,20.153836
4.15,6,20.182652
3.7,9,20.216572
-3.45,10,20.258133
4.0,7,20.295279
-3.7,15,20.338953
3.7,9,20.374342
3.85,8,20.405356
4.6,3,20.430052
3.4,11,20.473849
3.55,10,20.521326
4.6,3,20.54699
-3.55,12,20.585153
-3.45,10,20.622556
4.6,3,20.654357
4.15,6,20.688645
4.15,6,20.730657
4.45,4,20.759728
-3.25,6,20.794541
-3.65,14,20.844956
4.0,7,20.878543
4.3,5,20.906567
-1.75,15,20.954401
-3.55,12,20.996221
-3.3,7,21.030094
-3.6,13,21.074341
3.4,11,21.11039
4.15,6,21.139748
4.15,6,21.304466
-3.4,9,21.346818
4.6,3,21.371831
-1.75,15,21.422837
3.4,11,21.465895
4.45,4,21.500643
4.15,6,21.532646
-3.25,6,21.565886
-3.15,4,21.596744
-1.75,15,21.652539
3.85,8,21.693228
4.6,3,21.719553
-3.15,4,21.748677
3.85,8,21.78658
-3.35,8,21.819888
4.45,4,21.846324
-3.25,6,21.888762
-3.5,11,21.925403
4.3,5,21.956071
4.45,4,21.9861
-3.45,10,22.019477
3.1,13,22.059616
4.15,6,22.088536
4.0,7,22.11918
-1.75,15,22.163181
4.45,4,22.192074
4.15,6,22.223981
4.75,2,22.247734
-3.65,14,22.287757
3.85,8,22.321317
4.6,3,22.349223
3.25,12,22.391596
-3.25,6,22.424187
4.75,2,22.448737
4.6,3,22.475862
4.0,7,22.509283
-1.75,15,22.700119
4.45,4,22.729916
3.55,10,22.768924
-3.3,7,22.80413
4.15,6,22.832909
4.6,3,22.860961
-1.75,15,22.905784
-3.7,15,22.956957
4.45,4,22.991533
3.55,10,23.030588
-1.75,15,23.082098
4.3,5,23.113126
3.7,9,23.159491
-1.75,15,23.207739
3.85,8,23.248883
-1.75,15,23.29197
4.0,7,23.327001
4.6,3,23.35467
3.4,11,23.403895
4.3,5,23.43357
4.45,4,23.464814
-3.35,8,23.505683
4.45,4,23.531926
3.85,8,23.568243
4.75,2,23.595513
4.75,2,23.623532
4.0,7,23.661816
4.75,2,23.687229
3.55,10,23.725421
-3.35,8,23.755849
4.45,4,23.78118
4.0,7,23.818201
-3.2,5,23.850106
4.15,6,24.039257
3.4,11,24.085156
4.45,4,24.116921
4.45,4,24.145005
4.6,3,24.176072
4.6,3,24.208766
4.3,5,24.247696
-3.3,7,24.280334
4.3,5,24.316449
3.85,8,24.350555
3.25,12,24.390441
4.45,4,24.418821
4.9,1,24.44584
-3.55,12,24.492745
4.3,5,24.524571
3.25,12,24.565141
-3.65,14,24.620589
4.3,5,24.6539
4.15,6,24.684382
4.6,3,24.710413
-3.35,8,24.750817
-3.45,10,24.792717
-3.35,8,24.826633
4.15,6,24.857966
-1.75,15,24.911539
4.15,6,24.945727
-3.45,10,24.990015
-3.35,8,25.025017
-1.75,15,25.073633
-1.75,15,25.119507
3.7,9,25.155737
4.0,7,25.1854
4.15,6,25.216789
4.45,4,25.248782
-3.5,11,25.437326
-3.7,15,25.478298
-3.6,13,25.514718
3.4,11,25.549478
4.45,4,25.574241
4.45,4,25.603089
3.55,10,25.640529
4.3,5,25.670402
4.3,5,25.6972
4.6,3,25.723471
4.45,4,25.752132
4.3,5,25.780769
3.55,10,25.817549
-3.35,8,25.857051
3.55,10,25.891269
4.15,6,25.928346
3.55,10,25.967761
4.3,5,26.000065
4.6,3,26.027585
-3.3,7,26.062203
-3.25,6,26.094627
4.6,3,26.121863
-3.5,11,26.168143
-3.25,6,26.201471
4.45,4,26.231085
4.6,3,26.262045
-3.4,9,26.296158
4.6,3,26.322691
3.7,9,26.368624
4.3,5,26.404297
4.6,3,26.435817
-3.15,4,26.467887
-1.75,15,26.514892
-3.1,3,26.546716
4.15,6,26.580414
3.7,9,26.62707
4.15,6,26.664327
4.45,4,26.696525
4.3,5,26.863995
4.15,6,26.899779
4.15,6,26.930417
-3.4,9,26.964846
4.15,6,26.994418
-3.3,7,27.02594
4.45,4,27.052662
4.6,3,27.077109
4.15,6,27.109433
4.6,3,27.137746
4.6,3,27.163912
-3.4,9,27.197584
-3.5,11,27.233052
4.45,4,27.260753
-1.75,15,27.303713
4.45,4,27.331452
4.45,4,27.357295
-3.15,4,27.386396
-3.25,6,27.424645
3.25,12,27.468727
-3.05,2,27.495263
4.9,1,27.528486
-3.4,9,27.571547
-3.1,3,27.59699
4.6,3,27.6282
4.9,1,27.654584
3.7,9,27.697789
4.75,2,27.731133
4.9,1,27.75462
-3.65,14,27.801719
4.15,6,27.836771
4.45,4,27.863854
3.25,12,27.905315
-3.35,8,27.943733
-3.1,3,27.973125
3.7,9,28.006389
3.55,10,28.042366
4.6,3,28.072793
4.6,3,28.09949
3.55,10,28.141239
-3.5,11,28.17922
3.7,9,28.357885
4.0,7,28.392761
4.75,2,28.417921
3.7,9,28.453965
4.75,2,28.481092
4.15,6,28.511494
-3.3,7,28.545314
4.3,5,28.579233
-3.45,10,28.622539
4.9,1,28.648015
-3.0,1,28.677358
3.85,8,28.712583
3.85,8,28.753016
3.7,9,28.793519
3.85,8,28.830403
4.3,5,28.861625
4.3,5,28.890613
-1.75,15,28.93628
4.0,7,28.966429
3.55,10,29.006943
4.6,3,29.035305
4.0,7,29.069022
-3.2,5,29.097327
3.85,8,29.140956
-3.65,14,29.188927
-3.6,13,29.22746
3.85,8,29.262273
3.25,12,29.300696
3.4,11,29.343898
4.6,3,29.377871
-3.4,9,29.415023
4.6,3,29.444166
4.6,3,29.472931
4.75,2,29.503219
-3.45,10,29.541373
4.6,3,29.570958
-3.6,13,29.615755
4.45,4,29.794039
4.0,7,29.826805
-3.3,7,29.86306
3.85,8,29.90204
-3.45,10,29.940556
3.85,8,29.975341
-3.3,7,30.009743
-1.75,15,30.053216
-3.15,4,30.079284
-1.75,15,30.125574
4.0,7,30.162842
3.4,11,30.202806
-3.25,6,30.232439
4.45,4,30.25936
3.85,8,30.291164
4.0,7,30.323177
4.15,6,30.352424
4.6,3,30.385106
3.85,8,30.427682
-3.5,11,30.470331
3.85,8,30.507746
3.4,11,30.542116
-3.65,14,30.587468
4.0,7,30.616962
4.3,5,30.649444
-3.7,15,30.705687
4.45,4,30.740436
4.15,6,30.78102
4.3,5,30.818841
4.45,4,30.850875
-1.75,15,30.905896
3.25,12,31.137018
3.7,9,31.172428
4.6,3,31.205141
4.6,3,31.23153
4.75,2,31.259243
3.55,10,31.293779
4.75,2,31.318531
-1.75,15,31.363851
3.85,8,31.396394
4.75,2,31.424741
3.85,8,31.46026
3.7,9,31.49646
4.15,6,31.526968
4.6,3,31.558532
-3.05,2,31.590728
3.7,9,31.631987
4.75,2,31.659625
-3.5,11,31.700815
4.15,6,31.738372
3.55,10,31.785315
-3.2,5,31.819546
4.15,6,31.853034
4.75,2,31.877215
4.0,7,31.917638
3.55,10,31.955215
-1.75,15,31.995397
4.15,6,32.027586
4.45,4,32.059236
4.6,3,32.08732
4.15,6,32.120617
4.6,3,32.149351
4.45,4,32.177885
4.3,5,32.209891
-3.5,11,32.25253
3.4,11,32.29383
3.4,11,32.340605
4.0,7,32.372199
4.75,2,32.405342
3.55,10,32.442571
4.0,7,32.637739
4.75,2,32.668015
4.0,7,32.702336
-3.6,13,32.747982
4.45,4,32.778551
4.75,2,32.805831
-3.35,8,32.847373
3.55,10,32.894291
-1.75,15,32.94711
3.55,10,32.990732
3.55,10,33.028673
4.75,2,33.055246
4.45,4,33.083636
4.45,4,33.113496
4.0,7,33.151443
4.6,3,33.180541
3.85,8,33.222742
-3.65,14,33.268961
4.75,2,33.294556
4.45,4,33.329853
4.0,7,33.366041
4.3,5,33.401572
4.15,6,33.444139
4.3,5,33.481884
-1.75,15,33.535493
4.3,5,33.565697
4.6,3,33.589012
4.75,2,33.61579
-3.2,5,33.645628
4.45,4,33.676065
3.55,10,33.718993
-1.75,15,33.763086
-1.75,15,33.812501
-1.75,15,33.866436
3.85,8,33.902513
4.3,5,34.087331
-3.5,11,34.135222
4.6,3,34.168662
3.4,11,34.217919
4.45,4,34.25133
4.75,2,34.278398
-3.1,3,34.306129
-1.75,15,34.354611
4.3,5,34.387571
2.95,14,34.436348
-3.05,2,34.463016
4.45,4,34.492557
4.0,7,34.527201
4.0,7,34.559567
4.15,6,34.595354
3.25,12,34.636715
4.45,4,34.660362
3.55,10,34.695467
4.6,3,34.721051
-1.75,15,34.762431
4.3,5,34.797547
-3.25,6,34.838138
4.45,4,34.875154
4.0,7,34.907717
3.4,11,34.951271
4.75,2,34.978252
4.15,6,35.017941
4.0,7,35.054757
3.1,13,35.097833
4.3,5,35.127193
4.6,3,35.154225
4.45,4,35.183175
3.85,8,35.215031
4.3,5,35.241634
3.7,9,35.277148
3.4,11,35.324195
4.45,4,35.353004
3.55,10,35.525912
4.15,6,35.564831
3.1,13,35.61349
4.15,6,35.645444
-3.15,4,35.674574
3.7,9,35.70888
4.45,4,35.737228
4.75,2,35.761394
4.75,2,35.790736
4.45,4,35.824407
3.7,9,35.873889
4.0,7,35.917068
4.45,4,35.948815
4.6,3,35.973411
4.15,6,36.00732
-1.75,15,36.054988
3.85,8,36.089749
-3.4,9,36.127002
-3.4,9,36.159633
4.75,2,36.186427
3.85,8,36.216841
4.45,4,36.241423
3.85,8,36.283919
3.25,12,36.326648
4.6,3,36.354444
-3.7,15,36.410355
3.55,10,36.447978
3.85,8,36.481506
3.85,8,36.514819
4.45,4,36.542799
-1.75,15,36.591877
3.55,10,36.633443
4.3,5,36.662065
4.0,7,36.695448
4.9,1,36.718874
3.55,10,36.75609
4.75,2,36.931114
-1.75,15,36.974387
3.7,9,37.014693
4.6,3,37.049791
4.15,6,37.085575
-3.0,1,37.114152
3.7,9,37.151812
4.15,6,37.183449
3.4,11,37.225454
4.3,5,37.261455
-3.2,5,37.290028
4.6,3,37.316276
4.45,4,37.343028
4.6,3,37.373641
4.6,3,37.405117
3.1,13,37.449712
3.4,11,37.500395
3.7,9,37.544232
-1.75,15,37.591421
4.3,5,37.62546
4.75,2,37.654902
-1.75,15,37.730572
4.15,6,37.776058
4.3,5,37.808933
3.55,10,37.866374
4.15,6,37.896199
4.3,5,37.926058
4.3,5,37.956791
3.4,11,37.99622
-3.7,15,38.044226
4.75,2,38.070358
4.6,3,38.097623
3.1,13,38.136534
-3.05,2,38.160832
3.85,8,38.196314
4.6,3,38.225659
4.0,7,38.260025
3.85,8,38.43714
4.0,7,38.470306
4.6,3,38.501709
4.45,4,38.530115
3.7,9,38.563822
3.4,11,38.601662
3.85,8,38.634098
3.85,8,38.668366
4.0,7,38.6995
3.85,8,38.734923
-1.75,15,38.787638
4.45,4,38.820098
4.15,6,38.859601
3.55,10,38.900112
3.55,10,38.937308
4.6,3,38.970677
-1.75,15,39.021981
-1.75,15,39.067079
4.3,5,39.099766
3.85,8,39.135277
-1.75,15,39.187884
-1.75,15,39.231605
-3.35,8,39.263688
4.3,5,39.295724
4.6,3,39.324497
3.4,11,39.362394
4.15,6,39.392081
-1.75,15,39.440646
4.45,4,39.470131
4.6,3,39.499281
4.3,5,39.524689
3.55,10,39.703548
3.85,8,39.736531
4.3,5,39.766239
4.3,5,39.795012
3.85,8,39.827253
4.75,2,39.855776
4.9,1,39.880178
4.75,2,39.910705
4.45,4,39.940816
4.45,4,39.970288
4.15,6,40.002995
-1.75,15,40.05262
4.6,3,40.082227
4.3,5,40.116015
4.75,2,40.142672
4.6,3,40.167338
4.75,2,40.191256
3.4,11,40.23256
3.4,11,40.271079
4.15,6,40.3057
4.3,5,40.33663
4.6,3,40.36594
4.15,6,40.397372
4.0,7,40.428738
4.3,5,40.45796
3.85,8,40.493321
-1.75,15,40.551335
3.4,11,40.599668
3.4,11,40.642149
4.15,6,40.673129
4.45,4,40.70301
4.45,4,40.730946
-1.75,15,40.775332
4.9,1,40.80479
-3.3,7,40.838089
3.25,12,40.88822
4.0,7,40.927395
4.6,3,40.956849
3.85,8,40.991657
4.6,3,41.023476
3.85,8,41.219837
3.55,10,41.254448
-3.35,8,41.287205
4.6,3,41.315961
4.0,7,41.347628
3.55,10,41.385511
4.45,4,41.411026
4.6,3,41.4388
4.3,5,41.470051
4.0,7,41.507438
4.6,3,41.537661
-3.6,13,41.579349
4.3,5,41.608601
3.85,8,41.643707
-1.75,15,41.687922
-1.75,15,41.734454
3.4,11,41.770753
4.75,2,41.79622
4.45,4,41.824645
4.6,3,41.859232
4.6,3,41.889603
4.45,4,41.919213
4.3,5,41.950679
4.75,2,41.975471
4.0,7,42.011451
4.45,4,42.044747
4.45,4,42.076951
-3.2,5,42.106596
3.4,11,42.146911
-3.65,14,42.196732
4.75,2,42.232214
3.85,8,42.26813
4.6,3,42.296409
4.45,4,42.324047
-3.7,15,42.364329
4.0,7,42.394798
4.75,2,42.422925
4.6,3,42.452805
-1.75,15,42.647128
4.6,3,42.676834
-3.25,6,42.706801
4.6,3,42.733025
4.3,5,42.760248
4.3,5,42.789789
4.15,6,42.822513
4.6,3,42.847539
-3.4,9,42.890514
3.7,9,42.938328
4.45,4,42.966677
3.85,8,43.005059
4.15,6,43.0411
4.15,6,43.073177
4.75,2,43.096463
4.75,2,43.12632
4.0,7,43.159499
-3.5,11,43.200828
4.3,5,43.227451
4.9,1,43.248559
-1.75,15,43.293401
3.85,8,43.325079
3.85,8,43.362172
4.3,5,43.397262
-1.75,15,43.449042
4.45,4,43.478147
4.0,7,43.517941
4.6,3,43.542213
4.45,4,43.573379
-1.75,15,43.616948
4.3,5,43.649043
-1.75,15,43.694729
3.85,8,43.728057
4.3,5,43.769398
-3.65,14,43.814574
3.25,12,43.855822
4.0,7,43.886426
4.15,6,44.086806
4.15,6,44.11923
4.75,2,44.143856
4.3,5,44.171992
4.45,4,44.204823
4.0,7,44.240794
4.45,4,44.270678
4.3,5,44.300392
-1.75,15,44.353129
4.15,6,44.385571
4.3,5,44.414894
3.85,8,44.455028
4.75,2,44.480909
4.45,4,44.509211
4.45,4,44.535038
4.3,5,44.567034
4.45,4,44.596233
-3.3,7,44.629212
3.7,9,44.671796
3.7,9,44.705419
4.75,2,44.730718
4.45,4,44.756788
4.45,4,44.784381
4.75,2,44.807175
4.3,5,44.836094
4.15,6,44.870337
4.45,4,44.899244
4.6,3,44.926804
3.7,9,44.963143
-1.75,15,45.007131
4.75,2,45.032977
-3.5,11,45.076868
3.85,8,45.108376
3.4,11,45.150151
4.6,3,45.180372
-1.75,15,45.230718
4.3,5,45.264687
4.75,2,45.295836
4.75,2,45.325566
4.45,4,45.359997
-1.75,15,45.411291
-3.6,13,45.607231
4.45,4,45.634716
3.7,9,45.668496
4.6,3,45.693659
4.75,2,45.719761
3.85,8,45.751132
-3.35,8,45.786601
4.75,2,45.809984
4.6,3,45.83705
4.3,5,45.867363
-3.5,11,45.902065
3.55,10,45.934009
-3.55,12,45.971244
