episode,reward,length,elapsed_seconds
1,-3.15,4,0.037961721420288086
2,-3.0,1,0.062169551849365234
3,-3.0,1,0.08779597282409668
4,4.3,5,0.12398600578308105
5,3.85,8,0.1578199863433838
6,-3.0,1,0.1784226894378662
7,-3.05,2,0.20322036743164062
8,-3.25,6,0.2324986457824707
9,-3.05,2,0.2568638324737549
10,-3.0,1,0.27844667434692383
11,4.15,6,0.31156253814697266
12,-3.3,7,0.34446239471435547
13,-3.0,1,0.3654463291168213
14,-3.0,1,0.39330148696899414
15,-3.1,3,0.42303466796875
16,-3.0,1,0.4489758014678955
17,-3.1,3,0.47960948944091797
18,-3.05,2,0.5036423206329346
19,-3.3,7,0.5380775928497314
20,4.449999999999999,4,0.5664792060852051
21,-3.0,1,0.5873291492462158
22,-1.75,15,0.6357123851776123
23,-3.1,3,0.6637804508209229
24,-3.4,9,0.7002909183502197
25,3.85,8,0.7376511096954346
26,-3.1,3,0.7652738094329834
27,4.3,5,0.8016517162322998
28,-3.05,2,0.827643632888794
29,-3.1,3,0.8551297187805176
30,-3.0,1,0.886176586151123
31,4.75,2,0.9129781723022461
32,-3.5,11,0.9574310779571533
33,-3.2,5,0.9899139404296875
34,4.3,5,1.0221531391143799
35,4.15,6,1.0590412616729736
36,4.6000000000000005,3,1.088846206665039
37,-3.0,1,1.1122963428497314
38,-3.5,11,1.1553380489349365
39,4.0,7,1.188506841659546
40,-3.15,4,1.2198443412780762
41,4.15,6,1.2538068294525146
42,3.55,10,1.2914538383483887
43,-3.15,4,1.3215219974517822
44,-3.05,2,1.3454225063323975
45,-3.3,7,1.3782639503479004
46,-3.05,2,1.4038398265838623
47,-3.0,1,1.4287304878234863
48,-3.6,13,1.4730193614959717
49,-3.3,7,1.507314920425415
50,4.449999999999999,4,1.5326001644134521
51,-3.0,1,1.5554609298706055
52,4.6000000000000005,3,1.5816783905029297
53,-3.0,1,1.6101648807525635
54,-3.0,1,1.6360726356506348
55,-3.05,2,1.662778615951538
56,-3.25,6,1.6957824230194092
57,4.6000000000000005,3,1.7240087985992432
58,3.85,8,1.7605600357055664
59,-1.75,15,1.9760656356811523
60,-3.05,2,2.000920295715332
61,-3.05,2,2.02903151512146
62,4.0,7,2.068751335144043
63,4.449999999999999,4,2.0983002185821533
64,3.6999999999999997,9,2.1373114585876465
65,-3.1,3,2.1609930992126465
66,-3.65,14,2.203611135482788
67,4.449999999999999,4,2.227586269378662
68,4.15,6,2.2578883171081543
69,-3.0,1,2.277867317199707
70,-3.25,6,2.308312177658081
71,-3.45,10,2.3489952087402344
72,-3.2,5,2.3795926570892334
73,-3.0,1,2.402074098587036
74,-3.0,1,2.4281933307647705
75,-1.75,15,2.4793238639831543
76,4.449999999999999,4,2.512053966522217
77,-3.5,11,2.554382562637329
78,-3.15,4,2.584648370742798
79,4.3,5,2.616882562637329
80,4.0,7,2.656951665878296
81,-3.15,4,2.6851441860198975
82,-3.0,1,2.7132115364074707
83,-3.15,4,2.7510480880737305
84,-3.1,3,2.783444404602051
85,4.15,6,2.8189918994903564
86,-3.0,1,2.849318742752075
87,-3.0,1,2.8767025470733643
88,-3.0,1,2.904507875442505
89,-3.1,3,2.9313104152679443
90,-3.15,4,2.9579122066497803
91,-3.05,2,2.9819891452789307
92,-3.4,9,3.015245199203491
93,4.15,6,3.0490529537200928
94,-1.75,15,3.1026387214660645
95,4.75,2,3.131392478942871
96,-3.2,5,3.159151792526245
97,-3.1,3,3.1820549964904785
98,4.0,7,3.2167434692382812
99,-3.2,5,3.2423229217529297
100,-3.05,2,3.263833999633789
101,4.6000000000000005,3,3.2904253005981445
102,-3.25,6,3.3221278190612793
103,-3.15,4,3.3607139587402344
104,-3.2,5,3.389373779296875
105,-3.1,3,3.4220972061157227
106,-3.0,1,3.445962429046631
107,-3.0,1,3.465880870819092
108,-3.3,7,3.4994845390319824
109,-3.25,6,3.527569532394409
110,-1.75,15,3.733884572982788
111,-3.35,8,3.7767350673675537
112,-3.0,1,3.8005690574645996
113,-3.6,13,3.845142364501953
114,-3.05,2,3.8729982376098633
115,4.6000000000000005,3,3.898613691329956
116,-3.0,1,3.9224164485931396
117,-3.0,1,3.9442553520202637
118,4.6000000000000005,3,3.976253032684326
119,-3.05,2,4.008250951766968
120,4.3,5,4.044611930847168
121,-3.0,1,4.07318377494812
122,-3.1,3,4.1094019412994385
123,4.6000000000000005,3,4.143824815750122
124,-3.0,1,4.17802095413208
125,-3.0,1,4.20822548866272
126,-3.0,1,4.235228538513184
127,3.85,8,4.2725372314453125
128,3.85,8,4.310128688812256
129,4.3,5,4.343590021133423
130,-3.25,6,4.3834264278411865
131,-3.15,4,4.415816307067871
132,4.0,7,4.451803684234619
133,-3.1,3,4.4795215129852295
134,4.75,2,4.505518913269043
135,-3.2,5,4.533956050872803
136,-3.05,2,4.56226658821106
137,-3.1,3,4.585853099822998
138,4.6000000000000005,3,4.613794803619385
139,-3.0,1,4.6384642124176025
140,4.3,5,4.6697564125061035
