#{"t_start": 1787940109.4544053, "env_id": "None"}
r,l,t
-3.05,2,2.73105
-3.05,2,2.762514
-3.3,7,2.794307
-3.1,3,2.819601
3.85,8,2.852308
-3.05,2,2.877151
-3.25,6,2.910262
-3.2,5,2.93854
-3.0,1,2.960651
4.75,2,2.983556
-3.05,2,3.011459
-3.15,4,3.04128
-3.3,7,3.076884
3.4,11,3.117898
-3.15,4,3.149894
-3.45,10,3.184577
-3.1,3,3.216933
3.7,9,3.25016
4.0,7,3.282211
-3.0,1,3.302315
-3.0,1,3.327285
-3.25,6,3.363574
-3.0,1,3.384499
-3.1,3,3.415368
4.0,7,3.448225
-3.05,2,3.471925
4.0,7,3.504104
-3.0,1,3.532961
-3.65,14,3.578824
4.3,5,3.607005
-3.2,5,3.634428
-3.05,2,3.663496
-3.15,4,3.690446
-3.0,1,3.719785
4.6,3,3.89499
-3.1,3,3.921605
-3.05,2,3.946965
-3.0,1,3.976789
3.85,8,4.010225
-3.05,2,4.033643
-3.1,3,4.067239
-3.0,1,4.09544
3.4,11,4.147493
-3.15,4,4.177218
-3.0,1,4.1997
-3.05,2,4.226065
-3.0,1,4.260623
3.85,8,4.300359
4.6,3,4.328517
-3.1,3,4.354249
4.0,7,4.391747
3.85,8,4.431906
-3.3,7,4.471649
-3.25,6,4.504052
-3.1,3,4.534949
4.75,2,4.565495
4.6,3,4.596346
-3.4,9,4.63973
-3.1,3,4.668777
-3.1,3,4.694525
-3.2,5,4.725432
-3.0,1,4.746309
-3.0,1,4.766708
4.9,1,4.794046
-3.2,5,4.825639
-3.4,9,4.874281
4.0,7,4.908463
-3.0,1,4.93544
4.6,3,4.964755
4.75,2,4.993592
4.45,4,5.029376
4.75,2,5.057771
-3.15,4,5.08418
4.0,7,5.125782
4.45,4,5.161019
3.55,10,5.201504
4.45,4,5.231377
-3.2,5,5.26079
3.7,9,5.297523
-3.0,1,5.328809
-3.0,1,5.351901
3.4,11,5.392761
-3.0,1,5.417349
-3.0,1,5.438792
4.9,1,5.462756
-3.0,1,5.493771
-3.15,4,5.527689
-3.15,4,5.557332
-3.05,2,5.582647
3.55,10,5.616468
-3.55,12,5.652854
-3.05,2,5.678174
-3.45,10,5.712619
4.3,5,5.742217
4.75,2,5.935684
-1.75,15,5.990752
4.3,5,6.018156
-3.1,3,6.050082
-3.2,5,6.079803
-3.25,6,6.113589
-3.05,2,6.147136
-1.75,15,6.199314
4.15,6,6.241167
-3.5,11,6.295129
4.0,7,6.332992
-1.75,15,6.390016
-1.75,15,6.439611
4.0,7,6.473069
4.6,3,6.500347
4.15,6,6.535431
3.25,12,6.576152
3.7,9,6.613418
-3.1,3,6.638548
-3.05,2,6.668997
-3.05,2,6.693817
-3.2,5,6.722602
-3.0,1,6.747142
4.45,4,6.776759
-3.1,3,6.802273
4.45,4,6.832787
4.0,7,6.865006
4.75,2,6.888951
-3.1,3,6.918968
-3.25,6,6.950803
-3.05,2,6.975419
-3.0,1,6.997277
-3.0,1,7.018119
-3.15,4,7.046451
-3.0,1,7.071803
-3.1,3,7.098614
4.3,5,7.126984
3.4,11,7.169001
4.6,3,7.196848
-3.0,1,7.221279
-3.15,4,7.259073
4.0,7,7.29302
-3.05,2,7.319801
3.4,11,7.365751
-3.45,10,7.408576
3.85,8,7.625679
-3.5,11,7.668699
-3.3,7,7.704048
-3.0,1,7.727501
4.3,5,7.76381
-3.0,1,7.784716
4.0,7,7.816906
-3.05,2,7.844066
-3.6,13,7.887378
4.0,7,7.919078
-3.65,14,7.961312
4.0,7,7.994252
-3.05,2,8.018083
4.45,4,8.048827
3.1,13,8.087757
-3.05,2,8.112279
4.3,5,8.143296
-3.15,4,8.179341
-3.05,2,8.211185
-3.4,9,8.251614
-1.75,15,8.303756
-3.2,5,8.336748
-3.15,4,8.368658
-3.05,2,8.396648
-3.05,2,8.423752
-3.15,4,8.451994
-3.1,3,8.477104
-3.5,11,8.516623
-3.1,3,8.546381
-3.0,1,8.571103
-3.15,4,8.599505
-3.05,2,8.62443
-3.25,6,8.653939
4.45,4,8.683263
3.55,10,8.723434
-3.0,1,8.745756
-1.75,15,8.794523
4.9,1,8.818151
-3.2,5,8.855743
-3.25,6,8.887061
-3.45,10,8.926254
-3.5,11,8.96957
4.45,4,8.998145
-3.1,3,9.029931
-3.1,3,9.063564
-3.1,3,9.269441
-3.35,8,9.30624
-1.75,15,9.357007
-3.15,4,9.388457
4.45,4,9.418544
3.7,9,9.459106
-3.1,3,9.488218
4.3,5,9.522147
3.55,10,9.558677
-3.05,2,9.583452
4.45,4,9.612521
-3.2,5,9.642051
3.85,8,9.676544
-3.1,3,9.700409
4.0,7,9.730884
-3.2,5,9.759158
-1.75,15,9.79946
-3.0,1,9.820173
-3.0,1,9.84037
-3.45,10,9.872964
4.0,7,9.909868
-3.05,2,9.93124
-1.75,15,9.978767
-3.6,13,10.024845
-1.75,15,10.0683
-3.25,6,10.098997
-3.15,4,10.128742
-3.1,3,10.160483
-3.0,1,10.189187
4.3,5,10.219061
-3.45,10,10.26041
4.15,6,10.297853
-3.05,2,10.326338
-3.6,13,10.372734
-3.4,9,10.409713
-3.0,1,10.436102
-3.0,1,10.465034
-3.0,1,10.489355
4.6,3,10.515241
4.0,7,10.54838
4.45,4,10.579512
3.55,10,10.786494
-1.75,15,10.843505
-1.75,15,10.889649
3.55,10,10.936216
4.3,5,10.971062
3.85,8,11.008104
-3.45,10,11.045962
-3.2,5,11.08318
-1.75,15,11.140355
-3.2,5,11.175612
3.55,10,11.216667
3.7,9,11.258643
-3.1,3,11.285692
-3.5,11,11.327337
-1.75,15,11.372924
3.85,8,11.407259
4.9,1,11.430195
3.55,10,11.471681
-3.15,4,11.497944
4.15,6,11.532073
-3.4,9,11.571349
4.6,3,11.600277
-1.75,15,11.648544
-3.15,4,11.673894
-1.75,15,11.716556
4.15,6,11.755854
3.55,10,11.791296
-3.15,4,11.817056
3.1,13,11.858228
-3.3,7,11.890798
-3.2,5,12.067464
4.75,2,12.096145
-3.7,15,12.143688
-1.75,15,12.186684
3.55,10,12.230316
4.15,6,12.267418
-1.75,15,12.318038
-3.35,8,12.362031
3.7,9,12.402402
-3.25,6,12.437769
3.7,9,12.480491
3.55,10,12.52512
-3.15,4,12.553295
-3.2,5,12.583635
4.45,4,12.614244
4.0,7,12.647925
-3.05,2,12.67181
-3.5,11,12.707846
4.3,5,12.73685
-3.2,5,12.76547
-3.65,14,12.803386
-3.35,8,12.837353
3.7,9,12.875065
-3.35,8,12.909326
-3.0,1,12.933912
-3.4,9,12.965928
-3.25,6,12.997235
3.1,13,13.037876
-3.35,8,13.075137
-3.4,9,13.109742
-3.3,7,13.148808
4.15,6,13.182346
4.3,5,13.212888
3.4,11,13.401399
4.75,2,13.429498
4.45,4,13.45824
-3.05,2,13.483939
3.85,8,13.520787
3.55,10,13.56128
-3.0,1,13.591652
-3.1,3,13.621446
4.15,6,13.655204
-3.25,6,13.686235
4.15,6,13.721226
4.45,4,13.750338
-1.75,15,13.803224
-3.7,15,13.853666
-3.5,11,13.900639
4.45,4,13.926738
-3.25,6,13.961202
-3.65,14,14.011323
4.15,6,14.044781
4.0,7,14.07947
-3.1,3,14.111081
-3.1,3,14.13918
-3.0,1,14.163725
-3.0,1,14.18822
-1.75,15,14.231955
4.45,4,14.261666
-1.75,15,14.305975
3.7,9,14.340577
4.0,7,14.37696
4.15,6,14.409005
3.85,8,14.443389
4.6,3,14.474099
-3.15,4,14.49973
4.15,6,14.528347
-3.2,5,14.556865
4.75,2,14.582522
3.55,10,14.619382
-3.6,13,14.662408
-3.15,4,14.86227
-3.05,2,14.894724
4.0,7,14.928994
-3.2,5,14.962439
4.6,3,14.986704
4.0,7,15.027412
-3.25,6,15.061135
4.9,1,15.088423
-3.7,15,15.13839
-1.75,15,15.185094
4.15,6,15.218463
4.0,7,15.251696
3.7,9,15.294315
-3.55,12,15.338401
-3.25,6,15.375162
-1.75,15,15.427102
4.45,4,15.461875
3.7,9,15.506285
-3.55,12,15.546929
-3.15,4,15.576688
4.15,6,15.611868
-3.1,3,15.64268
4.6,3,15.673156
3.25,12,15.717342
-3.2,5,15.749919
4.0,7,15.783744
3.7,9,15.824994
-3.55,12,15.871857
3.55,10,15.911886
-3.6,13,15.954774
-3.2,5,15.989869
3.25,12,16.031021
-3.05,2,16.058957
3.85,8,16.096078
-3.2,5,16.267581
4.3,5,16.305026
4.0,7,16.335613
3.55,10,16.373737
4.75,2,16.402341
-3.15,4,16.432136
4.15,6,16.464182
-1.75,15,16.512133
-1.75,15,16.55917
3.85,8,16.591767
3.25,12,16.629224
-3.55,12,16.672261
-3.1,3,16.698825
-3.45,10,16.742225
-1.75,15,16.786438
4.3,5,16.816048
4.6,3,16.8439
-1.75,15,16.889831
4.75,2,16.918035
-3.05,2,16.945448
-1.75,15,16.994216
-3.0,1,17.014762
-1.75,15,17.062154
4.75,2,17.087917
-3.15,4,17.116845
3.85,8,17.151473
4.0,7,17.185545
-3.3,7,17.221148
4.3,5,17.253782
4.3,5,17.281883
3.55,10,17.319683
-3.15,4,17.347288
4.75,2,17.374943
4.45,4,17.400051
4.45,4,17.430682
4.45,4,17.460504
4.15,6,17.63649
3.55,10,17.673991
-3.35,8,17.706286
4.3,5,17.735682
-1.75,15,17.778648
4.6,3,17.80293
3.4,11,17.840151
3.4,11,17.878775
-3.3,7,17.909112
-3.65,14,17.95162
4.9,1,17.979899
4.3,5,18.01103
-3.25,6,18.042167
4.6,3,18.067298
4.6,3,18.096122
3.85,8,18.130375
3.85,8,18.166103
3.85,8,18.207232
-3.0,1,18.231663
3.85,8,18.277399
-3.15,4,18.309354
4.3,5,18.345879
4.0,7,18.383931
4.45,4,18.421043
4.6,3,18.455508
4.0,7,18.496058
4.3,5,18.530631
-3.35,8,18.566402
4.3,5,18.597594
-3.2,5,18.627876
4.6,3,18.657564
3.4,11,18.696588
4.75,2,18.724388
4.3,5,18.755184
-3.15,4,18.78224
-3.35,8,18.815534
-3.25,6,18.850853
-3.5,11,18.887549
-3.45,10,18.922635
4.15,6,18.954345
3.7,9,19.127604
-1.75,15,19.175694
4.6,3,19.198395
4.6,3,19.222046
-3.2,5,19.24878
4.3,5,19.279948
3.1,13,19.327417
-3.5,11,19.370292
3.85,8,19.410109
3.4,11,19.446457
-3.45,10,19.481153
3.4,11,19.516823
3.25,12,19.558624
4.75,2,19.582001
3.85,8,19.616101
4.15,6,19.653151
-3.15,4,19.678279
-1.75,15,19.720701
-3.3,7,19.752977
4.15,6,19.780412
3.7,9,19.81473
-1.75,15,19.85565
-3.0,1,19.878262
-3.55,12,19.918854
-1.75,15,19.971639
4.3,5,20.007888
-3.15,4,20.040581
4.15,6,20.076725
-3.5,11,20.119629
-3.25,6,20.159132
-3.3,7,20.192172
4.45,4,20.383358
4.15,6,20.418124
-3.7,15,20.467653
-1.75,15,20.513017
-3.3,7,20.547388
3.25,12,20.593608
4.6,3,20.619454
4.15,6,20.656422
-1.75,15,20.704379
4.6,3,20.733037
3.85,8,20.76523
3.85,8,20.797222
-1.75,15,20.841241
4.75,2,20.862255
-1.75,15,20.905505
3.4,11,20.945238
-3.55,12,20.98614
3.1,13,21.029953
4.0,7,21.066018
4.3,5,21.097398
4.45,4,21.125334
3.1,13,21.179948
3.7,9,21.218567
-3.05,2,21.245523
4.3,5,21.277321
-1.75,15,21.317054
3.85,8,21.35297
-1.75,15,21.396466
-1.75,15,21.612056
4.6,3,21.649096
-1.75,15,21.704859
-1.75,15,21.757004
-1.75,15,21.808275
-3.35,8,21.845404
-3.5,11,21.888637
4.45,4,21.914832
4.45,4,21.955203
3.25,12,22.001065
3.85,8,22.042769
3.7,9,22.076786
-3.15,4,22.106515
3.55,10,22.143144
3.7,9,22.176659
-1.75,15,22.222591
-3.3,7,22.256623
3.25,12,22.298862
-3.2,5,22.328995
4.0,7,22.358275
4.75,2,22.385625
4.0,7,22.417432
-1.75,15,22.462375
4.6,3,22.491074
4.15,6,22.52247
4.3,5,22.550881
-3.2,5,22.578209
3.4,11,22.617095
-1.75,15,22.66261
-3.6,13,22.847401
-1.75,15,22.889789
-3.55,12,22.93294
-3.15,4,22.966356
4.15,6,23.003937
4.15,6,23.042077
4.45,4,23.074697
-1.75,15,23.123517
-3.05,2,23.154483
3.85,8,23.200095
4.0,7,23.240986
3.25,12,23.286686
3.55,10,23.327634
3.4,11,23.372258
4.45,4,23.400911
3.7,9,23.436349
4.6,3,23.46143
4.0,7,23.495718
-1.75,15,23.546922
-3.25,6,23.580056
-3.25,6,23.612057
-3.35,8,23.643987
-3.15,4,23.673329
-3.25,6,23.702078
4.45,4,23.731483
-3.5,11,23.770738
4.75,2,23.794545
4.45,4,23.823383
3.7,9,23.856529
3.7,9,23.886993
-1.75,15,23.935343
4.6,3,23.962412
4.15,6,23.993522
-3.4,9,24.183578
-3.4,9,24.218918
-3.45,10,24.258524
4.15,6,24.290661
3.7,9,24.325843
4.3,5,24.356076
-3.0,1,24.377024
4.75,2,24.401594
4.6,3,24.430709
4.6,3,24.457602
4.15,6,24.490261
-3.7,15,24.535623
3.85,8,24.567361
4.15,6,24.605196
3.25,12,24.65157
4.3,5,24.681689
3.55,10,24.722839
4.75,2,24.747408
4.6,3,24.776783
3.85,8,24.812833
3.1,13,24.861061
-3.4,9,24.89667
4.3,5,24.935911
4.6,3,24.972047
-3.45,10,25.01764
-3.6,13,25.062274
4.3,5,25.096676
3.7,9,25.138387
4.75,2,25.169263
4.0,7,25.207093
3.4,11,25.254194
4.15,6,25.290226
4.3,5,25.318744
-1.75,15,25.37624
4.0,7,25.415888
4.15,6,25.444645
-3.1,3,25.627818
-3.3,7,25.665513
-3.35,8,25.702086
-3.35,8,25.735926
-1.75,15,25.779295
4.75,2,25.803369
-3.15,4,25.831811
-3.45,10,25.86727
-3.45,10,25.903347
3.85,8,25.935546
3.4,11,25.9725
3.55,10,26.006808
4.6,3,26.029108
-3.7,15,26.073014
3.85,8,26.107919
-3.15,4,26.143032
4.15,6,26.177049
4.75,2,26.203257
-1.75,15,26.253696
4.45,4,26.285051
3.7,9,26.327076
4.45,4,26.362928
3.55,10,26.399776
-1.75,15,26.4522
-3.35,8,26.495011
4.6,3,26.52974
4.6,3,26.572291
4.3,5,26.616746
3.85,8,26.668051
4.3,5,26.708393
4.45,4,26.744816
3.25,12,26.79084
4.0,7,26.830515
4.45,4,26.860904
4.0,7,26.898299
3.7,9,27.10682
4.3,5,27.139462
-3.0,1,27.160544
3.7,9,27.198166
3.85,8,27.231559
4.45,4,27.261046
4.45,4,27.287934
-1.75,15,27.330349
3.55,10,27.371314
-1.75,15,27.41976
4.6,3,27.445411
-3.5,11,27.490553
-3.6,13,27.529882
4.45,4,27.557895
4.6,3,27.583699
4.15,6,27.615375
-3.3,7,27.65131
4.6,3,27.6842
3.85,8,27.7251
3.7,9,27.760997
-3.35,8,27.794369
4.0,7,27.833632
3.85,8,27.880984
4.6,3,27.908679
-3.05,2,27.935138
3.7,9,27.973361
3.85,8,28.008015
4.3,5,28.043368
-1.75,15,28.090435
-1.75,15,28.13772
4.45,4,28.169207
3.85,8,28.20941
3.85,8,28.249651
3.7,9,28.299342
4.6,3,28.491029
3.85,8,28.53359
4.45,4,28.567793
3.1,13,28.612329
4.15,6,28.643247
4.75,2,28.671347
3.85,8,28.707402
4.6,3,28.733136
4.15,6,28.761926
4.0,7,28.792644
3.55,10,28.824858
-1.75,15,28.864437
3.7,9,28.90209
3.85,8,28.933758
4.6,3,28.957404
4.6,3,28.981843
4.15,6,29.010765
-3.65,14,29.051635
4.75,2,29.079314
4.0,7,29.112265
4.45,4,29.14284
3.7,9,29.176599
3.55,10,29.212926
-1.75,15,29.261377
4.45,4,29.292593
4.6,3,29.320318
-3.55,12,29.362803
3.4,11,29.408956
4.3,5,29.439696
-3.15,4,29.470382
3.7,9,29.513731
4.15,6,29.548002
4.15,6,29.584784
4.45,4,29.616991
4.45,4,29.645968
4.6,3,29.676482
4.6,3,29.705062
4.6,3,29.731445
4.6,3,29.761437
4.45,4,29.949228
4.75,2,29.97598
4.3,5,30.009017
4.45,4,30.036734
4.6,3,30.065062
4.3,5,30.098337
3.4,11,30.139074
-3.45,10,30.176762
3.4,11,30.213492
3.7,9,30.250973
3.7,9,30.291267
4.6,3,30.323672
4.15,6,30.351229
-1.75,15,30.395672
4.0,7,30.432086
-3.4,9,30.467529
4.75,2,30.493563
4.0,7,30.523157
3.7,9,30.557121
-1.75,15,30.602387
3.25,12,30.642397
4.0,7,30.676708
4.15,6,30.710298
4.0,7,30.751834
-3.5,11,30.793074
-3.45,10,30.830591
-3.65,14,30.872137
3.85,8,30.907382
4.6,3,30.931751
-1.75,15,30.984859
3.55,10,31.022652
-3.3,7,31.058154
3.7,9,31.262444
4.15,6,31.291528
3.25,12,31.331658
-1.75,15,31.381771
-3.7,15,31.428972
4.15,6,31.462152
4.3,5,31.493796
-3.55,12,31.529961
4.45,4,31.560827
-3.2,5,31.594182
4.0,7,31.64336
-3.5,11,31.700948
4.6,3,31.730355
4.75,2,31.762331
3.55,10,31.806189
3.4,11,31.849835
-3.35,8,31.886523
3.4,11,31.928958
4.6,3,31.955431
-1.75,15,31.999954
3.55,10,32.048453
4.3,5,32.084633
-3.55,12,32.130281
3.7,9,32.175603
4.9,1,32.197014
-3.55,12,32.238788
3.7,9,32.2721
4.0,7,32.303397
4.6,3,32.33112
4.75,2,32.35744
4.15,6,32.391474
4.45,4,32.428893
4.3,5,32.46367
-3.0,1,32.48829
-3.35,8,32.692203
4.75,2,32.721565
-3.25,6,32.752234
4.6,3,32.781644
-3.5,11,32.821947
4.0,7,32.854017
-1.75,15,32.904166
-3.15,4,32.931949
-3.6,13,32.975067
3.55,10,33.01744
4.45,4,33.050033
-3.6,13,33.097633
-1.75,15,33.142602
4.3,5,33.168835
4.3,5,33.196539
4.15,6,33.233404
-3.5,11,33.273852
-3.45,10,33.309086
-3.15,4,33.337801
4.45,4,33.362316
4.45,4,33.388134
4.0,7,33.418915
-1.75,15,33.462822
-1.75,15,33.509001
-3.2,5,33.541759
-3.5,11,33.583383
3.25,12,33.626529
3.7,9,33.661167
4.6,3,33.694428
3.25,12,33.732913
4.6,3,33.757164
3.4,11,33.940727
4.15,6,33.970952
4.0,7,34.012259
4.6,3,34.046429
-3.2,5,34.082318
-1.75,15,34.13602
4.75,2,34.16141
4.45,4,34.188875
4.75,2,34.210007
4.45,4,34.246887
-3.5,11,34.287103
-1.75,15,34.33365
4.6,3,34.362265
-3.7,15,34.410878
4.6,3,34.43975
4.6,3,34.479004
4.45,4,34.520238
4.45,4,34.561978
4.0,7,34.605912
-3.55,12,34.668981
-3.45,10,34.708575
-1.75,15,34.760086
4.3,5,34.790943
-3.6,13,34.832427
-1.75,15,34.873068
4.45,4,34.896504
-3.5,11,34.935198
3.25,12,34.98045
4.3,5,35.013348
4.75,2,35.040874
3.7,9,35.083925
-1.75,15,35.135432
3.85,8,35.177837
3.55,10,35.369041
4.3,5,35.397396
-3.45,10,35.438783
-3.45,10,35.478448
4.15,6,35.511497
-3.55,12,35.550383
-3.65,14,35.591858
-3.4,9,35.625067
2.8,15,35.674186
4.0,7,35.711137
3.7,9,35.754323
3.7,9,35.790908
3.7,9,35.825514
-3.2,5,35.85888
3.85,8,35.891829
4.15,6,35.929696
3.85,8,35.973693
-1.75,15,36.030635
3.7,9,36.070027
3.55,10,36.106012
3.25,12,36.147599
4.75,2,36.176356
3.4,11,36.218827
4.0,7,36.25114
-1.75,15,36.294736
3.85,8,36.329737
4.15,6,36.360058
4.45,4,36.389339
3.1,13,36.586549
4.45,4,36.614639
-1.75,15,36.664628
4.45,4,36.695925
4.15,6,36.729799
3.25,12,36.771295
-3.4,9,36.80373
-3.65,14,36.841987
-3.6,13,36.880588
4.6,3,36.905216
4.15,6,36.933684
4.3,5,36.960929
-3.55,12,36.996538
4.45,4,37.027167
-1.75,15,37.078428
3.85,8,37.11831
-1.75,15,37.168445
4.45,4,37.203542
4.6,3,37.2309
4.0,7,37.269788
3.7,9,37.321069
4.6,3,37.363256
3.85,8,37.401627
4.6,3,37.432203
-3.55,12,37.473201
4.3,5,37.50551
3.7,9,37.543947
4.15,6,37.574231
4.15,6,37.607505
3.7,9,37.649024
3.4,11,37.695528
4.6,3,37.725133
3.7,9,37.90977
-3.2,5,37.936304
4.6,3,37.961135
3.55,10,38.000824
4.6,3,38.029806
3.7,9,38.074613
3.85,8,38.107664
3.25,12,38.150338
3.55,10,38.184311
4.75,2,38.213745
-3.3,7,38.246298
-1.75,15,38.296698
4.75,2,38.324291
3.85,8,38.366937
4.15,6,38.405832
3.55,10,38.440618
4.0,7,38.472549
4.45,4,38.498641
-3.5,11,38.542711
-3.4,9,38.576531
4.0,7,38.61182
4.3,5,38.644536
4.6,3,38.675714
4.15,6,38.706681
-3.6,13,38.757468
3.4,11,38.792559
4.0,7,38.826011
-3.0,1,38.848253
4.45,4,38.877335
-3.5,11,38.916908
4.6,3,38.940832
4.45,4,38.969431
3.7,9,39.003196
3.85,8,39.038202
-3.35,8,39.073583
4.6,3,39.098671
4.0,7,39.133117
-3.65,14,39.338972
3.55,10,39.378783
4.9,1,39.405998
4.6,3,39.43474
3.55,10,39.472088
4.15,6,39.508464
4.45,4,39.542204
4.45,4,39.570915
4.45,4,39.603781
-1.75,15,39.647304
4.0,7,39.682884
-1.75,15,39.728266
4.75,2,39.756325
-3.65,14,39.802866
3.7,9,39.839215
4.0,7,39.871441
-1.75,15,39.918246
4.3,5,39.950898
3.85,8,39.98803
4.9,1,40.011095
-3.5,11,40.051568
-3.6,13,40.090479
4.45,4,40.118024
-3.7,15,40.161747
4.15,6,40.193281
-3.2,5,40.225361
-1.75,15,40.270205
-3.3,7,40.301806
4.9,1,40.326401
4.45,4,40.357685
-3.6,13,40.402397
4.75,2,40.427425
-3.6,13,40.643291
4.45,4,40.677594
4.45,4,40.708654
4.15,6,40.750272
4.75,2,40.778859
4.0,7,40.813323
-3.45,10,40.852583
4.3,5,40.881401
4.45,4,40.907999
4.3,5,40.936951
-3.55,12,40.985047
-3.6,13,41.02846
4.6,3,41.057308
3.7,9,41.091899
4.75,2,41.123092
-1.75,15,41.172524
4.6,3,41.201545
4.15,6,41.234181
3.7,9,41.269264
4.0,7,41.298316
4.75,2,41.326087
4.0,7,41.361243
4.15,6,41.395266
4.3,5,41.422085
4.6,3,41.44927
-3.4,9,41.486185
3.25,12,41.523473
3.25,12,41.563514
4.75,2,41.589473
-3.35,8,41.624935
-3.65,14,41.670456
3.85,8,41.710425
4.15,6,41.74356
3.7,9,41.779452
4.45,4,41.808491
3.4,11,41.851285
-1.75,15,42.070643
4.45,4,42.104901
-3.65,14,42.147487
4.0,7,42.184327
4.45,4,42.220955
-3.2,5,42.260586
-3.35,8,42.302615
-3.35,8,42.342001
-3.3,7,42.374073
-1.75,15,42.421065
4.75,2,42.445072
3.55,10,42.478988
3.4,11,42.523324
4.45,4,42.551546
-3.6,13,42.590572
4.15,6,42.619446
4.15,6,42.657373
4.75,2,42.682547
4.0,7,42.721045
3.85,8,42.757619
3.7,9,42.794902
3.7,9,42.830566
4.45,4,42.858136
3.55,10,42.892362
3.85,8,42.937031
-1.75,15,42.979516
4.75,2,43.005143
3.85,8,43.03944
3.55,10,43.079713
4.45,4,43.106746
3.85,8,43.139604
-3.65,14,43.177963
-3.5,11,43.370745
3.25,12,43.419647
-3.55,12,43.460415
-3.65,14,43.512647
4.75,2,43.538808
-1.75,15,43.582993
-3.25,6,43.615118
4.6,3,43.645887
-3.5,11,43.692115
4.3,5,43.727825
-3.45,10,43.767511
4.0,7,43.801749
4.75,2,43.828564
3.85,8,43.863119
-1.75,15,43.911877
4.0,7,43.953279
4.15,6,43.986513
-3.35,8,44.020467
4.3,5,44.050178
4.3,5,44.079376
-3.5,11,44.11871
4.6,3,44.146234
4.15,6,44.189033
-3.3,7,44.22317
3.4,11,44.264757
4.0,7,44.296309
3.55,10,44.342331
4.0,7,44.375732
3.7,9,44.411683
4.0,7,44.447474
3.55,10,44.483557
4.3,5,44.512713
4.6,3,44.538874
-1.75,15,44.736291
3.4,11,44.77378
3.55,10,44.812228
4.15,6,44.849582
4.45,4,44.873752
3.7,9,44.907907
3.55,10,44.951532
4.6,3,44.978436
4.45,4,45.0083
-1.75,15,45.056403
4.45,4,45.087257
-3.55,12,45.13616
-3.45,10,45.186767
3.55,10,45.23167
3.55,10,45.276133
4.75,2,45.303956
4.45,4,45.332508
4.75,2,45.358483
3.85,8,45.40172
4.15,6,45.439723
3.85,8,45.485751
4.9,1,45.509041
4.75,2,45.539399
-1.75,15,45.584654
3.85,8,45.619353
4.3,5,45.652377
4.6,3,45.683606
3.4,11,45.726918
-1.75,15,45.772564
4.75,2,45.796099
3.1,13,45.840136
4.6,3,45.86725
4.6,3,45.893332
4.45,4,45.922392
4.45,4,45.946493
-1.75,15,46.151556
3.7,9,46.188464
-3.7,15,46.232484
4.75,2,46.258672
4.15,6,46.288918
4.0,7,46.320549
4.3,5,46.345767
4.0,7,46.377933
4.15,6,46.413789
3.85,8,46.446468
-3.55,12,46.490222
4.15,6,46.522659
4.75,2,46.548427
4.3,5,46.589093
4.3,5,46.626157
-1.75,15,46.678809
-3.55,12,46.727497
-3.5,11,46.768297
4.3,5,46.802553
-3.55,12,46.846609
3.7,9,46.88116
4.75,2,46.908872
4.15,6,46.941067
3.85,8,46.977323
-3.4,9,47.011241
4.45,4,47.041518
-3.3,7,47.072452
4.75,2,47.101038
-3.55,12,47.142051
4.75,2,47.169554
-3.5,11,47.20768
-3.55,12,47.245798
4.75,2,47.270358
3.7,9,47.309046
