#{"t_start": 1787939251.317701, "env_id": "None"}
r,l,t
-3.15,4,3.13674
-3.3,7,3.176243
3.4,11,3.223913
-3.15,4,3.257275
-3.45,10,3.300573
-3.1,3,3.329695
3.7,9,3.365202
4.0,7,3.397087
-3.0,1,3.419919
-3.0,1,3.4426
-3.25,6,3.473188
-3.0,1,3.499052
-3.1,3,3.527089
4.0,7,3.56731
-3.05,2,3.598176
4.0,7,3.638218
-3.0,1,3.665044
-3.65,14,3.717879
3.55,10,3.764097
-3.05,2,3.794807
-3.15,4,3.825186
4.9,1,3.851853
-3.1,3,4.050973
-3.1,3,4.083244
-3.05,2,4.108639
-3.0,1,4.13033
3.85,8,4.164662
-3.05,2,4.190156
-3.1,3,4.219245
-3.0,1,4.24351
2.8,15,4.288853
-3.0,1,4.310836
-3.05,2,4.335844
-3.0,1,4.35623
-3.35,8,4.39349
4.6,3,4.424227
-3.1,3,4.450898
-3.3,7,4.482164
-3.35,8,4.513355
-3.3,7,4.54388
-3.25,6,4.57475
-3.1,3,4.603359
-3.05,2,4.625466
-3.1,3,4.656322
-3.4,9,4.693106
4.6,3,4.722898
-3.1,3,4.751791
4.3,5,4.78463
-3.0,1,4.804604
-3.05,2,4.828466
-3.65,14,4.871581
-3.3,7,4.904187
4.9,1,4.92546
-3.1,3,4.951568
-3.05,2,4.98154
-3.15,4,5.010487
-1.75,15,5.060538
4.75,2,5.086002
-3.45,10,5.131474
-3.15,4,5.159676
4.3,5,5.192404
3.7,9,5.238381
-3.05,2,5.27241
3.4,11,5.320107
-3.0,1,5.351946
-3.0,1,5.373721
-3.05,2,5.40016
-3.15,4,5.432842
-3.15,4,5.463619
-3.05,2,5.488956
-3.45,10,5.526556
3.25,12,5.572313
-3.05,2,5.605573
-3.45,10,5.647338
-3.2,5,5.678182
-3.05,2,5.86977
-3.05,2,5.893241
-1.75,15,5.93785
-3.1,3,5.964766
-3.1,3,5.9936
-3.2,5,6.020817
-3.25,6,6.052597
-3.05,2,6.076854
-1.75,15,6.121874
-3.25,6,6.15489
-3.5,11,6.196256
-3.1,3,6.227183
-3.15,4,6.259297
-1.75,15,6.3161
-3.45,10,6.368109
4.15,6,6.404732
-3.05,2,6.431179
-3.15,4,6.463754
-3.1,3,6.492785
-3.25,6,6.52561
3.4,11,6.566133
-3.0,1,6.58949
-3.55,12,6.634866
-3.05,2,6.660949
-3.05,2,6.688218
-3.2,5,6.720227
-3.0,1,6.741761
4.0,7,6.781792
-3.15,4,6.809216
-3.3,7,6.842652
-3.05,2,6.869211
4.6,3,6.897432
-3.25,6,6.92677
4.75,2,6.95365
-3.0,1,6.976224
4.9,1,6.998353
-3.15,4,7.028035
-3.0,1,7.054716
-3.1,3,7.082445
4.3,5,7.114801
-3.25,6,7.147449
-3.2,5,7.181881
-3.1,3,7.210813
-3.0,1,7.240746
-3.15,4,7.274371
4.0,7,7.315072
-3.05,2,7.342674
-3.5,11,7.380181
-3.45,10,7.418463
-1.75,15,7.613435
-3.15,4,7.646017
-3.3,7,7.685286
-3.0,1,7.706697
-3.25,6,7.746292
-3.0,1,7.770865
-3.25,6,7.803382
-3.05,2,7.831024
4.0,7,7.865704
-3.25,6,7.896431
4.0,7,7.929064
-3.65,14,7.969557
3.7,9,8.003108
-3.25,6,8.033018
-3.0,1,8.061515
-3.25,6,8.099322
-3.15,4,8.128296
-3.05,2,8.154271
-3.2,5,8.187956
-3.15,4,8.215677
-3.05,2,8.239922
-3.2,5,8.276394
-3.15,4,8.308271
-1.75,15,8.357272
-3.0,1,8.383186
-3.15,4,8.413062
-3.15,4,8.448066
-3.0,1,8.479008
-3.0,1,8.506874
-3.05,2,8.537816
4.45,4,8.570921
4.6,3,8.608326
-3.5,11,8.65792
4.6,3,8.689957
-3.0,1,8.720186
4.45,4,8.750356
-3.05,2,8.781631
4.15,6,8.818972
4.0,7,8.853491
-3.05,2,8.875583
-3.25,6,8.906388
4.75,2,8.931828
-3.0,1,8.955437
-3.25,6,8.983778
-3.3,7,9.024304
4.6,3,9.051923
-3.05,2,9.075148
4.15,6,9.107289
-3.25,6,9.140308
-3.15,4,9.169182
-3.5,11,9.21048
4.45,4,9.240481
-3.1,3,9.267147
4.6,3,9.298771
-3.1,3,9.476664
3.85,8,9.517545
4.15,6,9.552517
-3.6,13,9.596951
-1.75,15,9.654407
4.9,1,9.677157
-3.2,5,9.704317
-3.1,3,9.738289
4.3,5,9.771164
-3.05,2,9.797335
-3.05,2,9.825244
-3.15,4,9.85504
4.3,5,9.88552
3.4,11,9.924194
-3.15,4,9.957543
-3.1,3,9.986852
-3.2,5,10.017188
-3.0,1,10.046063
-3.0,1,10.072968
4.75,2,10.10081
3.25,12,10.14866
-3.0,1,10.170604
3.55,10,10.207319
3.7,9,10.243733
-1.75,15,10.289651
-3.6,13,10.339297
-3.0,1,10.369935
-1.75,15,10.430837
-3.2,5,10.460998
-3.3,7,10.497851
-3.0,1,10.517318
-3.7,15,10.562142
4.6,3,10.589471
4.3,5,10.618159
-3.6,13,10.658052
4.6,3,10.685783
-3.25,6,10.716096
-3.0,1,10.739086
4.9,1,10.759665
-3.0,1,10.783262
4.6,3,10.81001
-3.3,7,10.843514
-3.15,4,10.876147
-3.45,10,11.054284
-3.05,2,11.08083
-1.75,15,11.129456
4.3,5,11.16497
-3.05,2,11.19382
-3.1,3,11.220299
-3.05,2,11.246998
4.45,4,11.272102
4.3,5,11.300352
4.0,7,11.331433
-3.25,6,11.363875
3.25,12,11.41081
4.3,5,11.441788
-3.1,3,11.473209
-1.75,15,11.533028
-3.05,2,11.563652
-3.0,1,11.590831
3.4,11,11.633299
3.55,10,11.670207
-3.5,11,11.705776
-3.6,13,11.748413
4.6,3,11.774703
4.15,6,11.812749
-3.05,2,11.837029
4.9,1,11.862856
-3.4,9,11.895598
-3.15,4,11.920022
-3.35,8,11.953341
4.0,7,11.989256
4.3,5,12.017891
-3.05,2,12.040297
-3.7,15,12.085563
-3.0,1,12.107626
4.0,7,12.142997
4.0,7,12.176644
-3.2,5,12.204612
-3.0,1,12.22574
3.55,10,12.261969
-3.0,1,12.283148
-3.1,3,12.308332
-3.6,13,12.348248
-3.15,4,12.374626
-3.1,3,12.408467
-3.0,1,12.429629
-3.0,1,12.45566
-3.1,3,12.647053
-3.5,11,12.686932
3.85,8,12.7265
-3.25,6,12.756544
2.95,14,12.801353
-3.65,14,12.843486
-3.35,8,12.878893
3.55,10,12.914901
-3.4,9,12.952641
-3.0,1,12.978861
-3.2,5,13.009921
-3.65,14,13.061419
3.7,9,13.103928
4.3,5,13.137117
-3.15,4,13.17494
-3.05,2,13.201611
-3.2,5,13.240621
-3.0,1,13.276451
-3.0,1,13.305557
-3.5,11,13.345612
-3.15,4,13.373586
4.15,6,13.414666
3.7,9,13.455739
-3.45,10,13.499567
-3.1,3,13.522625
3.4,11,13.562713
4.15,6,13.59334
-3.0,1,13.619238
-3.2,5,13.653203
-3.15,4,13.688298
-3.0,1,13.719518
-3.1,3,13.74639
-3.05,2,13.771593
-3.1,3,13.800693
3.55,10,13.835864
-3.35,8,13.869668
-3.0,1,13.893109
4.15,6,13.921524
-3.05,2,13.946799
4.0,7,13.976372
-3.05,2,14.002196
-3.15,4,14.029105
4.75,2,14.056273
-3.0,1,14.078874
-3.05,2,14.105446
-3.0,1,14.130461
-1.75,15,14.326457
-3.1,3,14.3537
-3.35,8,14.386027
-3.25,6,14.417592
-3.15,4,14.444815
-3.0,1,14.47151
-3.1,3,14.500629
-3.35,8,14.535096
4.45,4,14.56555
3.4,11,14.605752
-3.3,7,14.649642
-3.1,3,14.680239
-3.2,5,14.709581
-3.05,2,14.737604
-3.1,3,14.764738
3.7,9,14.802903
-3.35,8,14.836199
-3.1,3,14.8658
-3.15,4,14.900167
4.45,4,14.92799
-3.05,2,14.951758
-3.2,5,14.979167
3.7,9,15.014603
-3.1,3,15.042251
-3.0,1,15.074511
4.75,2,15.107226
3.7,9,15.146471
-3.0,1,15.169311
-3.1,3,15.197588
-3.0,1,15.219294
-3.0,1,15.239824
-3.0,1,15.26185
-3.15,4,15.290376
-3.0,1,15.316907
-3.1,3,15.345886
-3.15,4,15.373912
-3.25,6,15.409253
3.1,13,15.450562
-3.1,3,15.476301
-3.05,2,15.499458
-3.0,1,15.520387
3.55,10,15.559649
-3.05,2,15.586011
-3.05,2,15.612748
-3.15,4,15.644446
-3.0,1,15.672019
-3.05,2,15.699052
-3.45,10,15.736518
-3.05,2,15.76211
3.7,9,15.800508
-3.0,1,15.830862
4.9,1,15.860615
4.15,6,15.889529
4.15,6,15.920166
-3.6,13,15.965125
4.45,4,16.155517
-3.05,2,16.180721
-3.1,3,16.208343
-3.4,9,16.246558
-3.15,4,16.274556
4.75,2,16.304644
-3.05,2,16.336603
3.85,8,16.376638
-1.75,15,16.430932
-3.25,6,16.464962
-3.35,8,16.503259
-3.35,8,16.540268
-3.1,3,16.57471
-3.0,1,16.600575
4.6,3,16.630508
4.6,3,16.656482
-3.35,8,16.691189
3.55,10,16.728481
4.15,6,16.756737
-3.6,13,16.797088
-3.45,10,16.832059
3.7,9,16.863761
-3.35,8,16.894051
4.45,4,16.923485
-3.25,6,16.954236
-3.1,3,16.980301
-3.1,3,17.005026
-3.6,13,17.041369
4.45,4,17.07727
-3.3,7,17.111525
-3.15,4,17.14009
3.25,12,17.180963
4.3,5,17.213598
-3.65,14,17.255941
-3.0,1,17.286754
-3.35,8,17.324927
-3.0,1,17.348794
-3.15,4,17.377086
-3.35,8,17.407323
4.45,4,17.436029
-3.05,2,17.457602
-3.05,2,17.48367
3.85,8,17.519229
-3.1,3,17.702304
4.3,5,17.74018
-3.0,1,17.763802
-3.0,1,17.78962
-3.0,1,17.814597
4.45,4,17.844488
-3.3,7,17.881055
4.6,3,17.906336
-3.05,2,17.936412
-3.15,4,17.968616
-3.2,5,18.000835
-3.0,1,18.030672
-3.05,2,18.055726
-3.3,7,18.089503
-3.65,14,18.139669
3.85,8,18.173564
-3.2,5,18.206964
-3.5,11,18.242097
4.15,6,18.27147
-3.3,7,18.30482
-3.05,2,18.333334
-3.1,3,18.361693
-3.25,6,18.390512
-3.15,4,18.417047
3.25,12,18.454022
-3.5,11,18.490615
3.4,11,18.528567
-3.05,2,18.552843
4.75,2,18.576853
-3.15,4,18.603656
-3.15,4,18.634981
-3.3,7,18.666058
-3.2,5,18.695666
-3.3,7,18.726338
-3.1,3,18.752254
3.85,8,18.788654
-3.1,3,18.81332
-3.35,8,18.846814
-3.35,8,18.878952
4.15,6,18.91234
-3.0,1,18.934347
-3.35,8,18.965686
-3.55,12,19.006144
-3.05,2,19.030259
-3.0,1,19.057549
-3.55,12,19.097659
-3.0,1,19.122852
-3.2,5,19.154989
-3.3,7,19.340999
-3.35,8,19.379357
-3.0,1,19.40358
4.45,4,19.437694
-3.6,13,19.482769
-3.0,1,19.514953
-1.75,15,19.57142
4.45,4,19.606752
4.0,7,19.643082
3.7,9,19.683144
-3.1,3,19.715706
4.6,3,19.74078
4.15,6,19.772644
4.3,5,19.811197
-3.0,1,19.837278
-3.1,3,19.869726
3.85,8,19.905285
-3.1,3,19.929389
-3.0,1,19.950053
3.7,9,19.98952
-3.0,1,20.013024
-3.45,10,20.051508
4.0,7,20.087563
3.55,10,20.12478
-3.05,2,20.152641
4.45,4,20.180434
-3.2,5,20.21312
4.6,3,20.23945
-3.15,4,20.268553
-3.4,9,20.302992
-3.65,14,20.352648
-3.45,10,20.389556
-3.3,7,20.423117
-3.0,1,20.450291
4.15,6,20.485792
3.4,11,20.526143
3.85,8,20.560854
4.15,6,20.595335
-3.25,6,20.631922
-3.2,5,20.662488
-3.45,10,20.704355
-3.1,3,20.735573
-3.1,3,20.765758
-3.0,1,20.790698
-3.15,4,21.000512
-3.15,4,21.027313
-1.75,15,21.076505
4.15,6,21.116089
-3.2,5,21.147678
4.75,2,21.172356
4.0,7,21.212606
3.7,9,21.251539
-3.15,4,21.279174
-3.3,7,21.313987
2.95,14,21.357387
-3.45,10,21.3968
4.3,5,21.42206
-3.5,11,21.462375
-3.0,1,21.483913
4.15,6,21.514714
4.3,5,21.54644
-1.75,15,21.588333
4.3,5,21.615466
-3.4,9,21.655349
-3.55,12,21.69579
-3.0,1,21.725491
-3.55,12,21.767746
4.15,6,21.799211
-3.4,9,21.837483
-3.15,4,21.866809
3.25,12,21.904919
4.3,5,21.930518
3.55,10,21.966911
-3.4,9,22.002423
-3.25,6,22.035206
3.4,11,22.074035
-3.15,4,22.099503
-3.05,2,22.125269
-3.15,4,22.152506
4.6,3,22.181055
-3.15,4,22.352116
4.15,6,22.393419
-3.2,5,22.428334
3.85,8,22.465878
-3.05,2,22.491072
3.85,8,22.534895
4.15,6,22.568535
4.45,4,22.604676
4.45,4,22.637504
4.3,5,22.675435
-3.05,2,22.705449
-3.05,2,22.734356
-3.1,3,22.766894
4.6,3,22.800899
-3.25,6,22.834861
-1.75,15,22.893714
-3.5,11,22.931253
-3.35,8,22.968877
3.55,10,23.007208
-3.2,5,23.041859
3.25,12,23.086265
4.15,6,23.130201
3.1,13,23.171234
-3.4,9,23.208008
-3.0,1,23.232778
-3.0,1,23.256204
3.1,13,23.297575
3.55,10,23.337865
-3.35,8,23.371121
-3.2,5,23.399131
-3.35,8,23.433534
-3.3,7,23.465391
-3.15,4,23.492138
-3.15,4,23.519173
-1.75,15,23.561872
-3.05,2,23.587023
-3.25,6,23.621519
-3.0,1,23.645205
-1.75,15,23.690085
-3.5,11,23.88166
-3.6,13,23.935898
-3.3,7,23.968938
3.1,13,24.007884
-3.55,12,24.049612
-3.1,3,24.078466
-3.0,1,24.101578
-3.1,3,24.131354
-3.15,4,24.161573
3.4,11,24.199304
4.45,4,24.226247
-3.15,4,24.256385
-3.15,4,24.284813
-3.1,3,24.313513
3.4,11,24.35605
3.55,10,24.395713
-3.0,1,24.418281
-3.15,4,24.444375
-3.3,7,24.475487
-3.35,8,24.511149
-3.5,11,24.548841
-3.15,4,24.573888
4.3,5,24.603116
4.15,6,24.637474
4.0,7,24.672263
-3.2,5,24.703171
4.3,5,24.735309
-3.25,6,24.76503
-3.45,10,24.800315
-3.25,6,24.828947
-3.05,2,24.852295
-3.35,8,24.888374
3.85,8,24.927939
-3.45,10,24.96633
-3.05,2,24.990794
-3.45,10,25.028232
3.25,12,25.071122
-3.7,15,25.276964
4.3,5,25.303804
4.0,7,25.337323
-3.15,4,25.363477
-3.5,11,25.403787
-3.05,2,25.429564
-3.05,2,25.452992
-3.25,6,25.487097
-3.05,2,25.522112
-3.3,7,25.559648
-3.0,1,25.581356
-3.6,13,25.624581
-3.15,4,25.655283
3.1,13,25.702442
-3.3,7,25.741002
4.45,4,25.768241
-3.5,11,25.804866
4.3,5,25.84557
-3.15,4,25.874909
-3.35,8,25.910479
3.4,11,25.949106
-3.15,4,25.977663
-3.2,5,26.007494
-3.05,2,26.031049
-3.1,3,26.061986
-3.0,1,26.087239
-3.0,1,26.110156
-3.0,1,26.132463
-3.2,5,26.164202
-3.25,6,26.196254
-3.0,1,26.220756
-3.25,6,26.253274
3.85,8,26.28689
4.45,4,26.314973
3.7,9,26.348761
3.7,9,26.388424
-3.1,3,26.420181
4.6,3,26.447772
-3.1,3,26.47705
-3.25,6,26.5164
4.0,7,26.550242
-3.5,11,26.589411
4.6,3,26.624222
-3.05,2,26.656142
4.45,4,26.685884
3.85,8,26.718816
3.85,8,26.902433
-3.0,1,26.925695
-3.0,1,26.948277
3.85,8,26.981117
-3.0,1,27.004723
-3.25,6,27.03372
4.45,4,27.063659
4.3,5,27.090955
-3.2,5,27.120911
-3.45,10,27.162964
-3.0,1,27.186805
4.6,3,27.217625
3.4,11,27.267603
-3.05,2,27.290633
4.15,6,27.327157
-3.05,2,27.35293
4.3,5,27.388527
-3.15,4,27.419181
-3.15,4,27.450732
-3.0,1,27.480006
-3.05,2,27.514099
-3.45,10,27.561551
-3.25,6,27.598844
-3.1,3,27.627763
4.3,5,27.668218
3.7,9,27.703681
4.6,3,27.730474
4.3,5,27.759047
4.3,5,27.789258
4.3,5,27.81952
-3.6,13,27.867862
4.75,2,27.89482
-3.35,8,27.929507
-3.25,6,27.956323
-3.4,9,27.993388
-3.6,13,28.033678
-3.5,11,28.070255
-3.35,8,28.107399
-3.05,2,28.132891
-3.3,7,28.1655
-3.1,3,28.19408
4.6,3,28.227568
3.7,9,28.262346
-3.45,10,28.301867
3.85,8,28.338325
-3.25,6,28.372151
4.6,3,28.610094
-3.15,4,28.639169
-3.1,3,28.686423
4.15,6,28.733488
-3.45,10,28.78318
-3.1,3,28.811924
-3.65,14,28.868795
-3.15,4,28.900607
4.6,3,28.930476
-3.1,3,28.958121
-3.15,4,28.985066
-3.25,6,29.021917
-3.15,4,29.049829
4.0,7,29.08375
-3.2,5,29.114906
3.7,9,29.153018
-3.3,7,29.188446
4.3,5,29.218874
-3.2,5,29.247087
-3.4,9,29.281949
-3.35,8,29.319667
4.45,4,29.350272
4.45,4,29.378009
3.4,11,29.414159
4.0,7,29.451024
4.45,4,29.480774
-3.0,1,29.508236
-3.1,3,29.532364
4.15,6,29.568297
-3.55,12,29.612895
-3.0,1,29.636411
-3.4,9,29.679688
-3.2,5,29.715538
-3.35,8,29.748457
4.75,2,29.7816
-3.3,7,29.819161
4.0,7,29.860816
4.3,5,29.894623
-3.4,9,29.933832
3.25,12,29.981335
4.6,3,30.006182
-3.15,4,30.034947
-3.35,8,30.068981
4.6,3,30.095579
-3.4,9,30.28855
4.3,5,30.319534
-3.0,1,30.344591
4.3,5,30.383078
-3.0,1,30.413587
4.6,3,30.444319
4.15,6,30.475538
4.75,2,30.503625
-3.2,5,30.536044
4.6,3,30.567352
3.55,10,30.604705
4.6,3,30.630254
-3.35,8,30.668311
4.3,5,30.698932
-3.2,5,30.73476
-3.15,4,30.767077
3.4,11,30.804171
-3.25,6,30.83652
3.4,11,30.880105
4.45,4,30.910031
-3.25,6,30.939836
4.45,4,30.970069
-3.25,6,31.001226
-3.1,3,31.026613
-3.0,1,31.053174
4.3,5,31.082303
4.15,6,31.111248
3.55,10,31.147459
-3.0,1,31.175345
4.45,4,31.202298
-3.2,5,31.233078
-3.0,1,31.254687
-3.1,3,31.281215
4.15,6,31.312761
4.0,7,31.346623
3.25,12,31.384795
4.6,3,31.40786
2.95,14,31.455337
4.45,4,31.48563
4.0,7,31.52084
3.55,10,31.56458
-3.4,9,31.60446
-3.2,5,31.633082
4.15,6,31.668145
3.85,8,31.702036
4.45,4,31.72794
-3.1,3,31.919955
-3.0,1,31.952185
3.1,13,31.997806
4.15,6,32.036225
-3.15,4,32.067892
4.3,5,32.108127
4.3,5,32.143591
4.15,6,32.181169
3.4,11,32.23365
-3.1,3,32.26435
-3.15,4,32.297681
-3.15,4,32.324235
-3.35,8,32.360632
3.85,8,32.393823
-3.15,4,32.42026
3.7,9,32.453394
-3.35,8,32.485362
-3.05,2,32.509214
3.25,12,32.548506
3.4,11,32.592019
4.75,2,32.619384
3.7,9,32.663652
4.3,5,32.693434
3.7,9,32.733999
3.7,9,32.76685
4.6,3,32.792412
-3.0,1,32.821604
4.15,6,32.853822
4.0,7,32.892161
-3.0,1,32.917903
-3.15,4,32.945409
-3.0,1,32.967293
3.7,9,33.003532
4.15,6,33.03257
-3.2,5,33.068965
4.45,4,33.099166
-3.15,4,33.129736
3.85,8,33.173119
3.7,9,33.210784
-3.15,4,33.239654
3.85,8,33.280122
4.15,6,33.309978
3.55,10,33.515141
-3.0,1,33.548197
-3.4,9,33.588122
-3.45,10,33.625955
3.55,10,33.666266
3.85,8,33.703171
3.7,9,33.743308
3.85,8,33.78118
-3.3,7,33.813584
4.3,5,33.844444
3.85,8,33.881839
4.45,4,33.918039
-3.05,2,33.943249
4.3,5,33.970757
-3.0,1,33.995082
-3.05,2,34.018568
4.15,6,34.04884
-3.15,4,34.073802
-3.0,1,34.096569
4.6,3,34.119257
4.15,6,34.147763
-3.25,6,34.174938
-3.4,9,34.211462
4.45,4,34.240354
-3.65,14,34.283094
-3.4,9,34.31969
-3.15,4,34.343992
4.6,3,34.369138
-3.2,5,34.400388
4.0,7,34.432552
-3.2,5,34.464295
-3.2,5,34.496892
3.85,8,34.535576
4.15,6,34.571781
-3.35,8,34.615334
3.85,8,34.653377
-3.4,9,34.688029
4.15,6,34.722437
4.0,7,34.760714
-3.6,13,34.81352
-3.05,2,34.839173
4.15,6,34.871736
3.4,11,35.140121
3.7,9,35.184516
4.0,7,35.237343
3.4,11,35.289221
-3.25,6,35.328012
-3.1,3,35.362534
-3.0,1,35.388942
-3.4,9,35.425798
-3.05,2,35.449126
4.6,3,35.480686
-3.25,6,35.514795
3.7,9,35.553122
4.6,3,35.579897
3.85,8,35.612007
3.55,10,35.649039
-3.4,9,35.6869
3.7,9,35.727273
-3.3,7,35.757425
-3.15,4,35.789116
4.75,2,35.813399
4.3,5,35.840352
4.45,4,35.865782
4.6,3,35.891061
3.7,9,35.928561
-3.05,2,35.953384
4.9,1,35.97833
3.85,8,36.012033
-3.1,3,36.035644
3.25,12,36.077351
-3.0,1,36.100896
4.6,3,36.125466
4.3,5,36.155041
-3.45,10,36.190859
-3.05,2,36.218827
-3.0,1,36.24008
-3.4,9,36.276566
3.4,11,36.315076
-3.3,7,36.346635
4.15,6,36.380206
4.3,5,36.413415
-3.2,5,36.443896
-3.45,10,36.488217
4.3,5,36.518421
4.6,3,36.718144
4.3,5,36.754032
4.6,3,36.783788
-3.2,5,36.812794
-3.3,7,36.850045
-3.3,7,36.884257
4.0,7,36.922084
-3.15,4,36.952714
3.7,9,36.994365
4.15,6,37.036005
4.0,7,37.076782
-3.25,6,37.108459
3.4,11,37.147608
4.9,1,37.17293
3.25,12,37.215817
-3.15,4,37.241618
-3.65,14,37.28334
-3.25,6,37.316562
4.45,4,37.344064
-3.0,1,37.366683
-3.45,10,37.409137
-3.25,6,37.447142
4.75,2,37.475611
4.45,4,37.505445
-3.35,8,37.545446
4.45,4,37.572146
4.0,7,37.6045
-3.05,2,37.631106
-3.55,12,37.673533
3.85,8,37.709898
4.75,2,37.734143
-3.2,5,37.764252
-3.1,3,37.791898
4.15,6,37.822736
-3.0,1,37.845123
4.0,7,37.876385
4.45,4,37.901503
4.75,2,37.928419
-3.7,15,37.970289
4.0,7,38.007115
3.1,13,38.052359
3.4,11,38.233863
3.85,8,38.273711
3.55,10,38.31996
-3.2,5,38.354531
-3.5,11,38.39381
4.3,5,38.427638
3.85,8,38.466294
4.45,4,38.499207
-3.1,3,38.532523
-3.3,7,38.57153
-3.05,2,38.597963
-3.25,6,38.634744
4.3,5,38.665888
-3.25,6,38.695302
-3.4,9,38.727896
-3.2,5,38.754688
4.15,6,38.785254
3.7,9,38.828265
-3.4,9,38.864
4.75,2,38.886742
3.4,11,38.92641
-3.25,6,38.954257
-3.1,3,38.9799
-3.0,1,38.998964
-3.1,3,39.026096
-3.05,2,39.055158
-3.6,13,39.096373
-3.15,4,39.125297
-3.1,3,39.157558
-3.0,1,39.179855
-3.6,13,39.218552
4.6,3,39.247806
-3.4,9,39.290543
3.85,8,39.335727
-3.45,10,39.380731
-3.1,3,39.409393
4.15,6,39.437248
3.7,9,39.473403
3.85,8,39.511559
-3.4,9,39.55085
3.7,9,39.744162
-3.35,8,39.779989
3.4,11,39.822482
4.3,5,39.853003
-3.1,3,39.883155
-3.2,5,39.915586
-3.25,6,39.946795
3.85,8,39.98352
3.25,12,40.030117
-3.4,9,40.073575
4.15,6,40.107078
-3.1,3,40.138769
3.7,9,40.176124
-3.15,4,40.204141
3.7,9,40.241921
-3.15,4,40.267774
-3.55,12,40.308349
-3.35,8,40.348524
-3.2,5,40.380179
-3.0,1,40.401575
4.75,2,40.431022
-3.1,3,40.457451
4.15,6,40.48754
-3.15,4,40.514833
3.85,8,40.550863
4.15,6,40.585799
3.7,9,40.624093
-3.4,9,40.660465
4.15,6,40.695486
-3.2,5,40.726811
-3.0,1,40.748054
3.85,8,40.78184
-3.3,7,40.820235
-3.3,7,40.85008
3.85,8,40.890087
-3.5,11,40.930392
-3.15,4,40.958253
-3.4,9,40.99107
4.0,7,41.020804
3.85,8,41.208135
-3.3,7,41.245148
-3.25,6,41.277489
-3.5,11,41.325233
-3.15,4,41.352141
4.3,5,41.385802
-3.3,7,41.420532
4.15,6,41.457378
-3.4,9,41.497626
3.85,8,41.53367
4.15,6,41.567792
-3.2,5,41.597588
-1.75,15,41.656166
-3.25,6,41.692548
-3.0,1,41.718025
4.0,7,41.759216
-3.2,5,41.789016
3.25,12,41.830275
-3.2,5,41.858043
-3.05,2,41.884308
-3.2,5,41.914454
3.1,13,41.955287
4.75,2,41.980263
4.3,5,42.007843
4.45,4,42.036346
-3.05,2,42.06139
-3.45,10,42.110062
-3.25,6,42.140627
4.75,2,42.164325
4.6,3,42.194637
-3.35,8,42.230041
3.85,8,42.265354
4.45,4,42.295626
-3.65,14,42.339568
-1.75,15,42.38602
-3.1,3,42.412581
4.3,5,42.445285
4.3,5,42.478757
-3.3,7,42.513473
4.15,6,42.545044
4.15,6,42.724594
-3.05,2,42.746764
-3.35,8,42.779706
3.55,10,42.826981
-3.65,14,42.869881
-3.65,14,42.918055
-3.1,3,42.95154
-3.15,4,42.979432
3.4,11,43.01614
4.0,7,43.056497
-3.35,8,43.104347
4.0,7,43.142725
-3.25,6,43.17794
4.3,5,43.210515
4.45,4,43.242589
