#{"t_start": 1787939247.7590098, "env_id": "None"}
r,l,t
-3.0,1,6.438777
4.3,5,6.471127
-3.15,4,6.499415
-3.2,5,6.535064
-3.1,3,6.562079
-3.35,8,6.59778
-3.1,3,6.621597
-3.5,11,6.664011
-3.0,1,6.690624
-1.75,15,6.745034
-3.65,14,6.794873
-3.0,1,6.816968
-3.0,1,6.841902
-3.0,1,6.86263
3.4,11,6.902268
-3.25,6,6.932208
-3.1,3,6.95784
-3.0,1,6.980086
-3.05,2,7.010848
-3.0,1,7.031879
-3.1,3,7.063432
4.3,5,7.100178
-3.0,1,7.126001
4.9,1,7.160968
-3.0,1,7.192364
4.3,5,7.222447
-3.05,2,7.249202
-3.35,8,7.294347
3.85,8,7.338419
-3.2,5,7.371746
-3.05,2,7.398586
-3.0,1,7.426013
4.75,2,7.455981
-3.2,5,7.483969
-3.0,1,7.509456
-3.0,1,7.532197
-3.2,5,7.570196
-3.25,6,7.599131
-3.05,2,7.622536
-1.75,15,7.816777
-1.75,15,7.862804
4.3,5,7.896627
-3.65,14,7.952181
-3.0,1,7.977354
-3.05,2,8.000035
-3.0,1,8.021633
-3.0,1,8.044848
4.15,6,8.077627
-3.05,2,8.100563
-3.0,1,8.129936
-3.05,2,8.155509
-3.4,9,8.191697
-3.45,10,8.235477
-3.45,10,8.277376
3.1,13,8.316243
4.6,3,8.34385
3.55,10,8.382323
-3.15,4,8.413138
-3.2,5,8.444188
-3.25,6,8.474897
-3.35,8,8.510259
-3.0,1,8.535623
-3.2,5,8.569178
-3.35,8,8.60865
-3.1,3,8.638411
-3.05,2,8.664471
-3.3,7,8.69717
3.4,11,8.742536
-3.2,5,8.774467
-3.55,12,8.829074
4.15,6,8.867983
4.3,5,8.899371
3.85,8,8.940171
4.3,5,8.979464
-3.45,10,9.020102
3.55,10,9.061669
3.85,8,9.094481
-3.4,9,9.131004
4.3,5,9.328034
-3.4,9,9.378827
-1.75,15,9.424434
-3.05,2,9.449908
3.85,8,9.490264
-3.0,1,9.515839
4.6,3,9.539736
-3.0,1,9.560323
4.45,4,9.598106
-3.05,2,9.622811
-3.65,14,9.668124
-3.0,1,9.69926
-3.7,15,9.756979
-3.0,1,9.782612
-3.05,2,9.814965
-3.15,4,9.849145
4.45,4,9.883388
-3.05,2,9.913276
4.0,7,9.953714
4.15,6,9.991078
4.15,6,10.032209
3.7,9,10.080247
4.75,2,10.106823
-3.35,8,10.144101
3.55,10,10.190922
-3.05,2,10.21964
-3.0,1,10.247931
3.85,8,10.286255
-3.05,2,10.312765
-3.0,1,10.33518
-3.15,4,10.367908
-1.75,15,10.415416
3.25,12,10.454611
-3.0,1,10.478534
-3.05,2,10.502473
-3.4,9,10.537998
4.15,6,10.570666
-3.2,5,10.598856
4.45,4,10.628429
4.6,3,10.655726
-3.1,3,10.68466
4.0,7,10.720622
-3.25,6,10.74983
-3.0,1,10.776846
4.0,7,10.816131
-3.0,1,10.843099
-3.0,1,10.871509
-3.2,5,10.905425
-3.2,5,10.933736
-3.0,1,10.956597
4.3,5,10.986028
-3.25,6,11.167125
-3.05,2,11.196495
4.0,7,11.234404
-3.4,9,11.269936
-3.0,1,11.296504
4.0,7,11.336221
-3.4,9,11.375121
4.75,2,11.400369
-3.1,3,11.429537
-3.65,14,11.473197
-3.1,3,11.499948
-3.05,2,11.523647
-3.6,13,11.562861
4.3,5,11.594795
3.55,10,11.634329
4.6,3,11.662227
-3.0,1,11.685982
-3.0,1,11.71505
-3.0,1,11.741379
-3.15,4,11.766275
3.4,11,11.805256
4.75,2,11.832564
-3.0,1,11.854666
-3.05,2,11.880827
-3.05,2,11.907973
-3.35,8,11.942916
3.4,11,11.983445
-3.15,4,12.014919
3.7,9,12.05881
-3.2,5,12.096507
-3.0,1,12.124033
3.7,9,12.1744
-3.0,1,12.200343
3.85,8,12.242442
-3.2,5,12.272862
-3.6,13,12.3226
-3.05,2,12.349232
-3.65,14,12.401277
-3.05,2,12.42539
4.15,6,12.456939
-3.15,4,12.482149
-1.75,15,12.525416
-3.15,4,12.549804
-3.15,4,12.578549
3.4,11,12.617812
4.6,3,12.791429
-3.05,2,12.814317
-3.2,5,12.842906
3.85,8,12.873775
-3.55,12,12.912235
-3.45,10,12.951349
-3.0,1,12.977641
-3.35,8,13.012733
-3.05,2,13.040188
-3.1,3,13.064934
-3.05,2,13.088584
-3.6,13,13.140449
-3.2,5,13.173625
2.95,14,13.226657
-3.15,4,13.256575
-3.25,6,13.292075
-3.0,1,13.316645
-3.0,1,13.344166
-3.45,10,13.385992
-3.05,2,13.411223
-3.05,2,13.437988
4.3,5,13.470501
-3.5,11,13.514184
-3.0,1,13.536298
-3.7,15,13.582018
-3.45,10,13.618464
-3.0,1,13.643011
4.45,4,13.670612
3.55,10,13.707352
-3.3,7,13.742842
-3.35,8,13.776068
-3.6,13,13.822241
-3.4,9,13.866718
4.15,6,13.897989
-3.65,14,13.939591
-3.3,7,13.972176
-3.1,3,13.997061
-1.75,15,14.042896
-1.75,15,14.245988
-3.15,4,14.277407
-3.05,2,14.299284
-3.15,4,14.332278
-3.1,3,14.362175
-3.0,1,14.386535
-3.05,2,14.413073
-3.35,8,14.450134
-3.0,1,14.476159
-3.3,7,14.509175
4.45,4,14.537827
3.25,12,14.576075
3.4,11,14.61602
-3.0,1,14.640524
-3.25,6,14.670062
-3.05,2,14.698165
-3.6,13,14.744788
-3.15,4,14.772272
-3.0,1,14.792523
-3.0,1,14.817628
4.6,3,14.841532
-3.25,6,14.873655
-3.0,1,14.896483
-3.6,13,14.942633
-3.45,10,14.983743
-3.1,3,15.013513
3.55,10,15.056994
-3.05,2,15.081433
4.0,7,15.116617
-3.05,2,15.146443
-3.35,8,15.18179
4.3,5,15.215496
3.4,11,15.256678
-3.45,10,15.29617
4.15,6,15.325533
-3.0,1,15.347773
-3.25,6,15.383732
-3.15,4,15.412022
-3.15,4,15.440278
-3.0,1,15.464081
-3.15,4,15.489373
-3.15,4,15.51308
-3.05,2,15.53887
-3.1,3,15.563346
-3.5,11,15.600514
3.7,9,15.637528
-3.35,8,15.669437
-3.55,12,15.84953
-3.25,6,15.87835
-3.65,14,15.918667
-3.05,2,15.943854
-3.05,2,15.96918
-3.0,1,15.995004
4.45,4,16.024175
-3.2,5,16.053063
-3.3,7,16.083542
4.0,7,16.116475
-3.2,5,16.142242
-3.35,8,16.175277
-3.05,2,16.199479
-3.25,6,16.230104
-3.45,10,16.264206
-3.2,5,16.293571
3.7,9,16.326894
-3.05,2,16.349487
-3.3,7,16.380167
-3.15,4,16.4053
4.3,5,16.433451
3.85,8,16.468447
3.85,8,16.505919
4.15,6,16.542111
-3.2,5,16.573163
-3.4,9,16.613665
-3.4,9,16.655307
4.75,2,16.684121
-3.15,4,16.721317
-3.2,5,16.761301
-3.05,2,16.795144
-3.25,6,16.845693
4.0,7,16.891003
-3.2,5,16.924934
-3.4,9,16.96735
-3.3,7,17.008178
4.0,7,17.041485
-3.55,12,17.08282
-3.35,8,17.120264
3.7,9,17.162483
-3.05,2,17.187954
-3.6,13,17.370748
-3.05,2,17.393548
-3.05,2,17.415915
-3.7,15,17.462395
3.85,8,17.497669
4.45,4,17.526263
-3.3,7,17.558787
-3.35,8,17.598905
-3.5,11,17.636056
-3.15,4,17.665172
3.85,8,17.701681
-3.45,10,17.73696
-3.0,1,17.760764
-3.25,6,17.791323
3.25,12,17.827673
4.3,5,17.860141
-1.75,15,17.904472
-3.4,9,17.93954
-3.5,11,17.977383
-3.2,5,18.003507
-3.6,13,18.047968
-3.1,3,18.080724
-3.0,1,18.10467
3.55,10,18.147908
-3.2,5,18.182863
-3.0,1,18.207299
3.85,8,18.244232
3.7,9,18.28416
4.0,7,18.320263
4.15,6,18.353382
-3.4,9,18.390259
3.85,8,18.422151
-3.55,12,18.465577
-3.65,14,18.51045
-3.25,6,18.676719
-3.2,5,18.707242
3.7,9,18.742761
-3.05,2,18.765964
-3.05,2,18.789994
4.75,2,18.814535
-3.25,6,18.847013
-3.25,6,18.880246
-3.2,5,18.912445
4.45,4,18.942177
-3.1,3,18.971216
-3.1,3,18.995723
4.0,7,19.027404
-3.2,5,19.056133
3.7,9,19.093215
3.7,9,19.134583
-3.1,3,19.171439
4.3,5,19.206681
-3.25,6,19.240226
4.0,7,19.280059
4.0,7,19.309764
4.15,6,19.339265
-3.35,8,19.376461
-3.2,5,19.406119
-3.35,8,19.438287
-3.25,6,19.465351
3.7,9,19.502566
-3.0,1,19.528224
-3.3,7,19.562988
-3.15,4,19.587566
-3.3,7,19.618217
-3.3,7,19.655495
3.55,10,19.694234
4.15,6,19.728692
4.3,5,19.763035
-3.3,7,19.798296
4.15,6,19.834756
-3.15,4,19.864362
4.0,7,19.905511
-3.3,7,19.947565
4.6,3,19.981923
-3.3,7,20.018408
4.3,5,20.051474
-3.05,2,20.075875
-3.15,4,20.106132
-3.6,13,20.312823
4.6,3,20.342134
-3.35,8,20.377365
3.7,9,20.41592
-3.25,6,20.448627
-3.25,6,20.482177
4.3,5,20.51871
-3.6,13,20.556501
4.0,7,20.585682
-3.25,6,20.617596
-3.1,3,20.653029
-3.25,6,20.683816
3.7,9,20.717056
4.45,4,20.752208
-3.35,8,20.788504
4.0,7,20.824735
-3.15,4,20.849952
-3.1,3,20.878867
-3.3,7,20.91539
4.0,7,20.946612
-3.25,6,20.983022
4.45,4,21.010293
3.55,10,21.04673
-3.2,5,21.075745
-3.35,8,21.110842
4.6,3,21.136305
-3.55,12,21.174876
-3.05,2,21.19622
4.45,4,21.224902
-3.2,5,21.258987
-3.2,5,21.287187
-3.1,3,21.312922
-3.5,11,21.359261
3.85,8,21.406384
-3.35,8,21.443976
-3.25,6,21.480057
-3.15,4,21.509551
-3.0,1,21.537612
-3.2,5,21.57459
3.7,9,21.6188
-3.0,1,21.645164
3.85,8,21.835274
-3.3,7,21.873487
4.45,4,21.89929
4.6,3,21.926034
-3.45,10,21.963692
3.7,9,22.006643
4.15,6,22.036407
-3.1,3,22.062515
-3.35,8,22.094884
-3.5,11,22.135544
3.7,9,22.172252
-3.45,10,22.208818
-3.35,8,22.24735
-3.45,10,22.282933
-3.1,3,22.315169
3.25,12,22.363183
4.45,4,22.395263
-3.35,8,22.427094
-3.35,8,22.464352
-3.3,7,22.496125
-3.4,9,22.528384
-3.25,6,22.55856
-3.0,1,22.577858
-3.4,9,22.620076
4.3,5,22.651102
3.85,8,22.685111
4.3,5,22.715188
-3.1,3,22.740295
-3.3,7,22.771658
-3.4,9,22.809331
-3.35,8,22.841373
-3.15,4,22.868913
4.0,7,22.903265
-3.6,13,22.948883
4.3,5,22.985351
3.7,9,23.021122
-3.3,7,23.218333
-3.0,1,23.248564
-3.2,5,23.283293
-3.35,8,23.323626
4.0,7,23.356327
-3.25,6,23.391432
-3.6,13,23.445466
-3.05,2,23.476916
-3.0,1,23.501001
-3.4,9,23.538307
-3.2,5,23.566731
4.3,5,23.596499
-3.35,8,23.629151
-3.0,1,23.649635
-3.2,5,23.679163
-3.0,1,23.701761
4.45,4,23.726684
-3.25,6,23.754779
3.55,10,23.790986
3.85,8,23.825216
-3.5,11,23.863734
-3.15,4,23.898758
-3.35,8,23.938874
-3.4,9,23.981808
3.55,10,24.022218
-3.2,5,24.050711
-3.45,10,24.087002
-3.2,5,24.115378
-3.25,6,24.152977
3.7,9,24.190613
-3.05,2,24.213865
-3.15,4,24.246741
-3.05,2,24.272257
-3.4,9,24.309326
-3.0,1,24.331966
4.6,3,24.364795
4.15,6,24.400382
4.75,2,24.433012
4.0,7,24.478478
4.45,4,24.508998
3.85,8,24.551788
-3.1,3,24.580198
-3.25,6,24.611763
-3.1,3,24.640245
3.7,9,24.683596
-3.35,8,24.880189
-3.35,8,24.916078
-3.2,5,24.944527
4.0,7,24.979691
-3.3,7,25.010718
-3.25,6,25.038921
4.0,7,25.073405
-3.15,4,25.104099
-3.4,9,25.138733
3.85,8,25.171049
-3.1,3,25.196019
-3.15,4,25.222502
-3.4,9,25.258893
3.55,10,25.297482
-3.3,7,25.329956
-3.25,6,25.3615
-3.3,7,25.396174
4.45,4,25.426572
4.0,7,25.458449
-3.05,2,25.480157
-3.05,2,25.504354
3.85,8,25.535414
-3.2,5,25.564357
4.15,6,25.594896
4.0,7,25.625633
-3.25,6,25.656689
-3.15,4,25.680915
3.55,10,25.718936
-3.0,1,25.742743
-3.05,2,25.77284
3.7,9,25.806637
4.15,6,25.835336
4.45,4,25.86053
-3.15,4,25.887169
-3.25,6,25.922876
4.3,5,25.958276
4.3,5,25.992616
4.3,5,26.02233
3.55,10,26.0604
-3.3,7,26.095093
3.85,8,26.134912
-3.5,11,26.178779
3.55,10,26.41086
4.75,2,26.439149
-3.1,3,26.46225
-3.2,5,26.492478
-3.3,7,26.523111
3.7,9,26.555997
4.15,6,26.589491
4.6,3,26.622368
-3.2,5,26.653475
4.45,4,26.693562
-3.15,4,26.722399
3.7,9,26.757407
-3.05,2,26.781188
-3.4,9,26.822166
-3.35,8,26.85838
-3.35,8,26.893507
-3.3,7,26.925498
-3.35,8,26.963551
4.3,5,26.996927
3.4,11,27.033609
4.0,7,27.06896
-3.2,5,27.102545
4.45,4,27.129621
-3.2,5,27.158979
-3.45,10,27.195244
-3.2,5,27.229516
-3.1,3,27.257387
-3.25,6,27.288432
-3.3,7,27.317508
-3.1,3,27.344959
3.55,10,27.377121
-3.6,13,27.416384
4.6,3,27.447531
-3.3,7,27.488288
-3.25,6,27.523069
4.3,5,27.555676
-3.3,7,27.586694
3.4,11,27.624351
-3.5,11,27.666771
-3.1,3,27.695709
-3.15,4,27.888486
-3.45,10,27.930998
4.3,5,27.967096
-3.2,5,27.998705
-3.45,10,28.03767
-3.4,9,28.074152
-3.25,6,28.10296
4.0,7,28.133582
-3.1,3,28.162809
4.3,5,28.192534
-3.15,4,28.222209
3.55,10,28.259312
4.3,5,28.293495
-3.5,11,28.33097
-3.05,2,28.357409
4.15,6,28.390164
3.55,10,28.428924
3.7,9,28.479872
-3.2,5,28.512483
-3.3,7,28.545438
4.15,6,28.580693
-3.0,1,28.605988
-3.0,1,28.63088
-3.3,7,28.666198
-3.1,3,28.698817
4.6,3,28.72755
3.4,11,28.765177
-3.55,12,28.800987
-3.25,6,28.832209
-3.1,3,28.860459
-3.3,7,28.893016
3.7,9,28.928608
3.85,8,28.963557
-3.45,10,29.002082
-3.0,1,29.026352
4.75,2,29.058908
-3.15,4,29.092126
-3.25,6,29.130107
4.0,7,29.16436
-3.65,14,29.211779
-3.25,6,29.404262
3.55,10,29.445889
-3.2,5,29.477674
-3.35,8,29.513318
-3.4,9,29.546882
4.3,5,29.579221
-3.15,4,29.610057
-3.25,6,29.642828
-3.5,11,29.683245
-3.2,5,29.712971
4.0,7,29.748329
4.15,6,29.782447
4.15,6,29.819785
-3.45,10,29.862929
3.7,9,29.904417
-3.05,2,29.933264
-3.4,9,29.972036
-3.45,10,30.010091
-3.05,2,30.040511
-3.1,3,30.071019
-3.2,5,30.099922
3.85,8,30.135514
-3.35,8,30.171
4.75,2,30.197101
-3.3,7,30.232706
3.85,8,30.265651
-3.1,3,30.292098
3.55,10,30.329293
4.75,2,30.353559
4.3,5,30.381017
4.45,4,30.409534
4.3,5,30.440865
-3.25,6,30.46941
-3.35,8,30.500453
-3.0,1,30.523214
-3.25,6,30.555141
-3.05,2,30.576273
4.45,4,30.606959
-3.25,6,30.646643
-3.15,4,30.679602
4.45,4,30.709709
-3.2,5,30.742397
3.25,12,30.790739
-3.15,4,30.986511
4.15,6,31.026448
-3.35,8,31.07279
-3.1,3,31.104856
-3.1,3,31.131399
-3.1,3,31.16168
-3.35,8,31.202736
4.3,5,31.232748
4.3,5,31.262372
2.95,14,31.303878
-3.3,7,31.340426
3.55,10,31.377172
-3.2,5,31.405004
3.25,12,31.450997
-3.1,3,31.474083
-3.35,8,31.510922
4.15,6,31.54431
-3.2,5,31.573792
3.55,10,31.610777
3.55,10,31.644995
-3.1,3,31.671704
3.55,10,31.71649
-3.4,9,31.753809
-3.15,4,31.782118
4.6,3,31.808167
-3.1,3,31.839156
4.0,7,31.873979
-3.2,5,31.909532
-3.4,9,31.952579
-3.25,6,31.986599
-3.4,9,32.04172
-3.2,5,32.087401
-3.3,7,32.126251
4.0,7,32.166556
3.55,10,32.227755
-3.1,3,32.260661
4.45,4,32.296771
-3.15,4,32.330825
-3.3,7,32.375837
-3.35,8,32.591121
3.7,9,32.632362
-3.35,8,32.670593
-3.45,10,32.709665
-3.35,8,32.746123
-3.0,1,32.771935
4.3,5,32.803524
-3.3,7,32.834047
4.15,6,32.865966
3.7,9,32.902959
-3.65,14,32.944472
-3.6,13,32.985126
-3.05,2,33.010797
-3.45,10,33.047095
-3.4,9,33.088051
4.15,6,33.115383
-3.2,5,33.145563
-3.1,3,33.175677
-3.1,3,33.199501
-3.0,1,33.221658
-3.15,4,33.251859
-3.15,4,33.283685
-3.1,3,33.312095
3.55,10,33.358716
-3.3,7,33.405351
3.7,9,33.445613
-3.1,3,33.477655
4.3,5,33.512308
-3.25,6,33.547999
-3.05,2,33.572121
-3.15,4,33.598193
4.15,6,33.627672
-3.2,5,33.659147
-1.75,15,33.703582
4.15,6,33.736921
-3.2,5,33.766864
3.4,11,33.807182
4.3,5,33.840509
-3.5,11,33.881541
-3.1,3,33.908347
4.0,7,34.108044
-3.7,15,34.15883
3.55,10,34.194484
4.0,7,34.227002
-3.3,7,34.264937
-3.6,13,34.310418
-3.5,11,34.350698
-3.35,8,34.385457
-3.3,7,34.419512
-3.25,6,34.453947
4.15,6,34.484892
-3.3,7,34.518722
-3.25,6,34.548664
-3.2,5,34.57831
3.85,8,34.62114
-3.35,8,34.665329
-3.05,2,34.689739
-3.3,7,34.724034
4.0,7,34.757414
-3.4,9,34.796971
-3.7,15,34.841145
-3.25,6,34.873695
-3.05,2,34.897484
-3.45,10,34.934731
-3.35,8,34.966551
-3.3,7,35.001165
4.45,4,35.037019
4.0,7,35.079531
4.15,6,35.111527
-3.45,10,35.149074
3.55,10,35.189503
3.25,12,35.230283
-3.25,6,35.421905
-3.25,6,35.457087
4.15,6,35.487285
-3.0,1,35.512879
-3.15,4,35.545988
-3.3,7,35.5769
-3.2,5,35.608989
-3.15,4,35.647113
4.15,6,35.686808
-3.15,4,35.715532
4.0,7,35.75321
3.55,10,35.795861
-3.3,7,35.832664
-3.2,5,35.861501
-3.4,9,35.897752
-3.3,7,35.926292
3.7,9,35.963862
-3.1,3,35.990266
-3.15,4,36.018137
-3.2,5,36.049621
-3.3,7,36.081403
-3.4,9,36.116928
-3.45,10,36.157966
-3.15,4,36.194773
-3.2,5,36.223408
4.0,7,36.259525
-3.15,4,36.289445
-3.4,9,36.321543
4.15,6,36.351103
4.0,7,36.387298
4.3,5,36.416732
-3.3,7,36.45193
3.85,8,36.489909
-3.25,6,36.52069
-3.4,9,36.558666
4.75,2,36.583252
4.3,5,36.618819
4.0,7,36.654454
-3.35,8,36.691469
-3.15,4,36.72225
-3.1,3,36.750252
4.3,5,36.786774
3.7,9,36.825734
-3.15,4,37.007202
4.3,5,37.037552
-3.2,5,37.068238
-3.4,9,37.109034
-3.35,8,37.143816
-3.15,4,37.174961
-3.4,9,37.214516
4.6,3,37.242831
-3.2,5,37.275562
-3.4,9,37.308626
4.15,6,37.339871
-3.3,7,37.369752
4.0,7,37.404651
-3.1,3,37.432748
4.15,6,37.474575
-3.3,7,37.508892
-3.6,13,37.550344
-3.3,7,37.585267
4.3,5,37.611854
-3.35,8,37.64341
-3.45,10,37.680489
4.3,5,37.713117
4.3,5,37.742332
-3.25,6,37.773206
-3.45,10,37.808577
-3.4,9,37.845062
4.3,5,37.87477
-3.35,8,37.909541
-3.3,7,37.943498
4.75,2,37.971167
-3.1,3,37.999454
-3.6,13,38.041546
4.15,6,38.077179
-3.2,5,38.114418
-3.3,7,38.158572
-3.3,7,38.198934
-3.3,7,38.234162
-3.2,5,38.263805
4.0,7,38.480655
4.9,1,38.518748
-3.45,10,38.570359
-3.35,8,38.62889
4.75,2,38.673195
-3.35,8,38.725549
3.7,9,38.785965
-3.05,2,38.812131
-3.2,5,38.842073
4.0,7,38.875982
-3.2,5,38.916715
-3.15,4,38.943612
-3.4,9,38.986989
-3.1,3,39.016151
-3.05,2,39.041434
-3.3,7,39.073486
-3.05,2,39.097982
3.85,8,39.137568
4.3,5,39.164505
-3.1,3,39.191839
-3.55,12,39.236561
4.45,4,39.266165
4.0,7,39.302648
4.3,5,39.334827
-3.1,3,39.360615
-3.15,4,39.387121
4.0,7,39.419832
-3.1,3,39.442336
4.3,5,39.475687
-3.35,8,39.507843
-3.15,4,39.538027
-3.3,7,39.573748
3.7,9,39.60871
-3.35,8,39.642172
-3.15,4,39.672963
-3.5,11,39.716871
4.0,7,39.74955
-3.2,5,39.785284
4.0,7,39.81638
4.6,3,39.844354
4.0,7,39.877086
4.45,4,39.903285
-3.2,5,39.934283
-3.05,2,39.960018
-3.4,9,39.997382
4.0,7,40.193319
4.6,3,40.222268
-3.4,9,40.268239
-3.1,3,40.294872
-3.05,2,40.321269
-3.2,5,40.354914
-3.3,7,40.38947
-3.2,5,40.422776
-3.1,3,40.448378
4.75,2,40.479761
4.0,7,40.522101
-3.05,2,40.553056
-3.25,6,40.592665
-3.2,5,40.626881
4.3,5,40.654997
-3.1,3,40.679711
-3.4,9,40.714046
4.0,7,40.749253
-3.6,13,40.791206
4.6,3,40.821568
4.0,7,40.860422
-3.2,5,40.889794
-3.15,4,40.917978
4.3,5,40.95334
-3.15,4,40.984084
-3.1,3,41.021318
4.0,7,41.053336
-3.4,9,41.092891
-3.5,11,41.129837
-3.1,3,41.158445
4.3,5,41.192859
3.55,10,41.230159
-3.2,5,41.261391
4.45,4,41.287652
4.3,5,41.317074
-3.2,5,41.348502
3.4,11,41.387069
4.15,6,41.416017
-3.2,5,41.444479
-3.2,5,41.471048
4.15,6,41.496847
-3.05,2,41.521832
4.3,5,41.55407
4.15,6,41.583596
-3.25,6,41.608853
-3.4,9,41.642433
4.0,7,41.820156
-3.1,3,41.845813
4.6,3,41.878651
-3.1,3,41.913222
3.85,8,41.945199
-3.1,3,41.975134
-3.25,6,42.007111
-3.1,3,42.037084
-3.05,2,42.063596
4.45,4,42.094451
4.15,6,42.133261
-3.35,8,42.174629
-3.15,4,42.202818
-3.15,4,42.230043
4.0,7,42.26207
-3.3,7,42.296361
-3.2,5,42.324655
4.0,7,42.366443
-3.25,6,42.395663
3.85,8,42.430412
-3.25,6,42.46177
-3.25,6,42.491182
-3.15,4,42.517467
4.0,7,42.550142
-3.15,4,42.577246
-3.2,5,42.606102
-3.25,6,42.636039
-3.25,6,42.664852
-3.05,2,42.691628
-3.35,8,42.728718
-3.15,4,42.758126
4.15,6,42.788095
4.45,4,42.814073
-3.1,3,42.841194
-3.25,6,42.878006
4.0,7,42.915361
-3.6,13,42.961837
-3.05,2,42.985432
-3.4,9,43.023208
4.15,6,43.058544
-3.35,8,43.0914
3.7,9,43.128175
4.3,5,43.155289
-3.1,3,43.179355
-3.25,6,43.208243
4.3,5,43.2339
4.45,4,43.264641
-3.25,6,43.470687
-3.35,8,43.506487
4.0,7,43.541179
