#{"t_start": 1787938605.3736298, "env_id": "None"}
r,l,t
-3.6,13,10.839506
-3.15,4,10.86428
4.6,3,10.888955
-3.05,2,10.913138
-3.05,2,10.936999
3.55,10,10.977274
3.7,9,11.015143
4.45,4,11.044765
3.85,8,11.086219
-3.25,6,11.121559
-3.45,10,11.165953
2.95,14,11.217827
-3.5,11,11.264247
-3.1,3,11.294124
-3.2,5,11.325105
-3.1,3,11.355647
4.0,7,11.391772
-3.4,9,11.43323
3.7,9,11.471292
-3.1,3,11.500978
3.85,8,11.540114
4.0,7,11.578102
4.15,6,11.764077
3.55,10,11.802721
4.75,2,11.823416
4.15,6,11.855922
-3.0,1,11.878519
-3.0,1,11.898376
-3.15,4,11.922271
-3.1,3,11.946959
3.7,9,11.980767
-3.1,3,12.00424
-3.1,3,12.028406
-3.05,2,12.050037
-3.05,2,12.077003
4.0,7,12.113216
-3.35,8,12.149809
3.55,10,12.188241
3.25,12,12.230557
-3.35,8,12.264523
4.6,3,12.289021
3.4,11,12.330931
4.15,6,12.366838
3.4,11,12.404157
-1.75,15,12.452823
4.3,5,12.487548
-3.0,1,12.511704
4.45,4,12.542873
4.0,7,12.578599
3.85,8,12.612537
-3.3,7,12.64531
4.45,4,12.672583
3.25,12,12.721291
-3.1,3,12.752028
3.25,12,12.806015
3.55,10,12.85344
-3.05,2,12.877135
3.85,8,12.912109
4.9,1,12.938552
-3.05,2,12.964732
4.75,2,12.989856
4.45,4,13.019948
3.55,10,13.052411
-3.3,7,13.088114
-3.15,4,13.115825
-3.4,9,13.301501
3.4,11,13.347672
-3.45,10,13.395875
-1.75,15,13.443144
-1.75,15,13.492052
4.45,4,13.520702
4.0,7,13.559495
3.4,11,13.603673
-3.6,13,13.645988
4.45,4,13.672646
-3.1,3,13.705737
-3.55,12,13.753092
-3.15,4,13.784844
3.1,13,13.831385
-3.25,6,13.863787
-3.25,6,13.892367
-3.4,9,13.926809
-3.2,5,13.954613
-3.05,2,13.981927
-3.1,3,14.008654
-3.45,10,14.049911
-3.05,2,14.08441
-3.1,3,14.114178
4.15,6,14.146413
3.7,9,14.183495
-3.1,3,14.211553
4.3,5,14.244323
3.4,11,14.285654
-3.4,9,14.332864
4.45,4,14.370201
4.75,2,14.397294
4.75,2,14.429636
3.4,11,14.48224
3.85,8,14.531665
-3.25,6,14.563935
4.15,6,14.596904
4.3,5,14.787632
4.45,4,14.820254
-3.1,3,14.848102
-1.75,15,14.890998
4.6,3,14.918573
4.75,2,14.942565
-3.05,2,14.965197
4.3,5,14.998555
3.4,11,15.035486
-1.75,15,15.077668
3.85,8,15.113819
4.75,2,15.144602
4.0,7,15.176955
-1.75,15,15.218315
3.4,11,15.256511
-3.05,2,15.280724
-1.75,15,15.321609
-1.75,15,15.369759
-3.45,10,15.408135
3.25,12,15.459395
4.6,3,15.48992
-3.0,1,15.524245
4.45,4,15.562786
-3.7,15,15.614594
4.3,5,15.645028
4.6,3,15.671685
3.7,9,15.715013
-1.75,15,15.764147
3.7,9,15.809048
-3.2,5,15.844615
-3.1,3,15.867356
-1.75,15,15.917085
-3.15,4,15.946725
3.55,10,16.157945
4.45,4,16.18485
-3.0,1,16.210764
4.3,5,16.241476
4.3,5,16.271482
4.45,4,16.299767
3.7,9,16.338098
-3.65,14,16.389567
-1.75,15,16.437364
-1.75,15,16.484986
-1.75,15,16.541088
4.75,2,16.563169
4.45,4,16.594133
-1.75,15,16.639225
3.55,10,16.683112
3.25,12,16.731829
-3.15,4,16.757206
4.6,3,16.785671
4.15,6,16.815918
-3.1,3,16.843862
4.15,6,16.87455
4.6,3,16.909058
3.7,9,16.944628
-3.2,5,16.978894
-1.75,15,17.022052
-3.35,8,17.057651
-3.2,5,17.087026
3.55,10,17.127601
-1.75,15,17.176731
4.3,5,17.206655
-3.15,4,17.235146
-3.3,7,17.27436
4.75,2,17.301455
4.45,4,17.331862
-1.75,15,17.551034
4.45,4,17.585754
4.45,4,17.616077
-3.15,4,17.641606
4.75,2,17.668949
4.45,4,17.7011
3.7,9,17.73752
3.4,11,17.778039
-3.6,13,17.818876
4.6,3,17.847561
3.55,10,17.887854
-1.75,15,17.935634
4.45,4,17.962828
4.75,2,17.989491
-3.35,8,18.021521
-3.15,4,18.070266
4.15,6,18.126523
-1.75,15,18.189161
-3.35,8,18.237293
4.15,6,18.27581
4.15,6,18.312725
-1.75,15,18.35754
2.95,14,18.407565
4.6,3,18.432702
4.0,7,18.473381
4.6,3,18.502707
-3.55,12,18.553471
4.45,4,18.585739
-3.35,8,18.620746
4.45,4,18.650877
-3.15,4,18.681746
-3.0,1,18.705956
4.75,2,18.734446
4.45,4,18.768982
4.15,6,18.803784
-3.25,6,18.835163
-1.75,15,18.883583
-1.75,15,19.097396
4.15,6,19.139583
-1.75,15,19.191657
-1.75,15,19.236311
4.3,5,19.268125
4.45,4,19.297556
-3.05,2,19.321918
4.15,6,19.360012
4.15,6,19.38768
3.7,9,19.423651
-3.7,15,19.466857
-3.45,10,19.502126
3.85,8,19.539641
4.15,6,19.567489
4.6,3,19.599923
4.75,2,19.625273
4.0,7,19.661315
-1.75,15,19.706903
-1.75,15,19.749811
4.45,4,19.779367
-1.75,15,19.825543
-1.75,15,19.867224
4.15,6,19.89949
3.85,8,19.934298
-3.3,7,19.964772
4.15,6,19.995663
4.0,7,20.033345
4.3,5,20.068776
-3.4,9,20.11138
4.3,5,20.146287
4.45,4,20.183316
-1.75,15,20.399381
3.55,10,20.441136
4.6,3,20.471886
-3.2,5,20.503515
3.85,8,20.539427
-1.75,15,20.585625
4.15,6,20.619063
-3.05,2,20.648902
4.3,5,20.67791
-3.3,7,20.708084
4.6,3,20.733132
4.9,1,20.755229
4.0,7,20.789663
-3.45,10,20.835302
4.6,3,20.864208
4.45,4,20.894545
3.25,12,20.933516
3.85,8,20.967984
-3.3,7,20.998117
4.0,7,21.032276
-3.55,12,21.075927
-3.55,12,21.116934
-1.75,15,21.165173
3.7,9,21.202075
3.25,12,21.246365
-1.75,15,21.286407
4.3,5,21.315908
-3.2,5,21.348009
-3.5,11,21.383714
4.3,5,21.412789
-3.05,2,21.435325
4.6,3,21.463291
-1.75,15,21.510233
-3.5,11,21.693427
4.6,3,21.716103
4.3,5,21.74607
-3.45,10,21.781975
4.3,5,21.813823
4.45,4,21.841465
-3.55,12,21.88272
-3.25,6,21.917326
-3.35,8,21.962485
-1.75,15,22.00993
4.6,3,22.037596
3.85,8,22.069737
-3.55,12,22.113066
4.75,2,22.138542
-3.55,12,22.179103
4.6,3,22.210201
-3.5,11,22.247848
4.15,6,22.279012
3.85,8,22.316723
4.0,7,22.353255
4.3,5,22.38621
-3.0,1,22.409537
-3.15,4,22.435325
-3.1,3,22.459408
4.9,1,22.481387
3.4,11,22.519982
-1.75,15,22.56238
-3.6,13,22.600756
4.45,4,22.633418
4.6,3,22.66333
-3.35,8,22.696978
4.3,5,22.730943
4.3,5,22.767095
4.45,4,22.805307
-3.45,10,22.847853
4.3,5,22.88648
3.4,11,23.074862
3.4,11,23.12589
4.3,5,23.161421
4.3,5,23.19315
-3.05,2,23.222461
-3.4,9,23.264207
4.45,4,23.301662
4.45,4,23.334888
4.75,2,23.366488
3.7,9,23.413339
4.75,2,23.450291
4.0,7,23.496826
4.45,4,23.53158
-3.1,3,23.564928
4.45,4,23.603469
4.6,3,23.642136
-3.05,2,23.675461
4.0,7,23.710316
-3.3,7,23.746179
4.45,4,23.778175
4.15,6,23.810282
3.55,10,23.845531
-3.3,7,23.875254
4.75,2,23.901991
4.15,6,23.932301
3.4,11,23.97596
3.85,8,24.015875
4.6,3,24.041951
3.85,8,24.079805
-3.4,9,24.126501
4.45,4,24.15291
4.15,6,24.185881
4.6,3,24.213469
-3.7,15,24.260398
4.75,2,24.286692
4.6,3,24.318379
-3.0,1,24.341607
4.3,5,24.370816
-3.6,13,24.414391
4.15,6,24.449338
4.9,1,24.470591
4.3,5,24.499269
-1.75,15,24.544001
4.75,2,24.568983
4.75,2,24.592208
4.45,4,24.621129
4.6,3,24.809208
4.9,1,24.833348
-3.3,7,24.863426
4.6,3,24.889817
-3.25,6,24.917215
4.15,6,24.945215
-3.25,6,24.975112
4.0,7,25.003823
3.4,11,25.043941
3.7,9,25.083013
4.9,1,25.111422
4.6,3,25.1425
-3.45,10,25.184136
4.3,5,25.212607
4.6,3,25.243834
-3.4,9,25.282026
-3.2,5,25.31409
4.45,4,25.340731
4.3,5,25.369983
4.15,6,25.39904
3.7,9,25.442817
3.7,9,25.477435
-3.4,9,25.514595
-3.0,1,25.541301
4.15,6,25.572521
4.45,4,25.602015
4.3,5,25.636768
4.3,5,25.66982
4.15,6,25.705791
4.75,2,25.735939
4.3,5,25.771913
-1.75,15,25.823102
3.4,11,25.858963
-3.35,8,25.893379
4.6,3,25.919229
3.1,13,25.958523
4.3,5,25.99483
4.75,2,26.027775
4.75,2,26.051347
4.15,6,26.08494
4.6,3,26.115311
-3.45,10,26.152577
-3.6,13,26.343734
4.45,4,26.372856
-3.35,8,26.408315
4.0,7,26.439109
4.3,5,26.469022
-3.55,12,26.506499
4.3,5,26.534086
4.3,5,26.563882
-3.55,12,26.605485
-3.0,1,26.63165
4.6,3,26.667992
-3.7,15,26.723612
3.7,9,26.768054
4.0,7,26.807217
3.25,12,26.850657
4.0,7,26.883131
4.6,3,26.911221
4.3,5,26.941364
4.3,5,26.974278
4.15,6,27.004197
-3.4,9,27.046143
4.6,3,27.076427
3.55,10,27.119748
4.6,3,27.14997
4.45,4,27.178862
4.75,2,27.206706
4.6,3,27.233298
-3.3,7,27.267214
3.55,10,27.305757
-3.1,3,27.333922
3.7,9,27.372808
-1.75,15,27.416806
4.0,7,27.451088
3.7,9,27.492201
3.85,8,27.524837
3.7,9,27.557415
3.7,9,27.593568
3.1,13,27.794811
-3.4,9,27.830975
4.6,3,27.858642
-3.05,2,27.881369
4.45,4,27.911581
4.6,3,27.93767
-1.75,15,27.98632
4.0,7,28.018042
3.55,10,28.053451
-1.75,15,28.094685
4.0,7,28.130162
4.45,4,28.165942
3.25,12,28.215767
4.45,4,28.250381
3.55,10,28.289407
4.0,7,28.329818
4.0,7,28.37104
-3.05,2,28.395911
4.75,2,28.42362
3.7,9,28.462039
3.25,12,28.512052
4.15,6,28.54583
3.4,11,28.58981
4.0,7,28.623313
-1.75,15,28.669637
4.0,7,28.707861
3.85,8,28.740453
3.4,11,28.781904
3.55,10,28.822258
4.3,5,28.855461
4.3,5,28.881492
-3.15,4,28.910028
3.85,8,28.940682
4.3,5,29.10974
4.15,6,29.138835
3.7,9,29.171834
-3.45,10,29.206839
-1.75,15,29.248618
3.1,13,29.285749
4.6,3,29.312142
4.0,7,29.348956
3.55,10,29.386523
-3.15,4,29.41291
4.45,4,29.436742
4.45,4,29.462656
-3.3,7,29.496964
4.0,7,29.530422
4.6,3,29.556631
4.3,5,29.584028
4.75,2,29.608773
4.6,3,29.634479
4.45,4,29.663896
3.4,11,29.706653
-3.45,10,29.745452
4.6,3,29.768367
4.75,2,29.793964
4.3,5,29.825311
3.55,10,29.865221
4.3,5,29.896445
4.6,3,29.924798
4.45,4,29.94962
4.15,6,29.994497
-3.2,5,30.039267
-3.35,8,30.080371
3.55,10,30.127578
-3.35,8,30.166901
-1.75,15,30.218604
-3.2,5,30.254944
3.85,8,30.296545
-3.4,9,30.339869
3.4,11,30.381964
4.75,2,30.563834
-3.45,10,30.60327
4.45,4,30.633684
4.75,2,30.66116
-3.45,10,30.700501
4.6,3,30.729128
-3.55,12,30.771008
-3.45,10,30.809729
-1.75,15,30.85218
4.0,7,30.893744
4.6,3,30.918377
4.75,2,30.941376
-1.75,15,30.984528
3.4,11,31.020108
4.45,4,31.049125
4.75,2,31.075355
4.6,3,31.098655
4.3,5,31.126465
4.6,3,31.151743
4.3,5,31.18113
4.6,3,31.208845
4.15,6,31.236168
-3.55,12,31.273252
4.0,7,31.307622
4.3,5,31.33546
4.6,3,31.364326
4.6,3,31.394043
3.4,11,31.432595
-1.75,15,31.482309
4.75,2,31.505785
3.85,8,31.544787
4.45,4,31.569504
4.75,2,31.596511
-1.75,15,31.643274
4.3,5,31.673682
4.6,3,31.702851
3.1,13,31.75174
4.15,6,31.790868
-1.75,15,31.980319
4.15,6,32.009843
3.4,11,32.045985
3.25,12,32.083582
3.25,12,32.124546
3.85,8,32.157121
-3.1,3,32.191266
4.6,3,32.21873
4.0,7,32.250638
4.6,3,32.275237
4.3,5,32.304987
3.55,10,32.344301
4.3,5,32.383082
4.75,2,32.413785
4.3,5,32.446159
3.85,8,32.480039
3.55,10,32.524719
4.9,1,32.545304
4.45,4,32.575043
3.25,12,32.62362
4.6,3,32.652545
-1.75,15,32.710766
4.75,2,32.740408
4.15,6,32.775117
4.0,7,32.807218
4.45,4,32.833494
4.75,2,32.859316
4.15,6,32.891368
4.3,5,32.924707
4.0,7,32.956856
4.45,4,32.985816
4.6,3,33.019011
-1.75,15,33.068259
4.15,6,33.104856
-3.5,11,33.144871
4.45,4,33.178083
4.0,7,33.216079
4.15,6,33.250573
4.45,4,33.278318
3.85,8,33.477935
-3.45,10,33.52389
4.45,4,33.550237
-3.4,9,33.584925
4.3,5,33.617047
4.15,6,33.649261
3.55,10,33.68653
4.0,7,33.720914
3.85,8,33.754726
-3.3,7,33.784792
4.0,7,33.816566
3.55,10,33.851805
3.1,13,33.891062
4.0,7,33.923426
3.55,10,33.960007
4.6,3,33.99261
3.85,8,34.031984
3.4,11,34.070732
4.3,5,34.10311
4.15,6,34.136358
3.7,9,34.168979
3.55,10,34.210943
3.55,10,34.247038
4.6,3,34.274108
3.7,9,34.309322
3.7,9,34.345445
4.45,4,34.375674
4.6,3,34.401295
4.9,1,34.426543
-1.75,15,34.472778
3.85,8,34.515889
4.3,5,34.555448
4.75,2,34.581545
3.4,11,34.623863
4.15,6,34.820446
-1.75,15,34.869501
3.25,12,34.91015
4.0,7,34.948362
-3.55,12,34.995966
4.0,7,35.028224
3.25,12,35.072582
4.15,6,35.110268
4.45,4,35.139016
-3.05,2,35.165902
3.7,9,35.199776
-3.4,9,35.237107
3.7,9,35.270441
4.45,4,35.300089
4.3,5,35.327934
4.0,7,35.360295
4.45,4,35.385426
-1.75,15,35.429277
4.45,4,35.454727
3.7,9,35.49016
3.85,8,35.52366
3.25,12,35.565104
3.4,11,35.604633
4.6,3,35.637915
4.3,5,35.667589
4.6,3,35.6968
-3.45,10,35.735545
4.0,7,35.768943
3.7,9,35.803768
4.6,3,35.83166
-3.55,12,35.867319
4.45,4,35.893347
4.75,2,35.913322
4.6,3,35.940345
4.3,5,35.970143
4.45,4,35.99975
-1.75,15,36.207767
4.9,1,36.233069
-3.15,4,36.261504
4.0,7,36.294218
4.75,2,36.319112
4.6,3,36.347589
4.3,5,36.378542
3.25,12,36.418286
-1.75,15,36.46396
4.6,3,36.491866
-1.75,15,36.539836
3.7,9,36.572423
3.4,11,36.612197
4.6,3,36.637328
4.6,3,36.665868
4.45,4,36.698114
4.6,3,36.722268
3.55,10,36.766281
-3.45,10,36.808692
4.0,7,36.844116
-1.75,15,36.887149
-3.1,3,36.914231
4.6,3,36.941094
4.15,6,36.973231
4.45,4,37.00149
4.6,3,37.030315
4.75,2,37.058523
-1.75,15,37.105986
-1.75,15,37.153084
-3.5,11,37.193324
4.15,6,37.22368
-1.75,15,37.267711
4.45,4,37.298647
3.7,9,37.336928
3.85,8,37.523937
-1.75,15,37.567294
3.4,11,37.608443
3.85,8,37.647222
-3.0,1,37.675884
4.6,3,37.702619
4.45,4,37.734352
4.75,2,37.767996
3.7,9,37.805194
4.45,4,37.834538
4.45,4,37.861615
3.55,10,37.896582
-1.75,15,37.944211
3.7,9,37.979879
4.3,5,38.009676
4.0,7,38.042345
3.7,9,38.080036
4.0,7,38.112275
4.6,3,38.137161
4.15,6,38.169099
3.85,8,38.215569
4.0,7,38.252856
3.4,11,38.291003
-3.4,9,38.326563
4.45,4,38.35489
4.3,5,38.385169
4.3,5,38.417248
-1.75,15,38.465184
-3.2,5,38.49368
-1.75,15,38.540095
3.4,11,38.578107
-1.75,15,38.616915
-1.75,15,38.799989
4.75,2,38.825066
3.55,10,38.85675
4.75,2,38.879304
-1.75,15,38.918979
4.9,1,38.937741
-1.75,15,38.97713
3.4,11,39.012172
4.6,3,39.039088
-1.75,15,39.081153
4.9,1,39.111282
4.45,4,39.145115
4.45,4,39.179353
3.55,10,39.217334
4.45,4,39.248901
3.55,10,39.292992
3.7,9,39.33002
3.7,9,39.367678
4.0,7,39.402188
4.0,7,39.44034
-3.2,5,39.468397
4.6,3,39.495509
4.75,2,39.524845
3.85,8,39.563413
-1.75,15,39.61371
4.0,7,39.645781
3.4,11,39.686515
4.6,3,39.715486
4.15,6,39.749454
-1.75,15,39.795726
-1.75,15,39.842009
4.45,4,39.876734
-1.75,15,39.919351
4.6,3,39.9469
3.55,10,40.153728
3.7,9,40.193098
4.15,6,40.228264
4.45,4,40.256838
4.15,6,40.292049
3.55,10,40.328428
3.85,8,40.359979
4.3,5,40.388859
4.3,5,40.414624
4.75,2,40.438856
3.55,10,40.474003
-1.75,15,40.516923
4.45,4,40.548188
4.6,3,40.580789
-1.75,15,40.629582
4.9,1,40.655224
3.85,8,40.694735
3.7,9,40.730547
-1.75,15,40.779189
3.7,9,40.814353
4.6,3,40.843028
4.15,6,40.877402
3.55,10,40.915394
4.0,7,40.946832
4.0,7,40.983721
4.6,3,41.008391
-1.75,15,41.058537
4.75,2,41.089293
4.6,3,41.117966
4.3,5,41.148834
4.45,4,41.17651
-1.75,15,41.224766
4.3,5,41.261652
3.4,11,41.305418
3.55,10,41.495037
-1.75,15,41.539486
4.3,5,41.569856
3.4,11,41.607158
4.45,4,41.634739
4.75,2,41.659069
3.25,12,41.6991
4.45,4,41.734253
-1.75,15,41.780293
3.55,10,41.822523
3.7,9,41.85913
3.55,10,41.893332
4.0,7,41.924811
3.55,10,41.960458
4.3,5,41.99041
-1.75,15,42.038619
3.85,8,42.08199
4.75,2,42.110224
-1.75,15,42.161552
4.3,5,42.194722
4.3,5,42.224678
3.85,8,42.258154
-1.75,15,42.309474
4.45,4,42.346
4.0,7,42.38158
4.0,7,42.415482
4.6,3,42.446394
-3.5,11,42.49471
-3.2,5,42.528023
-1.75,15,42.578467
4.45,4,42.612138
3.85,8,42.810765
4.3,5,42.839598
4.6,3,42.865264
4.0,7,42.900608
-1.75,15,42.943238
-3.1,3,42.968682
4.75,2,42.99509
-1.75,15,43.037696
4.75,2,43.063117
3.25,12,43.101855
4.6,3,43.12761
3.7,9,43.165261
4.45,4,43.193008
4.0,7,43.223727
4.3,5,43.253355
4.6,3,43.277672
3.7,9,43.315878
4.45,4,43.347944
4.45,4,43.375118
4.75,2,43.397951
4.45,4,43.429095
4.45,4,43.465396
3.1,13,43.51335
4.6,3,43.538393
4.45,4,43.566716
4.3,5,43.598154
4.3,5,43.633195
4.15,6,43.672347
4.75,2,43.702327
3.85,8,43.741309
4.0,7,43.781518
4.3,5,43.814224
4.3,5,43.843972
-1.75,15,43.892318
4.3,5,43.921388
-1.75,15,43.974612
4.15,6,44.014026
4.6,3,44.041246
3.85,8,44.08263
4.0,7,44.115019
4.3,5,44.148015
-3.4,9,44.358002
4.45,4,44.387203
4.0,7,44.417511
4.15,6,44.45025
4.15,6,44.482948
4.15,6,44.524456
-3.4,9,44.559396
4.6,3,44.584992
4.6,3,44.616184
3.4,11,44.655212
4.45,4,44.682714
4.3,5,44.717044
4.0,7,44.747293
3.85,8,44.782139
4.45,4,44.812699
-1.75,15,44.860851
3.4,11,44.899035
3.55,10,44.935352
4.45,4,44.963399
4.6,3,44.990453
4.3,5,45.024164
4.45,4,45.062425
-1.75,15,45.111458
4.3,5,45.139863
4.6,3,45.165819
4.6,3,45.193896
4.45,4,45.220426
3.7,9,45.256163
3.85,8,45.292068
-3.35,8,45.325264
3.55,10,45.359456
3.7,9,45.393958
4.6,3,45.423993
4.15,6,45.45962
