#{"t_start": 1787939898.4621682, "env_id": "None"}
r,l,t
-3.05,2,3.540638
4.6,3,3.567229
-3.0,1,3.589968
4.75,2,3.612841
-3.0,1,3.635992
4.0,7,3.674699
-3.0,1,3.699409
-3.25,6,3.732484
-3.0,1,3.759051
-3.1,3,3.783583
-3.15,4,3.810048
-3.35,8,3.842031
-1.75,15,3.885186
-3.0,1,3.911654
-3.0,1,3.937395
-3.05,2,3.962068
-3.0,1,3.983029
4.15,6,4.016149
-3.05,2,4.044243
-3.05,2,4.068691
-3.2,5,4.097307
-3.25,6,4.13432
-3.0,1,4.164636
-3.0,1,4.191402
-3.05,2,4.222627
-3.0,1,4.249777
-3.15,4,4.277168
-3.05,2,4.303463
4.3,5,4.34113
-3.2,5,4.371111
-3.6,13,4.412217
-3.2,5,4.444113
3.85,8,4.640864
-3.0,1,4.67261
-3.05,2,4.705961
-3.0,1,4.735449
-3.55,12,4.787248
4.75,2,4.810743
-3.35,8,4.848971
-3.25,6,4.880822
-3.1,3,4.905809
-3.05,2,4.92803
4.6,3,4.959789
-3.4,9,5.002661
4.6,3,5.02863
-3.05,2,5.05725
-3.1,3,5.088871
3.85,8,5.127772
-3.0,1,5.151827
3.7,9,5.189812
-3.0,1,5.215138
4.75,2,5.244568
-3.15,4,5.275163
-3.1,3,5.307737
-3.1,3,5.335533
3.85,8,5.370292
-3.4,9,5.407659
-3.0,1,5.433919
-3.15,4,5.460607
-3.0,1,5.486278
-3.2,5,5.51359
-3.0,1,5.542282
-3.25,6,5.578563
-1.75,15,5.630579
-3.2,5,5.658691
-3.0,1,5.681515
-3.0,1,5.70718
-3.15,4,5.736833
-3.3,7,5.770015
-3.05,2,5.794154
-3.15,4,5.820699
4.15,6,5.857493
4.0,7,5.893897
-3.0,1,5.918427
-3.4,9,5.961041
4.45,4,5.98997
-3.25,6,6.019751
4.6,3,6.050028
-3.1,3,6.093158
-1.75,15,6.153783
-3.05,2,6.183029
-1.75,15,6.228758
3.25,12,6.271235
-3.05,2,6.293805
-3.35,8,6.494005
4.3,5,6.531283
-3.0,1,6.557532
-3.15,4,6.583928
-3.1,3,6.614196
-3.0,1,6.637864
4.3,5,6.667113
-3.0,1,6.689247
-3.05,2,6.717207
4.15,6,6.745809
-3.35,8,6.77865
-3.0,1,6.800358
-3.1,3,6.828634
4.6,3,6.854202
-3.1,3,6.877828
-3.0,1,6.901927
4.3,5,6.928628
-3.25,6,6.957057
-3.05,2,6.984162
-3.1,3,7.016285
-3.0,1,7.04334
-3.05,2,7.076104
3.4,11,7.120298
4.75,2,7.147115
4.6,3,7.175874
4.0,7,7.210362
4.6,3,7.245704
-3.1,3,7.270781
3.85,8,7.304415
-3.0,1,7.33767
4.15,6,7.370608
4.75,2,7.397692
4.6,3,7.42648
4.15,6,7.458466
-3.2,5,7.494376
4.0,7,7.536474
4.45,4,7.567636
-3.1,3,7.594172
-3.4,9,7.633936
4.15,6,7.675838
-3.0,1,7.707172
4.45,4,7.737791
4.9,1,7.767887
-3.45,10,7.807768
-3.25,6,7.838999
-3.0,1,7.862058
-3.1,3,7.889932
-3.05,2,7.915487
3.55,10,7.954185
-3.1,3,7.980733
-3.05,2,8.009992
-3.05,2,8.035314
4.9,1,8.0608
4.45,4,8.08905
4.3,5,8.11549
-3.6,13,8.156961
4.45,4,8.185827
-3.15,4,8.217113
-3.35,8,8.247918
4.0,7,8.281138
4.45,4,8.308799
-3.05,2,8.331632
-3.35,8,8.517879
-3.05,2,8.542481
3.85,8,8.583943
-3.4,9,8.622745
4.6,3,8.646838
-3.25,6,8.677517
-3.05,2,8.702981
-3.05,2,8.729264
-3.2,5,8.761678
-3.0,1,8.783841
4.75,2,8.811676
3.85,8,8.845809
4.0,7,8.882341
-3.05,2,8.904498
-3.0,1,8.924838
3.4,11,8.964419
4.3,5,8.992321
4.15,6,9.02359
-3.15,4,9.050943
3.7,9,9.087144
-3.05,2,9.115043
-3.05,2,9.146772
-3.15,4,9.175745
-3.1,3,9.209992
-3.05,2,9.23729
4.6,3,9.268605
3.1,13,9.311142
3.85,8,9.35667
-3.3,7,9.401472
-3.2,5,9.439387
-3.05,2,9.468879
-3.05,2,9.493891
-3.0,1,9.517778
-3.2,5,9.549095
4.0,7,9.586323
4.45,4,9.614715
-3.25,6,9.650121
4.0,7,9.693628
-3.55,12,9.733538
-3.1,3,9.758435
-3.3,7,9.790448
-3.2,5,9.816523
-3.1,3,9.841309
4.3,5,9.877723
-3.2,5,9.909833
-3.05,2,9.935586
3.85,8,9.970642
4.45,4,10.000184
-3.0,1,10.024607
-3.05,2,10.048841
-3.25,6,10.082421
-3.05,2,10.110653
-3.1,3,10.136598
-1.75,15,10.332055
-3.2,5,10.3587
-3.15,4,10.387956
-3.15,4,10.41625
4.45,4,10.452606
4.9,1,10.476681
4.45,4,10.507206
-3.0,1,10.530653
3.7,9,10.566665
-3.45,10,10.599974
-3.2,5,10.626422
3.85,8,10.662829
-3.6,13,10.70421
3.4,11,10.743713
3.25,12,10.790396
-3.6,13,10.834697
4.45,4,10.867326
4.6,3,10.896259
4.75,2,10.924795
-3.05,2,10.950115
3.55,10,10.989876
4.45,4,11.017404
4.45,4,11.045094
4.3,5,11.077611
3.85,8,11.112591
-1.75,15,11.168828
-3.0,1,11.196982
2.95,14,11.250414
-3.5,11,11.290917
-3.1,3,11.31798
4.45,4,11.351834
-3.0,1,11.372653
-3.1,3,11.396148
3.4,11,11.435661
-3.05,2,11.4615
-3.1,3,11.4869
4.75,2,11.508001
4.0,7,11.539831
-3.1,3,11.568032
3.85,8,11.600004
4.0,7,11.635063
4.15,6,11.836314
3.55,10,11.877683
4.75,2,11.902461
4.15,6,11.935922
-3.0,1,11.962219
-3.0,1,11.984799
4.0,7,12.01301
4.0,7,12.046496
-3.2,5,12.075387
-3.1,3,12.099071
-3.05,2,12.123084
-3.4,9,12.154701
4.75,2,12.18756
-3.25,6,12.223024
3.25,12,12.264158
3.7,9,12.304494
-3.0,1,12.329825
-3.35,8,12.363157
4.6,3,12.394498
3.4,11,12.438375
4.15,6,12.471361
3.4,11,12.510529
-1.75,15,12.557302
-3.25,6,12.592155
-3.15,4,12.620993
-3.7,15,12.670516
-3.3,7,12.707082
-3.25,6,12.746788
-3.6,13,12.796605
4.0,7,12.834135
-3.7,15,12.873711
3.55,10,12.919606
3.4,11,12.959701
4.45,4,12.987428
-3.5,11,13.035517
-3.6,13,13.236025
4.6,3,13.264144
3.85,8,13.299747
4.9,1,13.328263
4.45,4,13.358068
4.3,5,13.388908
-1.75,15,13.435318
-3.05,2,13.45843
4.45,4,13.486341
3.1,13,13.528852
-1.75,15,13.574501
4.3,5,13.603591
3.7,9,13.636713
-3.05,2,13.664259
4.15,6,13.695383
3.55,10,13.734082
-3.3,7,13.765252
4.75,2,13.789995
4.45,4,13.820276
-3.3,7,13.854144
4.15,6,13.883925
-3.05,2,13.910803
-3.15,4,13.943368
3.7,9,13.981338
4.6,3,14.007347
-3.05,2,14.033805
-3.05,2,14.05945
-3.1,3,14.088155
-3.45,10,14.131751
-3.05,2,14.168374
-3.1,3,14.203439
4.15,6,14.242131
3.7,9,14.282425
-3.1,3,14.313519
4.45,4,14.343397
3.85,8,14.378
4.3,5,14.409047
4.6,3,14.435482
4.3,5,14.461298
4.45,4,14.489224
-3.05,2,14.518363
3.4,11,14.560774
4.45,4,14.587469
-3.55,12,14.629439
4.45,4,14.65601
-3.05,2,14.677678
4.15,6,14.847917
-3.25,6,14.880163
4.6,3,14.907749
3.25,12,14.951719
-3.2,5,14.986803
-3.05,2,15.016695
-3.45,10,15.054132
-3.25,6,15.085507
-1.75,15,15.130413
4.9,1,15.157823
4.15,6,15.18983
-3.0,1,15.211569
3.55,10,15.252646
3.55,10,15.290691
3.85,8,15.321563
-3.4,9,15.357496
3.25,12,15.400761
4.15,6,15.434723
-3.4,9,15.481354
-3.6,13,15.529482
3.4,11,15.573755
-3.2,5,15.604803
3.25,12,15.648026
4.0,7,15.685573
-3.2,5,15.720221
-3.55,12,15.761374
-1.75,15,15.804385
-3.3,7,15.837771
-3.3,7,15.86672
-1.75,15,15.914551
-3.3,7,15.947565
3.55,10,16.122641
4.45,4,16.148564
-3.0,1,16.170968
4.3,5,16.202982
4.3,5,16.239819
4.45,4,16.267948
3.55,10,16.302492
-3.6,13,16.342597
-3.7,15,16.386128
-1.75,15,16.43353
-1.75,15,16.48687
4.75,2,16.516276
4.3,5,16.543568
-1.75,15,16.590411
3.4,11,16.624943
3.25,12,16.669858
-3.05,2,16.699765
4.6,3,16.732732
-3.4,9,16.770343
-3.3,7,16.804563
4.15,6,16.835611
4.6,3,16.864887
4.3,5,16.894864
3.85,8,16.930433
-1.75,15,16.974371
-3.3,7,17.009267
3.55,10,17.05233
3.7,9,17.088396
3.1,13,17.135807
4.0,7,17.168987
-3.05,2,17.191917
3.7,9,17.229857
4.6,3,17.266238
3.55,10,17.458207
-3.3,7,17.49009
4.45,4,17.51917
-3.1,3,17.544279
-3.0,1,17.56599
4.6,3,17.592359
4.3,5,17.623368
4.6,3,17.648712
-1.75,15,17.6912
4.3,5,17.720085
4.6,3,17.748359
-3.45,10,17.780142
4.45,4,17.808712
4.3,5,17.840777
-3.65,14,17.887193
-3.45,10,17.924321
-3.15,4,17.956673
4.15,6,17.994727
-1.75,15,18.038818
-3.35,8,18.071462
4.15,6,18.100415
4.3,5,18.13214
-3.65,14,18.172446
-1.75,15,18.2267
4.45,4,18.254411
4.0,7,18.292117
4.6,3,18.325545
-3.55,12,18.370587
4.45,4,18.405382
-3.35,8,18.441038
4.3,5,18.474485
-3.15,4,18.503314
4.6,3,18.535804
4.75,2,18.568357
4.45,4,18.601259
4.15,6,18.640376
-3.1,3,18.669909
-1.75,15,18.729102
-1.75,15,18.961204
4.15,6,18.997653
-1.75,15,19.050056
-1.75,15,19.092374
4.3,5,19.124157
4.45,4,19.153872
-3.05,2,19.179866
4.15,6,19.209899
4.15,6,19.240629
3.7,9,19.273996
-3.7,15,19.322289
-3.45,10,19.360086
3.25,12,19.408036
4.15,6,19.442998
-3.05,2,19.47633
4.6,3,19.505361
3.85,8,19.543481
-1.75,15,19.594789
4.6,3,19.621317
4.3,5,19.652758
-1.75,15,19.696559
-1.75,15,19.741016
3.85,8,19.777318
-3.15,4,19.804278
3.85,8,19.843116
4.15,6,19.873307
-3.0,1,19.897361
4.15,6,19.926407
-3.3,7,19.959727
4.45,4,19.987326
4.3,5,20.016604
-1.75,15,20.064288
4.45,4,20.266234
4.3,5,20.300868
4.15,6,20.335948
3.7,9,20.373039
3.85,8,20.40632
3.85,8,20.443523
4.45,4,20.471665
-1.75,15,20.516454
4.45,4,20.542134
4.6,3,20.57117
4.75,2,20.5958
4.0,7,20.629607
4.3,5,20.659615
4.6,3,20.686172
4.6,3,20.713559
-3.45,10,20.747524
3.7,9,20.782061
3.85,8,20.814752
4.15,6,20.845661
-3.5,11,20.884023
3.25,12,20.921626
-1.75,15,20.964363
3.55,10,21.000351
-3.7,15,21.042704
-1.75,15,21.088235
4.15,6,21.12355
4.0,7,21.166027
3.85,8,21.203866
-1.75,15,21.255654
4.15,6,21.291975
-1.75,15,21.343206
3.1,13,21.55482
-3.05,2,21.577809
4.6,3,21.604561
4.15,6,21.640509
-3.4,9,21.688414
4.3,5,21.723808
4.45,4,21.753923
-3.55,12,21.798898
-3.25,6,21.83583
3.7,9,21.874447
3.1,13,21.922431
4.45,4,21.954036
3.85,8,21.992954
-3.55,12,22.038536
4.6,3,22.073431
-3.5,11,22.114024
4.45,4,22.145432
-3.45,10,22.183957
4.15,6,22.212797
3.85,8,22.244492
4.0,7,22.275702
4.3,5,22.30372
-3.0,1,22.324312
-3.15,4,22.351814
4.3,5,22.37798
4.75,2,22.399966
3.25,12,22.438972
4.45,4,22.466015
-1.75,15,22.507988
4.6,3,22.536546
4.6,3,22.564644
3.25,12,22.606101
4.0,7,22.644084
4.3,5,22.679746
4.45,4,22.716246
-3.45,10,22.758254
4.3,5,22.788851
3.25,12,22.966184
3.4,11,23.005589
4.45,4,23.034808
4.3,5,23.060051
4.45,4,23.091271
3.55,10,23.129662
4.45,4,23.161643
4.45,4,23.189749
4.75,2,23.21766
-3.25,6,23.253548
4.75,2,23.283414
-3.6,13,23.332728
4.3,5,23.364556
-3.2,5,23.392905
4.0,7,23.431547
4.6,3,23.460555
4.45,4,23.49454
-3.45,10,23.537142
4.15,6,23.574276
4.3,5,23.61117
4.15,6,23.64714
-3.35,8,23.687689
-1.75,15,23.737859
4.6,3,23.77078
4.15,6,23.810329
3.25,12,23.851517
-3.1,3,23.874433
4.45,4,23.901471
3.85,8,23.935273
-3.0,1,23.959897
4.45,4,23.987376
4.15,6,24.018743
4.3,5,24.048105
4.15,6,24.075089
3.55,10,24.114026
4.45,4,24.14427
3.55,10,24.18679
4.45,4,24.213468
-1.75,15,24.255598
3.55,10,24.292934
4.75,2,24.318746
-3.0,1,24.49079
-1.75,15,24.533024
4.75,2,24.55671
-3.55,12,24.594666
3.7,9,24.63299
4.45,4,24.659985
4.75,2,24.686033
-3.7,15,24.724307
3.85,8,24.762358
-3.2,5,24.792855
4.15,6,24.824957
-3.4,9,24.861435
4.0,7,24.899496
3.7,9,24.933553
4.0,7,24.967502
4.75,2,24.994104
4.6,3,25.024349
-3.6,13,25.071376
4.15,6,25.111611
4.6,3,25.153215
-3.35,8,25.198055
-3.55,12,25.250027
4.15,6,25.283567
-1.75,15,25.331399
4.0,7,25.3645
3.55,10,25.404565
3.55,10,25.440361
-3.35,8,25.471404
4.0,7,25.503226
-3.2,5,25.529824
3.55,10,25.567849
-1.75,15,25.617664
4.15,6,25.79201
4.6,3,25.819892
4.45,4,25.848694
-3.35,8,25.882889
-3.55,12,25.924529
3.25,12,25.964075
3.7,9,26.003152
4.45,4,26.033599
-3.4,9,26.071352
-3.0,1,26.09268
4.6,3,26.12114
4.6,3,26.146242
3.85,8,26.18141
-3.15,4,26.213607
4.15,6,26.243557
-3.25,6,26.272832
-1.75,15,26.318956
3.7,9,26.355122
3.7,9,26.397508
4.45,4,26.431981
-3.2,5,26.465158
4.45,4,26.497058
4.75,2,26.521188
-3.35,8,26.557019
4.0,7,26.596544
4.45,4,26.631082
3.7,9,26.671267
-3.3,7,26.706202
4.0,7,26.741693
4.0,7,26.774333
4.0,7,26.81
4.6,3,26.837542
4.6,3,26.863936
-1.75,15,26.914417
4.15,6,26.945037
3.85,8,26.978408
4.6,3,27.00441
-3.55,12,27.049501
4.75,2,27.07412
4.6,3,27.102623
4.6,3,27.130413
-1.75,15,27.325117
-3.3,7,27.365483
-3.2,5,27.395902
3.55,10,27.433554
3.55,10,27.469271
4.45,4,27.4949
4.15,6,27.525908
3.85,8,27.560359
3.85,8,27.601372
4.0,7,27.634923
3.85,8,27.666213
4.0,7,27.699262
-3.5,11,27.735378
4.75,2,27.759921
4.3,5,27.791004
4.6,3,27.81711
4.6,3,27.84417
3.85,8,27.878451
4.0,7,27.908269
4.45,4,27.940595
4.0,7,27.975461
4.15,6,28.019561
-3.25,6,28.057679
3.7,9,28.102973
4.3,5,28.135774
-1.75,15,28.18489
-1.75,15,28.234748
4.0,7,28.279735
4.3,5,28.315587
4.75,2,28.347132
4.45,4,28.378783
3.25,12,28.430162
4.15,6,28.467889
3.7,9,28.511293
-3.7,15,28.708939
4.3,5,28.735726
4.0,7,28.766215
3.55,10,28.800506
-3.3,7,28.830772
3.55,10,28.871591
4.75,2,28.896172
4.3,5,28.923888
4.75,2,28.950626
3.85,8,28.988198
4.15,6,29.023248
3.7,9,29.063597
-3.15,4,29.090344
4.0,7,29.123182
-3.35,8,29.152747
-3.55,12,29.191337
4.6,3,29.219776
4.3,5,29.255316
-3.55,12,29.296245
3.7,9,29.334003
4.3,5,29.35948
4.45,4,29.386447
-3.45,10,29.423751
4.15,6,29.45594
4.6,3,29.481253
4.15,6,29.511405
4.75,2,29.537348
4.6,3,29.566045
4.75,2,29.592031
3.25,12,29.632482
-3.05,2,29.656042
4.45,4,29.685821
4.75,2,29.713135
4.45,4,29.73927
4.15,6,29.771456
4.6,3,29.799942
4.75,2,29.824759
4.45,4,29.852868
4.15,6,29.884664
-3.3,7,29.923242
3.55,10,29.97026
4.6,3,29.99978
-3.55,12,30.040859
4.6,3,30.072828
4.15,6,30.243243
-1.75,15,30.297086
-3.35,8,30.329006
3.4,11,30.367529
4.6,3,30.391733
3.85,8,30.426778
4.45,4,30.452076
4.75,2,30.476718
3.4,11,30.516849
3.85,8,30.55027
-3.2,5,30.582267
4.0,7,30.617521
-3.65,14,30.665903
3.55,10,30.712903
4.6,3,30.742527
4.75,2,30.771749
-1.75,15,30.831409
3.1,13,30.871495
4.45,4,30.901754
-3.55,12,30.947435
4.6,3,30.974702
4.45,4,31.007958
-3.65,14,31.052869
4.45,4,31.083566
4.45,4,31.119563
-1.75,15,31.172211
4.6,3,31.203303
3.4,11,31.252339
4.45,4,31.281643
4.45,4,31.314708
4.45,4,31.349667
-3.2,5,31.382512
3.4,11,31.430469
4.6,3,31.460093
3.55,10,31.64934
4.45,4,31.67362
4.6,3,31.703471
-3.25,6,31.734224
-3.35,8,31.777143
4.15,6,31.810111
3.25,12,31.847284
4.3,5,31.876512
-3.65,14,31.918338
-3.15,4,31.945949
3.4,11,31.982114
3.4,11,32.021939
-3.55,12,32.06119
3.85,8,32.101635
4.45,4,32.13337
4.75,2,32.158411
3.85,8,32.19198
4.3,5,32.218986
4.45,4,32.248324
3.55,10,32.291334
4.15,6,32.322144
4.75,2,32.348262
4.0,7,32.379396
4.0,7,32.411773
3.4,11,32.451883
4.75,2,32.47296
4.6,3,32.505118
3.55,10,32.542735
4.6,3,32.570646
4.15,6,32.603963
4.6,3,32.633151
3.25,12,32.672661
-1.75,15,32.719753
4.3,5,32.749889
4.75,2,32.774387
4.45,4,32.804936
3.4,11,32.842207
4.0,7,33.04334
4.45,4,33.082085
4.6,3,33.115302
-1.75,15,33.181731
4.0,7,33.224335
-3.55,12,33.266511
4.3,5,33.299442
4.15,6,33.329334
4.15,6,33.362813
4.3,5,33.389992
3.85,8,33.422467
3.85,8,33.459623
4.3,5,33.487513
3.85,8,33.518496
4.45,4,33.547261
4.0,7,33.582902
4.45,4,33.611792
4.15,6,33.648297
3.85,8,33.682615
4.75,2,33.705894
4.0,7,33.73696
3.4,11,33.771408
2.8,15,33.813166
3.85,8,33.848144
4.45,4,33.87783
4.6,3,33.905575
3.4,11,33.947261
-1.75,15,33.999655
4.45,4,34.026351
4.45,4,34.056288
3.7,9,34.089315
3.55,10,34.131103
4.45,4,34.158041
3.85,8,34.194838
3.7,9,34.229984
4.15,6,34.259217
4.45,4,34.288263
4.45,4,34.475774
4.9,1,34.507415
-1.75,15,34.555729
3.85,8,34.59035
4.0,7,34.626129
3.7,9,34.662613
4.15,6,34.695355
-3.55,12,34.738087
-3.65,14,34.787219
3.4,11,34.833326
4.75,2,34.85915
4.3,5,34.88707
4.0,7,34.917462
3.85,8,34.9503
4.6,3,34.98364
3.4,11,35.02656
4.45,4,35.060611
3.85,8,35.098283
-1.75,15,35.150107
4.45,4,35.17672
4.45,4,35.205672
4.45,4,35.234198
-1.75,15,35.285051
4.6,3,35.310364
-1.75,15,35.360897
4.6,3,35.390003
3.85,8,35.42549
3.7,9,35.470109
4.3,5,35.500983
-1.75,15,35.551465
4.6,3,35.576565
4.0,7,35.611083
4.6,3,35.640944
3.25,12,35.820014
3.1,13,35.863643
-3.0,1,35.884763
4.45,4,35.919458
-3.55,12,35.961616
-1.75,15,36.017318
-1.75,15,36.061675
4.6,3,36.088779
4.45,4,36.122874
4.15,6,36.165906
-1.75,15,36.212467
4.9,1,36.240103
-1.75,15,36.285736
4.45,4,36.313722
4.6,3,36.344152
4.75,2,36.37224
-3.3,7,36.408185
-3.4,9,36.448209
-1.75,15,36.490549
4.6,3,36.517571
4.15,6,36.54754
3.7,9,36.5806
3.4,11,36.617945
3.4,11,36.654268
4.6,3,36.683019
4.45,4,36.711115
4.6,3,36.734962
3.4,11,36.770473
4.15,6,36.797046
4.0,7,36.82752
-1.75,15,36.869771
3.55,10,36.910604
4.6,3,36.937572
4.0,7,37.133087
-3.05,2,37.158497
4.45,4,37.187779
4.75,2,37.215069
-1.75,15,37.257087
-3.25,6,37.287769
4.0,7,37.323426
-3.0,1,37.346165
-3.3,7,37.379289
4.45,4,37.408565
4.15,6,37.443254
3.85,8,37.480986
2.95,14,37.527411
-3.3,7,37.559767
4.0,7,37.596563
4.3,5,37.632586
4.6,3,37.657305
4.45,4,37.688853
4.75,2,37.716547
4.6,3,37.741396
4.6,3,37.771868
4.6,3,37.800833
4.45,4,37.831491
3.55,10,37.872668
3.85,8,37.913602
3.55,10,37.948682
-3.4,9,37.992864
-3.45,10,38.033235
-3.2,5,38.065081
4.45,4,38.093955
4.3,5,38.128529
-3.5,11,38.173118
4.45,4,38.207577
4.3,5,38.239853
4.3,5,38.272361
4.6,3,38.304445
4.15,6,38.341302
4.15,6,38.376194
-1.75,15,38.421585
3.25,12,38.463134
3.25,12,38.659796
-3.5,11,38.701429
-1.75,15,38.745145
3.1,13,38.78777
4.9,1,38.814602
4.9,1,38.84053
4.15,6,38.870013
-3.7,15,38.912017
4.75,2,38.943388
-1.75,15,39.001679
3.55,10,39.040123
4.45,4,39.071354
3.4,11,39.120331
4.9,1,39.147041
4.45,4,39.175845
4.3,5,39.204889
4.3,5,39.236475
4.6,3,39.269691
-1.75,15,39.317506
3.7,9,39.358286
3.7,9,39.395002
-3.2,5,39.42275
4.45,4,39.452872
4.0,7,39.484442
4.45,4,39.514924
4.75,2,39.540591
3.85,8,39.575662
3.25,12,39.61482
-3.45,10,39.649317
3.7,9,39.690074
3.25,12,39.732424
4.3,5,39.763537
3.1,13,39.799776
-1.75,15,39.985234
4.45,4,40.016052
-3.6,13,40.05424
4.6,3,40.082055
4.15,6,40.117717
3.7,9,40.161409
4.0,7,40.201867
4.45,4,40.237162
4.0,7,40.272241
-1.75,15,40.320885
4.15,6,40.354129
4.45,4,40.38221
4.3,5,40.406055
4.75,2,40.435957
3.55,10,40.477643
4.0,7,40.511046
3.4,11,40.549574
4.6,3,40.577321
4.45,4,40.603914
4.9,1,40.626809
3.85,8,40.662306
3.7,9,40.702063
3.4,11,40.738145
4.3,5,40.764662
-1.75,15,40.815685
4.6,3,40.849317
3.7,9,40.884762
4.3,5,40.914336
3.85,8,40.947699
-1.75,15,40.996294
4.3,5,41.023716
4.75,2,41.052201
4.6,3,41.078943
-3.15,4,41.104226
4.45,4,41.132143
4.3,5,41.164968
4.15,6,41.196875
-1.75,15,41.388753
4.15,6,41.423566
4.0,7,41.462816
4.3,5,41.50194
3.85,8,41.543908
4.75,2,41.57446
4.75,2,41.598604
-3.4,9,41.635791
4.3,5,41.668536
4.45,4,41.701609
3.55,10,41.744288
4.0,7,41.780742
-3.2,5,41.811306
4.0,7,41.841513
-3.4,9,41.873275
4.3,5,41.901811
3.85,8,41.939098
3.85,8,41.97712
4.75,2,42.002136
4.0,7,42.032358
4.3,5,42.064258
4.15,6,42.096888
4.45,4,42.125528
-3.4,9,42.162287
3.4,11,42.201992
-3.6,13,42.249278
3.7,9,42.283089
4.45,4,42.313643
-1.75,15,42.370455
-3.6,13,42.425174
3.25,12,42.477431
4.15,6,42.524877
-3.2,5,42.561689
4.3,5,42.590955
4.45,4,42.625018
4.0,7,42.661658
-3.6,13,42.835602
4.15,6,42.865268
4.45,4,42.893307
-1.75,15,42.933942
4.75,2,42.959153
-3.15,4,42.98493
4.6,3,43.011677
3.55,10,43.049936
4.75,2,43.071961
-1.75,15,43.117167
4.6,3,43.146274
4.6,3,43.171829
4.3,5,43.200921
4.45,4,43.229867
-1.75,15,43.270429
4.75,2,43.29576
-3.65,14,43.337871
4.3,5,43.368212
-1.75,15,43.411103
4.6,3,43.438193
4.45,4,43.470274
4.3,5,43.500739
4.3,5,43.529972
3.85,8,43.56583
4.75,2,43.596953
4.0,7,43.630033
4.15,6,43.658689
4.15,6,43.694772
-3.25,6,43.727333
3.85,8,43.762964
3.55,10,43.803695
-1.75,15,43.85042
4.45,4,43.881648
4.45,4,43.912822
-3.45,10,43.950365
4.15,6,43.979681
4.15,6,44.012026
3.25,12,44.2049
4.6,3,44.234854
4.15,6,44.267136
4.15,6,44.297308
4.15,6,44.327404
4.15,6,44.358681
-1.75,15,44.403265
-3.25,6,44.440689
4.3,5,44.473368
3.55,10,44.513111
4.15,6,44.546476
4.15,6,44.579682
4.15,6,44.607229
-1.75,15,44.649578
4.45,4,44.67583
-1.75,15,44.732498
4.6,3,44.758423
3.4,11,44.793706
4.6,3,44.819998
4.3,5,44.847336
3.4,11,44.89582
-3.2,5,44.931735
4.6,3,44.961147
3.4,11,44.999579
4.75,2,45.024549
4.45,4,45.055771
4.6,3,45.081767
4.3,5,45.11264
-3.5,11,45.154491
4.45,4,45.186074
3.55,10,45.232429
-1.75,15,45.278165
4.6,3,45.303747
4.3,5,45.340129
