#{"t_start": 1787939895.8693724, "env_id": "None"}
r,l,t
-3.5,11,6.96492
-3.4,9,6.999377
-3.45,10,7.038007
-3.1,3,7.066862
4.15,6,7.101204
-3.05,2,7.128481
-1.75,15,7.175748
4.9,1,7.198173
4.3,5,7.228899
4.15,6,7.267939
-3.45,10,7.314537
4.3,5,7.347699
4.45,4,7.375946
-3.05,2,7.401538
3.55,10,7.444904
-3.15,4,7.474618
-3.3,7,7.514671
-3.25,6,7.550583
-1.75,15,7.601973
-1.75,15,7.655562
-3.05,2,7.681667
-3.0,1,7.715045
-3.05,2,7.737614
4.15,6,7.771801
-3.1,3,7.801923
-3.05,2,7.834366
4.3,5,8.015318
-3.05,2,8.040434
-3.35,8,8.075437
-1.75,15,8.11893
-3.15,4,8.146632
4.45,4,8.175941
-1.75,15,8.228215
-1.75,15,8.274311
-3.35,8,8.312414
-1.75,15,8.352892
-3.6,13,8.393779
-3.4,9,8.433357
-3.25,6,8.469675
-3.05,2,8.496027
4.3,5,8.531392
-3.1,3,8.555886
-3.4,9,8.595037
-1.75,15,8.646987
3.1,13,8.712488
4.15,6,8.75065
-3.2,5,8.779825
4.6,3,8.805984
-3.5,11,8.848937
-3.35,8,8.886601
4.15,6,8.922979
4.6,3,8.948498
3.55,10,8.985276
3.25,12,9.02957
-1.75,15,9.082726
-3.05,2,9.117522
-3.05,2,9.145131
3.4,11,9.336097
-3.25,6,9.365779
-3.05,2,9.387418
4.0,7,9.418397
3.4,11,9.458757
-1.75,15,9.501864
-3.4,9,9.534759
-3.15,4,9.563102
4.3,5,9.597095
-3.35,8,9.64153
-3.1,3,9.669904
-3.15,4,9.701348
-3.1,3,9.728869
-3.05,2,9.753932
-3.3,7,9.788484
-3.35,8,9.820666
-3.45,10,9.860023
-3.05,2,9.891989
-3.0,1,9.914655
4.6,3,9.942667
-3.2,5,9.969231
4.0,7,10.001575
4.15,6,10.035141
2.8,15,10.079514
4.45,4,10.115887
-3.0,1,10.140962
-3.1,3,10.168278
4.3,5,10.199657
4.3,5,10.228732
4.6,3,10.263068
4.0,7,10.305212
-1.75,15,10.352739
-3.0,1,10.37782
-1.75,15,10.427796
4.45,4,10.456368
-3.0,1,10.481713
-1.75,15,10.535536
-3.35,8,10.56983
4.45,4,10.599525
-3.1,3,10.627029
-3.0,1,10.65209
-3.15,4,10.681846
-3.2,5,10.708286
4.9,1,10.73484
-3.05,2,10.760313
-3.2,5,10.791832
-3.05,2,10.974936
4.6,3,11.008111
-3.45,10,11.045927
-3.4,9,11.085532
4.15,6,11.119207
4.6,3,11.145841
-3.1,3,11.173161
4.15,6,11.208896
-3.2,5,11.240633
-3.05,2,11.265427
-3.35,8,11.29939
-3.05,2,11.323064
4.75,2,11.347369
-3.3,7,11.381709
4.15,6,11.419532
4.45,4,11.449275
4.3,5,11.48376
3.25,12,11.53219
-1.75,15,11.581852
-3.5,11,11.624314
-3.2,5,11.650826
-3.25,6,11.67994
4.0,7,11.720232
3.4,11,11.766012
-3.1,3,11.798037
-3.55,12,11.842809
-3.05,2,11.87185
-3.05,2,11.901433
4.15,6,11.937375
-3.05,2,11.969589
4.6,3,12.008183
-3.2,5,12.04232
-3.2,5,12.075719
-3.15,4,12.102782
-3.0,1,12.127423
-3.25,6,12.160197
-3.0,1,12.184728
-3.3,7,12.219595
4.45,4,12.253914
3.25,12,12.298654
-3.05,2,12.3202
-3.2,5,12.347619
-3.0,1,12.372408
-3.15,4,12.400099
-3.1,3,12.424262
-3.35,8,12.462683
3.7,9,12.649862
4.45,4,12.677576
-3.45,10,12.710138
4.15,6,12.737727
4.6,3,12.764421
-3.3,7,12.801463
-3.0,1,12.827746
-3.4,9,12.865662
-3.0,1,12.891159
4.75,2,12.917125
4.6,3,12.945933
-3.25,6,12.980752
-3.25,6,13.017624
-3.0,1,13.044265
-3.0,1,13.06741
-3.1,3,13.095433
-1.75,15,13.138757
-1.75,15,13.183961
4.15,6,13.216685
-3.35,8,13.252474
-3.5,11,13.292377
-3.05,2,13.318817
-3.0,1,13.343553
4.45,4,13.373637
3.85,8,13.409415
4.75,2,13.438096
-3.1,3,13.46463
4.75,2,13.493181
-3.35,8,13.528165
4.75,2,13.554507
3.55,10,13.595866
4.45,4,13.628098
4.75,2,13.654801
-3.2,5,13.687168
-3.25,6,13.718743
-3.5,11,13.76635
-1.75,15,13.821109
-3.6,13,13.874698
3.55,10,13.912283
-1.75,15,13.958642
4.0,7,13.993641
4.3,5,14.028457
4.3,5,14.209605
4.45,4,14.240234
-3.25,6,14.272973
-3.0,1,14.298982
-1.75,15,14.355147
4.0,7,14.389634
-3.0,1,14.414985
-1.75,15,14.460815
-3.4,9,14.498791
-3.0,1,14.528718
-3.25,6,14.564757
-1.75,15,14.60687
-3.3,7,14.640681
3.4,11,14.679632
4.15,6,14.709038
-3.25,6,14.737462
4.75,2,14.762974
4.45,4,14.791258
-3.05,2,14.817823
4.45,4,14.847369
-3.7,15,14.908203
4.0,7,14.949497
3.4,11,14.995511
4.45,4,15.025063
-1.75,15,15.077026
-3.0,1,15.102324
3.1,13,15.148064
4.75,2,15.177408
-3.0,1,15.197574
-3.45,10,15.239007
-3.25,6,15.271626
-3.05,2,15.297267
4.6,3,15.330935
4.0,7,15.370409
-3.0,1,15.400966
4.45,4,15.427434
-3.0,1,15.451265
-3.3,7,15.496808
-3.05,2,15.528837
-3.2,5,15.566138
3.55,10,15.604832
-3.2,5,15.779237
3.7,9,15.812921
4.45,4,15.83764
4.15,6,15.868572
-3.4,9,15.900558
4.0,7,15.939541
4.45,4,15.972088
4.6,3,16.00334
4.45,4,16.030131
4.45,4,16.059755
-3.05,2,16.084229
4.6,3,16.108209
-3.3,7,16.138625
4.15,6,16.169298
4.6,3,16.194879
3.1,13,16.234672
4.0,7,16.265734
4.75,2,16.288179
-1.75,15,16.330475
4.45,4,16.359084
4.6,3,16.382791
-3.35,8,16.417163
-3.5,11,16.452453
4.45,4,16.488343
-3.05,2,16.510531
4.3,5,16.54578
3.4,11,16.584223
3.85,8,16.621835
-3.3,7,16.664549
4.6,3,16.700213
-3.3,7,16.747195
3.4,11,16.794906
4.3,5,16.831362
4.75,2,16.857657
-3.4,9,16.897342
4.0,7,16.933195
3.25,12,16.976158
-3.15,4,17.007519
-1.75,15,17.050025
4.0,7,17.084054
-3.4,9,17.26536
-3.5,11,17.300178
-3.05,2,17.319642
4.3,5,17.348464
4.0,7,17.378017
-3.55,12,17.414274
4.45,4,17.439684
-1.75,15,17.481943
3.1,13,17.521174
-3.2,5,17.550082
-3.5,11,17.596522
-3.65,14,17.644307
4.9,1,17.667444
3.1,13,17.713973
4.0,7,17.747117
4.45,4,17.778527
4.15,6,17.814695
-3.0,1,17.835917
4.3,5,17.86647
-3.6,13,17.914359
4.75,2,17.94362
4.45,4,17.971864
4.3,5,18.014322
3.85,8,18.056742
4.6,3,18.085278
3.85,8,18.126947
4.6,3,18.154673
-1.75,15,18.202298
-3.05,2,18.23041
-3.15,4,18.254727
4.15,6,18.291453
4.3,5,18.319766
4.6,3,18.344313
-3.45,10,18.382145
4.6,3,18.410245
-3.15,4,18.435693
-3.4,9,18.471463
3.4,11,18.652691
4.6,3,18.677298
-3.35,8,18.708603
4.6,3,18.731958
3.85,8,18.76479
3.1,13,18.803658
-3.0,1,18.828428
4.75,2,18.849958
-1.75,15,18.896291
3.25,12,18.934394
-3.3,7,18.966295
4.45,4,18.993978
4.15,6,19.024262
-3.45,10,19.071906
4.6,3,19.109072
-3.35,8,19.146014
4.45,4,19.174695
4.6,3,19.204258
-3.2,5,19.23362
4.45,4,19.263654
-3.35,8,19.306628
4.6,3,19.333164
-3.25,6,19.366801
4.75,2,19.391691
-3.4,9,19.424899
4.0,7,19.457683
4.6,3,19.482734
-1.75,15,19.528841
3.85,8,19.560964
4.45,4,19.590214
4.45,4,19.617015
-3.5,11,19.663453
4.0,7,19.70954
-3.25,6,19.740995
-3.2,5,19.773571
-3.2,5,19.805299
3.25,12,19.84773
4.45,4,19.882473
4.75,2,19.910374
-3.25,6,19.939432
-3.2,5,19.967219
-3.45,10,20.160847
-1.75,15,20.204248
4.6,3,20.233394
-3.6,13,20.273359
4.6,3,20.297648
-3.25,6,20.329315
3.55,10,20.365573
4.3,5,20.396899
-3.0,1,20.423635
4.0,7,20.456737
4.6,3,20.484155
3.85,8,20.519137
3.7,9,20.562933
-1.75,15,20.61118
-3.45,10,20.65111
-3.15,4,20.678975
4.0,7,20.709136
-1.75,15,20.751886
4.75,2,20.777333
4.6,3,20.807962
3.85,8,20.844646
-3.3,7,20.884912
3.55,10,20.929915
3.7,9,20.96872
4.45,4,20.998178
-3.65,14,21.04823
3.4,11,21.09811
3.55,10,21.148444
-3.05,2,21.178512
4.0,7,21.211576
-1.75,15,21.270961
3.4,11,21.499737
3.85,8,21.534464
-3.5,11,21.578029
4.15,6,21.613507
-3.35,8,21.649955
4.6,3,21.67298
-1.75,15,21.713951
4.45,4,21.743668
-3.3,7,21.779889
-1.75,15,21.82928
4.45,4,21.853757
4.6,3,21.879099
4.75,2,21.902935
3.7,9,21.945374
4.0,7,21.983344
-1.75,15,22.035794
4.45,4,22.070162
4.0,7,22.104869
-3.25,6,22.133622
-3.05,2,22.16274
-3.7,15,22.212023
3.25,12,22.254289
-1.75,15,22.303598
4.45,4,22.340383
4.6,3,22.365925
-3.15,4,22.397074
3.25,12,22.445644
-3.05,2,22.478926
3.55,10,22.519203
-3.15,4,22.545731
-3.6,13,22.584173
4.45,4,22.611442
-3.65,14,22.659151
4.6,3,22.689764
4.6,3,22.718083
4.3,5,22.926654
4.15,6,22.964818
4.0,7,22.997609
4.0,7,23.033214
4.75,2,23.057101
3.7,9,23.092086
3.7,9,23.125796
4.45,4,23.15516
-3.0,1,23.185519
4.3,5,23.216211
4.75,2,23.244627
4.3,5,23.27305
-3.25,6,23.303209
-3.25,6,23.34032
4.6,3,23.365896
4.45,4,23.395721
-3.35,8,23.425596
4.0,7,23.459999
4.0,7,23.494246
4.3,5,23.520746
-3.5,11,23.557159
4.0,7,23.589146
-3.7,15,23.632419
4.15,6,23.662962
4.3,5,23.697776
4.6,3,23.726786
3.55,10,23.766995
4.3,5,23.800178
-3.4,9,23.844288
4.3,5,23.879767
4.45,4,23.910424
-3.65,14,23.965642
4.75,2,23.995447
-3.15,4,24.031692
4.3,5,24.059662
4.0,7,24.092357
3.85,8,24.128556
-1.75,15,24.170605
-3.35,8,24.207664
3.85,8,24.425381
3.55,10,24.465146
-3.45,10,24.51372
-3.4,9,24.554929
4.6,3,24.584242
3.85,8,24.627331
-3.0,1,24.652975
4.6,3,24.685545
-3.05,2,24.710398
-3.65,14,24.753051
4.6,3,24.782938
4.6,3,24.812785
4.75,2,24.837287
3.25,12,24.875982
4.15,6,24.907079
3.7,9,24.941515
3.55,10,24.980989
4.6,3,25.010161
-3.5,11,25.046905
4.0,7,25.080469
-3.3,7,25.110601
4.75,2,25.134998
-3.15,4,25.164653
4.6,3,25.19124
4.6,3,25.215938
4.0,7,25.254909
-3.15,4,25.281333
3.4,11,25.324585
4.0,7,25.356234
3.85,8,25.389836
4.0,7,25.417602
-3.35,8,25.451329
-3.35,8,25.487957
4.75,2,25.513306
4.75,2,25.536423
4.45,4,25.565755
4.15,6,25.598385
3.4,11,25.633328
4.45,4,25.663076
-3.3,7,25.694075
4.45,4,25.720148
-1.75,15,25.924464
3.55,10,25.962771
3.4,11,26.00106
-3.65,14,26.049269
3.25,12,26.088335
4.6,3,26.115204
-1.75,15,26.171645
-1.75,15,26.226265
3.7,9,26.267384
4.3,5,26.3102
3.4,11,26.351102
4.15,6,26.385086
3.7,9,26.426732
-1.75,15,26.473649
-3.3,7,26.504261
4.75,2,26.530144
4.75,2,26.556828
3.4,11,26.595619
-3.3,7,26.626282
4.6,3,26.654533
4.0,7,26.68756
4.75,2,26.712325
4.3,5,26.741731
3.85,8,26.774191
2.95,14,26.815376
4.15,6,26.844178
4.0,7,26.878655
4.0,7,26.909513
4.6,3,26.933028
-3.1,3,26.960718
4.6,3,26.982668
4.75,2,27.009218
3.55,10,27.046233
-1.75,15,27.234897
4.0,7,27.264578
-3.1,3,27.290492
4.6,3,27.318209
4.0,7,27.350466
3.85,8,27.384403
4.3,5,27.415231
4.45,4,27.447353
3.25,12,27.487755
4.45,4,27.517838
-3.25,6,27.553672
3.55,10,27.595223
2.95,14,27.649455
4.45,4,27.683087
3.7,9,27.727527
4.45,4,27.762792
4.75,2,27.789815
-3.45,10,27.834667
-1.75,15,27.894526
4.45,4,27.925216
-3.35,8,27.956295
4.3,5,27.982304
4.15,6,28.013768
4.0,7,28.052162
3.55,10,28.091614
4.15,6,28.120514
4.45,4,28.150463
4.0,7,28.184582
4.6,3,28.213595
-3.2,5,28.243107
3.4,11,28.281228
4.75,2,28.313455
-3.15,4,28.340522
4.45,4,28.375081
4.75,2,28.403413
4.6,3,28.428766
4.3,5,28.456356
-3.4,9,28.493214
3.7,9,28.528703
4.6,3,28.559325
-3.3,7,28.744137
3.85,8,28.774206
-3.15,4,28.801814
-3.0,1,28.828104
-3.4,9,28.860501
4.75,2,28.885302
-1.75,15,28.929564
4.0,7,28.96707
4.6,3,28.995988
-1.75,15,29.051268
4.6,3,29.082206
4.75,2,29.116016
4.45,4,29.148308
-1.75,15,29.198922
3.55,10,29.237956
4.15,6,29.271063
3.25,12,29.317334
-3.2,5,29.346907
4.3,5,29.37891
3.25,12,29.424158
-1.75,15,29.478476
3.55,10,29.518315
4.15,6,29.547528
4.9,1,29.572242
4.3,5,29.601761
4.0,7,29.635712
4.3,5,29.664885
3.1,13,29.709717
-3.45,10,29.749152
3.7,9,29.789491
-1.75,15,29.832422
-1.75,15,29.878968
-3.45,10,30.063108
4.6,3,30.093463
4.75,2,30.120933
-1.75,15,30.167069
4.15,6,30.196278
4.45,4,30.223716
4.0,7,30.256941
4.0,7,30.291003
3.55,10,30.326662
4.6,3,30.352717
3.4,11,30.394704
3.85,8,30.428962
4.75,2,30.461442
3.4,11,30.501065
3.85,8,30.544043
4.15,6,30.575766
-1.75,15,30.629402
-1.75,15,30.678653
3.85,8,30.724563
4.75,2,30.749076
-1.75,15,30.806041
3.55,10,30.847927
-3.35,8,30.889958
4.45,4,30.927782
3.7,9,30.971579
3.7,9,31.01559
4.3,5,31.047956
4.6,3,31.081274
4.15,6,31.1168
4.45,4,31.153661
4.75,2,31.179136
4.15,6,31.212815
3.7,9,31.250504
3.25,12,31.291907
3.4,11,31.469895
4.6,3,31.49649
4.6,3,31.518758
4.3,5,31.550085
3.4,11,31.59635
3.4,11,31.648479
4.75,2,31.680489
4.6,3,31.70653
4.45,4,31.735248
4.3,5,31.767075
3.85,8,31.802307
4.45,4,31.831178
4.6,3,31.858356
4.6,3,31.882363
4.0,7,31.920074
-1.75,15,31.963435
-1.75,15,32.006055
4.45,4,32.036573
-3.5,11,32.077674
3.55,10,32.115156
4.15,6,32.146311
3.25,12,32.191038
4.45,4,32.216897
-3.3,7,32.250875
4.75,2,32.281888
3.4,11,32.324274
4.0,7,32.356886
4.15,6,32.387071
4.6,3,32.410054
-3.7,15,32.465161
3.55,10,32.50446
4.45,4,32.537735
-1.75,15,32.590536
3.55,10,32.631102
3.7,9,32.672403
4.45,4,32.836039
4.75,2,32.859187
3.4,11,32.896135
3.7,9,32.929752
4.75,2,32.957209
-3.0,1,32.981989
4.3,5,33.014949
-1.75,15,33.057714
-1.75,15,33.101962
4.45,4,33.13169
-1.75,15,33.175063
4.45,4,33.201135
4.3,5,33.23374
-3.0,1,33.260779
4.9,1,33.288375
3.4,11,33.326831
3.1,13,33.375003
-1.75,15,33.424205
-3.4,9,33.468409
3.25,12,33.507956
4.45,4,33.537715
4.75,2,33.562747
3.4,11,33.601778
4.15,6,33.633596
-1.75,15,33.689449
-1.75,15,33.747863
4.3,5,33.787418
3.1,13,33.831223
4.45,4,33.861553
4.6,3,33.893231
4.3,5,33.927249
-1.75,15,33.976303
-1.75,15,34.1868
3.7,9,34.223516
4.0,7,34.256139
-3.2,5,34.288281
3.55,10,34.32702
4.6,3,34.361282
4.45,4,34.389362
4.3,5,34.418962
3.7,9,34.461448
3.4,11,34.500628
-3.0,1,34.528901
-1.75,15,34.583346
3.55,10,34.624285
4.75,2,34.644955
4.0,7,34.677729
4.15,6,34.707784
-1.75,15,34.756704
4.9,1,34.778895
3.85,8,34.813831
-1.75,15,34.859877
3.55,10,34.894701
3.7,9,34.931001
4.3,5,34.960648
4.6,3,34.984694
3.7,9,35.019509
4.15,6,35.050002
3.55,10,35.085643
3.55,10,35.124984
-1.75,15,35.165439
-1.75,15,35.212708
4.75,2,35.240804
3.85,8,35.274247
4.0,7,35.455714
4.15,6,35.48811
4.45,4,35.516711
4.15,6,35.548399
4.3,5,35.574883
3.7,9,35.616416
4.3,5,35.662884
-1.75,15,35.722615
4.75,2,35.768954
-3.05,2,35.804267
3.4,11,35.845776
-3.55,12,35.883344
4.15,6,35.921085
-3.3,7,35.95096
4.0,7,35.981752
4.6,3,36.007473
3.7,9,36.043258
-3.4,9,36.077892
3.85,8,36.107745
4.15,6,36.140057
4.75,2,36.169124
4.6,3,36.200315
-3.4,9,36.237488
4.15,6,36.26874
-1.75,15,36.313784
4.0,7,36.346721
4.0,7,36.378853
-3.6,13,36.423114
4.9,1,36.449392
3.25,12,36.489647
4.75,2,36.519212
4.15,6,36.560083
4.45,4,36.589718
3.7,9,36.629734
4.3,5,36.663402
4.45,4,36.693667
4.3,5,36.725917
-3.35,8,36.765887
3.85,8,36.95217
3.55,10,36.987616
4.45,4,37.015494
3.85,8,37.052553
4.15,6,37.08206
-1.75,15,37.135025
3.25,12,37.185174
4.3,5,37.216375
4.45,4,37.249101
4.75,2,37.277604
-3.0,1,37.303081
3.85,8,37.338986
3.7,9,37.376415
4.3,5,37.40445
4.75,2,37.428216
4.75,2,37.452949
3.55,10,37.491824
2.95,14,37.531452
4.15,6,37.56354
-3.35,8,37.604354
4.6,3,37.640362
4.0,7,37.679538
3.55,10,37.72265
3.55,10,37.761483
4.15,6,37.792339
4.0,7,37.82957
4.45,4,37.863126
3.4,11,37.899458
4.45,4,37.929179
4.6,3,37.959239
3.85,8,37.995943
4.3,5,38.029958
4.75,2,38.058631
4.45,4,38.085503
4.15,6,38.117498
4.0,7,38.151347
3.4,11,38.189686
4.0,7,38.223881
3.55,10,38.397938
3.85,8,38.430095
4.0,7,38.461202
4.3,5,38.492774
3.4,11,38.530146
3.7,9,38.567293
-3.2,5,38.596409
-3.55,12,38.639897
4.9,1,38.661999
4.3,5,38.694262
4.6,3,38.723179
3.85,8,38.76363
4.45,4,38.794505
3.4,11,38.837014
4.3,5,38.865644
3.55,10,38.902952
4.75,2,38.929439
-3.4,9,38.973328
3.4,11,39.015615
4.75,2,39.04406
-1.75,15,39.087942
3.85,8,39.121758
4.45,4,39.14807
4.45,4,39.175536
4.0,7,39.205034
-1.75,15,39.248067
2.95,14,39.291924
-3.7,15,39.333484
4.3,5,39.358862
4.0,7,39.38879
-1.75,15,39.427275
-3.05,2,39.451378
4.15,6,39.480742
4.45,4,39.668612
3.7,9,39.702681
4.6,3,39.725883
4.6,3,39.754287
4.9,1,39.781601
4.45,4,39.813475
4.45,4,39.840722
-1.75,15,39.881603
4.15,6,39.912151
-3.6,13,39.952961
-3.5,11,39.992278
4.0,7,40.03605
4.15,6,40.068226
3.4,11,40.111477
3.7,9,40.146561
-3.4,9,40.182791
4.75,2,40.210354
-1.75,15,40.260982
3.7,9,40.299464
3.55,10,40.339676
-3.45,10,40.382212
4.3,5,40.417469
4.15,6,40.456762
3.85,8,40.494171
3.55,10,40.530914
3.4,11,40.579655
-3.3,7,40.615236
-1.75,15,40.657876
4.6,3,40.682941
4.3,5,40.715424
3.85,8,40.757724
4.3,5,40.78674
4.3,5,40.817982
4.15,6,40.852826
3.85,8,41.063714
4.6,3,41.091551
3.55,10,41.127061
4.6,3,41.157445
4.6,3,41.182824
-3.15,4,41.210438
-1.75,15,41.259311
3.7,9,41.294225
4.6,3,41.321567
3.85,8,41.361578
4.9,1,41.389065
3.25,12,41.435463
4.6,3,41.457929
4.3,5,41.487812
4.6,3,41.515761
3.7,9,41.55028
3.4,11,41.597476
3.7,9,41.639241
3.4,11,41.679032
4.75,2,41.707554
-1.75,15,41.750812
3.55,10,41.790159
4.75,2,41.817307
4.6,3,41.853196
4.6,3,41.879476
3.4,11,41.925379
3.7,9,41.96394
2.95,14,42.006767
3.85,8,42.040871
3.25,12,42.085349
4.75,2,42.109742
4.75,2,42.136418
4.45,4,42.163295
4.6,3,42.193769
3.4,11,42.234681
4.45,4,42.260546
3.4,11,42.301939
4.0,7,42.480868
3.85,8,42.516545
4.0,7,42.545642
4.15,6,42.580027
-1.75,15,42.625867
4.6,3,42.648549
4.6,3,42.675889
4.15,6,42.708437
3.85,8,42.752006
4.6,3,42.783384
-1.75,15,42.834915
4.45,4,42.864036
4.45,4,42.892127
3.85,8,42.927938
4.3,5,42.965656
4.45,4,43.005612
4.0,7,43.041755
4.45,4,43.073443
4.45,4,43.1006
3.85,8,43.137238
3.85,8,43.173672
4.3,5,43.204028
3.7,9,43.244249
4.6,3,43.274643
4.3,5,43.307629
3.85,8,43.340842
4.0,7,43.37488
4.15,6,43.409507
3.7,9,43.44722
4.15,6,43.475518
3.4,11,43.513357
4.3,5,43.544596
4.3,5,43.575517
4.3,5,43.6086
4.45,4,43.642361
-1.75,15,43.684443
4.6,3,43.712559
4.45,4,43.744243
4.0,7,43.774944
3.7,9,43.959469
4.0,7,43.996166
4.75,2,44.01846
-1.75,15,44.061184
4.45,4,44.090736
4.6,3,44.12581
4.6,3,44.158598
3.7,9,44.203304
4.15,6,44.23112
4.0,7,44.263366
4.6,3,44.296907
4.6,3,44.325421
4.15,6,44.356481
3.7,9,44.393588
4.0,7,44.426254
4.15,6,44.457406
4.6,3,44.481112
4.75,2,44.506556
3.1,13,44.548253
3.85,8,44.585441
3.85,8,44.617949
4.3,5,44.647309
4.3,5,44.678339
4.6,3,44.703913
4.15,6,44.739058
4.6,3,44.770186
4.75,2,44.798088
4.15,6,44.836991
-3.25,6,44.871371
4.15,6,44.901795
4.15,6,44.936713
4.6,3,44.96979
4.45,4,45.004094
4.6,3,45.034769
3.85,8,45.077237
4.3,5,45.113575
3.4,11,45.165874
4.3,5,45.201064
4.45,4,45.238414
-1.75,15,45.279046
4.3,5,45.310063
4.45,4,45.336262
4.0,7,45.365986
4.0,7,45.39741
4.45,4,45.56473
4.3,5,45.592226
4.6,3,45.614841
4.9,1,45.639574
-1.75,15,45.681239
-1.75,15,45.724419
