episode,reward,length,elapsed_seconds
1,-3.1,3,0.03643298149108887
2,-3.05,2,0.06179547309875488
3,-3.0,1,0.08944249153137207
4,-3.05,2,0.11385583877563477
5,-3.15,4,0.14614105224609375
6,-3.0,1,0.1713566780090332
7,4.9,1,0.19995784759521484
8,-3.0,1,0.23209142684936523
9,-3.3,7,0.26687169075012207
10,-3.0,1,0.28777194023132324
11,-3.0,1,0.31247472763061523
12,4.449999999999999,4,0.3435332775115967
13,-3.0,1,0.36893677711486816
14,-3.05,2,0.39559483528137207
15,-3.35,8,0.4302976131439209
16,-3.3,7,0.4650273323059082
17,-3.05,2,0.497727632522583
18,-3.05,2,0.5317859649658203
19,-3.1,3,0.5662796497344971
20,4.449999999999999,4,0.6022229194641113
21,-3.15,4,0.6416771411895752
22,-3.15,4,0.6759703159332275
23,4.449999999999999,4,0.7033612728118896
24,-3.0,1,0.726475715637207
25,-3.1,3,0.7573273181915283
26,-3.15,4,0.7887122631072998
27,-3.1,3,0.816680908203125
28,-3.2,5,0.8502824306488037
29,4.15,6,0.8883609771728516
30,4.75,2,0.9161968231201172
31,-3.1,3,0.9481639862060547
32,-3.05,2,0.9760050773620605
33,4.3,5,1.014580488204956
34,-3.0,1,1.044461727142334
35,-3.05,2,1.0753262042999268
36,-3.1,3,1.1046478748321533
37,-3.0,1,1.1312687397003174
38,3.4,11,1.1746480464935303
39,-3.15,4,1.2061102390289307
40,-3.45,10,1.2477500438690186
41,-3.05,2,1.2714247703552246
42,4.449999999999999,4,1.2990970611572266
43,-3.05,2,1.3206865787506104
44,-3.3,7,1.3560259342193604
45,-3.4,9,1.3881080150604248
46,-3.05,2,1.417207956314087
47,4.6000000000000005,3,1.4473845958709717
48,4.0,7,1.481125831604004
49,-3.1,3,1.5107693672180176
50,4.449999999999999,4,1.5373330116271973
51,-3.1,3,1.564375877380371
52,-3.05,2,1.5886802673339844
53,-3.0,1,1.6149959564208984
54,4.3,5,1.6441311836242676
55,-3.05,2,1.6688034534454346
56,4.449999999999999,4,1.698939323425293
57,-3.0,1,1.7182071208953857
58,-3.1,3,1.748255729675293
59,-3.0,1,1.7763333320617676
60,-3.05,2,1.8028218746185303
61,4.6000000000000005,3,1.828007698059082
62,-3.15,4,1.855294942855835
63,-3.55,12,1.8946971893310547
64,-3.0,1,1.9166908264160156
65,-3.4,9,1.9508647918701172
66,-3.25,6,1.9829988479614258
67,-3.6,13,2.0327465534210205
68,-3.25,6,2.0625874996185303
69,-3.0,1,2.2334814071655273
70,4.449999999999999,4,2.2677035331726074
71,-3.1,3,2.2965192794799805
72,-3.3,7,2.331928014755249
73,3.55,10,2.3752682209014893
74,3.25,12,2.415919780731201
75,-3.6,13,2.464077949523926
76,-3.05,2,2.4909698963165283
77,-3.0,1,2.5170998573303223
78,-3.15,4,2.551344871520996
79,4.15,6,2.5887930393218994
80,-3.0,1,2.616326093673706
81,4.75,2,2.6445114612579346
82,-3.1,3,2.6700592041015625
83,4.9,1,2.6958677768707275
84,-3.0,1,2.7215938568115234
85,3.6999999999999997,9,2.764897584915161
86,4.9,1,2.7881529331207275
87,-3.1,3,2.8167455196380615
88,-3.15,4,2.8438332080841064
89,-3.1,3,2.8696048259735107
90,-3.0,1,2.8903822898864746
91,-3.0,1,2.9120359420776367
92,-3.0,1,2.934041976928711
93,-3.2,5,2.9619476795196533
94,-3.0,1,2.9861016273498535
95,-3.1,3,3.016395092010498
96,-3.25,6,3.0492618083953857
97,-3.0,1,3.0718588829040527
98,-3.2,5,3.103184938430786
99,-3.0,1,3.1261279582977295
100,4.6000000000000005,3,3.1638903617858887
101,-3.05,2,3.188203811645508
102,-3.0,1,3.214874505996704
103,4.15,6,3.2467310428619385
104,-3.05,2,3.270646810531616
105,-3.0,1,3.293764591217041
106,-3.2,5,3.324521541595459
107,-3.0,1,3.350094795227051
108,-3.0,1,3.378324031829834
109,-3.25,6,3.407156467437744
110,-3.05,2,3.435588836669922
111,-1.75,15,3.484755754470825
112,-3.3,7,3.5243189334869385
113,4.0,7,3.5596375465393066
114,-3.05,2,3.5842506885528564
115,-3.05,2,3.607257843017578
116,-3.1,3,3.6327662467956543
117,-3.15,4,3.6578104496002197
118,4.449999999999999,4,3.6863808631896973
119,-3.2,5,3.7147555351257324
120,-3.15,4,3.744144916534424
121,-3.35,8,3.775909662246704
122,-3.2,5,3.804450273513794
123,-3.0,1,3.8326306343078613
124,-3.1,3,3.862011671066284
125,-3.1,3,3.886641025543213
126,4.75,2,3.9136557579040527
127,4.6000000000000005,3,3.940406560897827
128,4.75,2,3.966844320297241
129,-3.35,8,4.004847764968872
130,-3.15,4,4.033605337142944
131,-3.5,11,4.0729875564575195
132,4.75,2,4.099197149276733
133,-3.0,1,4.118769884109497
134,-1.75,15,4.345427751541138
135,-3.0,1,4.370696544647217
136,-3.05,2,4.39592719078064
137,-3.15,4,4.4216530323028564
138,-3.1,3,4.449613571166992
139,-3.15,4,4.475937843322754
140,4.449999999999999,4,4.500851392745972
141,4.3,5,4.53962779045105
142,-3.0,1,4.564884424209595
143,4.0,7,4.5941009521484375
144,4.449999999999999,4,4.621993064880371
145,3.55,10,4.6606903076171875
146,-3.0,1,4.684077262878418
147,-3.0,1,4.705277681350708
148,4.449999999999999,4,4.733693838119507
149,-3.15,4,4.762326717376709
150,4.6000000000000005,3,4.794542551040649
151,-3.05,2,4.817266464233398
152,-3.0,1,4.8490869998931885
153,-3.0,1,4.879354000091553
154,-3.3,7,4.919315814971924
155,-3.0,1,4.948577880859375
156,-3.15,4,4.977209568023682
157,4.0,7,5.009753227233887
158,4.6000000000000005,3,5.032872915267944
159,-3.0,1,5.060621500015259
160,-3.0,1,5.084162712097168
161,4.449999999999999,4,5.113666296005249
162,-3.05,2,5.1361119747161865
163,-3.0,1,5.159573316574097
164,3.55,10,5.199261903762817
165,4.75,2,5.226200342178345
166,3.55,10,5.266160011291504
167,-3.1,3,5.292070627212524
168,4.0,7,5.324225902557373
169,-3.15,4,5.35067892074585
170,4.75,2,5.378991603851318
171,4.3,5,5.4091455936431885
172,4.449999999999999,4,5.4367029666900635
173,-3.05,2,5.464204788208008
174,-3.05,2,5.492699146270752
175,-3.0,1,5.518832683563232
176,3.6999999999999997,9,5.55881404876709
177,-3.05,2,5.585838079452515
178,4.3,5,5.624236583709717
179,4.6000000000000005,3,5.655016183853149
180,-3.1,3,5.682697772979736
181,-3.0,1,5.704468488693237
182,-3.15,4,5.736847400665283
183,-3.0,1,5.757730960845947
184,-3.45,10,5.7971532344818115
185,-3.05,2,5.821101188659668
186,-3.05,2,5.851263761520386
187,-3.1,3,5.878268718719482
188,-3.15,4,5.904706954956055
189,-3.05,2,5.931164979934692
190,-3.45,10,5.969439506530762
191,-3.4,9,6.003427267074585
192,-3.55,12,6.040720462799072
193,4.0,7,6.074994087219238
194,-3.0,1,6.0980494022369385
195,-3.0,1,6.119601249694824
196,-3.15,4,6.147527694702148
197,-3.15,4,6.173755168914795
