#{"t_start": 1787938392.8354328, "env_id": "None"}
r,l,t
-3.05,2,2.95723
4.45,4,2.990909
-3.0,1,3.023217
-3.0,1,3.053496
4.6,3,3.087885
-3.15,4,3.123017
-3.0,1,3.154507
-3.2,5,3.186935
-3.0,1,3.21145
3.85,8,3.252518
-3.05,2,3.277395
-3.0,1,3.303631
-3.05,2,3.333585
-3.25,6,3.368695
4.3,5,3.396964
-3.1,3,3.426216
-3.0,1,3.44874
-3.05,2,3.475269
-3.1,3,3.500108
-3.45,10,3.536546
-3.15,4,3.567059
-3.3,7,3.595028
-3.1,3,3.622979
-1.75,15,3.671572
-3.6,13,3.714664
-3.55,12,3.758913
-3.05,2,3.784877
4.9,1,3.804759
-3.1,3,3.826478
-3.0,1,3.850791
-3.05,2,4.049047
-3.15,4,4.077889
-3.1,3,4.106784
4.15,6,4.138728
-3.05,2,4.162144
-3.45,10,4.204692
-3.1,3,4.230589
-3.6,13,4.281837
-3.2,5,4.315933
-3.0,1,4.341152
3.7,9,4.375094
-3.0,1,4.394986
-3.0,1,4.426587
-3.25,6,4.460576
-3.3,7,4.49706
-3.5,11,4.542994
-3.35,8,4.584958
-3.2,5,4.621438
4.6,3,4.650483
4.0,7,4.683488
-3.25,6,4.713788
3.7,9,4.754019
4.15,6,4.788098
-3.1,3,4.817832
-3.0,1,4.842368
-3.4,9,4.887542
-3.05,2,4.914384
-3.1,3,4.945807
-3.0,1,4.97562
-3.0,1,5.001546
-3.1,3,5.034004
-3.35,8,5.071549
-3.05,2,5.09915
-3.0,1,5.122737
-3.65,14,5.171412
4.15,6,5.207549
4.9,1,5.234993
-3.05,2,5.266278
-3.25,6,5.29835
-3.15,4,5.327932
4.15,6,5.362233
4.45,4,5.390916
4.45,4,5.42626
4.3,5,5.461807
3.85,8,5.495143
-3.15,4,5.523844
-3.0,1,5.54771
-3.5,11,5.588426
-3.0,1,5.613101
-3.15,4,5.645004
-3.05,2,5.66994
3.85,8,5.703918
-3.0,1,5.726411
-3.05,2,5.755229
3.7,9,5.941444
-3.1,3,5.97413
-3.1,3,6.002696
-3.4,9,6.042027
-3.4,9,6.084334
-3.0,1,6.112729
4.6,3,6.141586
-3.0,1,6.168069
-3.15,4,6.195541
-3.2,5,6.224962
-3.05,2,6.254856
4.9,1,6.278712
-3.0,1,6.306347
-3.4,9,6.351046
4.45,4,6.385636
-3.1,3,6.414863
4.45,4,6.441898
4.6,3,6.466536
-3.15,4,6.492609
-3.2,5,6.520084
-3.15,4,6.552842
-3.0,1,6.577453
-3.1,3,6.604967
-3.0,1,6.62922
4.3,5,6.664303
-3.15,4,6.691159
4.45,4,6.720517
-3.0,1,6.751203
4.6,3,6.7817
-3.35,8,6.824302
-3.1,3,6.856847
-3.1,3,6.887327
-3.35,8,6.922706
-3.0,1,6.945302
-1.75,15,6.992149
-3.65,14,7.037183
-3.0,1,7.059734
-3.0,1,7.082502
-3.0,1,7.105071
-3.5,11,7.14089
-3.25,6,7.167566
-3.0,1,7.187926
-3.05,2,7.207618
4.9,1,7.237418
-3.05,2,7.264576
-3.15,4,7.291183
-3.2,5,7.320069
4.9,1,7.34499
-3.0,1,7.367766
-3.0,1,7.387646
-3.2,5,7.416463
-3.05,2,7.439118
-3.35,8,7.472139
4.0,7,7.501928
4.15,6,7.535175
-3.05,2,7.559785
-3.0,1,7.581869
-3.05,2,7.605171
-3.2,5,7.634824
-3.0,1,7.656417
-3.0,1,7.677859
-3.2,5,7.71101
-3.25,6,7.742812
-3.05,2,7.766437
-3.05,2,7.789399
-3.35,8,7.983698
-1.75,15,8.039654
4.3,5,8.075167
-3.2,5,8.114304
3.85,8,8.15216
-3.15,4,8.179178
-3.05,2,8.209138
-3.0,1,8.241565
-3.05,2,8.273058
-3.0,1,8.296075
-3.0,1,8.324354
4.15,6,8.363646
-3.05,2,8.392353
-3.0,1,8.418398
-3.5,11,8.456997
-3.45,10,8.49634
-3.45,10,8.535811
3.85,8,8.567732
-3.05,2,8.591811
-3.1,3,8.620088
-3.1,3,8.646609
4.75,2,8.670972
4.0,7,8.709853
-3.0,1,8.73585
-3.15,4,8.774098
4.3,5,8.806571
4.15,6,8.835217
3.85,8,8.870672
-3.0,1,8.897306
4.3,5,8.927444
4.15,6,8.961497
-3.05,2,8.985611
-3.1,3,9.00855
-3.05,2,9.037236
4.0,7,9.073268
-3.5,11,9.110344
4.3,5,9.141224
3.25,12,9.180175
-3.1,3,9.20961
4.6,3,9.240095
4.3,5,9.271709
4.3,5,9.31184
-3.1,3,9.339493
-3.2,5,9.369875
4.15,6,9.407012
-3.15,4,9.438768
3.55,10,9.483494
-3.35,8,9.517758
-3.4,9,9.556944
-3.2,5,9.751571
-3.25,6,9.785786
-3.1,3,9.810987
-1.75,15,9.855195
4.3,5,9.883988
4.3,5,9.910867
-3.0,1,9.936048
4.6,3,9.962644
-3.0,1,9.989628
-3.15,4,10.019398
-3.05,2,10.044122
2.95,14,10.085799
-3.0,1,10.108366
4.3,5,10.137618
3.4,11,10.178688
-3.25,6,10.221006
-3.15,4,10.253064
-3.05,2,10.279932
4.0,7,10.313715
-3.25,6,10.344548
-1.75,15,10.388379
-3.05,2,10.409431
-1.75,15,10.454314
4.6,3,10.479187
-3.05,2,10.501269
4.9,1,10.532492
-3.35,8,10.567875
-3.05,2,10.59368
-3.0,1,10.616261
-3.15,4,10.643423
-1.75,15,10.6902
-3.6,13,10.730436
-3.05,2,10.754327
-3.4,9,10.792443
4.6,3,10.821627
-3.1,3,10.847723
-3.2,5,10.883502
-3.15,4,10.913846
4.6,3,10.940216
4.6,3,10.971915
-3.15,4,11.003734
-3.1,3,11.033867
-3.25,6,11.072547
-3.35,8,11.121515
4.9,1,11.155607
-3.0,1,11.182848
-3.1,3,11.213472
-3.05,2,11.242382
4.6,3,11.270356
-3.05,2,11.295016
-3.0,1,11.319326
-3.2,5,11.348161
4.15,6,11.523157
4.75,2,11.551928
-3.3,7,11.585577
-3.45,10,11.621481
4.6,3,11.653879
3.1,13,11.703299
-1.75,15,11.751014
4.0,7,11.787452
-3.05,2,11.810496
-1.75,15,11.861132
-3.1,3,11.889048
3.7,9,11.925794
-3.15,4,11.956983
-3.0,1,11.98296
-3.05,2,12.009992
4.45,4,12.036104
3.85,8,12.070743
-3.2,5,12.098286
-3.0,1,12.11884
-3.05,2,12.143607
4.75,2,12.172461
3.4,11,12.210084
-3.55,12,12.25272
-3.65,14,12.290928
4.3,5,12.321391
-3.2,5,12.352047
-3.0,1,12.377481
3.7,9,12.414984
4.45,4,12.442931
3.4,11,12.481717
-3.15,4,12.51156
3.85,8,12.547222
4.75,2,12.57302
-3.55,12,12.613369
-3.15,4,12.645046
3.4,11,12.688661
4.3,5,12.728263
-3.3,7,12.763944
3.7,9,12.797941
-3.05,2,12.824138
-3.1,3,12.995357
-3.05,2,13.020936
-3.2,5,13.050606
-3.35,8,13.080333
-3.55,12,13.120046
-3.1,3,13.149119
-3.35,8,13.18107
-3.45,10,13.21694
4.6,3,13.242061
4.75,2,13.269742
3.1,13,13.31291
-3.2,5,13.33972
-3.65,14,13.380395
4.15,6,13.407515
-3.15,4,13.433723
-3.0,1,13.456941
3.4,11,13.502687
-3.4,9,13.544832
-3.6,13,13.596042
-1.75,15,13.640413
4.3,5,13.673728
4.3,5,13.704699
4.45,4,13.731013
-3.45,10,13.767387
-3.3,7,13.80215
-3.35,8,13.843919
-1.75,15,13.888065
3.55,10,13.93026
4.6,3,13.953915
4.6,3,13.980392
4.0,7,14.012167
4.15,6,14.044482
3.85,8,14.084463
3.25,12,14.125077
3.55,10,14.325448
-3.4,9,14.363187
-3.4,9,14.399367
4.6,3,14.426486
-3.1,3,14.457807
3.85,8,14.495604
-3.0,1,14.515382
4.0,7,14.548844
-1.75,15,14.592959
4.0,7,14.629126
4.3,5,14.660485
-3.0,1,14.693356
4.45,4,14.72094
4.75,2,14.744092
-3.05,2,14.769215
4.15,6,14.798976
3.25,12,14.842672
-3.15,4,14.873675
-3.3,7,14.917316
3.85,8,14.952334
-3.2,5,14.985957
-3.45,10,15.026529
3.1,13,15.070943
-3.4,9,15.113758
4.75,2,15.137993
3.1,13,15.18136
3.4,11,15.221832
3.7,9,15.257439
-3.3,7,15.287861
4.3,5,15.31723
-3.25,6,15.346097
-3.2,5,15.373064
-3.15,4,15.396677
-1.75,15,15.438107
-3.2,5,15.465778
2.8,15,15.50887
4.3,5,15.539237
-3.7,15,15.758971
3.4,11,15.804639
-3.2,5,15.843486
4.0,7,15.883463
4.3,5,15.919207
4.0,7,15.958019
-3.3,7,15.990336
4.3,5,16.027277
4.6,3,16.064528
-3.2,5,16.094159
-3.05,2,16.116327
3.85,8,16.151103
-3.35,8,16.183593
3.1,13,16.231701
2.95,14,16.277724
-3.2,5,16.310803
4.15,6,16.342699
3.85,8,16.376913
-1.75,15,16.418607
4.45,4,16.450207
-3.1,3,16.473996
-3.5,11,16.512214
-1.75,15,16.561488
-3.4,9,16.604722
4.3,5,16.637225
4.6,3,16.666472
4.15,6,16.699672
-1.75,15,16.748986
3.4,11,16.786356
4.75,2,16.808956
4.0,7,16.83987
-3.35,8,16.875209
4.75,2,16.903235
3.4,11,17.089506
4.75,2,17.117022
-3.15,4,17.151647
-1.75,15,17.20129
3.85,8,17.238361
-3.5,11,17.276024
-3.35,8,17.310311
-3.7,15,17.365991
-1.75,15,17.416468
4.15,6,17.448003
4.45,4,17.476086
-3.15,4,17.503437
3.55,10,17.540367
4.6,3,17.5697
-1.75,15,17.617051
4.6,3,17.648013
4.6,3,17.673633
-3.2,5,17.707379
-1.75,15,17.755842
-3.55,12,17.79996
4.6,3,17.833527
-1.75,15,17.874284
-3.05,2,17.896353
-1.75,15,17.940436
3.7,9,17.973044
-3.5,11,18.012019
4.6,3,18.040165
4.9,1,18.068342
4.75,2,18.097205
3.1,13,18.135796
3.85,8,18.171719
3.1,13,18.383219
-1.75,15,18.431592
-3.2,5,18.461916
-3.05,2,18.486855
-3.05,2,18.513698
-1.75,15,18.55935
-3.05,2,18.583989
-1.75,15,18.639981
-3.3,7,18.679987
3.7,9,18.716008
-3.55,12,18.75421
4.3,5,18.792319
4.75,2,18.820874
3.7,9,18.861359
3.7,9,18.900884
4.15,6,18.935064
-3.6,13,18.983273
3.7,9,19.019448
4.75,2,19.053981
-3.1,3,19.083503
-3.45,10,19.121122
-1.75,15,19.172102
4.6,3,19.201339
3.4,11,19.248931
-1.75,15,19.293233
-3.05,2,19.317581
-3.3,7,19.348352
3.55,10,19.383513
4.0,7,19.413258
4.3,5,19.447632
-3.2,5,19.473274
3.25,12,19.513917
4.75,2,19.538584
4.45,4,19.565479
4.15,6,19.741374
4.45,4,19.772823
-3.5,11,19.81071
4.6,3,19.835939
4.6,3,19.859627
4.45,4,19.889932
-3.05,2,19.915555
4.3,5,19.945663
-3.55,12,19.984957
-1.75,15,20.025433
-3.35,8,20.057607
4.6,3,20.084873
-3.4,9,20.117381
4.6,3,20.15065
4.45,4,20.177076
4.3,5,20.211698
-3.0,1,20.234149
4.45,4,20.26429
3.4,11,20.309614
4.45,4,20.343019
4.6,3,20.370991
3.25,12,20.411608
-3.05,2,20.437483
-3.25,6,20.467001
2.95,14,20.511279
4.75,2,20.542076
-3.5,11,20.586817
-3.7,15,20.641809
-3.25,6,20.676311
4.3,5,20.712684
4.3,5,20.751253
4.0,7,20.788502
3.1,13,20.841846
3.7,9,20.883277
-3.0,1,20.907322
-3.0,1,20.929455
4.3,5,20.956038
4.75,2,20.98084
-3.1,3,21.003097
4.75,2,21.028297
3.1,13,21.074623
3.85,8,21.250533
3.4,11,21.289969
4.3,5,21.321375
-1.75,15,21.365447
4.6,3,21.388999
4.45,4,21.417911
-3.15,4,21.44232
4.0,7,21.47294
-3.0,1,21.494437
4.3,5,21.521233
3.55,10,21.558924
4.3,5,21.588278
-1.75,15,21.640702
3.4,11,21.684187
-3.2,5,21.719775
4.15,6,21.761028
4.45,4,21.797029
4.15,6,21.830095
4.45,4,21.863114
3.4,11,21.907597
4.15,6,21.943666
4.75,2,21.973492
4.75,2,22.004003
-3.65,14,22.050114
4.15,6,22.080328
4.0,7,22.115718
4.6,3,22.141786
4.6,3,22.172922
4.6,3,22.198888
4.6,3,22.225939
4.3,5,22.256921
4.0,7,22.293679
4.6,3,22.320756
-1.75,15,22.365251
4.75,2,22.394555
4.15,6,22.422568
-3.05,2,22.4476
3.85,8,22.475638
4.75,2,22.501804
3.85,8,22.536382
4.3,5,22.563396
-3.15,4,22.589915
3.4,11,22.768285
4.3,5,22.79843
3.25,12,22.837475
3.1,13,22.882148
4.6,3,22.910818
3.25,12,22.956946
-3.5,11,23.001775
4.0,7,23.032165
4.75,2,23.056705
-3.0,1,23.078949
-3.0,1,23.102725
4.75,2,23.127564
-3.15,4,23.157325
-3.1,3,23.182834
-3.0,1,23.20605
3.85,8,23.24287
4.3,5,23.275799
3.85,8,23.309851
3.7,9,23.344142
-3.4,9,23.381266
4.6,3,23.41022
4.3,5,23.440652
4.9,1,23.4648
-3.55,12,23.50489
-3.5,11,23.545964
-3.45,10,23.586783
4.45,4,23.618318
-1.75,15,23.668525
4.0,7,23.707774
-3.55,12,23.749434
4.75,2,23.777538
-3.3,7,23.81089
-3.6,13,23.856179
3.85,8,23.892961
4.75,2,23.918958
-3.45,10,23.962518
3.7,9,24.00272
4.15,6,24.196147
-1.75,15,24.239134
4.15,6,24.270918
3.4,11,24.316925
3.7,9,24.356765
3.55,10,24.394955
-3.7,15,24.437768
-1.75,15,24.48191
3.4,11,24.517795
3.85,8,24.5553
-3.4,9,24.597735
4.45,4,24.626137
-3.4,9,24.664508
3.7,9,24.697553
4.15,6,24.725752
4.75,2,24.751152
4.75,2,24.780481
4.15,6,24.814276
4.75,2,24.83904
4.15,6,24.872886
-1.75,15,24.926847
-3.0,1,24.956537
-1.75,15,25.016261
4.75,2,25.045094
4.15,6,25.079756
4.3,5,25.115318
-1.75,15,25.163848
4.75,2,25.193935
-1.75,15,25.240526
3.4,11,25.291922
3.4,11,25.337939
4.45,4,25.513605
4.45,4,25.544419
3.25,12,25.585253
4.6,3,25.608814
3.85,8,25.642847
4.3,5,25.672978
-3.4,9,25.707502
4.0,7,25.745835
-3.05,2,25.772309
-3.3,7,25.808436
3.55,10,25.849863
3.25,12,25.892489
4.6,3,25.924325
4.75,2,25.950603
-3.4,9,25.984052
4.0,7,26.024659
4.3,5,26.055223
-1.75,15,26.107312
4.15,6,26.139142
4.0,7,26.171801
-1.75,15,26.217624
3.7,9,26.251304
3.85,8,26.286861
3.55,10,26.324325
-1.75,15,26.372323
4.15,6,26.404519
-3.45,10,26.44061
4.6,3,26.463844
3.7,9,26.498104
3.25,12,26.539216
4.3,5,26.572883
4.6,3,26.603735
4.6,3,26.631132
4.3,5,26.662991
4.6,3,26.694496
4.6,3,26.725504
3.1,13,26.939978
4.15,6,26.987348
4.75,2,27.016808
-3.1,3,27.041909
3.4,11,27.085507
3.85,8,27.116855
4.15,6,27.146085
4.3,5,27.176701
4.75,2,27.200095
-3.1,3,27.229762
4.75,2,27.256001
4.6,3,27.286704
4.15,6,27.323127
-3.45,10,27.363174
4.6,3,27.394161
4.45,4,27.423121
4.6,3,27.44999
-3.25,6,27.483141
-3.45,10,27.519417
4.6,3,27.550079
4.15,6,27.583127
3.55,10,27.623657
4.0,7,27.669604
-3.35,8,27.705601
3.85,8,27.75072
4.9,1,27.777167
4.3,5,27.806428
3.7,9,27.842866
-1.75,15,27.888955
4.45,4,27.916397
-1.75,15,27.966719
4.15,6,27.996022
4.75,2,28.021543
4.6,3,28.051473
3.7,9,28.097317
-3.25,6,28.129035
4.75,2,28.153485
4.75,2,28.174985
3.55,10,28.211851
-1.75,15,28.255275
-1.75,15,28.497356
4.15,6,28.535225
4.0,7,28.57465
4.3,5,28.608596
3.7,9,28.647043
4.3,5,28.676584
3.55,10,28.717477
3.4,11,28.753824
4.75,2,28.781301
4.9,1,28.807519
3.4,11,28.846801
3.85,8,28.882274
4.6,3,28.907541
4.0,7,28.938885
3.4,11,28.985506
4.15,6,29.023797
4.6,3,29.055863
3.85,8,29.090332
4.45,4,29.120787
-3.4,9,29.170321
4.6,3,29.204344
4.45,4,29.234275
3.7,9,29.269489
4.45,4,29.2973
-3.15,4,29.322326
-3.5,11,29.360607
4.6,3,29.386646
3.85,8,29.420113
3.55,10,29.455172
3.1,13,29.497485
-3.6,13,29.53811
-3.05,2,29.565726
4.0,7,29.59503
4.0,7,29.624438
4.3,5,29.662197
-1.75,15,29.706475
4.9,1,29.734789
4.45,4,29.926619
4.6,3,29.954247
4.6,3,29.982731
4.15,6,30.020486
3.85,8,30.056865
3.85,8,30.10106
4.0,7,30.136406
4.0,7,30.171965
-1.75,15,30.217919
4.15,6,30.251687
4.45,4,30.287296
3.55,10,30.322542
3.7,9,30.358469
4.15,6,30.387854
3.85,8,30.420941
3.55,10,30.462412
3.85,8,30.498138
4.15,6,30.528875
4.6,3,30.552792
4.45,4,30.58434
4.9,1,30.604897
3.7,9,30.638862
4.6,3,30.668043
4.3,5,30.694336
-3.5,11,30.733999
-3.45,10,30.768287
4.9,1,30.789846
4.75,2,30.821501
3.85,8,30.857881
4.0,7,30.888003
4.3,5,30.91655
4.15,6,30.946154
4.9,1,30.968173
4.15,6,30.998358
4.3,5,31.028772
4.15,6,31.06142
4.45,4,31.092251
-3.65,14,31.13415
4.45,4,31.169347
4.0,7,31.204314
-3.35,8,31.388925
3.7,9,31.428258
3.4,11,31.471056
3.7,9,31.510793
-3.3,7,31.546961
4.45,4,31.577826
-1.75,15,31.627731
-3.5,11,31.677618
4.75,2,31.703295
4.75,2,31.731986
4.0,7,31.772444
-3.7,15,31.821349
4.15,6,31.874627
4.0,7,31.925639
4.6,3,31.966732
4.3,5,32.009136
3.7,9,32.051005
4.15,6,32.080384
3.4,11,32.11756
-1.75,15,32.158838
3.25,12,32.204046
3.1,13,32.244016
-1.75,15,32.28592
-1.75,15,32.33205
3.4,11,32.37232
4.6,3,32.404178
3.7,9,32.443988
-1.75,15,32.487076
4.15,6,32.516556
3.55,10,32.699847
-3.55,12,32.740191
4.6,3,32.765717
-3.65,14,32.817264
2.95,14,32.858866
4.75,2,32.887215
4.15,6,32.91653
4.45,4,32.942062
-1.75,15,32.989457
4.3,5,33.020289
4.6,3,33.050737
4.45,4,33.084117
4.3,5,33.119853
3.7,9,33.160828
4.45,4,33.187336
3.25,12,33.230182
3.85,8,33.267301
3.4,11,33.307192
4.6,3,33.336199
4.6,3,33.359177
3.85,8,33.38999
-3.0,1,33.411123
3.1,13,33.449823
4.15,6,33.481446
4.15,6,33.512183
-1.75,15,33.5696
4.75,2,33.603011
-1.75,15,33.652812
4.0,7,33.685716
3.85,8,33.7255
4.75,2,33.749269
3.25,12,33.789825
-1.75,15,33.832035
3.55,10,34.014494
4.3,5,34.044178
4.0,7,34.076339
-3.6,13,34.119282
-3.25,6,34.148741
3.7,9,34.183693
-1.75,15,34.227254
4.0,7,34.26701
4.3,5,34.302056
-1.75,15,34.350076
-1.75,15,34.398197
4.45,4,34.42789
-1.75,15,34.473689
-3.7,15,34.516148
-1.75,15,34.564978
4.45,4,34.592313
4.15,6,34.629019
3.4,11,34.668915
4.6,3,34.700386
3.55,10,34.749058
4.0,7,34.786456
4.6,3,34.820573
3.1,13,34.865247
-3.7,15,34.910464
3.55,10,34.94726
-1.75,15,34.987403
4.6,3,35.012387
-1.75,15,35.2179
-1.75,15,35.265477
4.6,3,35.28954
4.75,2,35.317244
4.75,2,35.342852
4.6,3,35.367235
-3.6,13,35.405508
4.45,4,35.432937
4.3,5,35.462542
4.15,6,35.492184
3.4,11,35.530697
4.6,3,35.55785
3.85,8,35.592056
4.15,6,35.622767
-1.75,15,35.670564
4.0,7,35.703018
4.45,4,35.733835
-1.75,15,35.773929
3.85,8,35.813718
4.6,3,35.838385
4.45,4,35.864933
3.4,11,35.9044
3.4,11,35.94226
4.45,4,35.973679
4.3,5,36.002659
4.15,6,36.03875
4.0,7,36.076488
-3.05,2,36.10337
4.75,2,36.128126
4.6,3,36.156016
4.75,2,36.183663
4.3,5,36.218733
4.45,4,36.253471
4.15,6,36.294463
4.3,5,36.328523
3.25,12,36.371962
4.3,5,36.410654
3.25,12,36.450741
4.3,5,36.636868
4.3,5,36.66587
3.7,9,36.700976
4.3,5,36.727746
3.25,12,36.765131
4.75,2,36.788209
3.4,11,36.820937
4.6,3,36.850135
3.7,9,36.887359
3.7,9,36.924349
3.1,13,36.970331
3.55,10,37.009548
-1.75,15,37.063896
3.4,11,37.104304
4.15,6,37.142692
3.85,8,37.173759
4.15,6,37.207635
-3.4,9,37.244675
3.55,10,37.283465
4.75,2,37.306872
4.75,2,37.334705
-1.75,15,37.377834
-1.75,15,37.424071
4.75,2,37.451725
-1.75,15,37.492047
4.6,3,37.519737
4.6,3,37.548149
4.3,5,37.581332
-1.75,15,37.635343
4.45,4,37.666034
3.55,10,37.7031
4.0,7,37.74314
4.45,4,37.922891
4.45,4,37.957195
4.15,6,37.993023
4.15,6,38.030152
4.9,1,38.055147
-1.75,15,38.098111
-1.75,15,38.139874
4.15,6,38.167243
-1.75,15,38.216351
4.45,4,38.245883
3.55,10,38.280901
4.15,6,38.31099
-1.75,15,38.353601
-1.75,15,38.401513
4.3,5,38.437227
-3.2,5,38.468389
4.15,6,38.502337
4.75,2,38.527529
-1.75,15,38.572218
3.25,12,38.618588
4.3,5,38.646358
4.6,3,38.67097
3.4,11,38.715556
4.15,6,38.753968
3.7,9,38.788799
3.4,11,38.826408
4.6,3,38.849274
4.6,3,38.874775
3.85,8,38.908173
4.75,2,38.933217
4.6,3,38.960687
4.45,4,38.988738
3.55,10,39.023331
4.6,3,39.05088
4.15,6,39.086819
-1.75,15,39.286896
4.75,2,39.31557
-1.75,15,39.358887
4.6,3,39.385904
4.75,2,39.414232
4.45,4,39.445205
4.9,1,39.475354
4.3,5,39.513588
3.4,11,39.556885
4.9,1,39.583934
3.7,9,39.622375
4.0,7,39.657075
4.15,6,39.691143
3.4,11,39.7297
-1.75,15,39.772867
4.9,1,39.798147
3.4,11,39.835802
-1.75,15,39.877737
4.3,5,39.907415
3.85,8,39.940871
4.45,4,39.967143
3.55,10,40.001659
3.85,8,40.033867
4.75,2,40.06149
4.45,4,40.091824
4.6,3,40.120533
4.6,3,40.147765
4.6,3,40.176348
4.6,3,40.205908
4.0,7,40.243534
4.15,6,40.270171
-3.25,6,40.299645
-1.75,15,40.348695
3.85,8,40.386649
-1.75,15,40.426698
3.85,8,40.467765
4.45,4,40.496969
3.85,8,40.679051
4.45,4,40.711149
4.15,6,40.743485
3.55,10,40.784312
4.6,3,40.811508
3.7,9,40.85012
4.0,7,40.882015
4.3,5,40.912169
4.3,5,40.940772
3.4,11,40.982863
4.0,7,41.014308
3.55,10,41.051793
4.6,3,41.079118
4.0,7,41.112816
-3.05,2,41.138324
4.45,4,41.170615
-1.75,15,41.215016
4.0,7,41.245846
3.7,9,41.28308
4.6,3,41.306648
-1.75,15,41.357618
3.7,9,41.391518
4.9,1,41.414902
4.3,5,41.443029
3.55,10,41.479811
-1.75,15,41.523118
3.7,9,41.557835
4.3,5,41.5856
2.8,15,41.628233
4.75,2,41.65042
4.45,4,41.680812
4.45,4,41.710869
3.55,10,41.753707
3.85,8,41.794085
3.7,9,41.834014
3.85,8,42.036982
4.75,2,42.063958
4.0,7,42.096355
3.4,11,42.137958
4.15,6,42.166483
4.15,6,42.200556
3.85,8,42.238785
-3.15,4,42.271024
4.75,2,42.297917
4.0,7,42.328381
3.55,10,42.365373
4.3,5,42.394785
-1.75,15,42.444363
4.75,2,42.474559
3.85,8,42.508281
4.75,2,42.535217
4.15,6,42.569322
3.25,12,42.608184
4.0,7,42.645788
4.15,6,42.685526
3.7,9,42.726529
-1.75,15,42.772385
4.45,4,42.805114
3.1,13,42.84451
4.3,5,42.871821
4.15,6,42.900889
4.75,2,42.934627
-1.75,15,42.978744
3.55,10,43.015761
3.7,9,43.051973
3.25,12,43.093708
3.7,9,43.131389
4.15,6,43.166166
4.45,4,43.200494
4.3,5,43.232293
3.55,10,43.416589
4.3,5,43.450875
4.15,6,43.483035
3.7,9,43.52139
3.7,9,43.562799
3.55,10,43.600179
-3.05,2,43.625947
-3.65,14,43.66766
-1.75,15,43.715085
-3.6,13,43.766618
3.55,10,43.805638
-3.25,6,43.838806
3.85,8,43.885697
4.15,6,43.922352
-3.35,8,43.967461
-1.75,15,44.030156
-3.45,10,44.071273
4.3,5,44.102892
-1.75,15,44.149048
3.55,10,44.193079
-3.1,3,44.224714
4.75,2,44.250248
4.15,6,44.283243
4.3,5,44.314385
-1.75,15,44.365061
4.3,5,44.393033
4.3,5,44.418749
4.45,4,44.449858
4.45,4,44.479352
4.15,6,44.507957
-1.75,15,44.550231
4.6,3,44.577305
4.45,4,44.761601
4.75,2,44.792085
4.45,4,44.820269
3.55,10,44.855859
3.85,8,44.891779
4.9,1,44.916562
4.75,2,44.94008
3.85,8,44.971534
4.75,2,44.995038
4.15,6,45.024999
4.45,4,45.055048
4.45,4,45.088673
4.15,6,45.121139
4.45,4,45.151212
4.45,4,45.18464
4.75,2,45.210914
4.6,3,45.244598
-1.75,15,45.290207
4.75,2,45.322581
3.85,8,45.362476
-1.75,15,45.406147
4.45,4,45.43648
4.6,3,45.465739
4.45,4,45.496669
3.25,12,45.544802
-1.75,15,45.603158
2.95,14,45.652321
3.1,13,45.696274
3.55,10,45.735583
3.4,11,45.779855
3.85,8,45.817964
4.0,7,45.859532
4.45,4,45.887018
3.55,10,45.923381
