episode,reward,length,elapsed_seconds
1,-3.15,4,0.03973793983459473
2,-3.0,1,0.0650489330291748
3,-3.0,1,0.08859658241271973
4,4.3,5,0.11807727813720703
5,3.85,8,0.1496717929840088
6,-3.0,1,0.17216205596923828
7,-3.05,2,0.19625139236450195
8,-3.25,6,0.22663450241088867
9,-3.05,2,0.2510957717895508
10,-3.0,1,0.2722656726837158
11,4.15,6,0.3026411533355713
12,-3.3,7,0.3389465808868408
13,-3.0,1,0.36162781715393066
14,-3.0,1,0.38725733757019043
15,-3.1,3,0.41542983055114746
16,-3.0,1,0.44251084327697754
17,-3.1,3,0.4745016098022461
18,-3.05,2,0.4981861114501953
19,-3.3,7,0.5307214260101318
20,4.449999999999999,4,0.5589168071746826
21,-3.0,1,0.5832729339599609
22,-1.75,15,0.6261322498321533
23,-3.1,3,0.6526219844818115
24,-3.4,9,0.6859874725341797
25,3.85,8,0.7214932441711426
26,-3.1,3,0.7498092651367188
27,4.3,5,0.7799301147460938
28,-3.05,2,0.803687334060669
29,-3.1,3,0.8300149440765381
30,-3.0,1,0.8530662059783936
31,4.75,2,0.8796429634094238
32,-3.5,11,0.9244179725646973
33,-3.2,5,0.9584908485412598
34,4.3,5,0.9905803203582764
35,4.15,6,1.0255253314971924
36,4.6000000000000005,3,1.0585896968841553
37,-3.0,1,1.0826666355133057
38,-3.5,11,1.1256370544433594
39,-3.3,7,1.1669127941131592
40,-3.15,4,1.1952383518218994
41,4.15,6,1.230205774307251
42,3.55,10,1.2747318744659424
43,-3.15,4,1.3135607242584229
44,-3.05,2,1.3522536754608154
45,-3.3,7,1.3945355415344238
46,-3.05,2,1.4240424633026123
47,-3.0,1,1.447998285293579
48,-3.6,13,1.4982597827911377
49,-3.3,7,1.5309829711914062
50,4.449999999999999,4,1.555910587310791
51,-3.0,1,1.5803751945495605
52,4.6000000000000005,3,1.6080687046051025
53,-3.0,1,1.6362671852111816
54,-3.0,1,1.659130573272705
55,-3.05,2,1.68686842918396
56,-3.25,6,1.7179608345031738
57,4.6000000000000005,3,1.747849464416504
58,3.85,8,1.7793529033660889
59,-1.75,15,1.9770476818084717
60,-3.05,2,2.0043747425079346
61,-3.05,2,2.027862787246704
62,4.0,7,2.06010365486145
63,4.449999999999999,4,2.0899462699890137
64,3.6999999999999997,9,2.128828525543213
65,-3.1,3,2.156224012374878
66,-3.65,14,2.200242280960083
67,4.449999999999999,4,2.2265419960021973
68,4.15,6,2.2574119567871094
69,-3.0,1,2.279067039489746
70,-3.25,6,2.3098526000976562
71,-3.45,10,2.3475258350372314
72,-3.2,5,2.377105474472046
73,-3.0,1,2.403028964996338
74,-3.0,1,2.4287664890289307
75,-1.75,15,2.4805266857147217
76,4.449999999999999,4,2.5180704593658447
77,-3.5,11,2.559142589569092
78,-3.4,9,2.5986735820770264
79,4.0,7,2.6341068744659424
80,-3.15,4,2.666285514831543
81,-3.0,1,2.6882379055023193
82,-3.15,4,2.7151553630828857
83,4.6000000000000005,3,2.7454731464385986
84,-3.25,6,2.7838234901428223
85,-3.0,1,2.8091514110565186
86,-3.0,1,2.840918779373169
87,-3.0,1,2.866564989089966
88,4.6000000000000005,3,2.8991165161132812
89,-3.15,4,2.9280779361724854
90,-3.05,2,2.953205108642578
91,3.6999999999999997,9,2.987471580505371
92,-3.25,6,3.0170013904571533
93,-1.75,15,3.0627970695495605
94,-3.05,2,3.0875799655914307
95,-3.2,5,3.11840558052063
96,-3.1,3,3.1409547328948975
97,-3.1,3,3.1678576469421387
98,-3.15,4,3.1949679851531982
99,-3.2,5,3.224268913269043
100,-3.05,2,3.2478442192077637
101,4.6000000000000005,3,3.2764668464660645
102,-3.25,6,3.308433771133423
103,-3.15,4,3.33917498588562
104,-3.2,5,3.365814685821533
105,-3.1,3,3.3936657905578613
106,-3.0,1,3.4184792041778564
107,-3.0,1,3.438211679458618
