#{"t_start": 1787939038.7012007, "env_id": "None"}
r,l,t
-3.1,3,9.392045
-3.0,1,9.415638
-3.05,2,9.439801
3.7,9,9.609891
-3.0,1,9.6348
4.6,3,9.662603
4.3,5,9.688597
-3.35,8,9.731683
-3.2,5,9.761831
3.7,9,9.801386
-3.4,9,9.840189
-3.6,13,9.889288
-3.0,1,9.91709
3.55,10,9.95291
4.3,5,9.983434
-3.2,5,10.010339
-3.45,10,10.049689
-3.7,15,10.092562
4.45,4,10.121535
-3.15,4,10.151369
4.15,6,10.181866
4.45,4,10.208531
4.9,1,10.233994
4.45,4,10.262024
-3.45,10,10.303511
-3.0,1,10.3253
-3.1,3,10.351879
-3.0,1,10.37356
-3.15,4,10.40921
-3.15,4,10.440331
-3.55,12,10.485838
-3.5,11,10.52745
-3.15,4,10.559689
-3.15,4,10.588093
3.55,10,10.630744
-3.15,4,10.657815
-3.15,4,10.688478
-3.05,2,10.716903
-3.4,9,10.758896
-3.1,3,10.792014
-3.0,1,10.819802
-3.1,3,10.851754
-3.3,7,10.887553
-3.2,5,10.919653
-3.1,3,10.946344
-3.3,7,10.977054
-3.15,4,11.005789
-3.15,4,11.034431
-3.05,2,11.057616
-3.1,3,11.087094
-3.7,15,11.280163
-3.0,1,11.304512
-3.0,1,11.327144
-3.45,10,11.375099
-3.05,2,11.402251
4.75,2,11.429777
-3.3,7,11.462916
-3.3,7,11.496324
3.55,10,11.534109
-3.05,2,11.565097
-3.15,4,11.599447
-3.4,9,11.634504
-3.05,2,11.661519
4.15,6,11.693478
-3.05,2,11.719466
-3.05,2,11.745983
4.3,5,11.785957
-3.0,1,11.817471
-3.15,4,11.848819
-3.1,3,11.884519
-3.2,5,11.923114
3.25,12,11.973008
3.7,9,12.019843
4.75,2,12.056703
-3.1,3,12.094987
4.15,6,12.132228
4.15,6,12.169962
4.45,4,12.203008
-3.0,1,12.227387
-3.0,1,12.252295
4.6,3,12.290661
4.75,2,12.320603
-3.0,1,12.342746
-3.05,2,12.372739
-3.05,2,12.403214
-3.1,3,12.437765
-3.0,1,12.467692
-3.0,1,12.492759
-3.25,6,12.521013
-3.05,2,12.548202
-3.1,3,12.573614
4.0,7,12.607791
3.55,10,12.647148
4.9,1,12.66804
4.0,7,12.701199
-3.1,3,12.725467
-3.1,3,12.757129
4.3,5,12.787767
4.6,3,12.820063
-3.0,1,12.845434
-3.0,1,12.869398
3.4,11,12.908139
4.45,4,12.938016
-3.05,2,12.967437
-3.2,5,12.997662
-3.3,7,13.030116
-3.35,8,13.064099
-3.25,6,13.097983
4.45,4,13.137803
-3.2,5,13.322817
4.3,5,13.354197
-3.2,5,13.380803
-3.25,6,13.412993
4.3,5,13.445481
-3.1,3,13.474407
-3.6,13,13.517496
-3.3,7,13.550647
-3.05,2,13.573787
4.0,7,13.605779
-3.45,10,13.643909
-3.25,6,13.679938
3.7,9,13.718994
-3.1,3,13.747213
-3.0,1,13.773832
-3.05,2,13.798923
-3.3,7,13.830872
3.85,8,13.865918
-3.55,12,13.912147
-3.25,6,13.941802
-3.3,7,13.982185
4.9,1,14.006961
-3.25,6,14.040074
3.85,8,14.073939
3.85,8,14.111826
-3.4,9,14.153782
-3.05,2,14.180908
-3.6,13,14.230874
-3.15,4,14.266525
4.3,5,14.293728
-3.05,2,14.320396
-3.0,1,14.345231
4.3,5,14.375931
-3.15,4,14.403572
-3.7,15,14.448288
-3.05,2,14.47351
4.45,4,14.499938
-3.1,3,14.527369
-3.2,5,14.555528
-3.15,4,14.582899
-3.0,1,14.605652
-3.4,9,14.638548
-3.0,1,14.661272
-3.5,11,14.704245
-3.05,2,14.733679
4.3,5,14.765452
4.45,4,14.956749
-3.4,9,15.000077
3.55,10,15.041316
4.15,6,15.077111
-3.35,8,15.115367
4.0,7,15.149716
-3.2,5,15.179867
-3.25,6,15.213784
4.3,5,15.247346
-3.3,7,15.282926
4.6,3,15.309704
3.1,13,15.360198
-3.0,1,15.387362
-3.0,1,15.412853
-3.3,7,15.45027
-3.35,8,15.493044
3.4,11,15.541917
-3.05,2,15.570996
-3.3,7,15.604625
-3.35,8,15.63664
-3.65,14,15.677657
-3.5,11,15.71722
-3.2,5,15.746205
4.3,5,15.773316
-3.05,2,15.799766
-3.2,5,15.825564
4.3,5,15.855438
-3.0,1,15.878006
-3.35,8,15.911622
-3.15,4,15.935367
4.15,6,15.964554
-3.15,4,15.988773
3.55,10,16.030826
-3.05,2,16.063461
-3.1,3,16.091303
-3.35,8,16.12438
4.75,2,16.14753
-3.05,2,16.171798
-3.3,7,16.204554
-3.0,1,16.223834
-3.5,11,16.261646
-3.05,2,16.284449
4.45,4,16.313582
-3.2,5,16.340037
-3.0,1,16.359957
4.15,6,16.540519
4.45,4,16.569789
-3.25,6,16.598521
-3.15,4,16.62754
3.85,8,16.662297
-3.1,3,16.688719
-3.0,1,16.7147
4.0,7,16.748522
-3.0,1,16.772522
4.45,4,16.801253
-3.0,1,16.826762
3.7,9,16.863781
-3.1,3,16.890474
-3.05,2,16.915134
-3.5,11,16.95429
4.6,3,16.979951
-3.0,1,17.005623
4.0,7,17.046014
4.0,7,17.086464
-3.3,7,17.121916
-3.0,1,17.146501
-3.3,7,17.183329
-3.5,11,17.220894
4.6,3,17.251358
-3.4,9,17.28536
3.85,8,17.317526
-3.1,3,17.343697
3.85,8,17.3775
-3.1,3,17.406022
-3.2,5,17.43459
-3.25,6,17.464928
4.45,4,17.500668
4.15,6,17.532222
-3.45,10,17.567722
-3.3,7,17.601063
-3.05,2,17.622363
-3.45,10,17.656651
-3.0,1,17.681742
-3.25,6,17.711067
3.85,8,17.74539
4.0,7,17.778925
-3.15,4,17.812959
-3.35,8,17.849658
-3.05,2,17.876567
-3.2,5,17.909591
-3.3,7,17.941383
-3.0,1,17.963876
-3.4,9,17.998166
-3.15,4,18.204273
-3.15,4,18.236674
3.85,8,18.276996
4.15,6,18.3124
-3.1,3,18.339282
-3.25,6,18.376673
4.3,5,18.409129
-3.15,4,18.44122
-3.1,3,18.470833
-3.25,6,18.501347
-3.0,1,18.523084
4.15,6,18.556287
-3.05,2,18.584887
-3.4,9,18.622676
3.7,9,18.657459
4.75,2,18.685738
4.0,7,18.718372
3.7,9,18.765537
4.45,4,18.791993
4.15,6,18.824145
-3.4,9,18.870481
-3.15,4,18.90289
-3.5,11,18.948386
4.0,7,18.984399
-3.25,6,19.017667
-3.0,1,19.048836
-3.3,7,19.100135
4.0,7,19.147267
4.3,5,19.18675
-3.05,2,19.211177
-3.05,2,19.248838
4.45,4,19.279831
3.55,10,19.317098
-3.25,6,19.35197
4.0,7,19.386512
-3.05,2,19.40846
-3.15,4,19.438312
4.0,7,19.473628
4.6,3,19.498477
-3.15,4,19.525625
-3.3,7,19.566908
-3.0,1,19.595291
-3.1,3,19.626024
-3.1,3,19.653892
-3.35,8,19.694324
-3.3,7,19.732909
-3.35,8,19.774239
4.6,3,19.800784
-3.1,3,19.828786
-3.1,3,20.033814
-3.25,6,20.065209
4.0,7,20.100135
-3.25,6,20.139041
-3.45,10,20.191422
-1.75,15,20.252061
-3.25,6,20.288579
-3.0,1,20.314153
-3.1,3,20.345856
-3.15,4,20.374161
-3.35,8,20.413464
4.75,2,20.437274
-3.5,11,20.47405
-3.1,3,20.501017
-3.4,9,20.542426
-3.25,6,20.573083
-3.1,3,20.599343
-3.05,2,20.62254
3.85,8,20.654393
3.7,9,20.688729
-3.35,8,20.720508
-3.0,1,20.742071
3.85,8,20.781557
-3.35,8,20.822671
4.3,5,20.85528
4.3,5,20.891548
-3.2,5,20.923015
3.85,8,20.962382
-3.1,3,20.995404
-3.1,3,21.019382
-3.05,2,21.048893
4.0,7,21.08428
-3.65,14,21.129266
-3.25,6,21.16054
-3.1,3,21.18863
-3.1,3,21.221733
4.15,6,21.257951
-3.45,10,21.299876
4.0,7,21.338581
-3.4,9,21.38986
-3.25,6,21.425633
-3.15,4,21.458168
-3.0,1,21.485804
-3.0,1,21.51754
4.0,7,21.767943
-3.2,5,21.80318
-3.05,2,21.833431
-3.35,8,21.876614
-3.15,4,21.912587
-3.1,3,21.938444
3.85,8,21.978885
-3.25,6,22.008618
-3.45,10,22.049022
4.45,4,22.080698
-3.25,6,22.108494
-3.45,10,22.146505
-3.05,2,22.176273
-3.35,8,22.211892
-3.4,9,22.252184
4.0,7,22.28522
-3.35,8,22.320426
3.7,9,22.361697
4.6,3,22.394503
-3.3,7,22.425933
4.3,5,22.454173
4.6,3,22.483799
-3.25,6,22.521278
-3.0,1,22.550863
-3.0,1,22.582613
4.75,2,22.617146
4.15,6,22.661515
-3.25,6,22.699764
4.6,3,22.724056
4.0,7,22.756231
-3.1,3,22.783172
3.4,11,22.82305
-3.1,3,22.848646
-3.1,3,22.874437
-3.3,7,22.90921
-3.3,7,22.946497
-3.35,8,22.981582
-3.5,11,23.023018
4.0,7,23.061178
3.1,13,23.109082
-3.05,2,23.141953
-3.05,2,23.171304
4.3,5,23.202485
3.55,10,23.244377
-3.3,7,23.434239
-3.3,7,23.468067
-3.2,5,23.502347
-3.2,5,23.53451
-3.35,8,23.568151
-3.45,10,23.607144
-3.15,4,23.639292
-3.25,6,23.67864
4.15,6,23.713673
4.45,4,23.739049
3.85,8,23.781602
-3.2,5,23.815445
-3.3,7,23.845994
-3.1,3,23.870344
-3.2,5,23.899066
-3.05,2,23.922844
3.85,8,23.961507
-3.35,8,23.993441
3.7,9,24.025418
-3.0,1,24.04944
4.0,7,24.079984
3.55,10,24.117031
4.15,6,24.154923
4.45,4,24.184438
-3.3,7,24.2152
-3.4,9,24.255683
-3.25,6,24.284372
-3.3,7,24.314916
-3.5,11,24.358799
-3.35,8,24.391854
-3.35,8,24.423834
-3.4,9,24.46143
4.3,5,24.489111
-3.0,1,24.511658
4.0,7,24.542668
4.15,6,24.573721
-3.55,12,24.611474
-3.1,3,24.637176
-3.05,2,24.661132
-3.5,11,24.88579
3.7,9,24.930018
4.0,7,24.977909
4.75,2,25.013461
-3.2,5,25.045063
-3.05,2,25.070464
3.55,10,25.115119
-3.35,8,25.152381
4.0,7,25.195382
-3.45,10,25.234994
4.3,5,25.266558
-3.1,3,25.297513
4.15,6,25.334281
2.95,14,25.383864
4.15,6,25.413604
-3.25,6,25.446083
4.3,5,25.471169
-3.25,6,25.502092
3.1,13,25.543
-3.15,4,25.567286
-3.25,6,25.599983
4.15,6,25.629764
3.7,9,25.666553
4.0,7,25.700557
4.0,7,25.737868
3.7,9,25.774096
-3.3,7,25.805479
-3.2,5,25.836237
-3.3,7,25.868523
-3.05,2,25.896024
-3.25,6,25.92507
4.15,6,25.953681
-3.4,9,25.986222
3.4,11,26.02278
-3.35,8,26.056238
-3.1,3,26.080795
4.45,4,26.10857
-3.2,5,26.135531
4.0,7,26.174279
-3.2,5,26.367141
-3.2,5,26.395467
3.4,11,26.442756
4.0,7,26.477577
3.25,12,26.519438
4.6,3,26.548759
4.0,7,26.581769
-3.1,3,26.608569
4.6,3,26.63424
-3.35,8,26.668946
4.45,4,26.7006
4.3,5,26.733107
4.6,3,26.755217
-3.35,8,26.787819
4.15,6,26.822129
4.6,3,26.851661
-3.15,4,26.876951
-3.2,5,26.905483
-3.2,5,26.939394
-3.3,7,26.970367
-3.05,2,26.992253
3.4,11,27.03495
3.85,8,27.069621
-3.2,5,27.103594
-3.2,5,27.132565
4.0,7,27.16672
-3.15,4,27.196205
-3.35,8,27.233771
3.7,9,27.271088
-3.45,10,27.320237
3.55,10,27.363593
-3.15,4,27.40097
4.45,4,27.428223
-3.25,6,27.458593
-3.2,5,27.486789
4.15,6,27.518284
-3.2,5,27.546207
-3.4,9,27.578903
-3.15,4,27.603844
-3.05,2,27.631198
-3.05,2,27.661067
4.45,4,27.688962
3.7,9,27.734617
3.85,8,27.937809
-3.3,7,27.975124
-3.4,9,28.017462
-3.25,6,28.052426
-3.2,5,28.081954
4.15,6,28.117142
-3.1,3,28.145017
-3.4,9,28.181006
-3.2,5,28.217177
3.7,9,28.253597
3.55,10,28.296338
-3.5,11,28.342282
4.75,2,28.369557
4.15,6,28.408161
-3.2,5,28.443179
4.6,3,28.468764
-3.25,6,28.498392
4.75,2,28.525436
-3.0,1,28.546514
3.7,9,28.57881
4.15,6,28.606417
3.55,10,28.64376
3.85,8,28.677968
-3.3,7,28.709377
-3.25,6,28.739442
-3.1,3,28.767316
4.6,3,28.793379
4.0,7,28.825909
-3.3,7,28.859478
-3.15,4,28.886521
-3.3,7,28.917318
4.3,5,28.945803
4.45,4,28.973183
-3.5,11,29.008435
4.15,6,29.039118
-3.1,3,29.065147
4.0,7,29.09786
-3.45,10,29.134336
-3.0,1,29.15727
3.55,10,29.196317
-3.05,2,29.218608
-3.45,10,29.252221
-3.25,6,29.457426
3.4,11,29.501799
-3.0,1,29.529384
4.0,7,29.57066
-3.15,4,29.601197
4.75,2,29.631293
4.3,5,29.666153
-3.25,6,29.6995
-3.3,7,29.745509
-3.15,4,29.773145
-3.1,3,29.80459
4.3,5,29.836525
4.6,3,29.869531
-3.15,4,29.897988
4.45,4,29.926943
-3.35,8,29.966232
4.0,7,30.000194
-3.15,4,30.028841
3.55,10,30.065523
3.4,11,30.102996
4.15,6,30.132241
-3.3,7,30.165822
-3.3,7,30.19921
-3.1,3,30.225635
4.0,7,30.262892
-3.1,3,30.297333
4.45,4,30.324632
-3.4,9,30.361526
-3.2,5,30.390134
-3.05,2,30.415451
3.55,10,30.451529
-3.2,5,30.478302
-3.25,6,30.505403
-3.1,3,30.533618
-3.4,9,30.570258
-3.15,4,30.597486
4.15,6,30.628674
-3.15,4,30.655413
4.0,7,30.687959
-3.05,2,30.715159
-3.35,8,30.750213
-3.0,1,30.771384
-3.15,4,30.80049
3.4,11,30.842818
3.7,9,30.88729
4.15,6,31.085789
-3.3,7,31.118806
3.85,8,31.162553
-3.45,10,31.203944
-3.2,5,31.242005
-3.25,6,31.276167
4.3,5,31.30653
4.3,5,31.339183
-3.05,2,31.367964
-3.1,3,31.398056
-3.05,2,31.421679
-3.15,4,31.448733
-3.1,3,31.473208
4.6,3,31.505462
4.45,4,31.534356
-3.3,7,31.569875
4.0,7,31.611352
4.15,6,31.648939
3.7,9,31.68558
-3.25,6,31.725486
4.15,6,31.759051
4.15,6,31.78963
-3.15,4,31.819542
3.85,8,31.854236
-3.05,2,31.881108
4.3,5,31.915787
3.85,8,31.954387
4.15,6,31.987213
4.15,6,32.019702
-3.35,8,32.064487
-3.15,4,32.104298
-3.0,1,32.132448
-3.45,10,32.171826
-3.4,9,32.208138
3.1,13,32.251283
-3.4,9,32.288304
-3.45,10,32.329285
-3.15,4,32.361423
3.25,12,32.404414
3.85,8,32.442581
3.4,11,32.480287
4.0,7,32.662928
-3.2,5,32.694522
-3.4,9,32.729364
-3.5,11,32.771325
4.0,7,32.809871
-3.15,4,32.839189
-3.1,3,32.868716
4.45,4,32.899889
-3.3,7,32.936191
-3.1,3,32.965413
-3.5,11,33.002623
-3.05,2,33.023643
-3.45,10,33.059054
-3.35,8,33.095051
4.3,5,33.128306
4.15,6,33.158835
-3.45,10,33.198654
-3.15,4,33.230525
-3.5,11,33.271653
-3.2,5,33.3035
-3.1,3,33.329776
3.7,9,33.368531
3.85,8,33.404637
-3.25,6,33.438242
3.7,9,33.474087
4.0,7,33.507055
4.45,4,33.535556
-3.35,8,33.579292
-3.15,4,33.607081
-3.05,2,33.634044
3.85,8,33.676105
-3.1,3,33.708578
4.15,6,33.744895
4.0,7,33.78407
-3.2,5,33.816595
-3.05,2,33.845898
4.15,6,33.878017
4.3,5,33.908695
-3.3,7,33.939261
4.15,6,33.970888
4.45,4,34.001608
4.0,7,34.041881
-3.2,5,34.26104
-3.45,10,34.303772
4.3,5,34.33999
-3.3,7,34.380079
4.3,5,34.416644
-3.4,9,34.465501
-3.35,8,34.501923
3.55,10,34.546741
3.25,12,34.586808
-3.5,11,34.623313
-3.3,7,34.655807
-3.25,6,34.684592
-3.35,8,34.719676
-3.25,6,34.755439
3.4,11,34.797016
-3.3,7,34.830737
-3.1,3,34.85757
-3.05,2,34.882905
3.85,8,34.919123
3.85,8,34.951375
4.0,7,34.984971
3.85,8,35.02548
-3.5,11,35.07201
4.15,6,35.109419
-3.05,2,35.136463
4.9,1,35.159181
-3.15,4,35.186813
4.15,6,35.215878
-3.25,6,35.245719
-3.0,1,35.266771
3.85,8,35.303832
-3.15,4,35.331584
-3.05,2,35.357545
3.7,9,35.39986
-3.45,10,35.434465
3.55,10,35.473846
-3.1,3,35.500699
-3.15,4,35.531479
-3.45,10,35.74025
-3.1,3,35.772277
4.3,5,35.801038
-3.05,2,35.827878
-3.5,11,35.868669
-3.1,3,35.901532
4.15,6,35.934669
-3.35,8,35.966493
-3.5,11,36.007195
3.85,8,36.042786
3.85,8,36.079744
3.85,8,36.115641
4.3,5,36.145894
-3.25,6,36.175596
-3.15,4,36.204313
3.85,8,36.24351
-3.15,4,36.280715
-3.2,5,36.308453
-3.15,4,36.342164
4.45,4,36.372824
3.85,8,36.414133
-3.15,4,36.437277
-3.15,4,36.466718
-3.05,2,36.492457
-3.5,11,36.5311
-3.0,1,36.550817
-3.2,5,36.577036
4.0,7,36.610179
4.3,5,36.637721
4.15,6,36.671554
-3.2,5,36.700367
-3.3,7,36.733439
-3.25,6,36.771195
-3.35,8,36.808929
4.15,6,36.846824
-1.75,15,36.894613
-3.05,2,36.917565
4.15,6,36.949821
3.7,9,36.989216
-3.3,7,37.026474
3.7,9,37.063142
4.0,7,37.098506
-3.4,9,37.293078
-3.5,11,37.330563
3.7,9,37.368721
-3.2,5,37.399532
-3.1,3,37.425899
4.15,6,37.454029
-3.15,4,37.484848
4.0,7,37.520253
4.15,6,37.556924
-3.45,10,37.59134
-3.45,10,37.63026
-3.3,7,37.661475
-3.5,11,37.70503
4.3,5,37.739033
4.15,6,37.772281
-3.2,5,37.804596
4.15,6,37.842625
4.0,7,37.875927
4.0,7,37.909581
-3.1,3,37.936053
-3.35,8,37.969607
4.75,2,37.997067
4.3,5,38.025361
3.7,9,38.061696
4.0,7,38.094112
-3.6,13,38.140871
4.0,7,38.178535
-3.05,2,38.201505
4.3,5,38.231866
4.45,4,38.265032
3.85,8,38.298986
-3.4,9,38.343285
-3.35,8,38.380649
-3.3,7,38.416255
-3.2,5,38.44522
4.15,6,38.476177
4.3,5,38.506723
4.15,6,38.537347
-3.3,7,38.700004
-3.5,11,38.738096
-3.1,3,38.768411
-3.35,8,38.807739
-3.3,7,38.847684
-3.0,1,38.875285
4.0,7,38.912005
-3.05,2,38.937346
-3.05,2,38.964014
-3.25,6,38.993883
3.4,11,39.035168
3.55,10,39.077579
-3.2,5,39.106699
4.0,7,39.145272
-3.2,5,39.176325
-3.1,3,39.204988
4.6,3,39.240031
-3.4,9,39.279828
-3.2,5,39.307574
-3.25,6,39.336215
4.15,6,39.367993
4.15,6,39.39783
-3.35,8,39.428972
4.45,4,39.453454
-3.25,6,39.487975
3.85,8,39.525865
3.7,9,39.559028
-3.5,11,39.591236
4.0,7,39.624543
-3.25,6,39.660458
3.85,8,39.694854
4.45,4,39.723724
-3.55,12,39.763063
3.4,11,39.812002
4.6,3,39.839921
4.15,6,39.871866
3.25,12,39.913218
4.6,3,39.939879
3.7,9,39.974984
-3.2,5,40.174163
4.45,4,40.201459
-3.45,10,40.234089
4.3,5,40.263075
4.3,5,40.294821
-3.0,1,40.319742
4.15,6,40.349627
-3.0,1,40.373224
-3.1,3,40.401904
-3.3,7,40.431997
3.85,8,40.467826
3.55,10,40.513241
-3.1,3,40.539235
-3.2,5,40.566979
4.45,4,40.597392
4.0,7,40.632605
-3.45,10,40.674439
-3.3,7,40.711113
-3.15,4,40.741428
-3.35,8,40.784056
3.85,8,40.818572
4.0,7,40.852528
4.3,5,40.884215
4.45,4,40.911758
-3.2,5,40.944111
3.85,8,40.977744
-3.05,2,41.001523
3.4,11,41.045776
-3.15,4,41.072392
-3.1,3,41.104647
-3.45,10,41.141836
-3.2,5,41.170879
4.0,7,41.204509
3.85,8,41.235887
4.3,5,41.26463
-3.25,6,41.292563
-3.3,7,41.326602
-3.2,5,41.353479
-3.15,4,41.383246
-3.45,10,41.421174
-3.45,10,41.464101
4.3,5,41.497121
3.55,10,41.712143
-3.15,4,41.739964
3.85,8,41.77568
-3.35,8,41.808895
4.45,4,41.843882
-3.25,6,41.873637
3.55,10,41.912757
-3.0,1,41.9404
-3.15,4,41.967923
-3.45,10,42.010147
-3.2,5,42.038528
-3.25,6,42.073729
-3.15,4,42.10544
4.3,5,42.138712
-3.15,4,42.167951
4.45,4,42.197691
-3.1,3,42.228136
4.45,4,42.258693
4.3,5,42.289567
-3.1,3,42.314591
-3.2,5,42.347137
4.45,4,42.374961
3.4,11,42.416208
4.15,6,42.447019
-3.15,4,42.472026
-3.2,5,42.502144
-3.15,4,42.531563
4.45,4,42.560369
-3.05,2,42.586932
3.7,9,42.625404
-3.2,5,42.653613
-3.55,12,42.695436
4.3,5,42.724673
3.7,9,42.761681
-3.35,8,42.794072
-3.05,2,42.817612
3.7,9,42.858885
-3.05,2,42.882242
-3.55,12,42.918081
