episode,reward,length,elapsed_seconds
1,-3.0,1,0.043389081954956055
2,-3.0,1,0.06790018081665039
3,-3.0,1,0.09634757041931152
4,-3.05,2,0.12667536735534668
5,4.75,2,0.1545872688293457
6,4.6000000000000005,3,0.19365239143371582
7,-3.15,4,0.22625231742858887
8,4.9,1,0.2547171115875244
9,-3.05,2,0.28240108489990234
10,3.85,8,0.32711362838745117
11,4.449999999999999,4,0.3689444065093994
12,-3.25,6,0.41257691383361816
13,-3.1,3,0.44618988037109375
14,4.75,2,0.4799060821533203
15,-3.05,2,0.5206272602081299
16,-3.0,1,0.54837965965271
17,-3.0,1,0.573997974395752
18,-3.15,4,0.604327917098999
19,-3.0,1,0.6304166316986084
20,-3.0,1,0.6555435657501221
21,-3.15,4,0.6910409927368164
22,-3.35,8,0.7254703044891357
23,4.75,2,0.7564432621002197
24,-3.0,1,0.7794065475463867
25,4.3,5,0.815802812576294
26,4.449999999999999,4,0.8500461578369141
27,-3.0,1,0.8781359195709229
28,3.25,12,0.9228506088256836
29,4.0,7,0.9564826488494873
30,-3.0,1,0.9798517227172852
31,-3.0,1,1.0065135955810547
32,-3.4,9,1.038011074066162
33,-3.3,7,1.0695133209228516
34,-3.2,5,1.0986433029174805
35,-3.1,3,1.1254470348358154
36,4.449999999999999,4,1.148324728012085
37,-3.45,10,1.1875698566436768
38,3.25,12,1.239997148513794
39,-3.25,6,1.2722091674804688
40,3.85,8,1.3119759559631348
41,-3.0,1,1.3351147174835205
42,-3.15,4,1.3667542934417725
43,-3.1,3,1.3925223350524902
44,4.75,2,1.4150424003601074
45,-3.0,1,1.439274787902832
46,-3.05,2,1.4708216190338135
47,4.449999999999999,4,1.4992239475250244
48,-3.1,3,1.5248687267303467
49,-3.0,1,1.5489981174468994
50,-3.0,1,1.5749752521514893
51,-3.5,11,1.6214792728424072
52,-3.15,4,1.6479859352111816
53,4.9,1,1.6745471954345703
54,-3.25,6,1.7092831134796143
55,4.0,7,1.7429237365722656
56,4.449999999999999,4,1.7725377082824707
57,-3.0,1,1.7947514057159424
58,4.6000000000000005,3,1.8259813785552979
59,-1.75,15,1.873683214187622
60,4.75,2,1.8980865478515625
61,-3.45,10,1.9370412826538086
62,-3.35,8,1.9730923175811768
63,4.15,6,2.1741116046905518
64,-3.15,4,2.202430248260498
65,-1.75,15,2.2542407512664795
66,-3.05,2,2.2792887687683105
67,3.85,8,2.3155906200408936
68,4.6000000000000005,3,2.3485124111175537
69,-3.1,3,2.377695322036743
70,4.3,5,2.41166090965271
71,4.6000000000000005,3,2.438812017440796
72,-3.0,1,2.4649555683135986
73,4.15,6,2.496471643447876
74,-3.55,12,2.5442516803741455
75,-3.15,4,2.579465389251709
76,-3.25,6,2.611158847808838
77,-3.0,1,2.6308422088623047
78,-3.3,7,2.663759469985962
79,-3.1,3,2.689082384109497
80,-3.1,3,2.713714361190796
81,-3.05,2,2.73956561088562
82,3.25,12,2.7795002460479736
83,4.6000000000000005,3,2.8097782135009766
84,-3.0,1,2.8363587856292725
85,-3.1,3,2.862346887588501
86,4.3,5,2.8894360065460205
87,-3.1,3,2.9138736724853516
88,-3.0,1,2.937896490097046
89,4.6000000000000005,3,2.9648988246917725
90,-3.05,2,2.9934780597686768
91,4.449999999999999,4,3.021254301071167
92,-3.0,1,3.0411036014556885
93,-3.05,2,3.0678935050964355
94,-3.05,2,3.093360424041748
95,3.85,8,3.131157875061035
96,-3.5,11,3.1751441955566406
97,-3.0,1,3.196357488632202
98,4.6000000000000005,3,3.2272982597351074
99,4.75,2,3.2586567401885986
100,4.0,7,3.289130926132202
101,-3.0,1,3.3121891021728516
102,3.85,8,3.3491737842559814
103,-3.05,2,3.3751165866851807
104,-3.15,4,3.4043712615966797
105,-3.1,3,3.4290809631347656
106,-3.1,3,3.461406946182251
107,-3.65,14,3.513216018676758
108,4.0,7,3.5531656742095947
109,-3.4,9,3.5939390659332275
110,-3.0,1,3.6264493465423584
111,4.75,2,3.65861177444458
112,-3.15,4,3.6964428424835205
113,-3.1,3,3.731389045715332
114,4.3,5,3.7634146213531494
115,4.6000000000000005,3,3.7895288467407227
116,4.0,7,3.8289122581481934
117,-3.0,1,3.855858564376831
118,4.449999999999999,4,3.8895344734191895
119,-3.05,2,3.914729356765747
120,-3.0,1,3.9354658126831055
121,-3.15,4,3.9672772884368896
122,-3.0,1,3.987423896789551
123,-3.1,3,4.1699302196502686
124,4.75,2,4.196155309677124
125,-3.0,1,4.220567226409912
126,-3.0,1,4.243184566497803
127,4.449999999999999,4,4.275494337081909
128,-3.0,1,4.299777030944824
129,-3.3,7,4.339231252670288
130,-3.1,3,4.364238023757935
131,-3.1,3,4.39117431640625
132,4.15,6,4.422806739807129
133,-3.25,6,4.4549174308776855
134,4.449999999999999,4,4.485482931137085
135,4.0,7,4.520389795303345
136,-3.05,2,4.546147584915161
137,-3.0,1,4.566354990005493
138,-3.05,2,4.592656850814819
139,4.15,6,4.622308969497681
140,4.75,2,4.64667534828186
141,-3.15,4,4.67868447303772
142,-3.05,2,4.702227354049683
143,-3.0,1,4.725717782974243
144,4.75,2,4.7520599365234375
145,-3.2,5,4.780611991882324
146,-3.0,1,4.802528142929077
147,-3.4,9,4.839743375778198
148,-3.15,4,4.870343446731567
149,-3.15,4,4.900296926498413
150,4.6000000000000005,3,4.92957878112793
151,4.3,5,4.964141368865967
152,4.6000000000000005,3,4.991445541381836
153,-3.0,1,5.01445746421814
154,3.85,8,5.047388553619385
155,-3.05,2,5.074383735656738
156,3.6999999999999997,9,5.111989259719849
157,3.1,13,5.15892767906189
158,-3.4,9,5.196033239364624
159,-3.1,3,5.225681781768799
160,4.3,5,5.264575481414795
161,-3.35,8,5.3015830516815186
162,4.9,1,5.327708959579468
163,-3.05,2,5.357423543930054
164,-1.75,15,5.414892196655273
165,-3.0,1,5.439474105834961
166,-3.5,11,5.482142686843872
167,4.3,5,5.516273260116577
168,-3.05,2,5.545708417892456
169,-3.25,6,5.584590435028076
170,-3.1,3,5.61394739151001
171,-3.05,2,5.638936519622803
172,-3.0,1,5.66182541847229
173,-3.1,3,5.6887946128845215
174,-3.0,1,5.711682558059692
175,-3.0,1,5.734858512878418
176,-3.1,3,5.759650230407715
177,-3.0,1,5.784121751785278
178,-3.15,4,5.81244683265686
179,-3.1,3,5.83597731590271
180,-3.1,3,5.864719390869141
181,-3.2,5,5.894651889801025
182,-3.05,2,5.9190897941589355
183,-3.1,3,5.948460817337036
184,-3.05,2,5.97529673576355
185,-3.05,2,5.999788284301758
186,-3.2,5,6.030428171157837
187,-3.05,2,6.057078838348389
188,-3.3,7,6.2218146324157715
189,-3.4,9,6.263861417770386
190,-3.15,4,6.299255132675171
191,-3.5,11,6.342823028564453
192,-3.25,6,6.373561859130859
193,-3.15,4,6.403943061828613
194,4.9,1,6.4276323318481445
195,-3.55,12,6.4711833000183105
196,-3.15,4,6.503299236297607
197,4.449999999999999,4,6.532191276550293
198,-3.0,1,6.553786516189575
199,4.3,5,6.587820768356323
200,4.15,6,6.621766567230225
201,4.0,7,6.652569055557251
202,-3.4,9,6.689263582229614
203,-3.25,6,6.724205255508423
204,4.75,2,6.750319004058838
205,-3.3,7,6.7863640785217285
206,4.6000000000000005,3,6.817501068115234
207,3.85,8,6.860069036483765
